index,sentences
52,At least 3000 people were rescued by helicopter from rooftops of flooded homes while cold temperatures hindered rescue efforts.
53,Nevada Governor Jim Gibbons declared a state of emergency for Lyon County.
54,The Federal Emergency Management Agency was called in for emergency assistance and distribution of food and water.
55,Bank firm Wells Fargo opened an account to collect donations for the residents of Fernley.
56,Residents began returning home on January 7.
57,California Governor Arnold Schwarzenegger also declared a state of emergency for three counties while Oregon Governor Ted Kulongoski declared a state of emergency for Umatilla County due to wind damage.
58,"At least 12 people were killed including two in California, eight in Utah and two in Oregon due to falling branches or trees, traffic accidents, and flooding."
59,Eight of the fatalities were caused by the rollover of a charter bus in southeastern Utah.
60,7 people in one California home were hospitalized for carbon monoxide poisoning from a lantern.
61,"Several other people, including snowmobilers and skiers, were missing in the mountain regions of Colorado."
62,Six snowmobilers were later found alive after calling for emergency services from a train station.
63,A hiker went missing in the San Bernardino Mountains.
64,"According to an analysis conducted by meteorologists, a storm of this intensity had not struck California since the 1997–1998 North American winter storm season(as of December 2009)."
65,"--Tornadoes--
---January 7 event---
---January 8 event---"
