index,sentences
51,"However, no re-intensification occurred."
52,"By the afternoon, increased wind shear took toll on the cyclone, causing Nina to become less organized due to deep convection being sheared off to the east-northeast."
53,"Thus, the JTWC expected Nina to move into the Luzon Straits and rapidly transitioned into an extratropical cyclone."
54,"After meandering within the South China Sea, Nina turned south, before dissipating on November 29; though, the JMA continued to monitor its remnants until 0000 UTC on November 30."
55,"-Preparation and impact-
--Federated States of Micronesia--
While passing near Truk, which has a population of 42,000, Typhoon Nina inflicted heavy crop damage on the area."
56,"In the capital of Weno, 85% of homes and 50% of government buildings were damaged."
57,"There, communication lines were downed and hundreds of people were evacuated."
58,"Throughout the atoll, four people died, including a woman and a 14-year-old boy killed by a falling breadfruit tree and an 11-year-old girl died after her leg was struck by a piece of flying metal."
59,One person was reported missing.
60,"Over 1,000 people were rendered homeless while roughly 1,000 homes were damaged."
61,Damaged from the storm ranged from $30–40 million(1987 USD) and 39 were wounded.
62,"--Philippines--
Prior to landfall, around 10 provinces, including most of Luzon, was placed under a typhoon alert."
63,"However, many fisherman ignored the alerts and refused to flee to higher ground."
64,"Furthermore, Philippine Air Lines cancelled 21 domestic flights and three international flights."
65,Numerous other flights were delayed.
66,Local authorities also suspended school classes.
67,Typhoon Nina brought widespread damage to much of the northern Philippines.
68,It was the strongest system to strike the archipelago since Typhoon Irma in 1981.
69,The capital city of Manila was spared the worst of Nina.
70,"There, only minor damage and power outages were reported, though 800 were evacuated to shelters due to flooding and the city's airport closed."
71,Two men were crushed to death in Lucena City.
72,"The worst effects of the storm were felt in Matnog, where 287 people drowned due to storm surge."
73,"In nearby Sorsogon City, 61 fatalities occurred, where 98% of the city's buildings were damaged or destroyed and its supply of drinking water was cut off."
74,"Throughout the Sorsogon province, 80% of all crops were destroyed and 90% of all homes were either damaged or destroyed."
75,"Province-wide, 400 people died."
76,"In the Albay province, 73 people were killed."
77,"Throughout both the Albay and Sorsogon provinces combined, 80% of all schools and 50% of all public buildings were demolished."
78,"Elsewhere, seven casualties occurred in the Laguna province, while one person perished each in San Pablo, Batangas, Marinduque and Mindoro Oriental."
79,Thirty-two people were killed in the Camarines Sur province and 23 other people died in Camarines Norte.
80,"Five others were killed in the Masbate province, and one died in Marinduque."
81,"In Boac, the capital of Marinduque, 80% of all dwellings lost their roofs and damage was severe to churches, schools and city buildings."
82,"In Bacacay, situated to the southeast of Legaspi, all but 15 of the town's 200 dwellings were leveled."
83,"Although there were no deaths, Samar Island also suffered severe damage."
84,"Offshore, five fisherman perished and a tugboat and cargo ship were rendered missing due to rough seas."
85,"Nina also brought widespread power outages to most of Luzon; consequently, trading on the nation's two biggest stock exchange was suspended for November 26."
86,"Overall, around 114,000 persons were evacuated to shelters, 153,339 were listed homeless, and 1,075 were wounded."
87,"A total of 90,173 homes were demolished due to Nina while an additional 109,633 were partially destroyed."
88,"Nationwide, 979 people were killed."
89,"In all, damage from the storm totaled $54.5 million(1987 USD), $7.9 million of which occurred along the Bicol Region."
90,"--Hong Kong and Macau--
Although Nina was rapidly weakening over the South China Sea, the storm brought 4.7 mm(0.19 in) of rain to Hong Kong, prompting a tropical cyclone signal for nearby Macau."
91,"Temperatures at the Hong Kong Observatory fell to 9.9 °C, and wind speed was recorded at 53 mph(85 km/h) at Waglan Island."
92,"--China--
An intense surge of winter monsoon affected the southern coast of China."
93,"-Aftermath-
Due to the damage wrought by Nina, President Corazon Aquino declared four Luzon provinces a disaster area."
94,"Initially, only 11 provinces were declared a state of emergency, but by November 29, this total increased to 17."
95,"United States Ambassador Nicholas Platt released $25,000 in emergency aid and sent officials to help with relief efforts."
96,"The American Red Cross also provided $24,000 worth of aid to post-storm victims."
97,"The Roman Catholic Church also provided $160,000 worth of food to the nation."
98,"Additionally, Social Welfare and Development Secretary Mita Pardo de Tavera donated $50,000 for emergency disaster relief, though many locals complained that this aid was too little and too late."
99,"Around 11,000 lb(5,000 kg) of rice was donated for use in eight provinces, and on December 1, an additional 35,000 lb(16,000 kg) of aid was airlifted to the region."
100,"Belgium also launched a four-month program to help 380,000 post-storm victims."
101,Most flights in and out of Manila had returned to a normal schedule by November 28.
102,"In all, nine countries and several foreign Red Cross organizations responded by providing aid, totaling roughly $700,000 worth of value, mostly from Japan."
103,The name Sisang was retrospectively retired by PAGASA from the list of tropical cyclones in the country; it was replaced by Sendang.
104,-Notes-
