Event_ID_decimal,Event_Type,Main_Event,Hazard,Hazard_edits,Hazard_checks,Source,Event_Name,Location,Location_edit,"Location
_check",GID(s),Start_Year,Start_Year_edit,Start_Year_check,Start_Month,Start_Month_edit,Start_Month_check,Start_Day,Start_Day_edit,Start_Day_check,Start_Date_RAW,Start_Date_ID,End_Year,End_Year_edit,End_Year_check,End_Month,End_Month_edit,End_Month_check,End_Day,End_Day_edit,End_Day_check,End_Date_RAW,End_Date_ID,Injured_Min,Injured_Min_check,Injured_Min_edit,Injured_Max,Injured_Max_check,Injured_Max_edit,Injured_RAW,Injured_ID,Deaths_Min,Deaths_Min_check,Deaths_Min_edit,Deaths_Max,Deaths_Max_check,Deaths_Max_edit,Deaths_RAW,Deaths_ID,Displaced_Min,Displaced_Min_check,Displaced_Min_edit,Displaced_Max,Displaced_Max_check,Displaced_Max_edit,Displaced_RAW,Displaced_ID,Homelessness_Min,Homelessness_Min_check,Homelessness_Min_edit,Homelessness_Max,Homelessness_Max_check,Homelessness_Max_edit,Homelessness_RAW,Homelessness_ID,Affected_Min,Affected_Min_check,Affected_Min_edit,Affected_Max,Affected_Max_check,Affected_Max_edit,Affected_RAW,Affected_ID,Buildings_Damaged_Min,Buildings_Damaged_Min_check,Buildings_Damaged_Min_edit,Buildings_Damaged_Max,Buildings_Damaged_Max_check,Buildings_Damaged_Max_edit,Building_RAW,Building_ID,Insured_Damage_Min,Insured_Damage_Min_check,Insured_Damage_Min_edit,Insured_Damage_Max,"Insured_Damage_Max
_check",Insured_Damage_Max_edit,Insured_Damage_Unit,"Insured_Damage_Unit
_check",Insured_Damage_Unit_edit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_check,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,"Insured_Damage_Inflation_Adjusted_Year
_check",Insured_Damage_Inflation_Adjusted_Year_edit,Insured_Damage_RAW,Insured_Damage_ID,Damage_Min,"Damage_Min
_check",Damage_Min_edit,Damage_Max,"Damage_Max
_check",Damage_Max_edit,Damage_Units,"Damage_Units
_check",Damage_Units_edits,Damage_Inflation_Adjusted,"Damage_Inflation_Adjusted
_check",Damage_Inflation_Adjusted_edits,Damage_Inflation_Adjusted_Year,"Damage_Inflation_Adjusted_Year
_chec",Damage_Inflation_Adjusted_Year_edit,Damage_RAW,Damage_ID,Annotation Code,count towards total,Total impact fields changd,Total change in date field,Total change in location,is annotated,duplicate?,count_for_stats?
62.22,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,West Virginia&the US,,TRUE,USA.49_1,1972,0,TRUE,6,0,TRUE,19,1,23,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,0,TRUE,7,1,6,25,0,TRUE,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,0,TRUE,0,0,TRUE,0,"In the state of West Virginia, no fatalities were reported and damage was slightly more than $7.7 million.",,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,1903,TRUE,0,1903,TRUE,0,"108 houses were destroyed and 1,558 others suffered damage. Furthermore, 118 mobile homes were destroyed and 91 were significantly affected. 10 farm buildings reported major losses, while 18 small businesses were either damaged or destroyed.",NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,7700001,7700000,1,7800001,7700000,1,USD,TRUE,0,No,TRUE,0,NULL,TRUE,0,"In the state of West Virginia, no fatalities were reported and damage was slightly more than $7.7 million.",,2,TRUE,2,2,,TRUE,FALSE,TRUE
62.23,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Ohio&the US,,TRUE,USA.36_1,1972,0,TRUE,6,0,TRUE,19,1,23,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,0,TRUE,7,1,6,25,0,TRUE,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,404,405,1,507,405,1,"Although no reports of abnormally high winds or rainfall exists in Ohio, the storm caused minor damage to about 302 dwellings and severely affected at least three houses. In addition, at least 100 mobile homes suffered major damage.",NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,4000000,TRUE,0,5000000,4000000,1,USD,TRUE,0,No,TRUE,0,NULL,TRUE,0,"Overall, losses in Ohio totaled to at least $4 million.",,2,TRUE,3,2,,TRUE,FALSE,TRUE
62.24,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Delaware&the US,,TRUE,USA.8_1,1972,0,TRUE,6,0,TRUE,19,1,23,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,0,TRUE,7,1,6,25,0,TRUE,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,1,TRUE,0,1,TRUE,0,One fatality occurred in that state.,,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,0,2,,TRUE,FALSE,TRUE
62.25,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Great Barrington& Berkshire&Massachusetts&the US,1,Great Barrington&Massachusetts&the US,USA.22.2_1,1972,0,TRUE,6,0,TRUE,19,1,23,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,0,TRUE,7,1,6,25,0,TRUE,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,1,TRUE,0,1,TRUE,0,One home in Great Barrington was struck by a tree; a similar incident occurred in Milford.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,0,2,,TRUE,FALSE,TRUE
62.26,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Milford&Worcester&Massachusetts&the US,1,Milford&Massachusetts&the US,USA.22.14_1,1972,0,TRUE,6,0,TRUE,19,1,23,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,0,TRUE,7,1,6,25,0,TRUE,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,1,TRUE,0,1,TRUE,0,One home in Great Barrington was struck by a tree; a similar incident occurred in Milford.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,0,2,,TRUE,FALSE,TRUE
62.27,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,"Washington, D.C.&the US",,TRUE,USA.9.1_1,1972,0,TRUE,6,0,TRUE,19,1,23,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,0,TRUE,7,1,6,25,0,TRUE,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,340,350,1,360,350,1,"However, about 350 dwellings in Washington, D.C. suffered minor damage.",NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,2,2,,TRUE,FALSE,TRUE
62.28,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Maniwaki&Quebec&Canada,,TRUE,CAN.11.45_1,1972,0,TRUE,6,0,TRUE,25,1,23,"The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25. It spawned a tornado in Maniwaki, Québec, early that day, which killed two and injured 11 people.","content_59,content_60",1972,0,TRUE,6,0,TRUE,25,0,TRUE,"The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25. It spawned a tornado in Maniwaki, Québec, early that day, which killed two and injured 11 people.","content_59,content_60",11,NULL,1,11,NULL,1,"It spawned a tornado in Maniwaki, Québec, early that day, which killed two and injured 11 people.",content_60,2,TRUE,0,2,TRUE,0,"In the town of Maniwaki, Quebec, the storm toppled a mobile home, killing two people.",,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,1,1,NULL,1,1,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,2,1,,TRUE,FALSE,TRUE
62.29,Single,Tropical Storm/Cyclone,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Cuba,,TRUE,CUB,1972,0,TRUE,6,0,TRUE,17,0,TRUE,"Thereafter, Agnes slowly curved northward and passed just west of Cuba on June 17.",content_8,1972,0,TRUE,6,0,TRUE,17,0,TRUE,"Thereafter, Agnes slowly curved northward and passed just west of Cuba on June 17.",content_8,24,TRUE,0,24,TRUE,0,"However, some sources claim Agnes caused 16 fatalities and reported 24 people injured.",content_241,7,TRUE,0,16,TRUE,0,"Although the storm bypassed the tip of Cuba, heavy rainfall occurred, killing seven people.|However, some sources claim Agnes caused 16 fatalities and reported 24 people injured.",,8001,NULL,1,9001,NULL,1,"As a precaution, more than 8,000 people in western Cuba, including on Isla de la Juventud (Isle of Pines), were evacuated.",,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,367,TRUE,0,368,367,1,"Due to high winds and flooding, at least 97 houses were destroyed and another 270 were damaged.",NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,3,0,,TRUE,FALSE,TRUE
62.30,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Richmond&Virginia&the US,,,USA.47.106_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,4,,,4,,,"In Richmond, four people drowned after their car plunged into the swollen James River.",,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,537,,,537,,,"A train bound for Washington D.C. stopped due to flooding in Richmond, which temporarily stranded 537 passengers.",,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.31,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Harrisburg&Dauphin County&Pennsylvania&the US,,,USA.39.22_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,101,,,201,,,Governor Milton Shapp and his wife Muriel had to be evacuated by boat due to flooding. More than one hundred Harrisburg YMCA campers and staff were evacuated using two CH-47 Chinook helicopters flown by the National Guard at Camp Shikellimy located downstream of DeHart Dam in Middle Paxton Township.,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.32,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Danvillle&Montour County&Pennsylvania&the US,,,USA.39.47_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,1,,,1,,,"A bridge collapsed in Danville, which caused two Penn Central diesel locomotives and several freight cars to fall into a swollen creek.",NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.33,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Reading&Berks County&Pennsylvania&the US,,,USA.39.6_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,200,,,900,,,Hundreds of people were evacuated and over a hundred homes destroyed.,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,101,,,201,,,Hundreds of people were evacuated and over a hundred homes destroyed.,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.34,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,York&York County&Pennsylvania&the US,,,USA.39.67_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,36,,,36,,,"Additionally, 36 Girl Scouts were rescued by state police while at a camp in York.",,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.35,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,New York&the US,,,USA.33_1,1972,,,6,,,22,,,"Late on June 22, Agnes made its final landfall on Long Beach, New York, on Long Island, with winds of 65 mph (100 km/h).",content_57,1972,,,6,,,22,,,"Late on June 22, Agnes made its final landfall on Long Beach, New York, on Long Island, with winds of 65 mph (100 km/h).",content_57,NULL,,,NULL,,,NULL,NULL,24,,,24,,,Infobox: Death Tolls by Area New York 24,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.36,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,Elmira&Chemung&New York&the US,,,USA.33.8_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,3,,,3,,,"In Elmira, porches and garages were ripped loose, the Walnut St. bridge was carried away, Maple Ave. to Notre Dame High School was ""underwater"", and on S. Main St., Gerould's Pharmacy at W. Hudson was engulfed by 10 feet 3 inches (3.12 m) of water.",NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.37,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,New Jersey&the US,,,USA.31_1,1972,,,6,,,19,1,,"Shortly before 2200 UTC on June 19, Agnes made landfall near Cape San Blas, Florida with winds of 75 mph (120 km/h).",content_46,1972,,,7,,,25,,,The system looped across south-central Pennsylvania on June 23 and then looped across southern Ontario on June 25.,content_59,NULL,,,NULL,,,NULL,NULL,1,,,1,,,Infobox: Death Tolls by Area New Jersey 1,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
62.38,Single,Tropical Storm/Cyclone,,,,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,North Carolina&the US,,,USA.34_1,1972,,,6,,,21,,,"As a result, Agnes restrengthened into a tropical storm at 1800 UTC on June 21, while centered over eastern North Carolina.",content_52,1972,,,6,,,21,,,"As a result, Agnes restrengthened into a tropical storm at 1800 UTC on June 21, while centered over eastern North Carolina.",content_52,NULL,,,NULL,,,NULL,NULL,2,,,2,,,Infobox: Death Tolls by Area North Carolina 2,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,NULL,,,NULL,,,NULL,,,NULL,,,NULL,,,NULL,NULL,4,TRUE,,,,TRUE,FALSE,FALSE
63.00,Single,Tornado,Wind,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,Florida&the US,,TRUE,USA.10_1,1972,0,TRUE,6,0,TRUE,20,1,19,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm.",content_47,1972,0,TRUE,6,0,TRUE,20,0,TRUE,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm.",content_47,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,9,1,NULL,9,1,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,4500000,1,NULL,4500000,1,NULL,USD,1,NULL,No,1,NULL,TRUE,0,NULL,NULL,2,TRUE,6,1,,TRUE,FALSE,TRUE
63.01,Single,Tornado,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,Georiga&the US,,TRUE,USA.11_1,1972,0,TRUE,6,0,TRUE,20,1,19,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm. After crossing the Florida/Alabama/ Georgia stateline, Agnes rapidly weakened to a tropical depression.","content_47,content_48",1972,0,TRUE,6,0,TRUE,20,0,TRUE,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm. After crossing the Florida/Alabama/ Georgia stateline, Agnes rapidly weakened to a tropical depression.","content_47,content_48",NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,274000,TRUE,0,276000,TRUE,0,USD,TRUE,0,No,TRUE,0,NULL,TRUE,0,"Though the damage from both tornadoes combined was about $275,000, the National Hurricane Center notes only $205,000 in losses.",,2,TRUE,0,1,,TRUE,FALSE,TRUE
63.02,Single,Tornado,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,Okeechobee&Okeechobee County&Florida&the US,1,Okeechobee&Florida&the US,USA.10.47_1,1972,0,TRUE,6,0,TRUE,20,1,19,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm. After crossing the Florida/Alabama/ Georgia stateline, Agnes rapidly weakened to a tropical depression.","content_47,content_48",1972,0,TRUE,6,0,TRUE,20,0,TRUE,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm. After crossing the Florida/Alabama/ Georgia stateline, Agnes rapidly weakened to a tropical depression.","content_47,content_48",NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,6,TRUE,0,6,TRUE,0,"Initially referred to as a ""windstorm"", one of those twisters destroyed 50 mobile homes and a fishing camp in Okeechobee, as well as caused six fatalities.",,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,50,NULL,1,50,NULL,1,"Initially referred to as a ""windstorm"", one of those twisters destroyed 50 mobile homes and a fishing camp in Okeechobee, as well as caused six fatalities.",,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,50,1,NULL,50,1,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,2,TRUE,4,1,,TRUE,FALSE,TRUE
63.03,Single,Tornado,,0,TRUE,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,Cape Canaveral&Brevard County&Florida&the US,1,Cape Canaveral&Florida&the US,USA.10.5_1,1972,0,TRUE,6,0,TRUE,20,1,19,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm. After crossing the Florida/Alabama/ Georgia stateline, Agnes rapidly weakened to a tropical depression.","content_47,content_48",1972,0,TRUE,6,0,TRUE,20,0,TRUE,"At 0000 UTC on June 20, only a few hours after moving inland, Agnes weakened to a tropical storm. After crossing the Florida/Alabama/ Georgia stateline, Agnes rapidly weakened to a tropical depression.","content_47,content_48",23,TRUE,0,23,TRUE,0,"Overall, more than 100 people were left homeless and caused 23 injuries and over $500,000 in damage.",content_98,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,101,NULL,1,201,NULL,1,"Overall, more than 100 people were left homeless and caused 23 injuries and over $500,000 in damage.",,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,53,TRUE,0,53,TRUE,0,"Another significant tornado occurred in Cape Canaveral, which destroyed two homes and 30 trailers; it also damaged 20 houses and the Port Canaveral Coast Guard station.",NULL,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,TRUE,0,NULL,NULL,500001,500000,1,600001,500000,1,USD,TRUE,0,No,TRUE,0,NULL,TRUE,0,"Overall, more than 100 people were left homeless and caused 23 injuries and over $500,000 in damage. ",,2,TRUE,4,1,,TRUE,FALSE,TRUE
