,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,UUID,GID(s),level,Location,Hazard,Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
14,1,p4SZu9w,[],1.14,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,viuTgQW,['BEL'],sub,['Belgium'],[''],2021,7,14,2021,7,25,NULL,NULL,43,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1,p4SZu9w,[],1.15,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,GDQTMTe,['BEL.3.5.1.5_1'],sub,['Dinant&Namur&Wallonie&Belgium'],[''],2021,7,24,2021,7,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16,1,p4SZu9w,[],1.16,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,wwkAnRX,['BEL.3.3.2.16_1'],sub,['city of Liège&Belgium'],[''],2021,7,15,2021,7,15,NULL,NULL,NULL,NULL,100000,300000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17,1,p4SZu9w,[],1.17,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,n8EDzvr,['BEL.3.3.3.17_1'],sub,['Pepinster&Belgium'],[''],2021,7,18,2021,7,18,NULL,NULL,23,23,NULL,NULL,NULL,NULL,NULL,NULL,20,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18,1,p4SZu9w,[],1.18,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,k6gUe6K,['BEL.3.3.3_1'],sub,['Verviers&Wallonie&Belgium'],[''],2021,7,12,2021,7,25,NULL,NULL,NULL,NULL,10001,20001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19,1,p4SZu9w,[],1.19,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,Kv8aMUS,['BEL.3.3.2.10_1'],sub,['Tilff&Esneux&Wallonie&Belgium'],[''],2021,7,12,2021,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20,1,p4SZu9w,[],1.20,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,XXSK6zJ,['AUT'],sub,['Austria'],[''],2021,7,17,2021,7,17,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21,1,p4SZu9w,[],1.21,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,noMdKie,"['AUT.5.6.18_2,AUT.5.1_2']",sub,"['Saalbach-Hinterglemm&Salzburg&Austria', 'Hallein&Salzburg&Austria']",[''],2021,7,17,2021,7,17,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22,1,p4SZu9w,[],1.22,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,tDeNoyE,['ITA'],sub,['Italy'],[''],2021,7,12,2021,7,25,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23,1,p4SZu9w,[],1.23,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,Zy8mzAN,['ITA.20_1'],sub,['Veneto&Italy'],[''],2021,7,14,2021,7,14,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24,1,p4SZu9w,[],1.24,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,ptT4gem,['NLD.7.43_1'],sub,['Valkenburg aan de Geul&the Netherlands'],[''],2021,7,14,2021,7,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11500,11500,701,701,NULL,NULL,NULL,NULL,NULL,400000000,400000000,EUR,No,NULL
25,1,p4SZu9w,[],1.25,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,EUWRuRX,"['NLD.7_1,NLD.7.44_2']",sub,"['Limburg&the Netherlands', 'Venlo&Limburg&the Netherlands', 'Belfeld&Limburg&the Netherlands', 'Steyl&Venlo&Limburg&the Netherlands', 'Arcen&Limburg&the Netherlands']",[''],2021,7,14,2021,7,21,NULL,NULL,NULL,NULL,10001,20001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,1,p4SZu9w,[],1.26,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,Fmoyrnf,['NLD.7.44_2'],sub,['Venlo&the Netherlands'],[''],2021,7,16,2021,7,21,NULL,NULL,NULL,NULL,240,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,1,p4SZu9w,[],1.27,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,UhzZJeE,['NLD.3.5_1'],sub,['De Westereen&Dantumadeel&Friesland&the Netherlands'],[''],2021,7,25,2021,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,1,p4SZu9w,[],1.28,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,Sdho8j2,['HRV.11.25_1'],sub,['Našice&Slavonia&Croatia'],[''],2021,7,12,2021,7,25,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,1,p4SZu9w,[],1.29,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,zLzyP6a,['HRV.19.30_1'],sub,['Županja&Slavonia&Croatia'],[''],2022,8,13,2022,8,26,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,1,p4SZu9w,[],1.30,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,BnJdYtK,['HRV.2.12_1'],sub,['Nova Gradiška&Slavonia&Croatia'],[''],2023,9,14,2023,9,27,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,1,p4SZu9w,[],1.31,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,JNcwYLx,['HRV.11.26_1'],sub,['Osijek&Slavonia&Croatia'],[''],2024,10,15,2024,10,28,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,1,p4SZu9w,[],1.32,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,NoHUshK,['FRA.2.4.3.2.3_1'],sub,['Châtel-de-Joux&Jura&France'],[''],2021,7,12,2021,7,16,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,1,p4SZu9w,[],1.33,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,TWCF9tx,['FRA.6.10.3.3.8_1'],sub,['Plainfaing&Vosges&France'],[''],2021,7,12,2021,7,16,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,1,p4SZu9w,[],1.34,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,DwC5xip,['FRA.2.4.2.20.10_1'],sub,['Le Fied&Jura&France'],[''],2021,7,12,2021,7,16,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,1,p4SZu9w,[],1.35,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,FCDvDqK,['FRA.6.7.1.7.20_1'],sub,['Villers-la-Chèvre&Meurthe-et-Moselle&France'],[''],2021,7,12,2021,7,16,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36,1,p4SZu9w,[],1.36,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,nQmKsaM,['ROU'],sub,['Romania'],[''],2021,7,15,2021,7,20,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37,1,p4SZu9w,[],1.37,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,VQbV3Qs,['ROU.1_1'],sub,['Alba County&Romania'],[''],2021,7,15,2021,7,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38,1,p4SZu9w,[],1.38,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,dVpzt62,['ROU.1.46_1'],sub,['Ocoliș&Alba&Romania'],[''],2021,7,15,2021,7,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
39,1,p4SZu9w,[],1.39,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,Ss6j4eG,"['ROU.34_1,ROU.24_1']",sub,"['Satu Mare&Romania', 'Iași&Romania']",[''],2021,7,15,2021,7,20,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,1,p4SZu9w,[],1.40,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,qT6ARMN,['ROU.14.27_1'],sub,['Cluj-Napoca&Romania'],[''],2021,7,19,2021,7,19,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,1,p4SZu9w,[],1.41,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,hAt24mw,['DEU.10.40.5.1_1'],sub,['Blessem&Erftstadt&North Rhine-Westphalia&Germany'],[''],2021,7,16,2021,7,16,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,1,p4SZu9w,[],1.42,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,pQBHzJf,['CZE.6.1_1'],sub,['Česká Lípa&Czech Republic'],[''],2021,7,12,2021,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,1,p4SZu9w,[],1.43,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,JcEvjRz,"['LUX.2.1.5.1_1,LUX.2.1.9.1_1']",sub,"['Echternach&Luxembourg', 'Rosport&Luxembourg']",[''],2021,7,12,2021,7,25,NULL,NULL,NULL,NULL,200,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,1,p4SZu9w,[],1.44,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,p8hKjer,['LUX.2.1.9.1_1'],sub,['Rosport camping ground&Luxembourg'],[''],2021,7,12,2021,7,25,NULL,NULL,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,1,p4SZu9w,[],1.45,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,GQ5jb3t,['CHE'],sub,['Switzerland'],[''],2021,7,15,2021,7,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,1,p4SZu9w,[],1.46,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,PNURL8o,['GBR'],sub,['United Kingdom'],[''],2021,7,12,2021,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,1,p4SZu9w,[],1.47,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,kQHbEyH,['GBR.1.36.19_1'],sub,['Kensington and Chelsea&Greater London&United Kingdom'],[''],2021,7,13,2021,7,13,NULL,NULL,NULL,NULL,121,131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,1,p4SZu9w,[],1.48,Single,Flood,https://en.wikipedia.org/wiki?curid=68241636,2021 European Floods,YZSJVLj,"['GBR.1.36.28.2_1,GBR.1.36.21.4_1,GBR.1.36.11.8_1,GBR.1.36.26.19_1']",sub,"['Camberwell&Greater London&United Kingdom', 'Clapham&Greater London&United Kingdom', 'Hackney Wick&Greater London&United Kingdom', 'Woodford&Greater London&United Kingdom']",[''],2021,7,25,2021,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,43,UuppFUt,[],43.01,Single,Tornado,https://en.wikipedia.org/wiki?curid=38322978,November 2005 Central United States Tornado Outbreak,aCLxtos,['USA.4_1'],sub,['Arkansas&the US'],['Wind'],2005,11,27,2005,11,28,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,43,UuppFUt,[],43.02,Single,Tornado,https://en.wikipedia.org/wiki?curid=38322978,November 2005 Central United States Tornado Outbreak,HXF4dNB,['USA.26_1'],sub,['Missouri&USA'],['Wind'],2005,11,27,2005,11,28,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,44,nnzvBZ7,[],44.01,Multi,Tornado,https://en.wikipedia.org/wiki?curid=63743200,"Tornado outbreak of April 21–23, 2020",hEvdmMS,['USA.37.45_1'],sub,['Madill&Marshall&Oklahoma&USA'],['Wind'],2020,4,22,2020,4,22,30,40,2,2,NULL,NULL,NULL,NULL,NULL,NULL,9,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,47,BbhSKMz,[],47.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=5589427,Tropical Cyclone Steve,5zQCD4q,"['AUS.7_1,AUS.7.13_1,']",sub,"['Cairns&Queensland&Australia', 'Mareeba&Queensland&Australia']","['Wind', 'Flood']",2000,2,27,2000,2,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40001,50001,20,60,NULL,NULL,NULL,NULL,NULL,100000001,200000001,AUD,No,NULL
70,47,BbhSKMz,[],47.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=5589427,Tropical Cyclone Steve,eaFEDDD,['AUS.6_1'],sub,['Northern Territory&Australia'],"['Wind', 'Flood']",2000,3,1,2000,3,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,47,BbhSKMz,[],47.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=5589427,Tropical Cyclone Steve,wphtLvq,['AUS.11_1'],sub,['Western Australia&Australia'],"['Wind', 'Flood']",2000,3,5,2000,3,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,52,Y29wh7W,[],52.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,wKjYMrr,['IND.11_1'],sub,['Gujarat&India'],[''],2019,6,11,2019,6,18,2,2,6,6,210000,410000,NULL,NULL,NULL,NULL,15,16,NULL,NULL,NULL,NULL,NULL,10000000,10000000,INR,No,NULL
78,52,Y29wh7W,[],52.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,Y5M89Vf,['IND.9.2_1'],sub,['Diu&India'],[''],2019,6,12,2019,6,18,NULL,NULL,NULL,NULL,10000,10000,NULL,NULL,NULL,NULL,20,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,52,Y29wh7W,[],52.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,EVDnzbG,['IND.16.12_1'],sub,['Ullal&Dakshina Kannada&India'],[''],2019,6,10,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,52,Y29wh7W,[],52.04,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,WwKWSXd,['IND.11.25.2_1'],sub,['Porbandar&Gujarat&India'],[''],2019,6,13,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,10000000,10000000,INR,No,NULL
81,52,Y29wh7W,[],52.05,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,V2xy8m5,['IND.11_1'],sub,['southern Gujarat&India'],[''],2019,6,10,2019,6,18,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,52,Y29wh7W,[],52.06,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,dVYZLML,['IND.20.17_1'],sub,['Mumbai&India'],[''],2019,6,12,2019,6,12,9,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,52,Y29wh7W,[],52.07,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,BeH67yo,['IND.25.1.1_1'],sub,['Delhi&India'],[''],2019,6,12,2019,6,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,52,Y29wh7W,[],52.08,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,uatiN22,['IND.11.13.3_1'],sub,['Veraval&Gujarat&India'],[''],2019,6,10,2019,6,18,1,1,NULL,NULL,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,52,Y29wh7W,[],52.09,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,EiWJQ7h,"['OMN.2_1,OMN.7_1']",sub,"['Al Suwaih&Al Batinah North&Oman', 'Ras al Hadd&South Ash Sharqiyah&Oman']",[''],2019,6,10,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,52,Y29wh7W,[],52.10,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki?curid=61000334,Very Severe Cyclonic Storm Vayu,cSirNrt,['PAK'],sub,['Southern Pakistan&Pakistan'],[''],2019,6,10,2019,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,54,RwnvAmf,[],54.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Cyclone_Monica,Cyclone Monica   ,Di5ymf8,['AUS.6_1'],sub,['Northern Territory&Australia'],[''],2006,4,24,2006,4,26,NULL,NULL,NULL,NULL,337,337,NULL,NULL,0,2000,12,12,1600000,1600000,AUD,No,NULL,5000000,5000000,AUD,No,NULL
90,54,RwnvAmf,[],54.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Cyclone_Monica,Cyclone Monica   ,9iB3KrR,['AUS.7_1'],sub,['Queensland&Australia'],[''],2006,4,17,2006,4,28,NULL,NULL,NULL,NULL,0,0,NULL,NULL,703,703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
