index,sentences
59,"Officially, the ship consisted of 83 passengers and 42 crewmen when it left Laoang for Samar Island, even though the captain claimed that there were as many as 240 aboard."
60,Later reports indicates that vessel had 200 passengers and 42 crewman on board.
61,"A total of 174 were rescued, including 96 people that were rescued via a fishing boat and many others that was rescued by fishermen."
62,"Twenty-nine people, including two children, drowned due to the incident."
63,"Nearby, a cargo container ship, the Lorcon 8, sank, but all 19 crewmen were rescued."
64,"Nationwide, 73 people perished, with 18 others hurt."
65,"A total of 10,815 people or 1,914 families were directly affected by the typhoon."
66,"Furthermore, 740 houses were destroyed, with an additional 891 damaged."
67,"Damage was estimated at $239,000, with $59,000 from crops and $180,000 from both public and private infrastructure."
68,"-Notes-

== References =="
