,sentences
28,"-Preparations-
--Panama--
On November 2, the Government of Panama issued a red warning from Chiriquí to Veraguas."
29,Panama's emergency services agency asked residents and tourists to pay attention to weather warnings issued by authorities and noted the threat of heavy rain and strong waves.
30,"Several yellow alerts, signifying the threat of the impending weather, were issued for the western portion of the nation."
31,"Colón, Coclé, and Kuna Yala had red warnings declared for them."
32,"Classes were suspended in five provinces, while the government opened nine emergency shelters."
33,"--Jamaica--
Once the precursor to Rafael was designated as a potential tropical cyclone, a tropical storm warning was issued for Jamaica."
34,"Two matches in the Jamaica Premier League, originally scheduled for November 4, were postponed."
35,"Additionally, several matches in the Manning Cup had to be delayed due to the storm."
36,The University of the West Indies closed all clinics and non-emergency services due to the storm.
37,"--Cayman Islands--
At the time Rafael's precursor was designated as a potential tropical cyclone on November 3, a Hurricane Watch was issued for the Cayman Islands."
38,"The following morning, the watch covering the Cayman Islands was replaced with a Hurricane Warning."
39,"Due to the storm, all government schools and the University College of the Cayman Islands were closed on November 5."
40,Cayman Airways confirmed that their fleet had been secured.
41,The Cayman Islands Regiment deployed to Cayman Brac and Little Cayman for the first time.
42,"Eight were sent to Little Cayman, and ten were sent to Cayman Brac."
43,Sandbags were made available for the residents of Cayman Brac and Grand Cayman.
44,Shelters were also opened in Cayman Brac and Little Cayman.
45,Several government offices closed in preparation for Rafael.
46,The Cayman Islands' Bankers Association closed all banks on November 5.
47,"--Cuba--
A hurricane watch went into effect for six eastern provinces of Cuba on November 4."
48,The provinces of Camagüey and Las Tunas saw a tropical storm warning go into effect.
49,"Due to the system's expected impacts, over 66,000 people were evacuated from Guantánamo province."
50,"Additionally, several flights were cancelled, and maritime traffic between Batabanó and Nueva Gerona was suspended."
51,"Classes were suspended in multiple provinces with transportation services halted in multiple towns in Western Cuba, including the capital city Havana."
52,"Rafael approached as the country was still recovering from a country-wide power blackout and the effects of Hurricane Oscar, which struck the eastern part of Cuba about two weeks earlier."
53,"More than 283,000 people evacuated ahead of the storm, including 98,300 from Havana."
54,"--United States--
Rip current warnings were issued for much of the Gulf Coast of the United States."
55,"---Florida---
A tropical storm watch was issued on November 4 for the lower and middle Florida Keys from Key West to the west of the Channel 5 Bridge and for the Dry Tortugas."
56,"On November 5, the watch was upgraded to a tropical storm warning for the lower and middle Florida Keys."
57,"As a precaution, schools in Monroe County were closed on November 6."
58,"-Impact-
--Panama and Costa Rica--
In Panama, rains from the incipient disturbance of Rafael damaged several homes, leaving a total of more than 1,097 displaced."
59,About 100 people were housed in shelters.
60,"At least five people died in the nation as a result, with another two remaining missing."
61,More than 200 families were affected by the rains in Herrera and Los Santos Provinces.
62,Damages in Panama were at least $110 million.
63,"Additionally, interaction between the disturbance and the Pacific Intertropical Convergence Zone caused flooding in Costa Rica."
64,This resulted in a bridge collapse and 42 people needing to be rescued in Guanacaste Province.
65,"Agricultural losses in Costa Rica were at least ₡500 million(US$980,000)."
66,"--Colombia--
In Colombia, Rafael's precursor caused torrential rainfall in the Santa Marta area."
67,Rockslides occurred and several cars were swept away by floodwaters.
68,"Some homes also sustained damage, with two of them destroyed."
69,One person also suffered from minor injuries.
70,Multiple structures were declared at risk of collapse.
71,"In La Guajira Department, one person drowned, 192,465 people and 38,493 families were affected, with multiple streams overflowing resulting in numerous roads and houses being flooded."
72,700 billion pesos(US$159 million) were requested to assist those who were affected by the storm.
73,"As of January 2025, damages in Colombia are estimated to be at US$150 million, according to AON."
74,"--Jamaica--
Officials in Jamaica blamed persistent rains ahead of the potential storm for a large landslide on November 3, which left several rural communities isolated."
75,"Heavy rains from Rafael caused several road blockages, with garbage propelled by the storm blocking a road in Saint Andrew Parish and a landslide blocking another road in Saint Catherine Parish."
76,"At the latter parish, two people were found dead in a vehicle that was swept away by the floods."
77,Several of Jamaica's southern parishes received over 3 in(76 mm) of rainfall.
78,"Rainfall from Rafael exacerbated flooding in Troja district, causing several fords to break away throughout the area."
79,The storm caused flooding and landslides and knocked the nation's power grid offline.
80,"According to the Jamaican government, damage in infrastructure and agriculture totaled at J$1.27 billion(US$8 million)."
81,"--Cayman Islands--
Torrential rainfall from Rafael caused the islands of Little Cayman and Cayman Brac to lose power."
82,Grand Cayman saw rough seas and flooding from Rafael.
83,"Power lines and trees were downed on Little Cayman, with roads covered with sand and debris."
84,"Additionally, multiple dive boats sank off the coast of Little Cayman."
85,"Cayman Brac saw numerous trees uprooted and significant shingle damage, with multiple docks and power lines also being damaged."
86,"However, losses were below the required amount to issue a payout to the islands."
87,"--Cuba--
Rafael's strong winds caused an island-wide power-grid failure."
88,"In western Cuba, 300 mm(12 in) of rain was reported, resulting in flooding and landslides."
89,Government officials reported that areas in and around Artemisa sustained the worst damage from Rafael.
90,"In Artemisa, 2,825 homes were damaged, in addition to hospitals, schools, and service centers."
91,"Nearly 40,000 acres of crops were either damaged or lost."
92,"In neighboring Mayabeque, 441 homes were damaged, and agriculture was badly affected."
93,"Rafael passed about 30 mi(48 km) west of Havana, with sustained winds of 44 mph(71 km/h) being recorded, along with gusts of up to 71 mph(114 km/h)."
94,Rainfall from the hurricane flooded several neighborhoods in Centro Habana and Old Havana.
95,"Numerous homes and public buildings were damaged, trees were uprooted, and telephone poles toppled."
96,Damages caused by Rafael were calculated at 25.8 billion pesos(US$1.08 billion).
97,"--United States--
While Rafael did not approach the U.S. Gulf Coast, it did churn up rip currents along much of the coast on November 9 and 10."
98,"In addition, Rafael impacted the Florida Keys with over 2 in(51 mm) of rain at some locations,  and gusts up to 53 mph(85 km/h)."
99,Some tree limbs were downed and some minor power outages occurred.
100,Street flooding caused a few road closures.
101,"However, no significant damage was reported."
102,"In Louisiana and Texas, a frontal boundary interacted with the weakening Rafael, pulling moisture into both states."
103,"Heavy rainfall was reported, causing flooding along numerous highways and homes."
104,"Rising floodwaters stalled several vehicles, prompting rescues."
105,"Total damage in Louisiana totaled to US$165,000."
106,"Total damage in Texas totaled to US$75,000."
107,"The same frontal boundary also caused flooding in Georgia and South Carolina, with 12 in(300 mm) of rain falling in less than 24 hours."
108,"In South Carolina, two people were killed as a result of freshwater flooding."
109,"Even so, these fatality and damage figures do not count towards the hurricane's official totals."
110,-Notes-
