,sentences
95,"Offshore natural gas extraction was also halted, accounting for about 284 million ft3(8 million m3) of natural gas per day."
96,Staff on thirteen offshore platforms were evacuated.
97,Georgia Governor Nathan Deal declared a state of emergency for 92 counties in the southern and central portions of the state on October 9.
98,Several colleges and universities in south Georgia were to close for a few days.
99,Atlanta Motor Speedway opened their campgrounds free of charge to evacuees of Hurricane Michael.
100,"375,000 people were asked to evacuate as the storm strengthened, with sustained winds of 150 mph(240 km/h) and storm surge up to 14 ft(4.3 m) expected."
101,Emergency Preparedness organizations like Direct Relief provided emergency medical packs throughout ten health facilities that were in Michael's path.
102,"-Impact-
--Central America--
The combined effects of the precursor low to Michael and a disturbance over the Pacific Ocean caused significant flooding across Central America."
103,"At least 15 fatalities occurred: eight in Honduras, 4 in Nicaragua, and 3 in El Salvador."
104,"In Honduras, torrential rain caused at least seven rivers to overtop their banks; nine communities became isolated."
105,Heavy rains from Hurricane Michael forced hundreds of people from their homes in Honduras over the weekend as the intensifying storm continued its push towards the Gulf Coast.
106,"On October 7, the Permanent Commission of Contingencies said more than 260 homes were damaged in the southern part of the country."
107,"Some 6,000 people were impacted by flooding and landslides, according to the Associated Press."
108,"During a press conference earlier that day, Honduras president Juan Orlando Hernández said at least 18 people were rescued during the storm."
109,The storm forced the closure of schools nationwide on October 8.
110,"More than 1,000 homes sustained damage, of which 9 were destroyed, affecting more than 15,000 people."
111,"Nationwide, 78 shelters housed displaced persons and relief agencies procured 36 tonnes of aid."
112,"Nearly 2,000 homes in Nicaragua suffered damage, and 1,115 people were evacuated."
113,A total of 253 homes were damaged in El Salvador.
114,Damage across the region exceeded $100 million.
115,"Images circulated over social media depicting families wading through thigh-high water, rivers rushing onto streets and roads to communities cut off by mudslides."
116,Local media in Honduras recorded several deaths.
117,"Homes in Honduras that were built close to waterways or wedged precariously on hillslides were vulnerable to being washed away by rain, and as a result, a lot of them were."
118,"--Cuba--
About 70% of the offshore Isla de la Juventud lost power."
119,"On the southern coast of the island, La Coloma was inundated by storm surge, sinking ships and flooding homes."
120,"High winds left more than 200,000 people without power in the province of Pinar del Río, accounting for 90% of the province."
121,Officials sent 500 power workers to the area to restore electricity.
122,"Widespread damage was inflicted on tobacco crops, leading to the complete loss of 18,000 seedbeds of tobacco in the province; the hurricane struck Cuba coincident with the start of the sowing season for tobacco on October 10."
123,"More than 600 hectares(1,500 acres) of rice were also damaged by Michael's rainfall."
124,"At least 694 homes in Cuba were damaged by the hurricane, including 300 in Sandino."
125,"--United States--
According to the Edison Electric Institute, at one point 1.2 million electricity customers were without power in several east coast and southern states."
126,Estimated damage from Michael throughout the United States reached $25 billion.
127,"---Florida---
The National Centers for Environmental Information estimated that Michael caused $18.4 billion in damage in Florida, primarily incurred by property and infrastructure."
128,"The most severe impacts occurred along the Florida coast between Panama City Beach and Cape San Blas, with catastrophic impacts in the areas around Mexico Beach and Tyndall Air Force Base."
129,"Impacts were evident on all types of buildings, though structures built before 2002 fared substantially worse.:"
130,3  Mobile homes in the regions affected by Michael were older and smaller than in other parts of the state and experienced significant to catastrophic impacts in the hardest-hit areas.
131,"Damage to over 2.8 million acres(1.1 million hectares) of forested land caused an estimated $1.29 billion in damage to the timber industry; 12% of damaged forest area was classified as ""catastrophic"" by the Florida Forest Service."
132,"Around 28 percent of global longleaf pine ecosystems were affected by the hurricane in Florida; near the storm's center, tree mortality was as high as 87.8 percent."
133,"Damage to various agricultural sectors, chiefly cotton, cattle, and peanuts, amounted to $180 million.:"
134,"52  Only 5-10% of the cotton crop had been harvested at the time of Michael's landfall, resulting in total losses of cotton where Category 3–4 hurricane winds were felt."
135,"Losses to the cattle industry stemmed largely from damage to farm infrastructure; an estimated 1,507 cattle ranches and 106,438 head of cattle were within the hurricane-force wind envelope of Michael."
136,"Seven deaths were directly caused by the hurricane's forces, including five drownings due to storm surge and two deaths due to fallen trees; the drownings all involved elderly individuals."
137,"There were another 43 deaths indirectly caused by Michael, including those that occurred during the storm's aftermath and those from health complications exacerbated by the hurricane, resulting in 50 deaths total in Florida attributed to Michael.:"
138,"10–11 
Based on post-storm analyses conducted by the National Hurricane Center synthesizing data from several data sources, Michael made landfall as a Category 5 hurricane at Mexico Beach, near Tyndall Air Force Base at 12:30 pm."
139,CDT(17:30 UTC) on October 10.
140,"Its maximum sustained winds were estimated to be 160 mph(260 km/h) upon moving ashore, making it the most intense hurricane landfall on record for the Florida Panhandle.:"
141,"18  Michael was the only tropical cyclone known to have struck the Florida Panhandle at stronger than Category 3 intensity, and the first Category 5 hurricane to make landfall anywhere along the U.S. coast since Hurricane Andrew in 1992.:"
142,"6  Three surface weather stations collected data from Michael's eyewall as it moved onshore; however, they either malfunctioned before the arrival of the storm's strongest winds or were positioned outside the radius of maximum wind, providing incomplete measurements and resulting in maximum values lower than expected from radar and aircraft reconnaissance data."
143,The fastest 1-minute average wind measured by a surface-based anemometer was 86 mph(138 km/h) at a weather station within Tyndall Air Force Base; the same station recorded a peak wind gust of 139 mph(224 km/h).
144,"Another station on the base grounds, affixed to a tower, registered a 129 mph(208 km/h) gust before the tower toppled.:"
145,5–6  Michael continued to produce hurricane-force wind gusts near its center as it moved across the Florida Panhandle into Georgia; its center traversed the Panhandle in four hours.
146,"A 102 mph(164 km/h) gust was documented in Marianna, Florida.:"
147,"7 
The combination of Michael's storm surge and the astronomical tide submerged normally dry areas under 9–14 ft(2.7–4.3 m) of water along the coast between Tyndall Air Force Base and Port St. Joe, Florida."
148,Waves atop the elevated water levels caused additional damage and inundation.:
149,"8  Maximum inundation depths were further enhanced by St. Joseph Peninsula, which kept the storm surge elevated by preventing surge water from receding into the open gulf.:"
150,"1–7  Storm surge inundation decreased farther west and east of the hurricane's point of landfall; along the Big Bend inundation heights were 6–9 ft(1.8–2.7 m), and towards Tampa Bay they diminished to 2–4 ft(0.61–1.22 m)."
151,"Between Pensacola and Panama City, maximum storm surge inundation was also 2–4 ft(0.61–1.22 m).:"
152,"9  The highest rainfall total from Michael in Florida occurred at Lynn Haven, where 11.62 in(295 mm) of rain was measured.:"
153,9–10  Higher rainfall totals were concentrated in eastern Washington County and western Jackson County; locations in the path of Michael's eyewall received 6–10 in(150–250 mm) of rain while those in the hurricane's outer rainbands generally recorded 1–3 in(25–76 mm) of rain.:
154,"1–11  The impacts of inland flooding were lessened by Michael's quick path through the Florida Panhandle, occurring in localized areas."
155,"Power outages affected nearly 400,000 electricity customers in Florida at their greatest extent, representing about 4% of the state."
156,Five counties experienced a complete loss of electrical power.
157,"----Bay County----
Catastrophic and widespread damage occurred in Bay County, where Michael made landfall; 45,000 structures were damaged and 1,500 were destroyed throughout the county.:"
158,11  Two hospitals—Bay Medical Sacred Heart and Gulf Coast Regional Medical Center—suffered significant damage.
159,"Approximately 19.5 mi(31.4 km) of the 41.2 mi(66.3 km) Bay County coastline, which includes Panama City Beach and Mexico Beach, sustained critical beach erosion.:"
160,"14  Sensor data and high water marks surveyed by the United States Geological Survey indicated that water inundation at Mexico Beach reached a depth of 14 ft(4.3 m) above ground level,: 8  classifying Michael's surge at Mexico Beach as a 1-in-280 year event.:"
161,"15  Mexico Beach was the community most heavily impacted by Hurricane Michael and experienced both the hurricane's maximum winds and surge;: 15  Federal Emergency Management Agency Administrator Brock Long described the city as ""probably ground zero."""
162,"Of the 1,692 buildings in the city, 1,584 were damaged, and 809 among those were destroyed.:"
163,10–11  Waves augmented by the elevated waters damaged the second-stories of buildings and carried boats inland.
164,"Along the immediate coast, the combination of surge and extreme winds whittled buildings down to piles of debris and left their concrete slab foundations exposed.:"
165,15  Those that remained intact were crumpled and contorted or were eventually razed by unattended fires that began during the storm.
166,Beach houses were severed from their pilings and the city's public pier succumbed to the intense surf.
167,Some staircases remained standing without their associated houses.
168,"Debris from various razed structures accumulated on US 98,: 15  whose pavement was partially washed out by Michael."
169,The road remained closed for nearly a year before repairs completed.
170,Boats were broken in half and 33-short-ton(30 t) rail cars were toppled.
171,It was estimated that as many as 285 residents of the small town may have stayed despite mandatory evacuations.
172,Three drownings occurred in or near Mexico Beach.:
173,"10–11 
Significant structural damage was wrought to Tyndall Air Force Base."
174,"Due to the base's location on the left side of Michael's eye, damage there was primarily due to the force of the winds rather than storm surge."
175,Every building was damaged and many were considered a complete loss by the base administration; the base's marina was also destroyed.:
176,"10–11 : 16  Of the damaged buildings, 484 were considered destroyed or beyond repair; $648 million was later allocated in repairs for the remaining structures."
177,"Vehicles were tossed through parking lots and destroyed, and an McDonnell Douglas F-15 Eagle and General Dynamics F-16 Fighting Falcon used for display were flipped and damaged."
178,"Most hangars, including those that housed Lockheed Martin F-22 Raptors, were fully unroofed and battered by the strong winds."
179,The 17 Raptors that remained at the base remained relatively unscathed and were brought to airworthy condition within a few days.
180,"The base's power, water, and sewage systems were downed, rendering the base uninhabitable.:"
181,15  The flight line and drone runway was crippled.
182,The damage toll inflicted to installations at the base reached $3 billion.:
183,"10–11  Large forests in the area were almost entirely flattened to the ground, while trees that remained standing on and around the base were completely stripped and denuded."
184,"Three-fourths of the longleaf pine trees on the base were sheared in half, equating to $14 million in harvestable timber losses."
185,Parts of the gymnasium of a nearby elementary school were also unroofed.
186,"An estimated ten to twenty thousand people were displaced by the storm in Panama City, of which one thousand remained at three area shelters."
187,"The Panama City area was buffeted by gusts as high as 164 mph(264 km/h), inflicting roof damage and tearing the aluminum siding off of most homes and businesses; at least 90% of all structures and 69% of homes were damaged.:"
188,16  Further damage was caused by trees falling upon roofs.:
189,16  A gas leak at an unroofed motel endangered guests who had sought shelter inside.
190,Nine people were rescued by a helicopter after their house's roof collapsed.
191,"Cars, truck trailers, recreational vehicles, and trains were tossed around by the wind."
192,A high school's gymnasium had its roof peeled back and some of its interior walls blown apart.
193,Broken glass and snapped utility poles littered the city streets and parking lots.
194,Downed studio transmitter link towers and power outages resulted in the loss of nearly all television and radio stations in the Panama City region.
195,One collapsed tower tore a hole into the roof of the adjoining studio building.
196,"Severe roof and siding damage was prevalent in Panama City Beach, where gusts reached 87 mph(140 km/h).:"
197,16  At least 98% of structures in Callaway were damaged and 300 properties were tagged as beyond repair by city officials.
198,"Nearby, 85% of residential properties and 90% of businesses were damaged in Lynn Haven."
199,The roof of a church was torn away in neighboring Southport.
200,Storm surge inundation exceeded 5.3 ft(1.6 m) along the coast in the Panama City area.
201,Local marinas and boats docked in port were almost entirely destroyed.:
202,16  One person drowned on the eastern side of the Panama City near East Bay.:
203,"10
----Forgotten Coast and Apalachee Bay----
In addition to the Mexico Beach area, coastal communities in Franklin and Gulf counties—collectively known as the ""Forgotten Coast"" due to a lack of infrastructure development in recent decades—were among those hardest-hit by Michael.:"
204,"15  A Florida Department of Environmental Protection survey identified 2,725 structures that sustained major flood damage in Bay, Gulf, Franklin, and Wakulla counties.:"
205,"1–9  Over 2,000 structures sustained damage in Gulf County, with over 1,200 suffering major damage and 985 being destroyed."
206,"In Franklin County, 80 structures were destroyed.:"
207,"11  Michael's storm surge created two inlets along St. Joseph Peninsula, cutting off vehicle access to a 9 mi(14 km) stretch of the T.H. Stone Memorial St. Joseph Peninsula State Park and isolating 8 cabins and 119 campsites."
208,The onrush of water flattened the 30 ft(9.1 m) dunes that once filled the park and left the boardwalk dilapidated.
209,The main access road to Cape San Blas was shredded into asphalt sheets.
210,Stretches of US 98 were washed out along the coast.
211,A thousand homes were destroyed by coastal flooding in Port St. Joe and every building sustained damage.
212,Forty homes were later demolished as their structural integrity declined.
213,Many stores along the city's main street were flooded halfway up their first floors.
214,Storefronts were covered in sand piled up by the hurricane and homes and condos were displaced from their foundations.
215,"The Port St. Joe marina was severely damaged, contributing to the 400 vessels lost in Gulf and Bay counties."
216,Boats from the marina were forced inland onto a parking lot 300 yd(270 m) from the docks.
217,The failure of 15 pumping stations hamstrung the city's ability to eliminate wastewater.
218,Power lines and crumpled amalgamations of cars lay strewn across roads.
219,Power poles and campers were knocked over in the adjacent community of Highland View.
220,"While Michael's storm surge flooded downtown Apalachicola, the city's buildings weathered the storm with generally minor damage."
221,"However, the city was isolated due to the disheveled state of US 98, with parts of the road blocked by felled oak and pine trees and other parts submerged under the advancing seawater."
222,The anemometer at Apalachicola Regional Airport registered gusts of 90 mph(140 km/h) before being blown away.
223,"Sections of St. George Island were deeply inundated, and the island may have been entirely underwater during the storm."
224,"Although located farther from the storm than St. George Island, homes in Carrabelle sustained more severe damage due to their older and less-elevated construction, resulting in significant flood damage."
225,The road connecting Carrabelle and St. George Island was washed out every few hundred feet.
226,"Along the coast of Franklin County from Alligator Point to Bald Point, the roofs of several homes were blown away; beach erosion also occurred throughout the extent."
227,Four homes and an inn on Dog Island were destroyed.
228,"As Michael's waves repeatedly battered Dog Island, some of the 15 ships wrecked by the 1899 Carrabelle hurricane became exposed."
229,"Owing to the concave geometry of Apalachicola Bay, the 10 ft(3.0 m) storm surge produced by Michael along the coast Wakulla County was particularly damaging."
230,"There, the hurricane was considered most damaging in recent memory."
231,Entire communities were swamped by the surge.
232,"In St. Marks, the depth of inundation reached 4–5 ft(1.2–1.5 m), with the floodwaters pressing farther inland than in prior storms."
233,Most of the county's electricity customers lost power during Michael's passage.
234,Fallen trees rendered roads impassable.
235,"----Elsewhere in Florida----
Strong winds from Michael penetrated inland, causing widespread damage to infrastructure and agricultural and forestry interests."
236,Four hundred buildings were destroyed in Jackson County and major damage was inflicted upon another six hundred.:
237,11  Numerous trees and power lines were downed county-wide.
238,"Some businesses in Marianna were unroofed, leading to further collapse of exterior walls."
239,The stone façades of buildings in the courthouse square were reduced to rubble.
240,The headquarters of Jackson County's road department collapsed and shopping centers and restaurants suffered heavy damage.
241,One person died in Quincy and another in Alford to felled trees.:
242,"10  Strong winds in the heavily forested regions in and around Tallahassee resulted in the widespread downing of trees, forcing the closure of over 125 roads in the city as well as an 80 mi(130 km) segment of I-10 between Tallahassee and Lake Seminole."
243,"Florida State Hospital in Chattahoochee—Florida's oldest largest psychiatric hospital—was cut off from the outside world due to power disruptions, forcing aid to be dropped by helicopter."
244,"Though localized, acute flooding resulted from Michael's rain swath."
245,"Record flooding occurred along Econfina Creek, overtopping a SR 20 bridge."
246,"Near Bennett, the creek rose from below action stage to flood stage in under six hours after 5–9 in(130–230 mm) of rain fell within its watershed.:"
247,51  Moderate flooding along the Chipola River near Altha damaged homes downstream and inflicted significant damage to fish camps.
248,"Sustained winds in coastal Okaloosa County, located west of Michael's landfall, met low-end tropical storm thresholds, punctuated by higher 60 mph(97 km/h) gusts."
249,"Gusts in the tropical storm range extended west to Pensacola and farther inland along the westernmost stretches of the Florida Panhandle, downing trees and power lines.:"
250,"53  However, the overall impacts of Michael west of Bay County were comparatively muted."
251,"On the evening of October 10, 308 customers were without power in Escambia County."
252,Isolated power outages also afflicted Okaloosa County.
253,Gusts in the Pensacola area topped out at 44 mph(71 km/h) and reached 60 mph(97 km/h) in Destin.
254,The Navarre Causeway and the Garcon Point Bridge briefly closed as winds exceeded 39 mph(63 km/h).
255,"Storm surge inundation of 2–2.5 ft(0.61–0.76 m) in the Pensacola area occurred ahead of the hurricane due to strong easterly winds, producing minor flooding."
256,Significant beach erosion and road damage was caused by 10–15 ft(3.0–4.6 m) waves along SR 399 between Pensacola Beach and Navarre.
257,Several piers on Choctawhatchee Bay were damaged or destroyed.:
258,53  Neighborhoods along the Santa Rosa Sound were in Pensacola Beach were flooded as the rough surf flowed over barriers.
259,The outer fringes of Michael affected parts of the peninsular region of Florida well before its ultimate landfall.
260,"The combined wind flow from Michael's large circulation and an area of high pressure to the north generated squalls with 35–40 mph(56–64 km/h) gusts over central Florida on October 8; at the time, Michael was located near the western end of Cuba."
261,"One boat sank in Lake Monroe due to rough waters generated by the squalls, killing one person and hospitalizing another.:"
262,50  Minor saltwater flooding occurred along the Atlantic and Gulf coasts of South Florida due to high tides enhanced by storm surge.:
263,"52 
Storm surge was responsible for most of the $100,000 damage toll along the coasts of west-central and southwestern Florida."
264,Storm surge topped out at 4.52 ft(1.38 m) at Cedar Key.
265,"Similar surge heights occurred in Citrus County, forcing several road closures and washing away a car parked on a road ramp at Fort Island Gulf Beach."
266,Tropical storm-force winds were also felt in isolated areas in the region.
267,"A National Ocean Service station in Cedar Key recorded a 53 mph(85 km/h) sustained wind, the highest reported in the region."
268,Cedar Key experienced the worst effects from Michael along the west and southwestern coasts of the Florida peninsula.
269,"Two homes and two businesses experienced stormwater inundation, in addition to another four homes in nearby Yankeetown; each building sustained minor damage amounting to roughly $10,000 per building."
270,Michael's outer rainbands spawned at least four waterspouts; one briefly moved ashore Sarasota County 3 mi(4.8 km) northwest of Siesta Key and was classified as an EF0 tornado.
271,Another EF0 tornado was spotted by law enforcement near Camp Blanding.:
272,"53
---Georgia---
Michael crossed into Georgia in Donalsonville as a weakening, but still strong Category 2 hurricane, where significant damage to structures and trees occurred."
273,Gusts in Donalsonville peaked at 115 mph(185 km/h).
274,Tropical storm force wind gusts were observed as far north as Athens and Atlanta.
275,"More than 400,000 electrical customers in Georgia were left without power."
276,At least 127 roads throughout the state were blocked by fallen trees or debris.
277,"In Albany, where wind gusts reached 74 mph(119 km/h), 24,270 electrical customers lost power."
278,"Numerous trees fell on homes and roads, blocking about 100 intersections."
279,Winds also ripped siding off of homes and shattered windows at the convention center.
280,"Three tornadoes were spawned by Michael in Georgia, including a high-end EF1 tornado in Crawford County that knocked down several trees onto homes and destroyed."
281,An 11-year-old girl in Seminole County died after debris fell on her home.
