,sentences
42,"By late on September 12, Ike had reached the western edge of the nearby high-pressure area and began to curve northward."
43,"The formation of an eye just prior to landfall resulted in a slight increase in winds, and at 0700 UTC on September 13, Ike made landfall on the northeast end of Galveston Island in Texas, with a minimum barometric pressure of 950 mbar(28 inHg) and sustained winds of 110 mph(180 km/h), making Ike a Category 2 hurricane."
44,"After tracking inland, Ike weakened as it sped northward and later northeastward, weakening to tropical storm status east of Palestine, Texas late on September 13 and later becoming a powerful extratropical cyclone on September 14 over the Ozarks."
45,"A more steady weakening phase ensued, and after tracking across southern Ontario and Quebec, the remnants of Ike were absorbed by another extratropical low near the St. Lawrence River, on September 15."
46,"-Preparations-
--Lucayan Archipelago--
Fearing a repeat of Hurricane Donna in 1960, the overseas branch of the British Red Cross began preparing contingency plans for 2,000 families considered to be at risk from Ike."
47,A group of 260 Chinese construction workers stuck on Middle Caicos after the passage of Hurricane Hanna were evacuated by the British Red Cross.
48,"Immediately before the storm struck, 348 people on Grand Turk were put into emergency shelters."
49,"--Florida--
On September 5, Florida Governor Charlie Crist declared a state of emergency in advance of Ike's arrival,(which was expected to be as early as September 8)."
50,Authorities in Key West issued a mandatory evacuation for all visitors for September 6.
51,"The Federal Emergency Management Agency(FEMA) positioned supplies, and emergency response crews in Florida and along the Gulf Coast."
52,"Florida Keys officials began evacuations on the low-lying chain of islands in phases, starting at the end in Key West by 8 am Sunday and continuing throughout the day—at noon for the Middle Keys, and at 4 pm for the Upper Keys, including Key Largo."
53,Visitors were told to leave on Saturday.
54,"Overall 15,000 tourists evacuated, but the storm stayed to the south, only causing minor beach erosion."
55,"--Texas--
On September 7, The Texas Water/Wastewater Agency Response Network(TXWARN) activated its 700-member utility mutual aid network and began coordination with the State Emergency Operations Center and the Texas Commission on Environmental Quality(TCEQ) to begin preparations and notifications to utilities to prepare for Ike."
56,State rural water associations activated mutual aid networks to prepare for the landfall of Ike while still providing assistance to areas affected by Hurricane Gustav.
57,"The Texas Rural Water Association held meetings with state agencies on September 9, to plan for landfall along the Texas Gulf Coast."
58,"On September 11, forecasting models began to show Ike making landfall just south of Galveston."
59,City Manager Steven LeBlanc late Wednesday issued a mandatory evacuation order for the low-lying west end of Galveston Island.
60,"Later, the mandatory evacuation order was extended to the entire island of Galveston, as well as low-lying areas around Houston, Texas."
61,"Mandatory evacuations were also ordered for Jefferson, Orange, and Chambers counties located east of Houston."
62,Voluntary evacuations were in effect for Hardin and Tyler as well as Newton and Jasper counties.
63,"Residents evacuating ahead of Ike were received by emergency workers in the Dallas/Fort Worth(DFW) Metroplex where they were provided a place of refuge, medical treatment, and provisions."
64,"In addition to the orders of local and state officials, federal officials were thoroughly involved in evacuation decisions."
65,"On September 10, U.S. President George W. Bush made an emergency declaration for Texas, making more federal help available for preparations and evacuations."
66,"More than one million people evacuated in advance of Hurricane Ike, but more than 100,000 people did not."
67,"At 8:19 pm(CDT) September 11, the National Weather Service in Houston/Galveston, Texas issued a strongly worded bulletin, regarding storm surge along the shoreline of Galveston Bay."
68,"The bulletin advised that residents living in single-family homes in some parts of coastal Texas faced ""certain death"" if they did not heed orders to evacuate."
69,Reports said as many as 40 percent of Galveston's citizens did not pay attention to the warnings.
70,"It was feared to be much the same in Port Arthur, and it was predicted that low-lying areas between Morgan City, Louisiana and Baffin Bay, Texas, particularly those areas east of Ike's projected eye landfall would experience the greatest damage from storm surges of up to 20 feet(6.1 m)."
71,"The price of gas increased in the expectation of damage to some of the numerous oil refineries along the South Texas coast, or at least delays in production from the oil and gas platforms in the Gulf of Mexico."
72,"14 oil refineries shut down production and nearly 150 oil tankers and cargo ships waited off-shore as every port from Lake Charles, Louisiana to Corpus Christi, Texas shut down in preparation for the storm."
73,"-Impact-
--Lucayan Archipelago--
Power was lost throughout Grand Turk Island, an estimated 80%–95% of the houses there were damaged, 20% of which was a total loss."
74,There was also significant structural damage to roofs and buildings containing health services resulting in the disruption of most health services.
75,"The local pharmacy roof collapsed, destroying the area's prescription drug supply, the police station, and the prison was significantly damaged and local supplies facilities were either damaged or destroyed."
76,A two-year-old cruise ship terminal on Grand Turk owned by Carnival Cruise Lines was significantly damaged.
77,Water and electricity were also disrupted but since have been restored.
78,"Meanwhile, in South Caicos, 95% of the houses were also damaged, with over one-third significantly damaged or destroyed."
79,"Damage also occurred on other islands, mostly agricultural or the fishing industry, but in general, the damage was minor."
80,Buildings on the islands have been severely weakened and 750 people have lost their homes.
81,"Due to the extent and magnitude of damage and affected the population, the Government of the Turks and Caicos declared Grand Turk and South Caicos Islands disaster areas."
82,"In Great Inagua Island, the Bahamas, eighty percent of houses sustained damage with almost a third of them having significant damage."
83,The local Morton Salt factory was damaged and shut down operations.
84,A few outlining islands suffered minor damage and no casualties were reported.
85,Overall damage from the Turks and Caicos and the Bahamas was estimated between $50 million and $200 million.
86,"--Haiti--
The outer bands of Ike caused additional flooding in Haiti, which was already devastated by Hanna and also hit hard by Fay and Gustav."
87,"The last bridge still standing into the city of Gonaïves was washed away, slowing relief in the community considerably and creating a deep humanitarian and food crisis in the hard-hit region."
88,"74 deaths were reported in Haiti from Ike, most of which were in the coastal community of Cabaret which was swept away by floodwaters and mudslides."
89,"Haitian Prime Minister Michèle Pierre-Louis called for help at the end of the week, saying that four storms in three weeks have left over 550 dead and as many as one million homeless."
90,She also said that parts of Gonaïves were so severely damaged that the city may have to be rebuilt elsewhere.
91,Two additional deaths were reported in the Dominican Republic.
92,"--Cuba--
About 2.6 million Cubans, a fourth of the population, were evacuated ahead of Ike."
93,"In Baracoa, 200 homes were reported to be destroyed and waves were running 23 ft(7 m) high and peaked at 40 ft(12 m) in different areas of Cuba."
94,"The Category 4 hurricane made landfall on September 8 on the north coast of eastern Cuba in the province of Holguín near Puerto de Sama, with sustained winds of about 130 mph(209 km/h), causing widespread flooding and damage to the eastern provinces."
95,"It passed across the central provinces of Holguín, Las Tunas, and Camagüey, emerging over the sea to the south of Cuba during the day."
96,Ike dropped to Category One intensity by the time it crossed the island.
97,"It then followed the southern coast of Cuba and crossed the western end of the island in Pinar del Río Province, close to the path taken by Hurricane Gustav ten days previously."
98,"The western areas of Cuba, already devastated by just 10 days before Ike hit, suffered additional major flooding from the rain and storm surge."
99,"The sugar cane crop was devastated, with over 3,400 square kilometres(1,300 sq mi) destroyed."
100,"The banana, yucca, coffee, and corn crops also suffered significant damage."
101,"Alongside Gustav, they were described as the ""worst ever"" storms by Cuban officials."
102,"In total, seven people were killed in Cuba from Ike due to drowning or collapsing structures."
103,"Over 300,000 houses were damaged, with an estimated 43,000 a total loss."
104,"The combined damage estimate from Ike and Gustav, and succeeding Paloma is about $9.7 billion(USD), with $7.3 billion of that from Ike, making Ike the most destructive hurricane in Cuban history at the time."
105,It was later surpassed by Hurricane Irma almost exactly nine years later.
106,"--United States--
Due to the intensity of the storm, Texas closed many of its chemical plants and oil refineries."
107,"Because much of the United States oil refining capacity is located in Texas, the closings caused a temporary increase in the prices of gasoline, home heating oil, and natural gas."
108,"Increases were particularly high in North Carolina, especially in the mountains, where average prices were as much as 60 cents higher than the national average."
109,"The closing of refineries so soon after Hurricane Gustav, and the time required to restart production, also resulted in shortages of gasoline in such places as the Carolinas and Tennessee, partly as a result of panic buying."
110,"113 direct and indirect deaths have been reported in the US, including 85 in Texas(18 direct), eight in Louisiana, one in Arkansas, two in Tennessee, one in Kentucky, seven in Indiana, four in Missouri, two in Illinois, two in Michigan, seven in Ohio and one in Pennsylvania."
111,"As of August 2011, 16 people remain unaccounted for, 11 of them in the Galveston area."
112,"On September 15, 2008, the United States Congress held a moment of silence for those who died in the hurricane."
113,"---MV Antalina---
On September 11, the MV Antalina, a 584-foot(178 m) cargo ship, was among the ships that left Port Arthur to avoid the hurricane."
114,The ship had a crew of 22 and carried a cargo of petroleum coke.
115,"On September 12, the ship's engine failed, and the ship was adrift 90 nautical miles(170 km) from the shore."
116,"The crew unsuccessfully attempted to repair the engine and requested to be evacuated by the Coast Guard, but the rescue mission was aborted because weather conditions were not within the safety parameters."
117,The crew was forced to ride out the storm but kept in contact with the Coast Guard.
118,The ship successfully rode out the storm and all 22 crew members were uninjured.
119,"On September 13, a tugboat was dispatched to return the vessel to port."
120,"---Louisiana---
Ike's storm surge affected Louisiana well ahead of the hurricane's landfall in Texas."
121,"Areas in coastal south-central and southwestern Louisiana, some of which were flooded by Gustav, were re-flooded as a result of Ike."
122,Some areas that had not yet recovered from Gustav power outages received additional outages.
123,"The hardest-hit areas were in and around Cameron Parish, with nearly every square inch of the coastline in that area was flooded heavily, reaching as far north as Lake Charles, nearly 30 miles inland."
124,"Hundreds of people had to be rescued, including 363 people who were rescued by Louisiana Department of Wildlife and Fisheries Search and Rescue teams in conjunction with the Louisiana National Guard and the U.S. Coast Guard."
125,"One person was killed in a flooded bayou in Terrebonne Parish, and a wind-related death was reported near Houma."
126,"Two other deaths took place in a car crash in the evacuation phase in Iberville Parish, and two other storm-related deaths in Jefferson Davis Parish that were ruled as deaths by natural causes."
127,"---Texas---
On the morning of September 13, 2008, the eye of Hurricane Ike approached the upper Texas coast, making landfall at 2:10 am CDT over the east end of Galveston Island, with a high storm surge, and travelled north up Galveston Bay, along the east side of Houston
(see storm-path image)."
128,"People in low-lying areas who had not heeded evacuation orders, in single-family one- or two-story homes, were warned by the weather service that they faced ""certain death"" from the overnight storm surge."
129,"Nearly 16,000 families in the Galveston-Houston area stayed in temporary shelters under federal housing programs, while 1700 were referred for assistance but could not be reached or were refused aid."
130,"In regional Texas towns, electrical power began failing on September 12 before 8 pm CDT,
leaving millions without power(estimates range from 2.8 million to 4.5 million customers)."
131,Grocery store shelves in the Houston area were empty for weeks in the aftermath of the storm.
132,"In Galveston, by 4 pm CDT(2100 UTC) on September 12, the rising storm surge began overtopping the 17 ft(5.2 m) Galveston Seawall, which faces the Gulf of Mexico; waves had been crashing along the seawall earlier, from 9 am CDT."
133,"Although Seawall Boulevard is elevated above the shoreline, many areas of town slope down behind the seawall to the lower elevation of Galveston Island."
134,"Even though there were advance evacuation plans, Mary Jo Naschke, spokesperson for the city of Galveston, estimated that(as of Friday morning) a quarter of the city's residents paid no attention to calls for them to evacuate, despite predictions that most of Galveston Island would suffer heavy flooding from storm tide."
135,"By 6 pm Friday night estimates varied as to how many of the 58,000 residents remained, but the figures of remaining residents were in the thousands."
136,"Widespread flooding included downtown Galveston: six feet(1.8 m) deep inside the Galveston County Courthouse, and the University of Texas Medical Branch, the primary hospital in Galveston county, was dealt significant damage due to flooding."
137,The wide-scale flooding caused failures to all the facilities systems and allowed mold to invade all the buildings.
138,Tourist attractions on the island suffered various degrees of damage.
139,"The Lone Star Flight Museum suffered massive damage, as the storm surge washed through the airport and hangars with about 8 feet(2.4 m) of water; however, Moody Gardens was built with storms in mind and was able to withstand the worst of the storm."
140,"In Houston, windows also broke in downtown buildings, including the 75-story JP Morgan Chase Tower, and Reliant Stadium lost part of its roof."
141,"As a result of the high wind and eyewall that passed directly through the city, power outages were a major problem."
142,Some residents were without electricity for over a month.
143,"Because the storm system moved rapidly and did not linger over Houston, flooding was not a major problem for most of the city, as it normally is in a storm event, as a result of the relatively flat topography."
144,"On Bolivar Peninsula, Texas, dozens of people were rescued as flood waters exceeded 12 feet(3.7 m) above sea level in advance of the hurricane."
145,"Many residents, some trapped by high water on the road at Rollover Pass and others elsewhere along Bolivar Peninsula were not rescued."
146,"The peninsula bore the brunt of Ike's right-front quadrant, historically the worst part of a hurricane, and experienced catastrophic damage with the worst being between Rollover Pass and Gilchrist, Texas – west of High Island."
147,Estimates of lost homes in the peninsula were around 80%.
148,The Southeast Texas communities of Bridge City on Sabine Lake and large areas of nearby Orange(80 miles or 130 kilometres from the center of landfall) were inundated by the storm surge which traveled as much as 16 miles(26 km) inland from the coast.
149,Bridge City mayor Kirk Roccaforte estimated that only about 14 homes(later updated to around two dozen) in the city were unaffected by the surge.
150,NASA's Johnson Space Center  suffered minor roof damage to Mission Control and minor cosmetic damage to some of its other buildings.
151,"NASA's operations at Ellington Field also sustained roof and awning damage, and one hangar was severely damaged."
152,"---Farther Inland---
On September 14, after Ike became extratropical and was enhanced by an upper-level shortwave trough, a major wind event took place across the lower and middle Ohio Valley and lower Great Lakes, and significant rainfall and flooding took place to the west."
153,"The St. Louis Metropolitan Area experienced hurricane conditions, with Ike's remnants inflicting severe damage to homes."
154,"Several areas in Illinois and Indiana, already flooded by the frontal boundary to the north, saw significant additional rainfall."
155,"Due to flooding in Chicago, Todd Stroger declared a state of emergency for Cook County due to flooding of the Des Plaines River."
156,"Hurricane-force wind gusts were reported to the east of the centre across parts of Kentucky, Indiana, Ohio, and Pennsylvania with significant wind damage including structural damage to buildings and trees."
157,"The Louisville area declared a state of emergency due to major damage and power outages, and the Louisville International Airport was closed temporarily."
158,A LG&E spokesperson said that this was the worst power outage in 30 years.
159,"Later in the day, a statewide state of emergency was declared in Kentucky by Governor Steve Beshear."
160,"Cincinnati-Northern Kentucky International Airport was also temporarily shut down, and the control tower was evacuated."
161,"In Cincinnati, numerous reports of roof damage and uprooted trees were called in to law enforcement, and on September 15, most of the schools in Hamilton County, Butler County, and Warren County had classes canceled because of power outages, some of which lasted seven days."
162,"Wind gusts of 75 mph(121 km/h) were recorded in both Cincinnati and Columbus, which is equivalent to sustained wind levels found in a Category 1 hurricane."
163,"Additionally, a state of emergency was declared in Ohio."
164,"Damages in Ohio were originally estimated at $553 million with 131,000 insurance claims filed in the first few days following the storm."
165,"The overall total damage in Ohio exceeded $1.1 billion, tying the 1974 Xenia tornado as the costliest storm in Ohio's history."
166,"Wind gusts up to 81 mph(130 km/h) were recorded in Washington County, Indiana."
167,Wind gusts of 63 mph(101 km/h) were recorded at Indianapolis International Airport.
168,"Coming into Indianapolis, on September 14, Ike also caused disruptions to the first-ever motorcycle Grand Prix held in Indianapolis, stopping both the 125cc and MotoGP races after two-thirds of the race distance, and causing the cancellation of the 250cc race."
169,"In Arkansas, about 200,000 customers lost power as a result of the winds, the worst power loss in that state since an ice storm in 2000."
170,"In the Louisville area, over 300,000 customers were without power — the worst power outage in the utility's history."
171,"The Cincinnati metropolitan area was hard hit as well, with over 927,000 customers losing power in that region."
172,"A Duke Energy spokesperson said ""We have never seen anything like this."
173,Never.
174,"We're talking about 90 percent of our customers without power."""
175,"There were so many power outages and so few workers available Duke Energy was thinking of sending workers from their base in Charlotte, North Carolina."
176,Many homes and business were without power for three–seven days.
177,Cincinnati Public Schools cancelled classes for students for at least three days for all schools.
178,"In the Dayton, Ohio area 300,000 of 515,000 Dayton Power & Light Co. customers lost power at some point following severe wind storms on the afternoon of September 14, according to a company spokesperson."
179,"Also hard hit were central Ohio(with over 350,000 customers losing power) and northeastern Ohio(with over 310,000 customers losing power), as well as Illinois(49,000), Missouri(85,000), and western Pennsylvania(with over 180,000 customers losing power)."
180,"In western Kentucky, outside crews had to be brought in from as far away as Mississippi to restore power."
181,"In Indiana, about 350,000 customers lost power statewide, mainly in the southern part of the state."
182,"In New York State, over 100,000 customers were reported without power."
183,"In total, 28 deaths have been blamed on Ike in the inland states."
184,"--Canada--
In Ontario, Ike's remnants brought a record amount of rain on Sunday, September 14, in the Windsor region."
185,"It was closely following a slow-moving frontal system that had drenched the city the day before, dumping 75.2 millimeters(2.96 inches) of rain and breaking the old record of 39.1 mm(1.54 in) in 1979, according to Environment Canada."
186,"Most damage in the Windsor area with Ike was confined to downed power lines and toppled tree branches with the wind gusts reaching 80 km/h(50 mph), with spotty street flooding that made driving completely treacherous in some areas."
187,"Highways were washed out in the Bruce Peninsula, and trees were uprooted in London, Ontario."
188,"The storm continued to cause wind and rain damage as it continued east along the St. Lawrence River leaving around 25,000 customers without electricity, especially in Belleville, Brockville, Bancroft, Peterborough, Bowmanville, Huntsville, and Timmins."
189,"In Quebec, regions to the north of the Saint Lawrence River received 50 to 70 mm(2.0 to 2.8 in) of rainfall(Hautes-Laurentides, Haute-Mauricie, Réserve faunique des Laurentides, Saguenay-Lac-Saint-Jean, Charlevoix and Côte-Nord)."
190,"Maximum rainfall was recorded between Lac-St-Jean and the Réserve faunique des Laurentides with a station recording more than 90 mm(3.5 in) of rain Along the river, the amount was more in the 10 and 30 mm(0.4 and 1.2 in) range, except in Quebec City area which received almost 50 mm(2.0 in), most of it between 7:00 pm and 8:00 pm."
191,"This rain caused small inundations, storm drain overflows, and closed one major highway."
192,"In Montreal, high humidity levels pushed by the system caused electrical malfunction one of the lines of the subway, stranding over 25,000 commuters."
193,"High winds up to 78 km/h(48 mph) caused, at their worst, over 25,000 households to lose electricity in Montreal, Laval, Estrie and Montérégie and when it reached the Magdalen Islands, it had enough strength to cause a sailboat, the Océan, to sink."
194,Its six passengers were rescued by a helicopter of the Canadian Coast Guard.
195,"The ""Ike Spike"" in gasoline prices was quite severe in Canada, with gas prices rising anywhere from 15 to 20 cents per liter."
196,"--Iceland--
Ike's remnants combined with an unusual depression that affected southwestern Iceland on September 17, three days after Ike became extratropical."
197,The storm produced 9 m(30 ft) waves along southwest coasts of the island.
198,Rainfall peaked near 200 mm(7.9 in) close to Reykjavík.
199,Wind gusts were measured up to 89 mph(143 km/h).
200,Strong winds on the backside of the system produced a large dust storm in northern areas of the island.
201,"-Aftermath-
--Turks and Caicos Islands and the Bahamas--
Due to the damage brought by Ike in the Turks and Caicos Islands, the insular government declared the islands of Grand Turk and South Caicos as disaster areas."
202,Damage on the islands was surveyed immediately following the hurricane's passage by a CDERA assessment team from Jamaica.
203,"Following the occurrence of extensive power outages, the Caribbean Electric Utilities Services Cooperation offered to support the restoration of power services."
204,"The British HMS Iron Duke(F234) was sent to the islands to assist in recovery efforts, and personnel from the British Red Cross were also dispatched."
205,"--Criticism of aid--
After Hurricane Ike, many residents applied to FEMA for loans and FEMA trailers."
206,Many residents were forced to wait several weeks until their trailers arrived.
207,"Some waited for up to two months, living in hotels, in homes of relatives several miles away, or in their homes, with no power or running water."
208,Many residents were angry at the response that FEMA gave to the problem.
209,Texas state leaders also accused FEMA of foot dragging and insensitivity.
210,$3.1 billion in federal aid was eventually allocated to Texas by the Department of Housing and Urban Development.
211,"It was supposed to be used to repair single-family homes of lower and middle-class income families, but as of 2011 only 10% of those funds were released, while the rest were held up because of ""state bureaucracy""."
212,"--Public and mental health issues--
Hurricane Ike also brought many health issues to the victims."
213,Damages from the homes and the environment helped create these issues amongst the public.
214,"Following the disaster, communities were challenged to provide the correct medical treatment in emergency rooms and other medical facilities."
215,It developed stress restricting victims their basic health services.
216,Orange County had an 88.5 percent capacity loss of intermediate care facilities reducing its overall capacity.
217,By late October five hospitals that usually served the areas that were impacted by the hurricane stayed closed while only one hospital continued to operate but with a limit of patients.
218,The need for mental health services increased after the disaster especially for depression and post-traumatic stress disorder.
219,"Most individuals will not progress to constant behavioral or mental health problems, but the World Health Organization estimates between five and ten percent of victims will have more long-term issues."
220,Telephone interviews and mental health diagnoses were ordered randomly to households concerning the effects of Hurricane Ike.
221,"Post-disaster mental health occurrences were 5.9 percent for post-traumatic stress disorder, 4.5 percent for major depressive episode, and 9.9 percent for general anxiety disorder."
222,A Galveston Bay Recovery Study(GBRS) was a survey distributed through a random stratified cluster sampling of victims in the Galveston Bay area for research on traumatic stress and disaster exposure.
223,"When surveyed victims were asked how they felt and what they experienced after the hurricane there was an immediate emotional response to fear of the loss of property, employment, displacement, and damages."
224,Children were targeted for physical abuse by parents and guardians because of loss of property and employment.
225,"Results of post-traumatic stress disorder, depressive symptoms, anxiety symptoms, dysfunctions, and disabilities were reported when asked how stressful their lives have been since Hurricane Ike."
226,"There was an increase of impairments, interference with social activities and health behaviors such as eating poorly, smoking more, and restlessness."
227,"Development of these mental health problems was due to the lack of sufficient clean clothing, electricity, food, money, transportation, or water for at least one week."
228,Victims and workers face numerous residential and occupational hazards during the process of repairing their homes or community.
229,"An exposure to hazardous materials through the process created health threats of diseases, air contamination, smoke inhalation, and lead poisoning."
230,"As disaster victims return to their damaged homes children were exposed to the debris and other hazards, developing a risk of injury."
231,After the hurricane because of power outages individuals and family misused portable generators causing carbon monoxide poisoning.
232,Eighty-two percent to 87 percent of carbon monoxide were caused by the improper use of generators.
233,The Texas Department of State Health Services issued that gasoline generators should not be used indoors.
234,Fifty-four people were reported by the Texas poison centers to have storm-related carbon monoxide exposure.
235,The Undersea and Hyperbaric Medical Society and The Center for Disease Control reported 15 people had to undergo hyperbaric oxygen treatment for carbon monoxide poisoning.
236,"Symptoms from exposure were headaches, nausea, and vomiting with the majority of the treated cases under the age of eighteen."
237,"--Sports--
Hurricane Ike forced the Houston Astros and the Chicago Cubs to play out their 3-game set in Milwaukee at Miller Park."
238,Ike also forced the postponement of the second-week NFL game between the Houston Texans and the Baltimore Ravens.
239,"The game was later made up in Houston after repairs were made to Reliant Stadium on November 9, 2008."
240,It also forced the NCAA football game on September 13 between the Houston Cougars and the Air Force Falcons to be moved from Robertson Stadium in Houston to Gerald Ford Stadium in Dallas.
241,"Ike also forced the postponement of a Texas Longhorns game in Austin, Texas due to increased evacuee traffic in the city's shelters."
242,The Sam Houston Bearkats football game with Prairie View A&M was also canceled.
243,"Tickets for World Wrestling Entertainment(WWE) WrestleMania XXV were originally scheduled to go on sale September 20, 2008, but it was postponed due to the effect of Ike on the state of Texas until November 8, 2008."
244,"--Relief efforts--
There were a number of relief efforts set up to help those caught up in Ike, including one set up by Portlight and Weather Underground."
245,"Most of them raised at least $10,000 to help out."
246,The Portlight/Weather Underground effort created some initial controversy springing from the unexpected overwhelming response to requests for assistance.
247,"Portlight delivered over $500,000 worth of equipment to people with disabilities and outlying communities that were impacted by Hurricane Ike."
248,"They also delivered pizza to the residents of the hard-hit Bolivar peninsula and helped provide a Christmas party for residents of Bridge City, Texas."
249,"Direct Relief, an emergency response organization, provided over $1.1 million in hurricane emergency aid as of September 20, 2008."
250,"The organization sent shipments that contained medicines, and hygienic supplies."
251,"--Oil and gas spills--
Hurricane Ike's winds, surge, and giant waves tossed storage tanks and punctured pipelines."
252,"However, operators in the Gulf of Mexico(ranging from major integrated producers like BP and Shell to small privately owned independents) shut in operations in advance of Ike's approach as a precautionary measure."
253,"As a result of these shut-ins, US oil production dropped from 5 million barrels per day(790,000 cubic meters per day) to 4 Mbbl/d(640,000 m3/d) in the immediate aftermath of the hurricane."
254,"By late November, production was restored to pre-Ike levels."
255,"Despite the hurricane, only 500,000 U.S. gallons(1,900 cubic meters) of crude oil split into the Gulf of Mexico and the marshes, bayous and bays of Louisiana and Texas over a coastline distance of 185 miles(298 kilometres)."
