index,sentences
35,"At the same time, the JTWC upgraded it to the equivalent of a Category 1 hurricane on the Saffir–Simpson scale."
36,"Additionally, the strengthening of a subtropical ridge to the southwest and the weakening of the Intertropical Convergence Zone to the north resulted in a decrease in the forward motion of the storm."
37,"Around 12:00 UTC on 11 March, Idai reached its initial peak intensity as an intense tropical cyclone, the seventh storm of that intensity that season, with 10-minute maximum sustained winds of 175 km/h(109 mph)."
38,"At that time, the MFR reported that the internal structure of the cyclone had improved, with an eye visible in infrared imagery."
39,"Meanwhile, the JTWC estimated 1-minute winds of 215 km/h(134 mph), the equivalent of a Category 4 major hurricane, although operationally, the JTWC classified Idai as a Category 3-equivalent tropical cyclone."
40,"Soon afterward, Idai began a weakening trend as it entered an eyewall replacement cycle and experienced dry air entanglement."
41,"It was also noted that Idai was tracking towards the southwest, under the increasing influence of the subtropical ridge to the north."
42,"On 12 March at 06:00 UTC, Idai bottomed out at tropical cyclone status with 10-minute winds of 130 km/h(81 mph)."
43,"At that time, the MFR noted that Idai had a poorly defined eye, as the eyewall replacement cycle was still underway."
44,"Over the next day, Idai's intensity changed very little due to ongoing structural changes within its inner core."
45,"At the same time, Idai began to travel in a westerly direction."
46,"By 18:00 UTC on 13 March, Idai had developed a large eye and taken on the characteristics of an annular tropical cyclone."
47,"Six hours later, Idai reached peak intensity, with 10-minute maximum sustained winds of 195 km/h(121 mph) and a minimum central pressure of 940 hPa(27.76 inHg)."
48,"At that time, the JTWC also reported that Idai had reached peak intensity, with 1-minute sustained winds of 205 km/h(127 mph)."
49,"Soon afterward, Idai began to weaken, due to lower sea surface temperatures and vertical wind shear as it neared the coast of Mozambique."
50,"At 00:00 UTC on 15 March, the MFR reported that Idai had made landfall near Beira, Mozambique, with 10-minute sustained winds of 165 km/h(103 mph)."
51,"Shortly afterward, the JTWC issued its final warning on Idai, stating that the cyclone had diminishing eyewall convection and warming cloud tops."
52,"Idai quickly weakened after landfall; at 06:00 UTC that day, the MFR declared that Idai had degenerated into an overland depression, with gale-force winds as it continued to move inland."
53,"Six hours later, the MFR issued its last warning on Idai."
54,"At that time, it was forecast that Idai's circulation would persist for several more days, and would drop heavy rainfall throughout the region during that time."
55,"The MFR continued to monitor Idai for the next few days, with Idai degenerating into a remnant low late on 16 March."
56,"On 17 March, the MFR noted that only a wide clockwise circulation remained over eastern Zimbabwe, though rain from Idai's remnant was still affecting the entire region."
57,"On the same day, Idai's remnants turned eastward once again, eventually re-emerging into the Mozambique Channel a second time on 19 March."
58,"Idai's remnants encountered unfavourable conditions and rapidly weakened thereafter, dissipating late on 21 March over the Mozambique Channel."
59,"-Impact-
Idai caused severe flooding throughout Madagascar, Malawi, Mozambique, and Zimbabwe resulting in at least 1,593 deaths."
60,"More than 3 million people experienced the direct effects of the cyclone, with hundreds of thousands in need of assistance."
61,Infrastructural damage from Idai across these countries totaled at least US$1 billion.
62,"--Mozambique--
Throughout Mozambique, Idai killed at least 602 people, injured 1,641 others, and inflicted an estimated US$773 million in damage."
63,"---First landfall---
Flooding from the precursor depression began in Mozambique on 6 March, primarily affecting north-central provinces."
64,"The Niassa, Tete and Zambezia provinces were affected, the latter being hardest-hit."
65,Flooding from the tropical depression killed 66 people and injured 111 more.
66,"It was reported that 5,756 homes were destroyed, while another 15,467 homes were affected."
67,"Additionally, eight hospitals and 938 classrooms were destroyed."
68,"The floods also ruined 168,000 hectares(420,000 acres) of crops."
69,"---Second landfall---
During its second landfall, Cyclone Idai wrought catastrophic damage across a large swath of central and western Mozambique."
70,"Destructive winds devastated coastal communities and flash floods destroyed inland communities in what the World Meteorological Organization termed ""one of the worst weather-related disasters in the southern hemisphere""."
71,At least 532 people were killed from the combined effects of flooding and wind.
72,"In Beira, airborne debris caused numerous injuries; in some instances, sheet metal from roofs decapitated people."
73,"More than 1,500 people were treated for storm-related injuries, primarily from airborne debris, in hospitals across Beira."
74,"As of 7 April, assessments indicate the destruction of 111,163 homes, damage to another 112,735 houses, and flooding to a further 15,784 structures."
75,An estimated 1.85 million people were affected by the cyclone.
76,"Alongside damage to infrastructure, approximately 711,000 ha(1,760,000 acres) of crops were damaged or destroyed nationwide."
77,"Much of this land near the landfall area was near-harvest, compounding the risk of food shortages and placing the country at high-risk of famine."
78,"Making landfall in Mozambique near Beira, Idai produced a storm surge of 4.4 m(14 ft) in the city."
79,"Coupled with torrential rains, including earlier rainfall, disastrous flooding ensued in the region."
80,"Officials called the extensive flooded areas ""an inland ocean"" visible even from outer space."
81,"More than 500,000 people in the city, the majority of the population, lost power."
82,"Rainfall in the city exceeded 200 mm(8 in), while the heaviest totals of more than 600 mm(24 in) fell near Chimoio."
83,"As of 19 March, 100,000 people were reported as requiring rescue in the Beira area."
84,The IFRC reported that 90% of the area in Beira was totally destroyed.
85,Communications in the city were crippled and all roads out were rendered impassable.
86,All 17 of the city's hospitals and health centers suffered damage.
87,"The International Federation of Red Cross and Red Crescent Societies described damage in the region as ""massive and horrifying"" and the President of Mozambique stated that over 1,000 people may have died."
88,Bodies were found floating in floodwaters in Beira days after the storm hit.
89,"A tsunami-like wave of water devastated Nhamatanda, sweeping many people to their deaths and destroying the town."
90,People scrambled to rooftops in order to survive.
91,"Days after landfall, the Buzi and Pungwe rivers in central Mozambique overflowed their banks."
92,Unprecedented flooding ensued along the banks of the Buzi River.
93,"President Filipe Nyusi stated ""whole villages [disappeared]"" along the Buzi and Pungwe banks."
94,"On 17 March, rivers in the western provinces of Mozambique were hit with floodwaters from rising rivers."
95,"The city of Búzi continued to flood as of 20 March, placing its 200,000 residents at high-risk."
96,"On 19 March, a 50 km(31 mi) section of the Buzi remained flooded."
97,Thousands of people remained trapped on rooftops four days after Idai made landfall.
98,Floodwaters estimated to be 6 m(20 ft) submerged entire communities.
99,"--Malawi--
Following its first landfall, Idai brought torrential rains to southeastern Malawi as a tropical depression."
100,"These areas saw above-average rainfall in January, enhancing the risk for floods."
101,"Widespread flooding began on 9 March, washing out bridges, roads, and destroying numerous homes."
102,"Fourteen districts experienced direct effects from the storm, with Nsanje and Phalombe being hardest-hit."
103,"Rising waters overwhelmed flood mitigating infrastructure, causing dams to collapse."
104,"Approximately 1,400 homes were destroyed in Blantyre."
105,"After Idai made its second landfall in Mozambique on 15 March, the storm caused even more damage in the region."
106,"Two hydroelectric power plants along the Shire River suffered damage and were taken offline, rendering a loss of 270 MW of Malawi's 320 MW hydroelectric power capacity."
107,"The disaster directly affected 922,900 people nationwide–an estimated 460,000 being children–125,382 of whom were displaced or rendered homeless."
108,A total of 60 people were killed and 577 others were reported injured as a result of flooding.
109,A further three people are reported missing.
110,"--Madagascar--
While over the Mozambique Channel, the system brought heavy rains to northwestern Madagascar, with localised accumulations of approximately 400 mm(16 in)."
111,"Flooding and mudslides in Besalampy killed one person, left two missing, and affected 1,100 others, as well as damaging 137 homes."
112,"Widespread damage occurred to homes, hospitals and schools."
113,Numerous electricity and telephone wires were damaged or destroyed.
114,"--Zimbabwe--
Heavy rains fell across much of eastern Zimbabwe as the cyclone meandered along the nation's border with Mozambique."
115,"The heaviest rains fell in the Chimanimani District and Chipinge District, with accumulations reaching 200–400 mm(8–20 in)."
116,"Widespread flash flooding ensued, claiming at least 634 lives, with at least 257 people missing as of 7 April."
117,"Of these deaths, at least 169 were in Chimanimani."
118,"An unknown number of bodies were swept into neighboring areas of Mozambique, and at least 82 were confirmed to have been buried as far as 40 km(25 mi) into that nation."
119,At least 232 people were injured in Chimanimani.
120,"An estimated 270,000 people were affected by the storm."
121,The Chimanimani and Chipinge districts saw extensive damage with widespread flash flooding.
122,To date much of the victims have not fully recovered from the effects of this cyclone.
123,The Nyahonde River burst its banks and inundated numerous communities.
124,Destruction of numerous bridges and roads in eastern Chimanimani isolated many residents.
125,"In the town of Chipinge, 600 houses have been destroyed and 20,000 damaged."
126,"On 19 March, water overflowed the Marowanyati Dam in Murambinda, along the Mwerahari River."
127,"-Aftermath-
--Local aid and response--
Following the first round of flooding in Mozambique, the government requested MT1.1 billion(US$17.6 million) to provide aid for flood victims."
128,The magnitude of the humanitarian crisis overwhelmed rescuers.
129,"In many instances, victims had to be abandoned in fatal conditions in order to save others in more dire need."
130,"The National Disasters Management Institute, normally considered capable of handling disasters in Mozambique, could not cope with the scale of the disaster."
131,The agency deployed boats and helicopters to save residents.
132,Inadequate assistance left thousands of victims stranded in trees and on rooftops five days after the cyclone hit.
133,Beira remained largely inaccessible through 20 March with infrastructure devastated and floodwaters yet to recede.
134,"The Mozambique Minister of Land and Environment, Celso Correia, stated on 21 March that an estimated 15,000 people still required rescue."
135,"A total of 128,941 people were displaced to 143 evacuation centers nationwide, often in extremely poor conditions."
136,Three-fourths of the displaced persons reside in Sofala Province where the cyclone made its second landfall.
137,"It was reported on 23 March that many local emergency centers in Mozambique had only recently been supplied with food, and some areas remained cut off."
138,Malawi President Peter Mutharika declared a state of emergency for affected districts on 8 March prompting mobilisation of the Malawian Defence Force.
139,The government estimated $16.4 million was needed to ease the effects of damage due to flooding.
140,"Initial estimates placed the number of people in urgent need of aid at 120,000, primarily in the Chikwawa, Nsanje, Zomba, Mulanje, Phalombe, and Mangochi districts."
141,"With the support of the Danish Red Cross, the Malawi Red Cross Society provided K18 million(US$25,000) worth of supplies to displaced persons on 11 March."
142,"On 11 March, the Malawi Revenue Authority provided K21 million(US$29,000) worth of supplies–in the form of 7.5 tonnes of maize flour, 500 bales of sugar, and 20 tonnes of salt–and gave a monetary donation of K2 million(US$3,000)."
143,Local officials established 187 evacuation camps while churches and schools were utilised as makeshift shelters.
144,"However, these lacked adequate capacity and many people were forced to sleep in the open."
145,"Through 18 March, large portions of Chikwawa and Nsanje districts remained inaccessible by land; helicopters and boats were utilised to deliver supplies to these areas."
146,Zimbabwe President Emmerson Mnangagwa declared a state of emergency soon after the storm and deployed the National Army and Air Force.
147,A command center was established in Harare by 17 March to co-ordinate rescue and relief efforts.
148,"Persistent heavy rain, continued flooding, and mudslides hampered relief efforts, leaving many residents stranded without assistance."
149,"Harare Councilor Jacon Mafume called the event a ""serious humanitarian crisis"" and called upon the state for ""intervention on a massive scale to avoid biblical disaster""."
150,The Government of Zimbabwe allocated RTGS$50 million for emergency response and reconstruction.
151,"Medical supplies were sent to Mutare; however, damaged infrastructure hampered distribution."
152,Residents established collection centers in Bulawayo and Harare.
153,"Some affected areas remain difficult to reach as of 22 March, including Chimanimani."
154,Mnangagwa declared that Zimbabwe would begin two days of mourning for victims of the cyclone on 23 March.
155,"On 4 April 2019, Zimbabwe Cricket announced that all the profits from the third One Day International(ODI) match between Zimbabwe and the United Arab Emirates would go to the relief efforts."
156,"---Search for remains---
Efforts to recover bodies of flood victims proved difficult across Mozambique."
157,"Scavenger animals—such as crocodiles, hippos, dogs, snakes, and large pigs—posed the risk of bodies being consumed."
158,"In areas with violent flooding, only pieces of corpses were recovered."
159,"In one instance Stephen Fonseca, the forensic coordinator for Africa with the Red Cross, found a piece of a spine and a few bones of a child."
160,Fonseca found bodies mangled in treetops where the victims attempted to escape rising waters.
161,"Small villages quickly buried the dead, likely without reporting to the government, including those washed in from Zimbabwe."
162,Cadaver dogs were utilized to locate remains across flooded farmlands.
163,"The exact death toll is not expected to ever be known between the decomposition of bodies, consumption by animals, and unreported burials."
164,Identification of some recovered remains is near impossible due to a lack of forensic reference records for some victims.
165,"In order to facilitate DNA identification where reference material was available, on July 15, 2019,  Collen Masimirembwa, Chief Scientific Officer of the African Institute of Biomedical Science and Technology requested a computer and software system to facilitate forensic DNA identification of victims in Zimbabwe and Mozambique."
166,"The system, called M-FISys(pronounced like ""emphasis,"" an acronym for the Mass-Fatality Identification System), was originally developed to identify victims of the World Trade Center Disaster of September 11, 2001."
167,"---Sexual exploitation allegations---
On 26 April, the United Nations announced that it would be investigating sexual exploitation allegations in the wake of Idai."
168,"According to Human Rights Watch, several females were forced to have sexual intercourse with local Mozambican leaders in order to receive food aid."
169,"--United Nations--
In Malawi, UNICEF provided various sanitary supplies to residents in Chikwawa, Mangochi, Nsanje, and Phalombe."
170,"These included hygiene kits, filtered water bottles, soap, packets of oral rehydration solution, antibiotics for children, and insecticide-treated bednets."
171,Additional supplies were sent to regional hospitals.
172,The agency assessed a long-term need of $8.3 million to assist women and children.
173,"In the immediate aftermath of Idai, UNICEF estimated that about $10 million was required for the most urgent needs of children in Mozambique."
174,The United Nations and their partners appealed for $40.8 million as an emergency relief to help those people who were affected by Idai in Mozambique.
175,The United Nations World Food Programme(WFP) scrambled to airdrop high-energy biscuits and easy-to-cook food to isolated villages.
176,On 20 March the WFP airlifted 20 tons of food from Dubai to the region.
177,"An Mi-8 transport helicopter contracted through the United Nations Humanitarian Air Service was brought in the same day, with two more expected to be flown in."
178,"By 22 March, a total of US$20 million had been made available from the UN's emergency fund, and the UN Secretary General appealed for increased international support, citing food insecurity across Mozambique, Malawi and Zimbabwe, as well as the need for reconstruction."
179,"On 23 March, the WFP declared the disaster in Mozambique a ""level-three emergency"", the highest level of crisis."
180,"This puts it in the same category as the civil wars in Yemen, Syria, and South Sudan."
181,"--International aid--
The International Federation of Red Cross and Red Crescent Societies(IFRC) called the disaster one of the worst humanitarian crises in recent history for Mozambique."
182,"An estimated 400,000 people were displaced by the storm and resulting floods."
183,"The agency appealed for 10 million Swiss francs in emergency funds to aid 75,000 people in dire need of assistance."
184,The French Red Cross transported household items from their warehouse on Réunion within days of the cyclone.
185,"With support and funding from the French Government, the agency provided equipment to the Mozambique Red Cross to support relief operations."
186,"Three delegates each from the Emirates Red Crescent would be sent to Malawi, Mozambique, and Zimbabwe."
187,"The Portuguese Red Cross deployed a medical and disaster management ""surge team"" ahead of major operations by the IFRC."
188,"On 21 March, the Singapore Red Cross announced it would be donating S$121,000(US$90,000) to aid in relief operations in Mozambique and put a team on standby to assist with disaster response."
189,"On 24 March, the IFRC revised their appeal for Mozambique in light of far greater damage than initially anticipated."
190,"The agency requested 31 million Swiss francs to support 200,000 victims for 2 years."
191,"Additional personnel, monetary, and disaster risk reduction support was provided by the Turkish Red Crescent, Spanish Red Cross, German Red Cross, and Belgian Red Cross."
192,The South African National Defence Force provided aerial and ground assistance to relief efforts in Malawi and Mozambique starting on 16 March.
193,"On 18 March, the Department for International Development of the United Kingdom sent £6 million(US$8 million) to Mozambique and Malawi as a humanitarian relief."
194,"The following day, 7,500 shelter kits and 100 family tents arrived in Mozambique to provide temporary housing to displaced persons."
195,"A further £12 million(US$16 million) worth of food, water, and shelter kits, was provided on 20 March."
196,"The country also assisted the WFP in providing food to 140,000 people through the end of March."
197,"On 19 March, the European Union released an emergency aid of €3.5 million(US$4 million) to Mozambique, Malawi and Zimbabwe, The United Arab Emirates sent د."
198,"إ‎18.3 million(US$5 million) worth of food, water, and shelter supplies."
199,"Norway provided kr6 million(US$700,000) to World Food Programme."
200,"On 22 March, Portugal contributed an aid of €29,000(US$33,000) to Manica and Zambézia Province of Mozambique."
201,Ireland will give €1.05 million(US$1.2 million) to the victims of Idai.
202,Canada also distributed C$3.5 million(US$2.6 million) to the humanitarian organizations dealing with damage caused by Idai.
203,IsraAid sent personnel to Mozambique to assist in the recovery.
204,"Personnel were readied to offer medical supplies, relief supplies, and psychological care to people affected by the storm."
205,Personnel were also prepared to help restore access to safe water.
206,Médecins Sans Frontières arrived in Beira on 18 March to assess medical needs and treat victims.
207,"With clinics and hospitals across the region severely damaged or destroyed or lacking power and water, efforts to treat injuries were hampered."
208,"In conjunction with the Red Cross, The Salvation Army worked to provide two meals a day to 500 families in the city for three weeks beginning on 20 March."
209,CARE Australia started an emergency appeal for funds on 20 March and deployed personnel in the affected nations.
210,"Two C-130 aircraft from the Portuguese Air Force carrying soldiers, medical personnel, and a disaster relief team left for Mozambique on 21 March."
211,The Indian Navy diverted three ships to the Port of Beira to provide humanitarian assistance.
212,"Indian aid forces reported that relief efforts were made more difficult by strong tides, which gave them only ""two-to-three-hour"" intervals to act."
213,"By 24 March, the Government of Morocco deployed four aircraft from the Royal Armed Forces collectively carrying 39 tons of relief goods."
214,"--Disease outbreaks--
Multiple aid agencies have highlighted the urgent need to supply clean water to people in the area, warning of the risk of disease."
215,"Cases of cholera(specifically from Vibrio cholerae), a disease transmitted via water contaminated with feces and endemic to Mozambique, were reported in Beira on 22 March."
216,An outbreak of cholera subsequently ensued with 517 confirmed cases in the Beira area between 24 and 31 March.
217,"The number of confirmed cases exceeded 1,500 by 3 April."
218,"By 10 April, 4,072 confirmed cases were recorded with eight fatalities."
219,The crowded and poor neighborhoods of the city were at greatest risk for continued spread of cholera.
220,Médecins Sans Frontières reported at least 200 presumed cases per day.
221,"Additional presumed cases occurred in Buzi, Tica, and Nhamathanda; however, the more rural nature of these areas lessened the risk of a widespread outbreak."
222,"An increase in the incidence of malaria was noted, attributed to malarial mosquitoes breeding in the stagnant water."
223,"Other potential risks identified include typhoid, another water-borne disease, and diarrheal diseases."
224,"At least four people contracted typhoid in Dombé, Manica Province, with reports of other illnesses appearing in the province."
225,"Mozambique health officials reported at least 2,700 cases of diarrhoea by 26 March."
226,"The Red Cross described the risk of major outbreaks in the region as a ""ticking bomb""."
227,The Canadian Red Cross established a field hospital with 53 tonnes of medical supplies and three land cruisers to distribute aid.
228,The Government of China sprayed anti-cholera disinfectant across Beria and sent doctors.
229,"On 1 April, the World Health Organization provided 884,953 cholera vaccines and 900,000 bed nets to Mozambique."
230,The agency's vaccination campaign began in earnest on 3 April.
231,"Efforts to control the spread of the disease were hampered by the destruction wrought by the cyclone, with 55 health centers destroyed in the region."
232,"Beira's main hospital suffered extensive damage, rendering six of its seven operating theaters unusable."
233,-Notes-
