index,sentences
30,"During the afternoon of 19 April, the storm made landfall roughly 40 km(25 mi) south-southeast of the Lockhart River with winds of 130 km/h(81 mph) 10-minute sustained)."
31,"At the same time, the JTWC assessed Monica to have intensified into a Category 2-equivalent storm with winds of 155 km/h(96 mph) 1-minute sustained)."
32,"Shortly after making landfall, convection associated with the storm deteriorated and the outflow became fragmented."
33,"A shortwave trough to the south caused the ridge steering Monica to weaken, leading to the cyclone moving slower."
34,"After moving over land, the storm began to weaken, with the Bureau of Meteorology downgrading the storm to weaken to Category 1 cyclone and the JTWC downgraded the cyclone to a tropical storm."
35,"The following day, Monica moved offshore, entering the Gulf of Carpentaria."
36,"Once back over water, favourable atmospheric conditions allowed the storm to quickly intensify."
37,"Within 24-hours of moving over water, Monica re-attained severe tropical cyclone status."
38,"Following a shift in steering currents, the storm slowed significantly and turned north-westward."
39,Steady intensification continued through 22 April as the storm remained in a region of low wind shear and favourable diffluence.
40,"Early on 22 April the Bureau of Meteorology upgraded Monica to a Category 5 severe tropical cyclone, the third of the season."
41,"By this time, a 37 km(23 mi) wide eye had developed within the central dense overcast of the cyclone."
42,"Later that day, the JTWC assessed Monica to have intensified into a Category 5-equivalent storm."
43,Cyclone Monica attained its peak intensity on 23 April near Cape Wessel with a barometric pressure 916 hPa(mbar; 27.05 inHg).
44,Maximum winds were estimated at 250 km/h(160 mph) 10-minute sustained) by the Bureau of Meteorology while the JTWC assessed it to have attained winds of 285 km/h(177 mph) 1-minute sustained).
45,"Using the Dvorak technique, the peak intensity of the cyclone was estimated at T-number of 7.5 according to the Satellite Analysis Branch(SAB), yet the Advanced Dvorak Technique of the CIMSS automatically estimated at T8.0, the highest ranking on the Dvorak Scale."
46,"However, since the JTWC, SAB and CIMSS are not the official warning centres for Australian cyclones, these intensities remain unofficial."
47,"On 24 April, the mid-level ridge south of Monica weakened, causing the storm to turn towards the southwest."
48,"Following this, the storm made landfall in the Northern Territory, roughly 35 km(22 mi) west of Maningrida, as a Category 5 cyclone with winds of 250 km/h(160 mph) 10-minute sustained)."
49,"Soon after making landfall, the storm weakened extremely quickly."
50,Most of the convective activity associated with the storm dissipated within nine hours of moving onshore.
51,This resulted in the storm's maximum winds decreasing by 155 km/h(96 mph) in a 12-hour span.
52,"After this rapid weakening, the storm turned sharply west moving over the town of Jabiru as a Category 2 cyclone."
53,"Within six hours of passing this town, the Bureau of Meteorology downgraded Monica to a tropical low, as the storm was no longer producing gale-force winds."
54,The JTWC issued their final advisory on the storm at 1800 UTC that day.
55,"The remnants of Monica persisted for several more days, tracking near Darwin on 25 April before turning south-east and accelerating over the Northern Territory."
56,The remnants eventually dissipated on 28 April over central Australia.
57,"--Uncertainty in peak strength--
The Bureau of Meteorology uses 10-minute sustained winds, while the Joint Typhoon Warning Center uses one-minute sustained winds."
58,"The Bureau of Meteorology's peak intensity for Monica was 250 km/h(160 mph) 10-minute sustained, or 285 km/h(177 mph) one-minute sustained."
59,"The JTWC's peak intensity for Monica was 285 km/h(177 mph) one-minute sustained, or 250 km/h(160 mph) 10-minute sustained."
60,"While the storm was active the Bureau of Meteorology's Darwin Tropical Cyclone Warning Centre estimated that Monica, had peaked with a minimum pressure of 905 hPa(26.72 inHg)."
61,"However, during their post analysis of Monica, the Darwin Tropical Cyclone Warning Centre estimated using the Love-Murphy pressure-wind relationship, that the system had a minimum pressure of 916 hPa(27.05 inHg)."
62,"However, since then the BoM has started to use the Knaff, Zehr and Courtney pressure-wind relationship, which has estimated that Monica had a minimum pressure of 905 hPa(26.72 inHg)."
63,Other pressure estimates include the Joint Typhoon Warning Center's post analysis estimated pressure of 879 hPa(25.96 inHg) and the University of Wisconsin-Madison's Advanced Dvorak Technique which estimated a minimum pressure of 868.5 hPa(25.65 inHg).
64,"The Advanced Dvorak Technique pressure estimate would suggest that the system was the most intense tropical cyclone ever recorded worldwide as the pressure is below that of the current world record holder, Typhoon Tip of 1979."
65,"In 2010, Stephen Durden of NASA's Jet Propulsion Laboratory studied Cyclone Monica's minimum pressure and suggested that the system likely peaked between 900–920 hPa(26.58–27.17 inHg) and strongly refuted claims that Monica was the strongest tropical cyclone on record."
66,"-Preparations and impact-
--Queensland--
Upon being declared as Tropical Cyclone Monica on 17 April, the Bureau of Meteorology issued a gale warning for areas along the eastern coast of Far North Queensland and for northern New South Wales."
67,"Several hours later, a cyclone warning was issued for north-eastern areas as the storm intensified."
68,"An estimated 1,000 people were planned to be evacuated in Far North Queensland before officials shut down major highways in the area."
69,Ferry services in the Great Barrier Reef and flights in and out of the region were cancelled.
70,"However, no evacuations took place according to the Emergency Management in Australia."
71,"An aborigine community of 700, located around the mouth of the Lockhart River, were in the direct path of the storm."
72,"The chief executive officer of the community stated that they were ready for the storm, having suffered no losses from Cyclone Ingrid which impacted the same area in 2005."
73,"Little damage was recorded in Queensland, despite Cyclone Monica being a Category 3 cyclone, as the storm impacted a sparsely populated region of the Cape York Peninsula."
74,A storm surge of 1.23 m(4.0 ft) was recorded in Mossman and waves were recorded up to 4.24 m(13.9 ft) in Weipa.
75,"Heavy rainfall was also associated with the storm, exceeding 400 mm(16 in) near where Monica made landfall."
76,Wind gusts up to 109 km/h(68 mph) were recorded as the storm traversed the peninsula.
77,Officials reported about 15 percent of the structures along the Lockhart River sustained minor damage.
78,Minor coastal flooding was also reported due to Monica.
79,"Three Torres Strait Islanders were rescued after 22 days drifting at sea in the wake of the cyclone passing through the Torres Strait, north of mainland Queensland."
80,"--Northern Territory--
Officials closed schools throughout the region in advance of the storm on 24 April and advised people to evacuate."
81,A 10 pm curfew was also put in place to keep people off the streets during the night.
82,Local tours in the territory were postponed or cancelled due to the storm.
83,"Several flights in and out of Darwin were also cancelled, as was the Darwin Anzac Day march."
84,"Alcan, the world's second-largest aluminium producer, warned customers of potential interruptions to supplies on contracts from its Gove refinery."
85,"Rio Tinto's Ranger Uranium Mine ceased operations on 24 April, ""as a precautionary measure""."
86,"At one point, Monica was forecast to pass directly over Goulburn Island."
87,"In response, officials evacuated the island's 337 residents to shelters set up in Pine Creek."
88,"Numerous schools in the threatened region, especially in Darwin, were closed ahead of Monica's arrival."
89,Several shelters were opened in Darwin early on 24 April in anticipation of an influx of evacuees.
90,"Stores throughout the area reported increased sales for storm supplies, with some reducing prices on specific items."
91,"The same day, the Darwin Returned and Services League of Australia cancelled all ANZAC Day services and marches in Darwin that were to be held the next day, to ensure the safety of prospective participants."
92,"The Wessel Islands, located off the coast of the region, suffered significant damage from the storm."
93,Mangrove trees were uprooted throughout the islands and sand dunes were destroyed.
94,An outstation located on one of the islands was destroyed by the cyclone.
95,The highest 24-hour rainfall from the storm was recorded near Darwin at 340 mm(13 in).
96,"A storm total for the same area was recorded at 383 mm(15.1 in), surpassing the rainfall record for the entire month of April set in 1953."
97,"Although the storm made landfall at peak intensity in Australia's Northern Territory, the impacted areas were sparsely populated."
98,"Around the region where Monica made landfall, evidence of a 5–6 m(16–20 ft) storm surge was present in Junction Bay."
99,Wind gusts up to 148 km/h(92 mph) felled power lines in Maningrida; 12 homes sustained damage from fallen trees in Jabiru; and extensive damage was reported in Gunbalanya(formerly known as Oenpelli).
100,"Roughly 1,000 people also lost phone service in the region."
101,Several highways were blocked by fallen trees throughout the area.
102,A resort in Jabiru sustained significant damage and was closed for two weeks following the storm.
103,"Insured damages to the national parks amounted to A$1.6 million(US$766,000)."
104,"According to the Northern Territory Insurance Office, structural damage from Cyclone Monica amounted to A$5 million(US$4.4 million)."
105,The remnants of Monica produced significant rainfall over parts of the Northern Territory several days after the system weakened below cyclone status.
106,Flash flooding was reported throughout the Adelaide River basin as up to 261 mm(10.3 in) of rain fell in a 24-hour span.
107,"On 26 April, the remnants of Monica spawned a small tornado near Channel Point; several mangrove trees were snapped and branches were thrown to nearby beaches."
108,"-Environmental impacts-
The full-force of Monica's estimated 360 km/h(220 mph) wind gusts were felt in the unpopulated tropical savanna regions of northern Australia."
109,"A large-scale windthrow event affected approximately 10,400 km2(4,000 sq mi) of forest, resulting in the damage or destruction of 140 million trees."
110,Damage extended 60–70 km(37–43 mi) north and south of Monica's centre and progressed 200 km(120 mi) inland.
111,"The affected areas primarily consist of Eucalyptus(namely E. miniata and E. tetrodonta) and Corymbia(namely C. dichromophloia, C. latifolia, and C. foelscheana) tree species."
112,Common grasses in the savanna area include Triodia bitextura and Sorghum.
113,Areas near the cyclone's landfall point—Junction Bay—also comprise wetlands and Melaleuca swamp forests.
114,"The heaviest damage occurred just east of the landfall point, with more than 85 percent of vegetation severely damaged; it spanned 139 km2(54 sq mi)."
115,"In this area, trees were completely defoliated, snapped, and/or uprooted."
116,"Within 22 km(14 mi) of Junction Bay, 77 percent of all trees were uprooted or snapped at the trunk, while 84 percent suffered total defoliation."
117,"In the Melaleuca swamps, 60 percent of trees were snapped or uprooted once wind gusts exceeded 144 km/h(89 mph)."
118,Approximately 12.7 million tonnes of vegetative debris was created by the storm.
119,"The Goomadeer River catchment, which flows into Junction Bay, was entirely denuded."
120,"The prolific loss of trees led to hydrologic changes in the region, with flood events likely becoming more severe as groundwater flow increased."
121,"Farther southwest, the Magela Creek catchment in Kakadu National Park suffered a direct hit from the weakening cyclone."
122,"Gusts up to 135 km/h(84 mph) impacted the Ngarradj sub-catchment, destroying 42 percent of the tree canopy cover."
123,Long-term losses in the sub-catchment reached 23 percent.
124,"Less rainfall than would normally be expected with such a storm lessened tree loss in the area, with soils largely not becoming saturated enough to allow trees to topple over."
125,The large amount of debris left behind contained approximately 51–60 million tonnes of greenhouse gases—primarily carbon dioxide—or roughly 10 percent of Australia's annual anthropogenic greenhouse gas emissions.
126,"With Monica occurring just before the onset of the dry season, widespread brushfires were anticipated in the affected regions owing to the large amount of kindling."
127,"However, analysis of satellite imagery revealed only slightly above-average fire activity in the months following the cyclone."
128,"--Recovery--
Within weeks of the storm, the Alligator Rivers Region Advisory Committee began planting seedlings in deforested areas."
129,"By August 2006, a review of the growth of the new plants found that 81% to 88% of the seeds had survived and begun growing."
130,"To fully restore the South Alligator valley, environmentalists requested A$7.4 million(US$6.6 million) in funds."
131,"In a study at Magela Creek a year after the storm, it was determined that between 8% and 19% of the tree canopy lost due to the storm had begun to recover."
132,Additional studies at the Gulungul Creek and the Alligator Rivers region revealed that suspended sediment values in flowing water had temporarily increased in the wake of Monica.
133,The above-average values persisted for roughly a year before the streams returned to pre-cyclone sediment levels.
134,"In a study of the Arnhem forests which were devastated by the cyclone, environmentalists reported that it would take over 100 years for the forest to recover."
135,"The storm's winds snapped numerous trees, estimated to have been over 200 years old and more than 60 cm(23.5 in) in diameter."
136,It is estimated that it would take several hundred years before trees of similar sizes would flourish in the region.
137,"-Aftermath-
The Queensland Government State Disaster Management Group dispatched relief helicopters to remote communities for evacuation of people in flood zones and transport of relief workers."
138,Relief efforts were already underway in relation to Cyclone Larry which caused significant damage in Queensland.
139,"The Government of Australia assisted affected business by providing disaster loans up to A$25,000 for severely impacted areas and A$10,000 for less affected areas."
140,"Farmers were also provided with up to $200,000 in loans over a period of nine years."
141,"Following the impacts in the Northern Territory, two cleanup teams were dispatched from Darwin to assist in cleanup efforts in the hardest hit regions."
142,"Despite the minimal damage caused by Monica, the name was retired from the circulating lists of tropical cyclone names for the Australian Region."
