,sentences
38,"The system survived another four days, only to lose its identity near Iceland at 12 UTC on July 4."
39,"-Preparations and impact-
As early as June 19, the U.S. Weather Bureau began sending reconnaissance missions to monitor the developing storm in the Caribbean."
40,The regular reports sent by the airplanes provided valuable data about the intensity of the small cyclone.
41,"At 16 UTC(10:00 a.m. local time) on June 23, the U.S. Weather Bureau in New Orleans advised residents from Mobile, Alabama, to Cedar Key, Florida, to prepare for gale-force winds."
42,"Areas from Tampa to Grand Isle, Louisiana, were placed under a storm warning."
43,"The center of the storm was expected to strike land early on June 24 between Mobile and Panama City, Florida."
44,"As the storm intensified into a hurricane, forecasters shifted their predicted landfall point eastward; early on June 24 the Weather Bureau expected the storm to strike between Tampa and Cross City, Florida."
45,"Hurricane warnings were issued for the coastline between Tampa and Carrabelle, Florida; meanwhile, storm warnings were issued from Punta Gorda to Titusville."
46,"The city of Tallahassee prepared to receive evacuees, and evacuations were ordered for coastal communities in the Big Bend."
47,"The Florida Highway Patrol warned local residents to leave the area, and soldiers were transported out of Carrabelle."
48,"As the hurricane moved closer to the Big Bend, storm warnings were extended up the Eastern Seaboard to Savannah, Georgia."
49,"Between 300 and 400 military aircraft were flown out of Florida to Birmingham, Alabama."
50,"Once the storm left Florida, additional evacuations commenced between Georgetown, South Carolina, and Cape Hatteras, including the North Carolina communities of Wilmington, Morehead City, and nearby resort towns."
51,"Large-scale evacuations from the Wilmington area alone involved 5,000 people and were credited with reducing loss of life."
52,"Meanwhile, storm warnings were extended northward to Norfolk, Virginia; however, only minor impacts occurred in Carolinas and Virginia."
53,"Nevertheless, the cyclone continued to parallel the East Coast, so storm warnings were eventually extended to Atlantic City, New Jersey; small watercraft in the Northeastern United States were advised to stay in port."
54,"Winds in the Tampa Bay Area reached tropical storm force, 39–46 mph(63–74 km/h), at 05 UTC on June 24."
55,"At that time, the ""center"" of the storm was estimated to be 25 mi(40 km) across."
56,"Near the point of landfall, the hurricane defoliated citrus trees and downed power lines, and flash floods washed out roadways."
57,"Throughout its path, the hurricane generated prolific rains."
58,Peak rainfall along the path totaled 13.6 in(350 mm) at Lake Alfred; West Palm Beach recorded 11.4 inches(290 mm) of rain within a 24-hour period.
59,"Rainfall in Orange County exceeded 6 in(152 mm), which proved beneficial to dry orange groves; the heavy rains ended one of the worst droughts in Florida's history."
60,"Overall, damage in the Miami area was described as being slight, totaling $75,000(1945 USD)."
61,"The hurricane also produced two tornadoes in Florida, one near LaBelle and another near Melbourne."
62,"Along the Georgia coast, the hurricane produced only fringe impacts, including strong winds and heavy rain."
63,"Wind gusts to 70 mph(110 km/h) were reported from Tybee Island, and portions of coastal North Carolina received up to 8.24 in(209 mm) of rain."
64,"In New York and New England, the outer bands of the hurricane produced gale-force winds and high surf;  peak winds were reported at up to 50 mph(80 km/h) on Long Island Sound, and large waves caused some boats to capsize and people to need rescue."
65,"Offshore, even higher velocities were reported: a weather station on Nantucket, Massachusetts, measured a peak wind of 66 mph(106 km/h), and in the Atlantic Ocean winds reaching 70 mph(110 km/h) battered Coast Guard vessels."
66,The Coast Guard nevertheless sought to escort troubled ships into port.
67,"Heavy rainfall fell across coastal New England, peaking at 4.59 in(120 mm) on Nantucket."
68,"The heavy rains and gale-force winds hindered normal traffic; a vehicle struck and killed a man at Warwick, Rhode Island."
69,"At least 10,000 telephone lines were taken out of service, 7,000 of them in the Cape Cod region."
70,"Besides causing power outages, the stormy conditions damaged trees, buildings, and crops; in the Boston area, high winds knocked down trees and chimneys."
71,"A strong temperature gradient existed between the cyclone and the Northeast U.S.: in New York City, the daily high on June 26 was almost 20° F lower than on the preceding day."
