,sentences
91,"Accordingly, LSU moved kickoff to 10 am CDT."
92,"A college football game between Nicholls State University and New Mexico State University, scheduled for September 4, was cancelled."
93,The Triple-A baseball New Orleans Zephyrs cancelled the final three games of their season because of the impending approach of Gustav and evacuation preparations.
94,"The New Orleans Saints of the National Football League(NFL) proceeded with plans to evacuate from New Orleans and headed to Indianapolis, where they practiced at Lucas Oil Stadium."
95,"The Saints returned to New Orleans to play their first home game as scheduled on Sunday, September 7, defeating the Tampa Bay Buccaneers 24–20."
96,"Hotel and business closures related to Gustav had impact on New Orleans's Southern Decadence celebrations, which were scheduled for August 27 through September 1, 2008."
97,"---Texas---
Texas Governor Rick Perry activated 5,000 members of the Texas Military Forces on August 29 in response to the possible crisis, in addition to preparations made by other agencies."
98,"As of August 29, other preparations in Texas to deal with Gustav and its effects were implemented."
99,"Some evacuees were being placed in Northeast Texas, including in Dallas County, Tarrant County, and Tyler, Texas."
100,"In Harris County, Texas, the administrative County Judge Ed Emmett said that the Reliant Astrodome will not be used as a shelter for evacuees if Hurricane Gustav hits New Orleans because Houston is also vulnerable to Hurricane Gustav."
101,Emmett said that it would make more sense to evacuate to a more inland area.
102,Voluntary evacuations of Jefferson and Orange Counties started on August 30 with mandatory evacuations in the two counties started on August 31.
103,"Also, the Texas Governor deployed other assets to help handle the oncoming disaster."
104,"---Mississippi and Alabama---
On August 27, requests and orders began for evacuations along the Mississippi Gulf Coast."
105,All schools in Harrison County's five public school districts were closed until September 2.
106,Several schools in Pearl River County were also confirmed closed until September 2.
107,"The University of Southern Mississippi was closed on September 2, as well as the Alcorn State University."
108,Much of the Alabama National Guard was mobilized to assist evacuees from the other states.
109,"Governor Bob Riley called for mandatory evacuation of Dauphin Island, Plash Island, Gulf Shores, as well as everything south of Fort Morgan Road, Gulf Shores on August 31."
110,"The Mobile Regional Airport closed on August 31, and remained closed September 1."
111,It is reopened September 2.
112,"The Bankhead Tunnel in Mobile, Alabama, closed on August 31."
113,"---Multistate agencies---
On Friday, August 29 several state rural waters associations activated their Water Agency Response Networks to prepare for Gustav's landfall."
114,WARN systems are agreements between rural water associations and government agencies in neighboring states that coordinate the response to large water emergencies.
115,"Water technicians and trailers of portable generators, pumps, spare parts and testing equipment were readied along the Gulf Coast and neighboring states to respond to the emergency."
116,"-Impact-
In the aftermath, the Canadian government sent a C-17 airlifter, with a medical team, from CFB Trenton to assist in the evacuation of New Orleans."
117,"and two C-130 Hercules airlift planes from Greenwood, Nova Scotia and from Winnipeg, Manitoba."
118,The United Kingdom sent HMS Iron Duke and RFA Wave Ruler to provide emergency assistance and assess the damage caused by Gustav.
119,Anheuser-Busch provided canned water to affected residents.
120,"--Hispaniola--
In the Dominican Republic, a landslide in a rural area killed eight people."
121,Two people were injured.
122,"Government authorities said that some 67,255 persons were evacuated and more than 1,239 homes were damaged with 12 destroyed."
123,50 communities were isolated by the flooding.
124,"Gustav made landfall in Haiti at approximately 1 pm EDT on August 26, about 10 miles(16 km) west of the city of Jacmel."
125,"While inland, Gustav's rains triggered a landslide in the community of Benet which killed one person."
126,Two more were killed in southwestern Haiti when their house collapsed.
127,"Another two deaths were caused by an explosion inside a house, thought to be possibly related to Hurricane Gustav."
128,"The southern town of Jacmel, where the hurricane made landfall, was bisected by floodwaters."
129,"According to Haiti's National Director of Civil Protection, 77 people died as a result of the hurricane."
130,"Some 2,100 houses were destroyed and another 8,150 damaged, causing an estimated 7,200 people to live in temporary shelters, including churches, community centers and schools."
131,"--Jamaica--
In Jamaica, 15 deaths were reported after Gustav swept through the area as a tropical storm."
132,Flash flooding was also reported on the island as a result of Gustav's heavy rains.
133,"The banana sector in the parishes of St. Thomas, St. Mary and Portland suffered significant damage."
134,The Hope River Bridge linking the capital Kingston with the eastern reaches of the city including Harbour View and St. Thomas collapsed and the Georgia bridge in Portland was destroyed.
135,Jamaica's government ministry initially estimated J$3 billion(US$41.2 million) in damage to the road infrastructure in the country.
136,Total damage in Jamaica was estimated at J$19 billion(US$210 million).
137,"--Cayman Islands--
In the Cayman Islands, Gustav's heavy rains and storm surge flooded the streets of Cayman Brac and Little Cayman, the smaller easternmost ""Sister Islands"" in the chain."
138,"More than 1,100 people spent the night in government shelters in the three islands as high waves and heavy winds battered the chain, the National Emergency Operations Center said in a statement."
139,Most people waited out the storm in private homes or hotels.
140,"--Cuba--
On Saturday August 30, 2008, Gustav made landfall on mainland Cuba near the community of Los Palacios in Pinar del Río—a region that produces much of the tobacco used to make the nation's famed cigars."
141,"In Los Palacios some 7,000 homes were roofless and many with their walls collapsed."
142,The rice and banana farms sustained much damage.
143,"At least 300,000 people were evacuated from Gustav's path as 155 mph(249 km/h) winds toppled telephone poles and fruit trees, shattered windows and tore off the tin roofs of homes."
144,Cuban authorities declared that Gustav is the worst hurricane to hit the country in 50 years.
145,Authorities called the storm damage the worst since 1956.
146,"The 211 mph(340 km/h) wind gusts registered in the city of Paso Real de San Diego were the highest in Cuba's history, according to the provincial newspaper, the Guerrillero."
147,Winds were so strong that the weather station instruments broke.
148,"Gustav is considered Cuba's worst hurricane in 45 years, the last hurricane that was worse than Gustav for Cuba was Hurricane Flora in 1963, which was the deadliest Cuban storm since the 1932 Cuba Hurricane."
149,"Cuban Civil defense authorities initially stated that there were ""many people injured"" on Isla de la Juventud, an island of 87,000 people south of the mainland."
150,Nearly all the island's roads were washed out and some regions were heavily flooded.
151,"No fatalities have been reported in Cuba, despite the extreme damage."
152,"By September 3, Cuba's President Raúl Castro said that 20,000 of the 25,000 houses on Isla de la Juventud were damaged."
153,"More than 90,000 homes were damaged in the western province of Pinar del Río according to government news agency AIN."
154,"3,306 tobacco houses were destroyed, with 906 tons of tobacco leaves wet."
155,"More than 32,000 acres(130 km2) of crops were ruined, including 7,239 acres(29.30 km2) of grain and nearly 1,500 of fruit."
156,"42,000 cans of coffee were destroyed, and 3,100 tons of grapefruit lost."
157,"930,000 chickens had to be euthanized."
158,"According to Pinar del Río civil defense authorities, 86,000 homes were damaged, 80 electric towers and 600 electric posts fell."
159,"Cuba's electric company, indicated that a total of 136 electric towers toppled over and that the electrical grid on Isla de la Juventud was 100% damaged."
160,"In all, damage from Hurricane Gustav totaled $2.1 billion in Cuba."
161,"--United States--
Although the storm was still in its formative stages on August 26, fears that Hurricane Gustav might eventually disrupt oil production in the Gulf of Mexico caused oil prices to rise."
162,"On August 27, U.S. oil and natural-gas companies began evacuating personnel from their oil rigs in the Gulf of Mexico amid continued forecasts that Gustav would strengthen and move into the gulf."
163,"By August 30, 76.77% of oil production and 37.16% of natural gas production in the Gulf of Mexico had been shut in."
164,"By mid-day August 31, 96% of oil production had stopped."
165,"Out at sea, one death was reported."
166,"Sunk in the Gulf as an artificial reef in 2006, the USS Oriskany(CV-34) shifted and was buried 10 feet deeper in the ocean floor after Gustav passed over."
167,"---Louisiana---
In the state of Louisiana, 34 parishes were declared as disaster areas."
168,"Hurricane Gustav reached the Louisiana coast on the morning of September 1, making landfall near Cocodrie, Louisiana(see rainfall map); however, at 9 am wind speed at Grand Isle had been 115 mph(185 km/h), the highest eyewall speed, indicating the eyewall had traveled over 4 hours along the coast."
169,"The center of the storm continued northwest across the state, so damage and deaths were widespread in many areas."
170,Forty-eight deaths in the state of Louisiana were blamed on Hurricane Gustav.
171,"Five were due to falling trees, two due to a tornado and the rest were indirect deaths."
172,The tornado also injured two others.
173,Around 1.5 million people were without power in Louisiana on September 1.
174,"The state reported about 100,000 people remained on the coast, after evacuation."
175,Nearly 2 million people had evacuated from south Louisiana in the days before Gustav's arrival.
176,"The city of New Orleans had the official reopening date on Thursday(September 4), after crews had restored most electric power and other services."
177,Damage assessments came as residents returned to inspect their properties.
178,"Damage included numerous trees down in various locations, such as around some Marriott hotels, and large tree limbs were broken from oak trees along St. Charles Avenue."
179,"Millions of smaller branches were scattered throughout neighborhoods, blown by the strong winds."
180,"Area hotels planned to reopen the week of September 8, some by Saturday, September 6(such as the InterContinental & 16 area Marriotts, which already had electricity restored)."
181,"The Associated Press reported on the floodwall along the Industrial Canal(the Inner Harbor Navigation Canal), which connects Lake Pontchartrain to the Mississippi River, and is susceptible to surges via the Gulf Outlet."
182,"High water splashed over the floodwalls onto new splash guards(designed to prevent foundation erosion), but the walls were not breached."
183,Minor street flooding began in the upper Ninth Ward of New Orleans.
184,"In Baton Rouge, Louisiana, it was considered to be the worst storm to hit the area since Hurricane Betsy in 1965."
185,An elderly couple was killed when a tree fell on the house they were temporarily staying in and 85% of the area lost power.
186,"The community of Houma, Louisiana, and the surrounding area in south-central Louisiana sustained extensive wind damage."
187,"The winds blew off many roofs, blew windows out of houses and knocked down many trees and left much of the region without power."
188,Shingles and awnings were scattered throughout downtown Houma.
189,"At Ellender High in Houma, the school's new gym was heavily damaged, with a rear wall collapsed."
190,The roof of the Houma-Terrebonne Chamber of Commerce was also blown away.
191,"Overall, the area was considered to have dodged a bullet."
192,"Had the storm come ashore farther west, the Intracoastal Waterway would have been a highway for storm surge to penetrate into the heart of Houma."
193,"However, flooding was relatively minor in the region."
194,Central Louisiana was also hard hit.
195,"Many trees and power lines were knocked down in that region as well, and many houses sustained damage from the winds and localized flooding."
196,Part of the roof at the Alexandria Mall collapsed.
197,Two people died in the region — one was electrocuted and one had a tree crush her trailer.
198,The area's water supply was also hampered as power was knocked out to most of the water wells in the Alexandria and Pineville areas.
199,"Damage and significant power outages were reported as far north as northern Louisiana, in the Interstate 20 corridor."
200,"Highest rainfall totals received thus far across the state include 16.37 inches(416 mm) near Bunkie, Louisiana, and 19.17 inches(487 mm) at Barataria Bay Pass."
201,President Bush declared 34 Louisiana parishes as disaster areas and visited the area on September 3.
202,"On Wednesday, September 3, field staff and emergency supplies from the Arkansas Rural Water Association departed to assist the Louisiana Rural Water Association restore water and wastewater service to impacted communities."
203,"Staff and supplies from other state associations, including Alabama, Mississippi and Florida went on stand-by the same day."
204,"By Friday, September 5, response teams from Arkansas, Georgia, Alabama and Mississippi were assisting efforts to restore water and wastewater service."
205,"There was little structural damage to the water infrastructure, with power loss the primary difficulty."
206,Rural water teams provided 771 on-site technical assistance visits to 370 affected water and wastewater systems.
207,"Later, the LRWA efforts received applause from the Louisiana Joint Select Committee on Homeland Security."
208,"The LSU football team postponed their game, scheduled for September 6, against Troy University and rescheduled it for November 15 after damage was caused to Tiger Stadium."
209,"The swirling wind in the stadium tore awnings, threw team benches from the sidelines of the playing field into the stands and littered the stadium with debris."
210,"---Mississippi and Alabama---
The National Weather Service reported 14 confirmed tornadoes spun by Gustav from Biloxi to Mobile."
211,"In Mississippi, damage from Gustav was far less severe than that caused by Hurricane Katrina, with its 2005 storm surge of 27 ft(8.2 m); however, Gustav's storm surge was high as 15 feet(4.6 m) in places on the Mississippi Gulf Coast."
212,Sections of U.S. Route 90(including Gulfport and Biloxi) were flooded and some houses were flooded.
213,"Two people from Metairie, Louisiana died near Vicksburg in an automobile accident while evacuating from the storm."
214,"In Alabama, scattered damage already reached multimillion-dollar levels, with the destruction of the Dauphin Island berm(sand dune barrier) by storm surge waves, flood damage to island roads & homes, and extensive flooding around Bayou La Batre."
215,"The manmade sand berm took about two years to complete, and construction of another berm for Dauphin Island started in 2010, which acts as a barrier island for the western Alabama coastline at Mobile Bay."
216,A fuller assessment of damage can be expected when more residents return to the coastal areas and further insurance claims are filed.
217,"---Florida---
The state of Florida was affected by both the Cuba landfall, with Gustav traveling past the Florida Keys, and the Louisiana landfall(September 1), affecting the Florida panhandle, with storm surge and outer band tornadoes and thunderstorms."
218,Several tornado warnings were issued around the Pensacola area.
219,"Panhandle beaches had rip currents, and officials in Pensacola Beach had been passing out pamphlets warning of deadly rip currents that could continue for days."
220,Four people died in rip currents on Florida beaches.
221,"The USS Oriskany(CV-34), now an artificial reef off the coast of Pensacola, shifted 10 feet deeper leaving the flight deck at 145 feet(44 m) following Gustav."
222,"Four people died in a car accident on Interstate 20 near Carrollton, Georgia while evacuating from Louisiana."
223,Two other people in the car were alive and airlifted to nearby hospitals.
224,"---Arkansas---
Because of Gustav's slow motion across northwest Louisiana and Arkansas on September 4 and 5, significant rainfall accumulation was seen statewide."
225,"The maximum amount in Arkansas was at Hamburg, where 11.25 inches(286 mm) had fallen,
making Gustav the third wettest tropical cyclone to affect the state since 1972."
226,"-Political implications-
--United States--
Hurricane Gustav was expected to make landfall near New Orleans almost exactly three years after Hurricane Katrina struck the same region."
227,It also arrived in the midst of the campaign for the 2008 U.S. presidential elections and during the week the 2008 Republican National Convention was scheduled to start.
228,"The federal and state administrations, as well as the candidates for the 2008 presidential election were sensitive that Gustav was likely to remind U.S. voters of the ""botched response"" by state and local municipalities and subsequent federal aid authorities to the earlier storm."
229,"On August 30, President George W. Bush and Vice President Dick Cheney canceled their planned attendance at the 2008 Republican National Convention."
230,"Because of the expected U.S. landfall, governors and some other political leaders from Louisiana and other states chose to stay home from the 2008 Republican National Convention."
231,"As the hurricane approached the coast, presumptive Republican presidential nominee John McCain canceled all non-essential opening-day festivities at the convention and said that he might give his acceptance speech via satellite from the affected area."
232,"Democratic presidential nominee Barack Obama and vice presidential nominee Joe Biden, monitoring the situation in the Gulf Coast, encouraged New Orleans residents to evacuate."
233,"Obama also announced that he would ask his large network of donors and volunteers to contribute money, goods and work to assist victims of the storm according to what was most needed after the storm hit."
234,"Louisiana's Congressional primary election, originally scheduled for September 6, was delayed to October 4, which then delayed the general election for two races that required a runoff vote to December 6, 2008."
235,"--Cuba--
Fidel Castro addressed in a ""reflection,"" published on September 1 in the official daily Granma. """
236,"Two days ago... out of 11 international press reports devoted to Cuba, none told about the hurricane that moved toward our island and the feverish efforts of our Civil Defense,"" Castro writes."
237,"Instead, the news services, ""echoing a Yankee press organization dedicated to the media war and campaigns against Cuba,"" reported about the defection of TV actor Yamil Jaled.(The ""Yankee press organization"" appears to be an allusion to El Nuevo Herald, which broke the news of Jaled's arrival in Miami.) """
238,What a patriot!
239,What a democrat!
240,"What a brilliant example,"" wrote Castro. """
241,"This way, the world is informed about a character a lot less known and important than Hurricane Gustav."
242,"They want to make a sacred cow out of him."""
243,"-Retirement-
Because of the damage and deaths wrought by the storm, the name Gustav was retired by the World Meteorological Organization in April 2009, and it will never again be used to name an Atlantic tropical cyclone."
244,It was replaced with Gonzalo for the 2014 season.
