index,sentences
28,"Around that time, a building ridge to the north of Tico turned the hurricane northwestward away from land."
29,"The intensity fluctuated by about 20 mph(35 km/h) for two days, during which it curved more to the west."
30,"By October 16, its strengthening rate quickened, and Tico reached major hurricane status(Category 3 or higher on the Saffir-Simpson hurricane wind scale)."
31,"After briefly weakening into a Category 2 hurricane, Hurricane Tico again attained major hurricane strength."
32,"Meanwhile, another trough moved eastward across northwestern Mexico; as a result, the hurricane turned northwestward and began accelerating while maintaining a well-defined eye."
33,"Early on October 19, it reached peak winds of 135 mph(215 km/h), equivalent to a powerful Category 4 hurricane on the Saffir–Simpson hurricane wind scale(SSHWS), while located about 200 mi(320 km) south-southeast of the southern tip of the Baja California Peninsula."
34,"It weakened slightly as it approached the coast, and at about 1500 UTC that day Tico made landfall very near Mazatlán with winds of 125 mph(205 km/h)."
35,"It rapidly weakened over land and merged with a cold front, although significant moisture from the hurricane persisted into the South Central United States."
36,"After dropping heavy rainfall in Oklahoma, the former low associated with Tico continued northeastward to near Lake Michigan."
37,"Precipitation spread across the Ohio Valley and Mid-Atlantic States as the low turned southeastward, and the remnants of Tico were last observed on October 24 over Ohio."
38,"-Preparations, impact, and aftermath-
--Mexico--
Although hurricane warnings were issued for portions of the country, many shrimp boat crew members ignored these warnings."
39,"As the tropical cyclone passed south of the Baja California Peninsula, it dropped light rainfall of around 1 inch(25 mm) in the area."
40,"Moderate rainfall was reported around the landfall location, peaking at 8.98 inches(228 mm) in Pueblo Nuevo, Durango; lighter precipitation of 1–3 inches(25–75 mm) occurred further inland toward the Mexico/United States border."
41,"Two 328 ft(100 m) anchored ships were washed aground by strong waves and swells, with a total of seven ships reported missing."
42,"Overall, the hurricane sank nine small ships, and nine fishermen were killed."
43,"In Mazatlán and 22 other nearby towns, power service was cut off but was restored the next day."
44,The surge and strong winds of Hurricane Tico were responsible for severe flooding and heavy damage.
45,"Throughout the state of Sinaloa, the hurricane destroyed nearly 19,000 acres(77 km2) of bean and corn, although most of the agricultural damage occurred south of Mazatlán."
46,Many roofs of homes received damage.
47,"In addition, the hurricane disrupted the flow of drinking water."
48,A total of 13 hotels received extensive damage and 14 people were hurt.
49,"Throughout Durango, many bridges collapsed due to flooding."
50,Twenty-five thousand people were homeless and damage throughout the country was estimated at $200 million(1983 USD).
51,"However, the death toll was initially uncertain."
52,Local reports from a few days after the storm indicated 105 people were missing.
53,According to a report from the United States Agency for International Development indicated that Hurricane Tico caused a total of 135 deaths in Mexico.
54,"Due to destruction from Hurricane Tico, President Miguel De La Madrid declared a state of emergency and also ordered the department of health, defense, and Interior to rush to provide assistance to the devastated state."
55,"--United States--
Flash flood watches and warnings were posted from Texas to Missouri."
56,Rain from Tico continued into the South-Central United States and increased after merging with the cold front.
57,"Rainfall totals of 5 in(130 mm) to 7 in(180 mm) extended from the Texas Panhandle through Missouri, and the greatest rainfall maxima was 16.95 inches(431 mm) in Chickasha, Oklahoma."
58,"Precipitation from Tico continued northeastward and eastward, with rainfall totals of 3–7 inches(75–175 mm) extending across the Ohio Valley and into the Mid-Atlantic."
59,"Flooding was reported in parts of southern Kansas, Texas, and especially Oklahoma, with serious flooding reported along the lower Washita River."
60,The Oklahoma Highway Patrol asked for volunteers with motorboats 16 ft(4.9 m) or longer to help rescue 50-100 trapped people.
61,"The patrol also asked the Oklahoma City police to help find victims in the floodwaters, but plans for this were held off late on October 20 due to poor weather conditions."
62,"Across Guthire, 500 people, or 5% of the town's population, had sought three emergency shelters."
63,"According to officials, more evacuations to shelters were anticipated."
64,"Authorities planned to evacuate an additional 1,500 families."
65,"Throughout the town, water was 7 ft(2.1 m) deep and was moving at speeds between 20 mph(32 km/h) and 30 mph(48 km/h)."
66,"The Cottonwood Creek, also near Guthire, reached flood stage."
67,The nearby Cimarron river was rising 2 ft(0.61 m) an hour.
68,"In Lexington, Oklahoma guardsmen were called out to help police."
69,"Across Lubbock, Texas, sewer pipes were backed up due to 7 in(180 mm) inches of rain."
70,"Throughout Oklahoma and Texas, 200 people were homeless and six people were killed and one person was missing."
71,"According to Kansas officials, one person was killed in the state."
72,"In the aftermath of the storm, residents cleaned up debris on streets."
73,"By October 23, people living in Guthire were given permission to return to their homes because floodwaters started to recede."
74,A total of $77 million in crop damage occurred in Oklahoma.
75,"Total damage in the state was estimated at $84 million(1983 USD, $182 million 2009 USD)."
