,sentences
52,"In New York City, the outskirts of the storm dropped 0.10 in(2.5 mm) of precipitation, and tides were 1 ft(0.30 m) above normal."
53,"Rainfall in eastern New England surpassed 1 in(25 mm), peaking at 3.92 in(100 mm) in Machias, Maine."
54,"The rainfall was beneficial across the region, ending a 28-day drought."
55,"Along Cape Cod and in Maine, high winds from the storm downed several trees, some of which fell onto power lines."
56,"About 1,000 homes in Chatham, Massachusetts lost power."
57,"In Nantucket, high waves caused additional erosion in an area affected by Hurricane Esther two years prior."
58,"Damage was heavier in Maine, where many boats were damaged or broke from their moorings."
59,One person died from a heart attack while trying to rescue his boat.
60,"Several small buildings in the state were destroyed, and the post office in Calais, Maine lost its roof."
61,Ginny was the latest hurricane on record to affect Maine.
62,"During its passage, Ginny brought an influx of cold air over New England that produced the first snowfall of the season across Massachusetts, Maine, and New Hampshire."
63,"In most locations, the snow quickly melted, although higher totals occurred in northern Maine, the highest being 4 ft(1.2 m) on Mount Katahdin."
64,The snow killed a mountain climber and a park ranger.
65,"Damage from Ginny in the United States was estimated at $400,000."
66,"As the remnants of Ginny moved across Atlantic Canada, they produced heavy rainfall, peaking at 4.53 in(113 mm) in southern New Brunswick."
67,"Winds peaked at 99 mph(160 km/h) in Greenwood, Nova Scotia."
68,"The winds blew down trees in the Halifax area, and there were power outages reported there and in Antigonish."
69,"High waves broke boats from their moorings, causing them to either wash ashore or float out to sea."
70,Ferry service across the region was canceled.
71,"In neighboring New Brunswick, the storm caused outages to telephone and electric services."
72,"Several injuries were reported, although there were no fatalities."
73,The entirety of Prince Edward Island was also left without power.
