index,sentences
23,"Although a digging mid-latitude trough was amplifying the upper-level poleward outflow and helping to maintain the intensity, it increased subsidence along the northwestern quadrant of Neoguri, which significantly hindered the development and caused a weakening trend."
24,"From the evening to early July 8, overall convection of Neoguri significantly increased, when the typhoon began to turn northwards."
25,"Later, Neoguri passed between Miyako-jima and Okinawa Island, right before starting to weaken gradually."
26,"In the afternoon, convection of Neoguri began to diminish, as well as a noticeable dry slot formed along the eastern semi-circle."
27,"The eye became obscured late on the same day, when the interaction with mid-latitude westerly trough was increasing."
28,"Early on July 9, increasing vertical wind shear along the northwestern quadrant of Neoguri made deep convection erode very significantly."
29,"Soon, JMA downgraded the system to a severe tropical storm when sharply turning eastwards, and cold stratocumulus clouds were streaming into a defined but elongating low-level circulation centre."
30,"JTWC downgraded Neoguri to a tropical storm at noon, when the system was tracking along the periphery of the subtropical ridge modified by an approaching mid-latitude trough."
31,"Right before 07:00 JST on July 10(22:00 UTC on July 9), Neoguri made landfall near Akune, Kagoshima, and the system began to accelerate east-northeastwards."
32,"Convection later continued to be greatly sheared southeastwards from the low-level circulation centre which was too broad, elongated, and unravelled to pinpoint, although the poleward outflow enhanced by the strong mid-latitude westerlies continued providing ventilation to the remnant wayward convection."
33,"After Neoguri made landfall over the southern part of Wakayama Prefecture around 18:30 JST(09:30 UTC on July 10), JTWC issued the final warning to the fully exposed storm which was becoming extratropical with the forming frontal characteristics at noon, as well as JMA downgraded it to a tropical storm."
34,"Neoguri then passed through Izu Peninsula around 02:30 JST on July 11(17:30 UTC on July 10) and made landfall over Futtsu, Chiba right before 05:00 JST(20:00 UTC on July 10)."
35,"Early on July 11, Neoguri became an extratropical cyclone east of the Kantō region and continued moving northeastwards."
36,"After passing through Iturup and turning northwards late on the same day, the storm became below gale intensity at noon on July 12."
37,Neoguri completely dissipated in the Sea of Okhotsk one day later.
38,"-Preparations-
On July 6, the Japan Meteorological Agency warned residents in the Ryukyu Islands that Typhoon Neoguri could be among the strongest storms to strike the country; it forecast the storm move through the Ryukyu Islands with a pressure of 910 hPa(27 inHg)."
39,"The JMA compared it to Typhoon Nancy in 1961, locally called 第2室戸台風(2nd Muroto Typhoon), which had a pressure of 925 hPa(27.3 inHg)."
40,"After the agency started to monitor Neoguri under the local name of ""Florita"", the Philippine Atmospheric, Geophysical and Astronomical Services Administration stated that it did not expect the typhoon to directly impact any part of the Philippines; however, PAGASA did expect the typhoon to enhance the Southwest Monsoon, bringing rains to some regions of the country."
41,The Japanese refiner company Nansei Sekiyu KK halted operations in Okinawa for the duration of the storm.
42,"On July 9, Japan Airlines and All Nippon Airways cancelled 40 flights collectively, affecting more than 2,000 travelers."
43,"Across Kyushu, officials urged nearly 90,000 residents to evacuate; most evacuations were in the city of Amakusa."
44,Offshore drilling operations at JX Nippon Oil & Energy Corporation's Negishi refinery were suspended on July 8 and 9.
45,"In Okinawa Prefecture, 580,000 people in 18 municipalities were advised to evacuate."
46,Fourteen of these municipalities recommended evacuation for the entire area encompassed by the municipality.
47,"Local government encouraged people within these municipalities to take shelter should they feel they were in danger, and advised for them to do so in strong buildings."
48,"-Impact-
Throughout Japan, 3 deaths and 67 injures caused by Typhoon Neoguri were confirmed, according to the Fire and Disaster Management Agency of the Ministry of Internal Affairs and Communications of the Government of Japan."
49,"In Kōriyama, Fukushima, an 83-year-old man fell into a swollen river and died."
50,"In Nagiso, Nagano, a landslide sent mud and rock tumbling down a mountainside, killing a 12-year-old boy."
51,"A 77-year-old man in Seiyo, Ehime was found dead in a canal."
52,"In the prefectures of Okinawa, Nagano, and Kagoshima, it was reported that there were approximately 10,300 power failures."
53,"Three buildings in Nagano Prefecture and Okinawa Prefecture were destroyed completely and, in the same prefectures, eight buildings were partially destroyed."
54,"Altogether, 19 buildings took damage in Okinawa Prefecture."
55,Agricultural damage throughout Okinawa Prefecture amounted to ¥3.08 billion(US$30.3 million).
56,"Out ahead of the storm, a man drowned off the coast of Shikoku after his vessel capsized amid large swells."
57,"Heavy rains affected a large swath of northern Honshu, with 237.5 mm(9.35 in) falling in Nagai, Yamagata and 154 mm(6.1 in) in Kitakata, Fukushima."
58,"This resulted in widespread and prolonged flooding, especially in Yamagata Prefecture where 56 homes were inundated and evacuation orders were put in place for Shirataka."
59,Rail service from Akayu Station was suspended due to rail line damage; repairs were expected to take until July 22.
60,Total damage in Japan topped at ¥61.4 billion(US$604 million).
61,"The typhoon's passage pulled a warm air mass over Japan, resulting in a widespread heat wave with temperatures across eastern Honshu and Hokkaido rose to their highest levels in 2014."
62,Temperatures peaked at 38 °C(100 °F) in Tatebayashi while Tokyo recorded 34.2 °C(93.6 °F); measurements reached 31 °C(88 °F) in central Hokkaido.
63,"Across eight prefectures, the high temperatures resulted in 1 fatality and 152 hospitalizations for heat stroke."
64,Neoguri also affected the Jeju Island.
65,"Parks and schools were closed, while damage on the island were at ₩223 million(US$220,000)."
