,sentences
22,"In addition to the named storms, the MFR tracked 11 tropical depressions or disturbances that did not intensify into a tropical storm."
23,The agency did not issue any bulletins on eight of them.
24,"Of the remaining three, two formed in late December, and the other formed in mid-February."
25,"Tropical Depression B2, the longest lasting of the depressions, formed after a month of activity."
26,"An area of convection developed in the Mozambique Channel, and the MFR believed it to be connected to the depression that formed on December 28 east of Madagascar."
27,"With a ridge to the east, the system tracked southward, but failed to intensify due to strong wind shear."
28,"While passing west of Réunion, the depression dropped heavy rainfall, totaling 350 mm(14 in) along the northern coast and about twice that amount in the mountainous interior."
29,"On December 31, the depression dissipated to the southwest of Réunion."
30,"On February 10, the JTWC tracked Tropical Cyclone 12S into the basin as a weakening tropical depression, which quickly dissipated."
31,"A few days later, the JTWC also tracked Tropical Cyclone 15S from February 14–17, which briefly intensified into a minimal tropical storm in the eastern portion of the basin."
32,"-Systems-
--Intense Tropical Cyclone Daryl–Agnielle--
In the middle of November 1995, the Intertropical Convergence Zone(ITCZ) spawned an area of convection to the southwest of the Indonesian island of Sumatra."
33,"Located within the Australian region in an area of low wind shear, a tropical low developed west of Sumatra on November 16."
34,"It gradually intensified while moving southward, before turning sharply westward on November 18 due to a ridge to the south."
35,"That day, the Bureau of Meteorology(BoM) office in Perth upgraded the low to Tropical Cyclone Daryl, or to minimal tropical storm status."
36,"Designated Tropical Cyclone 01S by the JTWC, Daryl continued to intensify, and the BoM upgraded it to winds of 120 km/h(75 mph)."
37,"The system crossed into the basin on November 19, and was renamed Daryl as Agnielle at that time."
38,"On November 20, the ridge to the south weakened, allowing Agnielle to turn to the southwest."
39,"A well-defined eye developed, which persisted for about three days."
40,"Late on November 20, Agnielle attained peak 10‑minute sustained winds of 175 km/h(110 mph), making it an intense tropical cyclone, a rarity for November storms."
41,"On November 21, the JTWC estimated peak 1‑minute winds of 280 km/h(175 mph), the second-strongest storm estimated by the agency in the Indian Ocean, after only Cyclone Fantala."
42,"Although the eye briefly became less organized, accompanied by a decrease in winds, Agnielle re-intensified despite moving over colder waters."
43,"The ridge to the south rebuilt, forcing the cyclone to slow and turn to the west."
44,"Increasing wind shear caused rapid weakening; within 30 hours, the winds decreased from tropical cyclone to tropical depression status on November 25."
45,"That day, the JTWC discontinued advisories, although the MFR continued tracking the circulation until Agnielle's dissipation on November 27."
46,"--Intense Tropical Cyclone Bonita--
As Tropical Depression B2 was dissipating near Réunion, another tropical depression formed east of the Chagos Archipelago on January 3."
47,"It moved southwestward, initially without development, but conditions gradually became more favorable."
48,"On January 5, the depression strengthened into Tropical Storm Bonita, and three days later reached tropical cyclone status as it developed a well-defined eye."
49,"Later that day, Bonita quickly intensified to its 10‑minute peak intensity of 185 km/h(115 mph), making it the strongest storm of the season."
50,A ridge to the south turned the cyclone more to the west.
51,"On January 9, the JTWC estimated Bonita attained peak 1‑minute winds of 250 km/h(155 mph), and the next day, the cyclone made landfall about 50 km(31 mi) north of Foulpointe in eastern Madagascar."
52,Bonita quickly weakened into a tropical storm while crossing the country but re-intensified slightly after reaching the Mozambique Channel on January 12.
53,"Late on January 13, Bonita made a second landfall in eastern Mozambique between Pebane and Quelimane."
54,"Although the MFR ceased issuing advisories on January 15, the remnants of Bonita continued across Africa, and emerging into the southern Atlantic Ocean on January 19 and dissipating the next day."
55,Bonita was considered by the Zambia Meteorological Department to have been the first tropical cyclone known to have traversed southern Africa from the South-West Indian Ocean to the South Atlantic.
56,"In eastern Madagascar, 24‑hour rainfall totals included 170 mm(6.7 in) at Toamasina, while gusts exceeded 230 km/h(145 mph) on the offshore island of Île Sainte-Marie."
57,"Bonita caused widespread flooding of rice crops, as well as heavy infrastructure and crop damage along the northeastern coastline."
58,"The cyclone killed 25 people in Madagascar and left 5,000 people homeless."
59,"In Mozambique, Bonita dropped heavy rainfall and produced flooding, killing as many as 17 people."
60,"Floodwaters destroyed 2,500 ha(6,200 acres) of crops and demolished many buildings, including about 12 schools."
61,"The remnants of Bonita dropped the heaviest rainfall in 80 years in eastern Zimbabwe, and heavy rainfall also spread into Zambia."
62,"--Severe Tropical Storm Hubert–Coryna--
In the Australian basin, the monsoon trough spawned a tropical disturbance near Christmas Island on January 3."
63,"With a ridge to the south, the system tracked to the west-southwest, developing into a tropical low on January 6 and being named Hubert the next day by the BoM. It quickly intensified to reach peak 10‑minutes winds of 150 km/h(95 mph) on January 9 to the north of the Cocos Islands, but later that day began weakening due to increasing wind shear."
64,"At around 1800 UTC on January 9, Hubert crossed into the south-west Indian Ocean with 10‑minute winds of 100 km/h(60 mph), and at that time, was renamed the cyclone Coryna."
65,"The wind shear quickly tore the convection away from the center, leaving the circulation exposed by January 10."
66,"The next day, Coryna weakened to tropical depression status, and on January 12 the circulation dissipated in the central Indian Ocean."
67,"--Severe Tropical Storm Doloresse--
After about a month in which there were no named storms in the basin, a tropical disturbance formed within the ITCZ to the southwest of Seychelles on February 12."
68,It moved slowly to the southwest with a well-defined center and a broad area of convection.
69,"For several days, the system remained weak until reaching more favorable conditions on February 16, and the next day it intensified into Tropical Storm Doloresse."
70,"The storm slowed while reaching the western extent of a ridge, drifting for nearly 24 hours about 160 km(99 mi) north-northwest of Grande Comore."
71,"On February 17, an approaching trough turned Doloresse to the south-southeast, bringing the storm about 55 km(34 mi) southwest of Grande Comore; this made it the first cyclone to directly affect the nation since Cyclone Elinah 13 years prior."
72,"On February 17, the JTWC estimated peak 1‑minute winds of 140 km/h(85 mph), and on the next day, the MFR estimated peak 10‑minute winds of 95 km/h(60 mph)."
73,Increasing shear caused Doloresse to rapidly weaken to tropical depression status on February 19.
74,"Although the JTWC assessed the storm as continuing to the southeast and striking northwestern Madagascar, the MFR estimated the system turned to a southwest drift and dissipated on February 20."
75,"In the Comoros, Doloresse produced strong wind gusts, damaging crops and houses on Grande Comore."
76,"Heavy rainfall caused landslides, and the cyclone caused a shipwreck, killing 67 people on the island of Mohéli."
77,The western periphery of the circulation dropped heavy rainfall in Tanzania.
78,"--Tropical Cyclone Edwige--
On February 18, a tropical disturbance began forming about 700 km(430 mi) southwest of Diego Garcia, becoming a tropical depression the next day."
79,"A trough steered the new system to the southeast, but also prevented significant strengthening due to wind shear."
80,"Late on February 21, the MFR upgraded the depression to Tropical Storm Edwige, and the next day the JTWC began tracking it as Tropical Cyclone 16S. When the trough weakened, Edwige turned to the south and later southwest, reaching an initial peak of 75 km/h(45 mph) on February 23."
81,"That day, increasing wind shear caused the storm to weaken to minimal tropical storm status, and the JTWC briefly discontinued advisories on February 24."
82,"The strengthening ridge caused Edwige to accelerate to the west, bringing it south of Rodrigues without any effects on February 24."
83,"On the next day, the storm passed north of Mauritius and Réunion, where it produced wind gusts of 150 km/h(95 mph) and 120 km/h(75 mph), respectively, as well as heavy rainfall."
84,"Due to crop damage caused by Edwige, as well as a drought later in the year, Mauritius failed to reach its quota for sugar outputs."
85,"After passing north of Réunion, Edwige began reintensifying due to decreasing wind shear, and the JTWC reissued advisories on February 25."
86,"With warm waters, the storm developed increasing outflow as well as an eye."
87,"On February 26, Edwige intensified into a tropical cyclone and reached peak 10‑minute winds of 150 km/h(95 mph) while approaching eastern Madagascar."
88,"On the same day, the JTWC estimated peak 1‑minute winds of 175 km/h(110 mph)."
89,"For unknown reasons, Edwige executed a counterclockwise loop along the Malagasy coast near Mananjary."
90,"Due to land interaction, the cyclone rapidly weakened and turned to the north-northeast off the coast, although the JTWC assessed the storm as turning inland again."
91,"On February 29, Edwige dissipated just off the coast of Toamasina."
92,"The storm dropped 369 mm(14.5 in) of rainfall in Mananjary, with wind gusts of 200 km/h(125 mph), but damage was limited."
93,"--Tropical Cyclone Flossy--
On February 25, a tropical disturbance developed along a cold front about 500 km(310 mi) south-southeast of Diego Garcia."
94,"With a ridge to the south, the system tracked southwestward and intensified into Tropical Storm Flossy on February 27."
95,"That day, the JTWC began issuing advisories on the storm as Tropical Cyclone 17S. The storm quickly developed an eye, intensifying to tropical cyclone status on February 28."
96,"That day, the MFR estimated peak 10‑minute winds of 150 km/h(95 mph), while the JTWC estimated peak 1‑minute winds of 215 km/h(135 mph)."
97,"Late on February 29, Flossy passed about 80 km(50 mi) northwest of Rodrigues, producing wind gusts of 160 km/h(100 mph) there."
98,"Increased wind shear weakened Flossy, beginning on March 1, although the storm restrengthened slightly on March 2."
99,"That day, the cyclone rounded the ridge and turned to the south and southeast, and weakened again due to an approaching cold front."
100,"On March 4, Flossy became extratropical after all of the convection was sheared away from the circulation."
101,"Two days later, the front absorbed the remnants of Flossy."
102,"--Moderate Tropical Storm Guylianne--
The ITCZ spawned a tropical disturbance on March 17 about 500 km(310 mi) south of Diego Garcia."
103,"Due to ongoing wind shear, the system initially failed to intensify while moving westward."
104,"An approaching cold front turned the disturbance southward on March 20 into an area of low wind shear, allowing the convection to increase and for the system to be upgraded to tropical depression status."
105,"While the system was moving toward Mauritius on March 22, the depression was upgraded to Tropical Storm Guylianne."
106,"Later that night, the storm passed about 50 km(31 mi) east of Mauritius, bringing beneficial rainfall."
107,"Both MFR and JTWC only estimated peak winds of 65 km/h(40 mph), and Guylianne began weakening on March 23 due to increased wind shear."
108,"The storm turned to a southwest drift, dissipating on March 25."
109,"--Tropical Cyclone Hansella--
Toward the end of March, the ITCZ was active with several low pressure areas, and an area of convection consolidated south of the Chagos Archipelago in early April."
110,"On April 2, a large tropical disturbance formed, and the next day, it was named Hansella despite only being a tropical depression."
111,"The system moved westward initially, but curved southward on April 4 due to a trough, by which time it had intensified into a tropical storm."
112,"After developing a 50 km(31 mi) wide eye, Hansella intensified to tropical cyclone status on April 6 and moved over Rodrigues."
113,"Gusts on the island reached 180 km/h(110 mph), which caused heavy damage to crops and houses."
114,"Hansella dropped 182 mm(7.2 in) of rainfall on Rodrigues in a 24‑hour period, greater than the island's monthly average total."
115,"According to the MFR, Hansella failed to intensify beyond 10‑minute winds of 120 km/h(75 mph), although the JTWC estimated peak 1‑minute winds of 175 km/h(110 mph)."
116,"The cyclone looped to the west after passing over Rodrigues, influenced by a building ridge to the south."
117,"Due to upwelling after moving slowly over the same waters, Hansella weakened quickly and passed about 100 km(62 mi) south of Rodrigues as a minimal tropical storm."
118,"On April 9, the storm passed just south of Mauritius, and the next day spawned a large area of convection over Réunion, dropping heavy rainfall."
119,"On April 10, Hansella dissipated just northwest of Réunion."
120,"--Intense Tropical Cyclone Itelle--
A low-pressure area persisted east-southeast of Diego Garcia on April 6, developing into a tropical disturbance that day."
121,"With a ridge to the south, the system moved generally westward, slowly intensifying."
122,"Convection gradually increased, and the system intensified into Tropical Storm Itelle on April 9."
123,"An eye developed the next day, signaling that the storm had strengthened into a tropical cyclone as it turned more to the west-southwest."
124,"Developing a large 90 km(56 mi) wide eye, Itelle intensified further, and the MFR estimated peak 10‑minute winds of 175 km/h(110 mph) on April 12."
125,This made it an unusual April intense tropical cyclone.
126,"On April 14, the JTWC estimated peak 1‑minute winds of 260 km/h(160 mph), equivalent to a Category 5 on the Saffir–Simpson hurricane wind scale."
127,"That day, increasing wind shear weakened Itelle, and the cyclone was downgraded to severe tropical storm status by April 15 when it passed about 15 km(9.3 mi) south of St. Brandon."
128,Wind gusts on the island reached 150 km/h(95 mph).
129,"Itelle slowed on April 16 while passing about 400 km(250 mi) north of Réunion, which was followed by increased shear and weakening."
130,"On April 19, Itelle dissipated about 100 km(62 mi) east of the eastern Madagascar coastline."
131,"--Moderate Tropical Storm Jenna--
In early May, a westerly wind burst associated with the Madden–Julian oscillation produced disturbances on both sides of the equator in the eastern Indian Ocean."
132,"The BoM estimated that a tropical low formed west of Sumatra at the low latitude of 4.8° S, near the boundary between the Australian and the south-west Indian basins; this caused difficulty with regard to tropical cyclone warnings."
133,"On May 3, the JTWC upgraded the system to tropical storm status."
134,"On the next day, the low crossed into the south-west Indian Ocean, intensifying into Tropical Storm Jenna."
135,The MFR estimated peak 10‑minute winds of 85 km/h(55 mph) on May 5.
136,"Soon after, an approaching trough turned the storm to the southeast, bringing Jenna back into the Australian region, and absorbing the storm on May 6."
137,"-Notes-

== References =="
