index,sentences
35,"The watches and warnings for the islands were discontinued around 1500 UTC on September 10, after the strong thunderstorms diminished from Maria's center."
36,The storm's effects on the island of Puerto Rico were primarily in the form of heavy rainfall.
37,"Flood waters near Patillas, Puerto Rico, destroyed several homes and bridges, causing $1.3 million(2011 USD) in damage."
38,"In the surrounding city of Yabucoa, Puerto Rico, heavy rainfall flooded and damaged around 150 homes."
39,Many people were forced to relocate after rainfall and mud filled their homes.
40,"Near the city of Naguabo, Puerto Rico, the car of a 60-year-old woman was swept away by flood waters on a road."
41,"After becoming tangled in bushes, the woman was able to get out of her car and pulled to safety."
42,"Nearly a month after the storm, U.S. president Barack Obama announced that federal disaster aid would be available to the island due to Maria."
43,"--Bermuda--
Following Maria's regeneration into a tropical cyclone, a tropical storm watch was issued for the island of Bermuda on September 13."
44,"The watch was upgraded to a warning later that day, and at 1200 UTC the following day, it was replaced by a hurricane watch."
45,All watches and warnings for the island were discontinued by September 15.
46,"When Maria bypassed Bermuda on September 15, its outer bands briefly produced tropical storm-force winds across the island."
47,"At Commissioners Point, sustained winds reached 52 mph(84 km/h), with gusts as high as 69 mph(111 km/h), and winds of 36 mph(58 km/h) were reported at L.F. Wade International Airport at 1500 UTC on September 15."
48,"--Newfoundland--
In anticipation of Maria, Environment Canada declared a tropical storm watch for the coast of Newfoundland on September 15, which stretched from Arnolds Cove to Brigus South."
49,"Three hours later, it was upgraded to a hurricane watch, while a tropical storm watch was put into effect from Arnolds Cove to Jones Harbor."
50,"At 0600 UTC the following day, the watches and warnings were replaced by a hurricane warning, and areas between Brigus South and Charlottestown, Newfoundland were placed under a tropical storm warning."
51,All tropical cyclone watches and warnings were discontinued at 2100 UTC on September 16.
52,"While becoming absorbed by a front on September 16, Maria made landfall on the southern tip of the Avalon Peninsula of Newfoundland, where winds of 64 mph(103 km/h) were recorded."
53,"Offshore, winds reached up to 77 mph(124 km/h)."
54,"The capital city of St. John's experienced heavy rain, though not to the extent that had been forecast, as the storm moved through the peninsula faster than predicted."
