index,sentences
37,"--Eastern Samar--
Because of the upcoming Christmas celebrations, 16,000 passengers who had holiday plans in their respective provinces with their families, were stranded in port for their safety due to the threat of the typhoon."
38,"Upon making landfall near Salcedo in Eastern Samar around 4:45 PM, it was reported that the typhoon was causing major flooding and mudslides in the region."
39,"As the storm quickly and unexpectedly intensified, over 58,000 people were evacuated in advance of the typhoon."
40,"Five fishermen were reported missing and a 70-year-old man died after his house was swept away and as a result, he drowned."
41,"Around 2,351 people have been affected by the typhoon and 1,654 were taking refuge in evacuation centers."
42,"The World Food Programme issued advisories and infographics plotting the projected path of Phanfone, as well as evacuation and relief centers."
43,"As of December 27, 2019, there are at least 28 confirmed fatalities according to the Philippines Disaster Agency, including a 13-year-old boy who was electrocuted."
44,"--Luzon--
A signal 2 warning was also issued to Luzon, with the southern portion of Quezon, Marinduque, Oriental Mindoro, Occidental Mindoro including Lubang Island, Romblon, Albay, Sorsogon, Burias Island, Calamian and Cuyo Islands all forecast to be in the path of Phanfone."
45,"A signal 1 warning was issued to Bulacan, Bataan, Metro Manila, Rizal, rest of Quezon, Laguna, Batangas, Camarines Sur, Camarines Norte, Catanduanes and northern Palawan."
46,"The island's governor ordered local government units to conduct a forced evacuation plan, prompting civilians near flood-prone areas and areas with the potential to be affected by landslides, to relocate temporarily as a safety precaution."
47,"Local representatives visited residents in Libon, Maninila and Tandarora to advise them to evacuate and temporarily celebrate Christmas in evacuation centers for their safety."
48,Many public schools were open in order to serve as shelters for residents while the provincial government distributed food packs to the evacuees.
49,"In Naval, the local government unit deployed evacuation tents for evacuees on Monday, December 23 with some tents reserved for senior citizens, pregnant women and people with disabilities."
50,Personnel of the Romblon Provincial Mobile Force Company were deployed and conducted an inventory of Search and Rescue(SAR) equipment on December 23 in preparation for the typhoon.
51,San Jose experienced 217 mm(8.5 in) of rain in just under 24 hours.
52,"Upwards of 58,000 people were evacuated from Luzon and its surrounding islands as the system brought torrential rain and severe flash flooding ensued as a result of the rains."
53,One family was swept away whilst trying to reach higher ground.
54,"Water and power services were completely cut off, and restoration was estimated to take weeks."
55,"-Retirement-
Due to extensive damage done by Typhoon Phanfone in Visayas, PAGASA announced that the name Ursula will be removed from the rotating lists and it will never be used again as a typhoon name within the Philippine Area of Responsibility(PAR)."
56,It will be replaced with Ugong for the 2023 season.
57,"The name Phanfone was also retired during the 52nd annual session of the ESCAP/WMO Typhoon Committee in February 2020, and was eventually replaced by Nokaen in February 2021."
