,sentences
37,"The storm began to rapidly intensify on November 3, with the JMA upping Agnes to a severe tropical storm at 00:00 UTC, and to a typhoon six hours later."
38,"Meanwhile, the JTWC elevated the intensity to 185 km/h(115 mph), which would make it a Category 3 hurricane on the United States–based Saffir-Simpson Hurricane Wind Scale(SSHWS)."
39,"That afternoon, however, the typhoon began to level off in strength."
40,"Around this time, the Philippine Atmospheric, Geophysical and Astronomical Services Administration(PAGASA) also monitored the storm and assigned it with the local name Undang."
41,"After developing a small 10 km(6 mi) wide eye, at 18:00 UTC on November 4, the JTWC increased the winds to 225 km/h(140 mph), equal to Category 4 intensity on the SSHWS, its peak intensity."
42,"At the same time, the JMA estimated peak intensity of 195 km/h(120 mph) and a minimum barometric pressure of 925 mbar(27.3 inHg)."
43,"Shortly after attaining maximum intensity, the typhoon continued west-northwest and made landfall 10 km(6.2 mi) south of Borongan on Samar Island."
44,"Land interaction resulted in a weakening trend as it crossed the archipelago; however, due to its brisk forward motion, the JTWC reported that Agnes was still a typhoon when it emerged into the South China Sea, though the JMA estimated it weakened into a severe tropical storm over land."
45,"Over water, Agnes re-intensified, with the JMA designating it a typhoon again on the morning of November 6."
46,"Later that day, the agency estimated the storm attained its secondary peak intensity of 135 km/h(85 mph)."
47,"Meanwhile, the JTWC estimated that the storm regained winds of 185 km/h(115 mph), an intensity that the storm would maintain until Agnes made its second landfall on November 7 40 km(25 mi) north of Qui Nhơn in Vietnam."
48,"Rapid weakening occurred over land, and at 00:00 UTC on November 8, the JTWC ceased following Agnes as it had tracked into Thailand."
49,"Thirty hours later, the JMA followed suit."
50,"-Impact-
--Philippines--
Philippine Airlines suspended all southbound flights from Manila during the storm's passage, but by November 5, all flights resumed except those to Tacloban, where the airport sustained severe damage."
51,"In the Iloilo province, several rivers overflowed their banks, resulting in 1.8 m(6 ft) deep water along streets."
52,"A total of two hundred thirty people were killed, including three from drownings, with four others injured."
53,"There, 21 homes were destroyed while 1,326 people were listed as homeless."
54,Damage in the province was at least $5 million.
55,"Offshore, 32 fisherman were feared dead."
56,"Approximately 20% of the rice crop was destroyed, with the worst effects coming along the Jaro river."
57,"Nearby, in the town of Pilar, 38 people died."
58,"In the neighboring Aklan province, 24 people died."
59,"Most of Roxas, population 100,000, was underwater due to the storm."
60,"Around 80% of houses there were damaged, 40–50% homes were destroyed, and 100 people were killed."
61,"Throughout the surrounding Capiz province, 265 people were killed and many towns were underwater."
62,"In that province and Illoilo, damage totaled $40 million, with property damage in just Capiz amounting to $25 million."
63,"Throughout Panay Island, 448 fatalities were reported and at least eight people were injured."
64,"Island-wide, the storm destroyed five bridges and thirty-five schools."
65,"It also wrecked dozens of fishing boats, and uprooted trees."
66,"There, 4,014 homes were demolished, resulting in more than 24,000 individuals losing their homes."
67,"Elsewhere, 41 people were killed in Leyte Island and Samar Island."
68,"In the former, two ships capsized that resulted in two drownings and property damage totaled $40 million."
69,"In the Antique province, authorities reported five deaths."
70,"In the Romblon province, five casualties occurred."
71,"On Cebu Island, six people died."
72,"Within the vicinity of the island nation, 38 children died aboard a ferry boat after it sank, though the adults on the boat swam to safety."
73,"Nationwide, 895 people perished, with 272 people reported missing and 2,526 others hurt."
74,Eighteen fishing boats sunk in offshore waters.
75,"Based on reports from the Philippines Welfare Ministry, 491,968 people were evacuated to shelter in 27 provinces, most of whom were homeless."
76,"In all, 201,014 homes were destroyed, which led to roughly 600,000 people losing their homes."
77,"Furthermore, 163,056 homes were damaged."
78,"Damage was estimated at $90.7 million, with $19.1 million from crops, $56.9 million from public infrastructure, and $14.8 million from private infrastructure."
79,"Agnes marked the final of several tropical cyclones to hit the nation that season, after June, Ike, and Warren."
80,The United Press International noted it was the first time in living memory that Philippines was deluged with three catastrophic storms.
81,"--Vietnam--
When Typhoon Agnes made landfall on Vietnam three days after it struck the Philippines, the typhoon dropped torrential rains that caused flooding, which severely affected the rice harvest and winter crop cultivation."
82,"The Bình Định Province was the worst affected by the typhoon, where 134 people were killed and 289 others were wounded."
83,Some 400 schools and 230 nurseries were demolished.
84,"Nearly 200,000 ha(494,210 acres) of rice were flooded."
85,"A total of 6,315 ha(15,605 acres) of maize were damaged while 8,652 ha(21,380 acres) of sweet potatoes were flooded."
86,"Overall, the storm destroyed 271,000 ha(669,655 acres) of farmland."
87,"Over 600,000 people were directly affected by Agnes."
88,"-Aftermath-
--Philippines--
President Ferdinand Marcos declared a state of emergency for the provinces of Capiz, Iloilo, Aklan, Antique, Leyte, and eastern Samar."
89,This area also covered the cities of Roxas and Tacloban.
90,"The Philippines Ministry of Health provided aid to 170,000 families."
91,"Immediately following Agnes, the Government of the Philippines dispatched a C-130 aircraft carrying relief supplies to the affected areas, including 40,000 lb(18,000 kg) of food and medicine to Roxas, where thousands of residents had gone days without eating."
92,"There, five helicopters were dispatched to rescue victims, many of whom climbed to rooftops for safety."
93,"The Philippines Navy sent a ""floating hospital"" to treat villagers in remote coastal areas."
94,"The Philippines Air Force provided 163 short tons(148 t) of food for 30,000 people, medicine and clothing."
95,"In addition to national aid, various countries and human rights related organizations provided varying forms of assistance."
96,"The United States provided $25,000 in cash plus an additional $40,000 to help school re-construction and $540,000 to help re-build destroyed homes."
97,"Norway donated almost $80,000."
98,"The United Nations Development Programme awarded $30,000."
99,"UNICEF granted $50,000 worth of medicine."
100,"The Catholic Relief Services donated $65,000, with the intended use for shelter, food, and medicine."
101,"CARE also contributed $12,300 in order to repair a water tank and schools."
102,"--Vietnam--
The Vietnamese government agreed to provide 20,000 short tons(18,145 t) of rice, although asked for foreign assistance to provide an additional 30,800 short tons(27,940 t) of rice."
103,"Australia alone added 1,000 short tons(905 t) of rice."
104,"The United States agreed to provide $150,000 worth of seeds, $45,000 worth of pesticides, and $25,000 in drugs."
105,"Bulgaria awarded $33,5000 worth of fabrics, medicines, and food."
106,"The Franco-Vietnam Friendship Association contributed a little more than $5,000 in cash."
107,"In addition, the League of Red Cross Societies provided 200 short tons(180 t) of milk powder and $112,360 in cash contributions."
108,"Oxfam provided nearly $57,000 in cash."
109,"The Polish Red Cross added around $2,200 worth of medicine."
110,"The Russian Red Cross Society contributed $275,862 worth of goods."
111,"The now-defunct Yugoslavia Red Cross granted more than $23,000 in cash."
112,"The Swedish Red Cross awarded over $5,000 in cash."
113,"Within the United Nations system, the United Nations Development Programme provided $30,000 in cash."
114,"The World Food Programme gave 10,000 short tons(9,070 t) of cereal, worth $4.6 million."
115,"The World Health Organization provided three emergency health kits and 30,000 volunteers for a three-month period."
116,"-Notes-

== References =="
