index,sentences
37,"This dry period is part of an ongoing 22-year spell of drought in the North American West that marks the driest such period in at least 1,200 years, according to scientific research based on analysis of soil moisture deficits and tree rings."
38,The drought has impacted wildfire risk and severity in a number of ways.
39,"Increased dryness of fuels, driven by increased vapor pressure deficit(VPD), a measure of the aridity of the atmosphere, is behind an eightfold increase in the area burned by wildfires in the summer in California since 1972, according to scientific research."
40,"Drought and overcrowding have also made forests more vulnerable not just to wildfires but bark beetle infestation, which has further weakened and killed forests."
41,"Total tree mortality since 2010 exceeds 172 million, providing plentiful fuel for wildfires."
42,"--Forest management and fire suppression--
Scientists believe that prior to European colonization, far more area—between 4.4 and 11.8 million acres—was burned on an annual basis in California than in modern history, as a combination of wildfires and indigenous controlled burning."
43,"Beginning with the advent of the U.S. Forest Service's '10 AM policy', in which it sought to extinguish all fires by 10 AM the morning after their report, the primary method of wildfire management in California has been suppression."
44,"The success of this approach has led to a surfeit of fuel, resulting in larger and more extreme fires."
45,"--Wildland-urban interface development--
California, as with other areas of the United States and the world, has experienced a growing amount of human development into the wildland-urban interface, or WUI."
46,"This area consists of developed areas either adjacent to, or intermingled with, wildland vegetation and fuels."
47,"Such areas are more prone to wildfire ignitions and structure losses, increasing the risk and severity of fire seasons in California."
48,The 2018 Camp Fire and 2017 Tubbs Fire are two examples of recent California wildfires that resulted devastating losses in WUI communities.
49,"-List of wildfires-
The following is a list of fires that burned more than 1,000 acres(400 ha), produced significant structural damage or casualties, or were otherwise notable."
50,Acreage and containment figures may not be up to date.
51,"-Gallery of maps-
Maps of significant wildfires in 2022 in California"
