index,sentences
43,"By 00:00 UTC on September 20, the system had become devoid of organized deep convection, marking its transition to an extratropical cyclone while located 575 miles(925 km) south-southwest of Cape Race, Newfoundland."
44,The post-tropical cyclone continued to produce a large area of gale-force winds until it merged with an even larger extratropical low around 18:00 UTC on September 20.
45,"-Preparations-
Immediately upon the designation of a potential tropical cyclone, tropical storm warnings were issued for the northwestern Bahamas, except Andros Island."
46,"At 03:00 UTC on September 13, a tropical storm watch was issued for the east coast of the Florida Peninsula between Jupiter Inlet and the Volusia–Brevard County line."
47,"After an expansion northward to include more of the Florida coastline, the watch was canceled early the next day."
48,A tropical storm watch was issued for Bermuda at 21:00 UTC on September 16 and was upgraded to a hurricane warning 24 hours later.
49,"All tropical cyclone watches and warnings were discontinued by 06:00 UTC on September 19, after the storm's departure."
50,"Changes in the hurricane's structure as it approached the territory posed some forecasting challenges, especially concerning the arrival time and magnitude of damaging winds."
51,"Ahead of the storm, eight cruise ships were diverted away from Bermuda."
52,"As early as September 16, L.F. Wade International Airport officials requested that vehicles be moved out of the flood-prone long-term parking area."
53,"As conditions deteriorated, the airport closed at 19:00 UTC on September 18, resulting in the cancellation of twelve commercial flights."
54,"Aircraft were also evacuated from the airport during the closure. """
55,"The Causeway"", a route connecting the airport to the territory's population centers, was closed as a precautionary measure shortly after a public curfew took effect at 21:00 UTC on September 18."
56,"Ferry services were suspended at the same time, while buses stopped running in the late afternoon."
57,The government opened its only official hurricane shelter in the Cedarbridge Academy.
58,It was staffed by 30 people from various agencies and provided accommodation for up to 100 residents.
59,Individuals who lived on boats or who felt unsafe in their homes were encouraged to take advantage of the facility.
60,"Ultimately, nearly 50 people sought refuge there."
61,"In an effort to communicate storm dangers to the public, Bermuda's government held a public press conference, activated the Emergency Measures Organisation's emergency broadcast radio station, and sent updates to users of a new official mobile app called Tree Frog, introduced just months prior."
62,"Governor John Rankin placed 120 members of the Royal Bermuda Regiment on standby, and ambulances and Bermuda Electric Light Company(BELCO) crews were pre-positioned in strategic locations across the island."
63,"Schools, businesses, and governmental offices were closed at 16:00 UTC on September 18."
64,The Bermuda Stock Exchange was also closed on September 18 and 19.
65,Many boat owners removed their vessels from marinas to secure them on land.
66,"-Impacts-
--The Bahamas--
Devastated by Hurricane Dorian earlier in the month, the Bahamas were spared significant compounding effects from Tropical Storm Humberto."
67,"Grand Bahama International Airport in the northwestern part of the country reported ten-minute sustained winds of just 29 mph(47 km/h) as the storm passed to the east, and rainfall totals were light."
68,Humberto's proximity to the disaster area caused small airfields being used in the distribution of emergency supplies to be closed briefly.
69,"--United States--
Rip currents produced by Humberto affected the East Coast of the United States for several days."
70,"Conditions were particularly treacherous in northeastern Florida, where strong onshore winds and resulting choppy seas made ocean rescues difficult."
71,"In St. Johns County, 21 bathers were rescued from rough seas on September 14 and 15."
72,"One rip current victim in the county was found dead after a two-day search, while another was hospitalized in critical condition."
73,"In Duval County, wind gusts on the periphery of Humberto reached 45 mph(72 km/h)."
74,Florida's eastern coastline also experienced a minor 1 to 1.5 ft(0.30 to 0.46 m) storm surge and light rainfall.
75,"Farther north, in Topsail Beach, North Carolina, a 62-year-old man drowned after wading into shallow water and getting caught in a rip current."
76,"As the storm grew in strength and size, powerful swells propagated southward to the northern coast of Puerto Rico."
77,"In addition to coastal flooding, extensive beach erosion damaged some waterfront structures in Espinar, Agunda."
78,"--Bermuda--
Powerful westerly winds were the most severe aspect of the hurricane in Bermuda."
79,"The highest wind speeds occurred during a relatively brief period between 23:00 UTC on September 18 and 02:00 UTC on September 19, coinciding with the closest approach of Humberto's center."
80,"At the height of the storm, rapid fluctuations in air pressure and temperature were observed concurrently with highly turbulent wind patterns."
81,"Though unconfirmed, localized tornadic activity in Humberto's right-front quadrant may have been responsible for instances of isolated damage hours before hurricane-force winds spread across the islands."
82,"The quick-moving system was accompanied by only 1.57 in(40 mm) of rain, insufficient to wash away foliage-burning salt residue."
83,"Peak storm surge values were under 3 ft(0.91 m), and low astronomical tides prevented any significant coastal flooding."
84,"The lowest air pressure recorded in Bermuda was 970.4 mbar(28.66 inHg), and the highest waves in the seas off the territory's northern coast were analyzed near 42 ft(13 m)."
85,Analysis of observations from a buoy located 9 mi(14 km) off the northwestern coast indicated that parts of Bermuda experienced sustained winds near Category 3 intensity.
86,"The instrument recorded ten-minute average winds of 94 mph(151 km/h) gusting to 130 mph(210 km/h), at an elevation of 20 ft(6.1 m)."
87,Adjusting for standard elevation and then converting to a one-minute average yields estimated maximum sustained winds of about 110 mph(180 km/h).
88,"On Pearl Island, one-minute sustained winds reached 100 mph(160 km/h), punctuated by gusts as high as 123 mph(198 km/h)."
89,L.F. Wade International Airport recorded ten-minute average sustained winds of 82 mph(132 km/h) and a gust of 116 mph(187 km/h).
90,"Elevated stations registered even more powerful winds; at 290 ft(88 m) above sea level, the Maritime Operations Centre on St. George's Island measured gusts to 144 mph(232 km/h)."
91,"A private anemometer on the roof of the historical Commissioner's House(part of the National Museum of Bermuda) recorded an extreme wind gust of 192 mph(309 km/h), but both the National Hurricane Center and Bermuda Weather Service believe this value to have been artificially inflated by the flow of air over the building."
92,"These intense winds caused extensive damage, particularly to trees, roofs, and power lines; the worst effects were concentrated in western areas."
93,"An estimated 500–600 buildings sustained roof damage, among them being the Somerset Police Station and an African Methodist Episcopal Church in Sandys Parish."
94,This corresponds with the 600 storm-related insurance claims received by three local firms by September 24.
95,"Humberto left more than 27,900 electricity customers, around 80% of the territory, without power."
96,"Many farmers suffered significant losses of fruit and vegetable crops; in particular, 90% of the banana crop was destroyed, requiring an estimated 18 months to recover."
97,This worsened an ongoing shortage of bananas caused by pest insect infestations in imports of the fruit.
98,"Live plants, including poinsettias and vegetable seedlings, died in conjunction with the destruction of nursery greenhouses."
99,"At the airport, security fences and a jet bridge were badly damaged."
100,"In the Royal Naval Dockyard, a shipping container blew into the water and presumably sank."
101,A man attempting to ride out the storm on his yacht was briefly imperiled when the vessel broke free from its moorings and eventually wrecked on an island in the Great Sound.
102,"Off the northern shore, the wreck of the paddle steamer Montana, a popular dive site, was heavily damaged."
103,"The Bermuda Weather Service campus suffered the loss of a satellite dish, antennas, and the weather balloon launching platform, which was blown off its foundation."
104,The agency also lost communication with its Doppler weather radar system near the height of the storm.
105,"No major damage was reported in the capital city of Hamilton, though some city parks were closed to the public due to unsafe conditions."
106,The Bermuda Fire and Rescue Service responded to numerous calls for minor fires and other incidents.
107,"In total, Humberto caused more than $25 million in damage to Bermuda."
108,"Despite the severity of the storm and breadth of damage, no deaths or serious injuries were attributed to the hurricane in the territory."
109,"-Aftermath-
In the wake of the hurricane, fallen or low-hanging trees and power lines left some Bermuda roads impassable, so officials advised residents to remain indoors."
110,"From the early morning hours on September 19, the Royal Bermuda Regiment assisted government agencies in removing debris from roads."
111,"To accommodate the influx of horticultural debris, the Marsh Folly Composting Facility waived its gate fee for disposal of vegetation."
112,The Causeway was reopened to traffic around midday on September 19 following assessments by structural engineers.
113,L.F. Wade International Airport reopened around the same time once repairs to the damaged fencing had been rushed to completion.
114,"Government offices, businesses, and most ferry routes resumed normal operations on September 20, while public schools remained closed for an additional day while building evaluations were underway."
115,"As BELCO crews repaired the electricity infrastructure, the number of power outages fell to 10,000 by the morning of September 21 and to 1,000 on September 26."
116,"The company, which is Bermuda's only electricity supplier, received help from retired employees and mutual aid from another utility company based in the United States."
117,Restoration was temporarily slowed by several utility pole fires caused by salt corrosion.
118,A small number of outages persisted 10 days after the storm.
119,"Despite swift cleanup in most locations, a few small streets and parts of the Bermuda Railway Trail remained blocked for several weeks."
120,"Immediately after the hurricane, damaged structures were temporarily protected by tarps."
121,Bermuda's Department of Planning relaxed its requirements for building permits to fix certain types of storm-related damage.
122,"As a consequence of an ongoing slate tile shortage caused by the inability of local quarries to meet demand, permanent roof repairs were delayed for many residents."
123,"With intensifying Hurricane Jerry to the south also considered a potential threat, preparedness measures resumed almost immediately after Humberto's passage."
124,"However, Jerry degenerated into a remnant low-pressure system before reaching Bermuda, resulting in only a brief period of inclement weather."
125,Premier of the British Virgin Islands Andrew Fahie expressed that his government was prepared to help Bermuda cope with the effects of hurricanes Humberto and Jerry.
