,sentences
28,"Five people were killed by the tornado, two in East Nashville and three near Mount Juliet, and 220 people were injured."
29,"After lifting, a sixth tornado, rated EF0, was quickly produced along the Smith–Putnam county line."
30,"It moved across areas north of Buffalo Valley, dissipating as it tried to ascend the Highland Rim."
31,"The seventh tornado was a violent EF4 tornado that caused catastrophic damage in Putnam County near Baxter and in the western part of Cookeville, resulting in 19 deaths and 87 injuries."
32,"It touched down northwest of Baxter at 1:48 a.m. CST, just as a tornado warning was issued for the area."
33,The tornado moved toward the Double Springs community and quickly intensified.
34,"Producing a narrow swath of EF3 to EF4-strength damage, the tornado moved along U.S. 70N, causing catastrophic damage in neighborhoods along the path."
35,The tornado abruptly dissipated just before reaching downtown Cookeville after a path of nearly 8.4 miles(13.5 km).
36,"This abrupt dissipation was due in part to a southern circulation developing within the cell to the south of Interstate 40, which later resulted in the eighth tornado, a brief EF0, southeast of Cookeville in Goffton."
37,"As the northern circulation dissipated over Overton County, the southern circulation became dominant as the supercell climbed the Cumberland Plateau into Cumberland County."
38,"An EF2 tornado, the ninth from the cell, began near Rinnie, north of Crossville, and moved east into the Catoosa Wildlife Management Area, producing extensive tree damage."
39,"After apparent dissipation in wilderness near the Cumberland–Morgan county border, a tenth tornado—rated EF0—produced minor damage a few miles east, just to the west of Lancing in East Tennessee."
40,"The final tornado produced by the cell dissipated at 3:40 a.m. EST(2:40 a.m. CST), four and a half hours after the first tornado in Gibson County."
41,"-Confirmed tornadoes-
--Nashville–Mount Juliet–Lebanon–Gordonsville, Tennessee--
This deadly and very destructive high-end EF3 tornado touched down around 12:32 a.m. CST(06:32 UTC) in far western Davidson County along River Road, 7 miles(11 km) northeast of Pegram."
42,"Initially, just trees were downed as the tornado crossed the Cumberland River and moved through Bells Bend, where a barn was also destroyed."
43,Damage along this initial segment of the path was rated EF0 to EF1.
44,"The tornado crossed the river a second time before heavily damaging the John C. Tune Airport and an industrial area along Centennial Boulevard, including a terminal and the headquarters of Western Express, Inc. at high-end EF2 strength."
45,"The airport sustained significant damage to its terminal and other buildings, with 17 metal hangars on the property destroyed."
46,"More than 90 aircraft parked at the airport, including charter jets, smaller airplanes, and a news helicopter operated by CBS affiliate WTVF were destroyed."
47,"Maintaining high-end EF2 strength, it crossed Briley Parkway and struck the former Tennessee State Prison, which sustained considerable structural damage."
48,It soon crossed the river again and struck the northern part of the Tennessee State University campus at EF2 intensity.
49,"The tornado grew to nearly two-thirds of a mile(1.1 km) wide as it crossed Interstate 65 and moved into Germantown, just north of the Tennessee State Capitol, where it produced a widespread swath of mid to high-end EF2 damage."
50,"Throughout Germantown, numerous homes, churches, and apartment buildings sustained significant structural damage, including several large, multi-story apartment buildings that had their roofs and upper-floor exterior walls ripped off."
51,An O'Reilly Auto Parts store was damaged and an AutoZone was almost completely destroyed.
52,"It then crossed Interstate 24 at Spring Street and produced major EF3-strength damage in East Nashville, crossing the path of the April 16, 1998, F3 tornado in the Five Points neighborhood."
53,"Numerous businesses, restaurants, bars, homes, and apartment buildings were damaged or destroyed in Five Points, including Basement East, a popular music venue, which sustained major structural damage."
54,"A YMCA was badly damaged, and a Dollar General store was completely destroyed."
55,Two fatalities occurred in Five Points when two pedestrians were struck by debris.
56,"The tornado continued through neighborhoods east of Five Points, causing EF2 damage to numerous homes, churches, and multi-story brick buildings."
57,"The tornado soon moved into Donelson, crossing the Stones River twice and destroying much of Donelson Christian Academy and the Stanford Estates subdivision as it rapidly re-intensified."
58,"Numerous homes at Stanford Estates were destroyed and vehicles were thrown and mangled, and a few homes in this subdivision were leveled at high-end EF3 strength."
59,"Kroger, Panera Bread, and Petco, in addition to multiple apartment buildings, sustained considerable damage along Old Hickory Boulevard to the west."
60,The tornado maintained EF2 strength as it paralleled Interstate 40 into Wilson County.
61,"The tornado moved through Mount Juliet, producing a large swath of high-end EF3 damage as it crossed North Mount Juliet Road and substantially damaged Mount Juliet Christian Academy, West Wilson Middle School, and Stoner Creek Elementary."
62,"Numerous homes throughout town were heavily damaged or destroyed, a few of which were completely leveled."
63,Two fatalities occurred in western Mount Juliet along Catalpa Drive.
64,"Maintaining EF3 intensity along a six-mile(9.7 km) swath, the tornado continued east of Mount Juliet along the north side of Interstate 40 towards Lebanon, causing severe damage in residential, commercial, and industrial areas between the two cities."
65,"The last area of EF3-strength damage was observed to warehouses along Eastgate Boulevard before the tornado weakened to EF2 intensity, producing more damage across Highway 109 and along Leeville Pike and Tuckers Gap Road."
66,"Extensive tree damage occurred in this area, and multiple well-built homes had their roofs ripped off, a few of which had some exterior walls collapse."
67,"In Lebanon, many homes and businesses suffered considerable damage, including two large cemeteries, Lebanon Municipal Airport, Walmart, and Lowe's, as the tornado crossed South Hartmann Drive, South Maple Street, and South Cumberland Street(U.S. 231)."
68,"As the tornado passed Linwood Road, a gas station and a heavy equipment auctioneer's property sustained low-end EF2 damage."
69,The gas station had a canopy blown over and a couple exterior walls knocked down.
70,"Continuing into Smith County, the tornado produced EF1-type damage in the Grant and New Middleton communities, snapping and uprooting many trees, damaging or destroying barns and outbuildings, and causing considerable roof damage to homes."
71,"The tornado dipped south of the interstate at New Middleton, continuing to damage houses and destroy outbuildings as it crossed ridges and valleys through southern Gordonsville, with most of the damage occurring on Agee Branch Road, Hickman Highway, and Maple Street."
72,More tree and structural damage was observed as the tornado left Gordonsville at EF1 intensity before it lifted east-northeast of Hickman along Lancaster Highway at 1:35 a.m. CST(07:35 UTC).
73,"The tornado caused 5 fatalities and 220 injuries along the 60.13-mile(96.77 km) path, which is one of the longest continuous damage paths in Tennessee history."
74,"Damage estimates from the tornado reached $1.504 billion, making it the 6th costliest tornado in United States history."
75,"--Putnam County–Cookeville, Tennessee--
The supercell responsible for producing the Nashville tornado ascended the Highland Rim and produced another tornado northwest of Baxter in Putnam County at 1:48 a.m. CST(07:48 UTC) on March 3."
76,"The tornado touched down along the north side of U.S. 70N and moved due east, producing EF0 damage to trees, outbuildings, and homes as it approached Highway 56 near Baxter."
77,The tornado reached EF1 intensity as it crossed Highway 56 and moved through a residential subdivision.
78,It caused minor to moderate roof damage to numerous homes and destroyed an outbuilding.
79,"The tornado intensified to EF2 strength as it crossed Prosperity Drive, tearing the roof and exterior walls off a home."
80,"Entering the community of Double Springs, the tornado heavily damaged or destroyed numerous homes and a garage structure at EF2 to EF3 strength, before cutting a narrow swath of intense damage across Bloomington Road, Clemmons Road, and Charlton Square."
81,"As the tornado crossed Charlton Square in the eastern part of the Eller Plantation subdivision, two homes were swept away."
82,"These homes were built on block foundations, but were fairly well-anchored, earning an EF4 rating."
83,Numerous other nearby homes in the subdivision were also damaged or destroyed.
84,"Maintaining EF4 strength along a 0.8-mile(1.3 km) swath, the tornado crossed Plunk Whitson Road and moved eastward through more residential areas."
85,Catastrophic damage occurred in this area as entire portions of neighborhoods were completely flattened.
86,Numerous fatalities occurred as at least 17 well-anchored block-foundation homes were leveled or swept away along Hensley Drive and North McBroom Chapel Road.
87,"Vehicles were thrown and severely damaged, and numerous trees were denuded and partially debarked in this area."
88,Homes farther away from the center of the damage path sustained loss of roofs and exterior walls.
89,"Continuing eastward, the tornado continued to produce EF4 damage as it leveled a large apartment building along the north side of U.S. 70N. Just east of this point, additional EF4 damage occurred in the Echo Valley subdivision, where many homes were leveled or swept away."
90,"The tornado continued along U.S. 70N, weakening to high-end EF3 strength as it flattened the Echo Valley Market, a local convenience store."
91,"EF3-strength damage continued as it impacted residential areas within the vicinity of South Drive and Locust Grove Road, damaging or destroying multiple homes."
92,"A few poorly-anchored homes were leveled or swept from their foundations along this segment of the path, while a small apartment building, a metal structure, and outbuildings also sustained significant damage."
93,Several metal storage unit buildings were destroyed in this area as well.
94,"The tornado weakened further to EF2 intensity as it crossed Tennessee Avenue and Miller Road, badly damaging a smoke shop and a metal-framed warehouse structure."
95,"Significant damage continued as the tornado moved due-east, following West Broad Street(U.S. 70N)."
96,"Mobile homes and outbuildings were destroyed, and numerous frame homes were damaged, some of which sustained roof and exterior wall loss."
97,"A few businesses and other structures, including a bank and the Upper Cumberland Electric Membership Corporation, also sustained considerable damage as the tornado entered the Cookeville city limits."
98,"A majority of the damage along this corridor was rated EF2, though a small pocket of low-end EF3 damage occurred near County Farm Road, where a poorly-anchored home was swept away."
99,"At the intersection of Pippin Road and West Jackson Street with West Broad Street, an Exxon gas station was severely damaged, and a small used car dealership across the street was leveled and swept away, with only the basement of the building remaining."
100,This damage was given a high-end EF2 rating.
101,"Continuing towards downtown Cookeville, the tornado passed south of Sycamore Elementary School, downing trees and causing minor to moderate damage to homes and other structures at EF0 to EF1 strength."
102,"Additional EF0 to EF1 damage to trees, some apartment buildings, and homes occurred as the tornado crossed Buck Avenue and moved through areas just east of this point."
103,"The tornado then dissipated at Laurel Avenue and West 6th Street at 1:56 a.m. CST(07:56 UTC), just west of Cookeville Regional Medical Center and southwest of Tennessee Tech."
104,The university remained closed for the two days following the storm.
105,"This tornado was given an EF4 rating, with maximum estimated winds of 175 mph(282 km/h)."
106,A total of 19 people were killed and 87 more were injured along the 8.39-mile(13.50 km) path.
107,"-Non-tornadic impacts-
The severe and tornadic thunderstorms across the region brought numerous other impacts aside from the tornadoes."
108,"In Kentucky, golf-ball sized hail fell in Paducah during the afternoon of March 2."
109,Later a microburst with winds near 85 mph(137 km/h) caused major damage to a marina on Lake Barkley in Kuttawa.
110,"One boat was blown off a lift and partially submerged; damage at the marina was estimated at $500,000(2020 USD)."
111,"Flash flooding was also reported near the Hopkinsville Airport, where two cars were stranded, and Elkton due to the heavy rain."
112,Two roads in Coral Hill were also closed due to flowing water on the roadways.
113,"In Tennessee, the long-tracked Nashville supercell also bought baseball-to-lime-sized hail to Charlotte, shattering windshields of numerous cars and causing roof damage to some homes, leading to $15,000(2020 USD) in damage."
114,"Later, after the Nashville EF3 tornado had lifted, a four-mile(6.4 km) long swath of straight-line winds of up to 75 mph(121 km/h) affected eastern Smith County north of Lancaster, with several trees being snapped or uprooted and a few outbuildings suffering roof damage."
115,"Damage here was estimated at $10,000(2020 USD)."
116,"Originally classified as an EF0 tornado, the beginning of the tornado track was shifted a couple miles west to the Smith–Putnam county line."
117,"Although spared from the worst impacts, Alabama also had their fair share of destructive weather the day after the outbreak on March 4."
118,Severe thunderstorms bought destructive straight-line winds that downed numerous trees south of Interstate 85 across the southern part of the state.
119,"The highest wind gust was 59 mph(95 km/h) at the Troy Municipal Airport, which coincided with the many reports of downed trees around the city of Troy."
120,"-Aftermath-
The Nashville Emergency Operations Center(EOC) was partially activated in the morning to monitor damage reports and respond to emergency calls."
121,A gas leak in Germantown caused authorities conduct a temporary evacuation.
122,"Tennessee governor Bill Lee declared a state of emergency for the entire state, which was later declared a second time due to the COVID-19 pandemic."
123,"President Donald Trump visited the state on March 6 and toured the hardest hit areas, including Putnam County."
124,"The Nashville Predators opened their home venue, Bridgestone Arena, for victims of the storm to get help and free pizza on March 3."
125,"Hands On Nashville, a local nonprofit, acted as a database for volunteers to assist with recovery efforts."
126,"Metro Nashville Public Schools, Wilson County Schools, and Putnam County Schools were closed for the rest of the week, with Mount Juliet Christian Academy, West Wilson Middle School and the adjacent Stoner Creek Elementary in Mount Juliet being heavily damaged and closed the remainder of the school year."
127,Donelson Christian Academy was mostly destroyed as well.
128,"Schools in Wilson County never resumed after the tornado for the remainder of the 2019–20 school year, due to the COVID-19 pandemic, and other schools in Mount Juliet were significantly restructured to accommodate students from West Wilson and Stoner Creek when the new school year began on August 17."
129,"About 73,000 people across the state were left without power."
130,Interstate 40 was closed in both directions between Mount Juliet and Lebanon for 12 hours following the storm.
131,"One year after the outbreak, Hope Park was dedicated in Putnam County on the properties of three homes destroyed by the tornado as a memorial to the 19 deaths in the county."
132,"Additionally, Tennessee Tech and the city of Cookeville honored the victims by ringing bells 19 times at 1:48 p.m. CST on March 3(a year and 12 hours after the tornado touched down)."
133,"West Wilson Middle and Stoner Creek Elementary in Mount Juliet, which sustained catastrophic damage, were closed for the next two school years."
134,"Both schools had to be rebuilt, with demolition of the old buildings and construction of new schools starting in 2021."
135,"--Super Tuesday--
The tornadoes struck a few hours before the voting was scheduled to open for the Tennessee Super Tuesday primary."
136,A delay of one hour was announced for the opening of polls in Davidson and Wilson counties; they were set to close on time.
137,"Although many poll officials as well as polling sites were affected, the polling was scheduled to continue with adjustments."
138,"Two election commission offices in Davidson County were designated as ""super sites"" where anyone from the counties affected by the tornadoes could vote."
139,Generators were supplied to polling sites without power.
140,Fifteen sites diverted voters to alternate locations.
141,"On request from four of the democratic primary candidates, the Davidson County Superior Court judge issued a ruling extending voting in the county by an hour; five sites were set to open for voting until 10:00 p.m. CST."
142,-Notes-
