,sentences
25,The new research utilised daily temperature and mortality data as opposed to the previous research method using weekly data.
26,The researchers claimed the previous figure underestimated the true number by 10.28 percent.
27,"-By country-
--Andorra--
On 15 June, Andorra's weather agency, the National Meteorological Service of Andorra, issued a ""significant danger weather warning"" due to heat."
28,"The weather warning was expected to last until 27 July with 24 and 25 July being the days in which the agency expected to raise the warning to ""extreme danger weather warning""."
29,"In the nation's capital, Andorra la Vella, temperatures were recorded to be over 36 °C(97 °F), far higher than the average for the time of year."
30,"--Austria--
On 30 June, a temperature of 36.7 °C(98.1 °F) was recorded in Bad Deutsch-Altenburg, this was also Austria's heat record for June."
31,"On 5 August, a temperature of 36.3 °C(97.3 °F) was recorded in Austria's capital city Vienna."
32,"--Belgium--
On 19 July, the temperature reached 38.1 °C(100.6 °F) in Uccle, with the highest temperature that day being 40.0 °C(104.0 °F) in Kapelle-op-den-Bos."
33,"--Croatia--
The heat dome which caused extreme temperatures in north-west Europe was expected to affect Croatia from 21 to 24 July."
34,"Temperatures peaked on 23 July, reaching 38–39 °C(100–102 °F) in cities including Zagreb, Osijek, Karlovac, Slavonski Brod, Knin."
35,The highest temperature of 39.4 °C(102.9 °F) was recorded in Valpovo.
36,"Temperatures exceeding 40 °C(104 °F) were also recorded, but only at unofficial weather stations."
37,"The heat was ended the same day by a cold front in continental Croatia, but higher temperatures continued in the southern part of the country, which had been suffering a drought since 2021."
38,"--Denmark--
On 20 July, it reached 35.9 °C(96.6 °F) in Abed, Stokkemarke Parish, Lolland Municipality, breaking the all-time temperature record for that month."
39,"Copenhagen measured its record highest temperature when it reached 35.6 °C(96.1 °F), breaking the previous 2006 record."
40,"In Vordingborg it reached 35.8 °C(96.4 °F), and stayed above 35 °C(95 °F) for 4 hours, another Danish record."
41,"--Finland--
Finland was hit by the heatwaves in late June and early July."
42,The highest temperature of 32.5 °C(90.5 °F) was measured on 29 June in Utsjoki.
43,"--France--
---June heatwave---
On 16 June, Météo-France activated its red alert in 12 departments and its orange alert in another 25 because of the heatwave."
44,"The departments on red alert were mainly those located in the south-west, along the Atlantic coast and the south; the heat was generally less severe further north and east."
45,The heatwave was the earliest in the year since records began and marked the fourth time that a red heat alert had been issued since the protocol was activated after the 2003 heatwave.
46,"On 17 June, the red alert was activated in 14 more departments, adding the Hautes-Pyrénées and the Pyrénées-Atlantiques to the 12 of the previous day."
47,The orange alert was activated in 56 more departments.
48,"---July heatwave---
An estimated total of more than 20,800 ha(51,000 acres) were burnt by wildfires in Gironde, causing a total of near 37,000 people to be evacuated."
49,"On 20 July, a baby died in an overheated car in the Pyrénées-Atlantiques."
50,"Authorities reported the deaths of two others in work-related accidents, which was raised to four on 28 July, all likely attributed to the extreme heat."
51,"Temperatures exceeded 40 °C(104 °F) even in Brittany, which is unprecedented."
52,"It reached 42.6 °C(108.7 °F) in Biscarrosse(Landes), 42.4 °C(108.3 °F) in Cazaux(Gironde), 42.0 °C(107.6 °F) in Nantes(Loire-Atlantique), 41.5 °C(106.7 °F) in La Roche-sur-Yon(Vendée), 40.3 °C(104.5 °F) in Lanmeur(Finistère) and 39.3 °C(102.7 °F) in Brest(Finistère)."
53,"This July heatwave aggravated the drought that had been ongoing in the country since the start of the year, making July 2022 the driest July since records began."
54,"---September heatwave---
A smaller heatwave affected southwestern France on 12 September, where temperatures reached as high as 40.1 °C(104.2 °F) in Bégaar."
55,"According to Meteociel, monthly temperature records were broken at more than 70 Météo France stations."
56,"---Deaths---
The French Public Health Agency officially reported 7,000 deaths."
57,"On 6 September, Le Monde unveiled a report by INSEE, estimating the number of deaths due to the summer(between 1 June and 22 August) heatwaves was likely 11,000."
58,"--Germany--
---June heatwave---
From 14 to 20 June, Germany saw 1,636 probable heat-related deaths attributed to temperatures reaching 39.2 °C(102.6 °F)."
59,"---July heatwave---
From 11 to 17 July, Germany saw an all-deaths excess death rate of 16% followed by 23% in the week from 18 to 24 July."
60,"This corresponds to 6,502 excess deaths."
61,"On 20 July, temperatures in several states reached new records."
62,"Temperatures in Hamburg reached 40.1 °C(104.2 °F), 40.0 °C(104.0 °F) in Lower Saxony and Saxony-Anhalt, 39.6 °C(103.3 °F) in Mecklenburg-Vorpommern and 39.1 °C(102.4 °F) in Schleswig-Holstein."
63,The highest temperature recorded on 20 July was 40.3 °C(104.5 °F) in Bad Mergentheim.
64,"---Deaths---
The Robert Koch Institute put the death toll of the heatwaves at over 4,500."
65,"--Greece--
From mid–June to mid–August, Greece experienced one of its biggest heatwaves."
66,A temperature of 42.1 °C(107.8 °F) was recorded on 23 June in Fthiotida.
67,"--Guernsey and Jersey--
On 18 July, a temperature of 34.2 °C(93.6 °F) was recorded at Guernsey Airport, the record for July and just 0.1 °C lower than Guernsey's all time record, which was on 9 August 2003."
68,"Also on 18 July, a temperature of 37.9 °C(100.2 °F) was recorded at Maison St Louis Observatory, Jersey, the highest temperature ever recorded in Jersey."
69,"--Hungary--
---July heatwave---
On 22 July, a temperature of 38.5 °C(101.3 °F) was reported at Újpest in Budapest, which broke the maximum temperature record for that day in the city."
70,"On 23 July, a temperature of 41.5 °C(106.7 °F) was recorded at Kiskunfélegyháza and Hódmezővásárhely, which almost broke the all-time temperature record of 41.9 °C(107.4 °F) in Hungary."
71,"---August heatwave---
On 2 August, Lake Velence reached record low water levels of 58 cm(23 in) due to severe drought."
72,"On 3 August, the National Meteorological Service issued a third-level heat warning, with temperatures forecast to reach the low 30s and possibly exceeding 35 °C(95 °F) from 4 to 6 August."
73,"On 9 August, the National Directorate General for Water issued a press release, which stated that in the first 7 months of 2022, the amount of rainfall was 45 per cent below average, making it the driest year since 1901."
74,"On 16 August, the National Meteorological Service issued a third-level heat warning, with temperatures forecast to reach above 35 °C(95 °F) from 17 to 19 August."
75,"On 17 August, a temperature of 37 °C(99 °F) was recorded at Baja and Kübekháza, breaking the Hungarian temperature record for that day."
76,"Due to the heat warning, the Hungarian State Railways and Volánbusz were distributing mineral water at major railway stations, rural railway stations and bus stations."
77,"--Iceland--
On 15 August 2022 the temperature reached 30.1 °C(86.2 °F) in Neskaupstadur."
78,It was Iceland's warmest day since 22 June 1939.
79,"--Ireland--
---July heatwave---
Met Éireann issued a high-temperature advisory on 13 July, with temperatures forecast to reach the high 20s and possibly exceeding 30 °C(86 °F) from 17 to 19 July."
80,"Met Éireann subsequently issued a Status Yellow high-temperature warning for Ireland on 15 July, with ""exceptionally"" high temperatures possibly reaching 32 °C(90 °F)."
81,"On 18 July, a temperature of 33.2 °C(91.8 °F) was reported at Allenwood one of the highest temperatures ever recorded in Ireland, breaking the Irish temperature record for July."
82,"The record highest temperature had been 33.3 °C(91.9 °F) at Kilkenny Castle in June 1887, but some in recent years have called for the reassessment of the previous record."
83,"---August heatwave---
Met Éireann issued a high-temperature advisory on 7 August, with temperatures forecast to reach above 25 °C(77 °F) for a period of five days or more from 10 to 14 August."
84,"Met Éireann subsequently issued a Status Yellow high-temperature warning for Leinster and Munster on 9 August, warning of ""very warm or hot"" from 11 to 13 August, with ""maximum temperatures of 27–29 °C(81–84 °F)""."
85,Met Éireann extended its high-temperature warning nationwide from 12 August with highs of 30 °C(86 °F) forecast.
86,"On 12 August, a temperature of 31.7 °C(89.1 °F) was reported at Oak Park, County Carlow, breaking the Irish temperature record for August."
87,"Met Éireann issued a nationwide Status Orange thunderstorm warning on 14 August, with heavy downpours of rain and hail forecast."
88,"On 15 August the forecasted thunderstorms caused flooding, mainly in County Roscommon and County Carlow."
89,Irish Water appealed to people to conserve water as much as possible and warned that 37 water supplies around the country were being impacted by drought conditions.
90,"--Italy--
---June to August heatwave---
In Italy, the number of wildfires was three times the historical average by the end of June."
91,Temperatures in Rome reached 40.8 °C(105.4 °F) on 28 June.
92,"On 22 July, sixteen cities including Rome were put on the red state of alert, the country's highest heatwave alert to warn of serious health risks."
93,"A glacier collapse on the mountain of Marmolada on 4 July killed eleven, and was attributed to the abnormally warm temperatures."
94,"On 5 July, a state of emergency was declared in five northern regions in response to a severe drought in the Po valley, the worst in 70 years, and later for Tuscany."
95,"In total, an estimated 18,010 excess deaths were reported due to the heat wave."
96,"On the evening of 18 July, a large fire began in Massarosa, Lucca, which has destroyed 900 ha(2,200 acres) as of 21 July 2022, reaching the province of Pisa."
97,"On 19 July in Trieste, there was a blackout caused by a fire in Carso."
98,"---October heatwave---
From 3 October a new heat wave(first high pressure from the Azores, and then an African anticyclone) hits Italy, bringing drought back to northern Italy despite another 4 previous months of absent rains."
99,30 °C is exceeded in many locations.
100,"--Luxembourg--
On 18 June, the temperature reached 33.8 °C(92.8 °F) in Luxembourg City."
101,"On 19 July, it reached 36.3 °C(97.3 °F) in Luxembourg City."
102,And 40.1 °C(104.2 °F) in Esch-sur-Alzette.
103,"--Malta--
June was record warm for Malta, and the temperature reached a record high for June with 39.0 °C(102.2 °F) on 28 June."
104,"July was also warmer than usual, and on 5 July the temperature reached 36.8 °C(98.2 °F)."
105,"--Netherlands--
On 18 July, the Royal Netherlands Meteorological Institute issued a code orange heat warning for the central and southern provinces, with forecasted temperatures of 36 °C(97 °F) in central provinces and 38–39 °C(100–102 °F) in the south on 19 July."
106,On 19 July the temperature in Maastricht reached 39.5 °C(103.1 °F).
107,Extreme heat is rare in the Netherlands; there have been only nine days with temperatures above 35 °C(95 °F) since the start of measurement at the central weather station in 1901(as of 18 July 2022).
108,"In 2019, the Netherlands experienced temperatures surpassing 40 °C(104 °F) for the first time in recorded history, with 40.7 °C(105.3 °F) recorded in Gilze-Rijen."
109,"According to satellite measurements, the southernmost Belgium–Netherlands border may have reached 42 °C(108 °F), which could be the highest provisional temperature recorded in the country."
110,"--Norway--
---June heatwave---
On 28 June, Tromsø Municipality reached 29.7 °C(85.5 °F) and Saltdal Municipality reached 31.6 °C(88.9 °F), both records for June."
111,"The village of Mehamn reached 30.8 °C(87.4 °F), higher than its previous record for June by almost 10 degrees."
112,"---July heatwave---
In July, the Norwegian Meteorological Institute reported that several areas may reach temperatures higher than 30 °C(86 °F)."
113,"In Stavanger, temperatures are forecasted to reach 32 °C(90 °F)."
114,"In Nordland county, 20 and 21 July were forecasted to be the hottest days, with temperatures above 25 °C(77 °F)."
115,"In Øst-Finnmark and Finnmarksvidda, temperatures on 21 and 22 July were predicted to reach 25 °C(77 °F)."
116,"However, the Meteorological Institute does not believe that any national records will be broken."
117,"--Poland--
On 19 June, temperatures in western Poland exceeded 36 °C(97 °F)."
118,"In Słubice, the highest temperature was 38.3 °C(100.9 °F), which equals the record for highest June temperature(set in 2019)."
119,"Once again, temperatures peaked at the end of the month."
120,"On 30 June, nine meteorological stations recorded record-breaking monthly temperatures."
121,New monthly records were also set on 1 July.
122,"In Tarnów, the temperature reached 37.7 °C(99.9 °F), breaking the record for July."
123,"Krosno recorded 35.5 °C(95.9 °F), the highest temperature in that station's history."
124,"On 24 June, a man died in the queue of cars at the Polish-Ukrainian border by suspected overheating."
125,"On 26 June in Płońsk, a man died from a suspected sunstroke."
126,"--Portugal--
According to Instituto Português do Mar e da Atmosfera(IPMA), the heatwave was the longest and had the greatest area extension of any July heatwave in Portugal since 1941."
127,"Two towns in the central part of the country, Alvega and Mora, registered maximum daily temperatures between 40 and 46 °C(104 and 115 °F) for ten days in a row, and Pinhão, a town situated in Northern Portugal's Douro Valley, recorded 47.0 °C(116.6 °F), the highest temperature ever recorded in the month of July."
128,"In July, a total of 30,000 ha(74,000 acres) were burnt by wildfires in Leiria, blocking a part of the A1 motorway that runs from Porto to Lisbon."
129,"In Algarve, a fire began in the city of Faro that spread to the Quinta do Lago resort."
130,"According to the Civil Protection Authority, at least 135 people were injured since the wildfires began."
131,A pilot died when his waterbombing plane crashed in Vila Nova de Foz Côa while combating wildfires in the region.
132,At least 238 people died and 187 were injured because of the heat.
133,"According to the Portuguese Health Ministry, the heatwave killed 1,063 people between 7 and 18 July."
134,Three people—two firefighters and a civilian—died in wildfires triggered by the heatwaves.
135,"--San Marino--
In late July, San Marino experienced a heatwave."
136,On 24 July the temperature reached 39.6 °C(103.3 °F) in Dogana.
137,"--Serbia--
On 23 July the temperature reached 40.0 °C(104.0 °F) in Niš, only 4.9 °C under the record from 2007."
138,"--Slovakia--
The first tropical day(Slovak: tropický deň), a day with a temperature of over 30 °C(86 °F) as defined by the Slovak Hydrometeorological Institute, was recorded in Dolné Plachtince on 22 June."
139,"On 26 June, several weather stations in the Eastern Slovakia and Banská Bystrica Region reported temperatures around 33 °C(91 °F)."
140,The inflow of warm air from the south-west intensified to the point when at least two weather stations recorded a temperature of 35 °C(95 °F) or more from 27 June until the end of the month.
141,"On 29 June, several stations reported a temperature of 37 °C(99 °F)."
142,"--Romania--
On 24 July the temperature reached 39.3 °C(102.7 °F) in Bucharest and Craiova."
143,"--Slovenia--
---Summer heat waves---
On 28 June, the Slovenian Environment Agency(ARSO) recorded a temperature of 38.0 °C(100.4 °F) in Podnanos."
144,"It surpassed Slovenia's previous record June temperature of 37.5 °C(99.5 °F), which was recorded in Metlika in 2000."
145,"On 4 July, the ARSO reported that temperatures reached 38.4 °C(101.1 °F) in Bilje."
146,"At the agency's stations in Podnanos and Volče near Tolmin, temperatures reached 38.0 °C(100.4 °F) on 4 July and 38.9 °C(102.0 °F) on 22 July, respectively."
147,"On 23 July, temperatures of 38.0 °C(100.4 °F) or higher were recorded at several stations in the ARSO network, reaching 38.9 °C(102.0 °F) at Cerklje ob Krki Airport and 39.4 °C(102.9 °F) in Dobliče, with the latter remaining the highest temperature that was officially recorded in Slovenia during the month, meaning that the country's record July temperature of 40.6 °C(105.1 °F), which was recorded in 1950 in the nearby town of Črnomelj, was not surpassed."
148,"In mid-July, the ARSO reported the status of droughts as significant or severe for most of western and central Slovenia."
149,"By the end of the month, agriculture was affected by droughts in the entire country, although they were especially severe in its south-west."
150,"Along with periods of wind, long-lasting and severe droughts were mentioned as one of the key factors that facilitated the spread of the wildfires that broke out in the Karst Plateau around the southern part of the Italy–Slovenia border on 17 July and became the most extensive spread of wildfires ever recorded in Slovenia three days later, when it was reported that an estimated 1,900 ha(4,700 acres) of land were burnt."
151,"By 25 July, the spread of the wildfires in the Karst Plateau was largely stopped, but minor fires were still appearing in the affected areas."
152,"It was initially estimated that 3,500 ha(8,600 acres) of land were burnt and the estimate was updated to 3,600 ha(8,900 acres) on 1 August, following a few minor spreads that were quickly stopped."
153,"On 5 August, temperatures exceeding 37.0 °C(98.6 °F) were recorded at five stations in the ARSO network, reaching 37.5 °C(99.5 °F) in Dobliče, Litija and the Bežigrad District of Ljubljana, and 37.1 °C(98.8 °F) in Celje and at Cerklje ob Krki Airport."
154,"On 18 August, temperatures of 34.0 °C(93.2 °F) or higher were expected in many parts of Slovenia."
155,"On 1 September, the ARSO reported that temperatures of 30.0 °C(86.0 °F) or higher were recorded in Bilje on a total of 80 days, which surpassed the location's previous record of 76 days and a national record of 77 days in Podnanos, both of which were recorded in 2003."
156,"---Autumn heat waves---
On 14 September, temperatures of up to 29.0 °C(84.2 °F) were expected."
157,The night between 14 and 15 September was unusually hot in many parts of Slovenia.
158,"The ARSO reported that temperatures did not fall below 20.0 °C(68.0 °F) at several stations in their network, with the one at Portorož Airport not recording temperatures lower than 24.4 °C(75.9 °F) during the night."
159,"On 1 November, temperatures exceeded 25.0 °C(77.0 °F) at several stations in the ARSO network, reaching 26.2 °C(79.2 °F) in Dobliče and exceeding the location's previous record November temperature of 25.2 °C(77.4 °F)."
160,"New records were set at several other stations in the ARSO network and Slovenia's previous record November temperature of 25.6 °C(78.1 °F), which was recorded in Metlika in 2015, was surpassed at four of the agency's stations."
161,"--Spain--
---June heatwave---
A special heat warning was activated by the AEMET on 10 June, but only for 12 provinces and with yellow alerts in Aragon, Castilla-La Mancha, Catalonia, Extremadura and Madrid, with an orange alert for Andalusia."
162,"In this first stage, the unusual heat did not affect the Canary Islands, Galicia, the western Cantabrian coast and points of the peninsular Mediterranean coast."
163,"Initially, the AEMET predicted that the heatwave would last until 15 June, although it speculated that the heat might continue for the rest of the week."
164,"On 11 June, high temperatures were recorded in the south-west of the peninsula, with 41.0 °C(105.8 °F) in Seville."
165,"The alerts also remained activated for Aragon, Castile and León, Castilla-La Mancha, Catalonia and Madrid at a yellow level, and at an orange level for Extremadura and Andalusia."
166,"However, the weather conditions did not meet the official criteria to start the heatwave."
167,"On 12 June, temperatures reached 43.2 °C(109.8 °F) in Almadén(Ciudad Real), the highest value on the official start day of the heatwave."
168,Temperatures above 40 °C(104 °F) were also recorded at 47 stations in the AEMET network.
169,The agency issued special notice number 3/2022 with information about the phenomenon and initiated a national plan of preventive actions with a level-assignment map.
170,"On 14 June, the heatwave spread to the south of Galicia and the interior of the Cantabrian Sea."
171,"Tropical nights also continued, with temperatures that did not fall below 20 °C(68 °F) in many provinces; in Jaén, a minimum of 27 °C(81 °F) was expected."
172,"It was predicted that the peak of the heatwave would be reached on Friday, 17 June, with the possibility of record-breaking temperatures in Zaragoza, Lleida and Córdoba."
173,"The only points in Spain that were not affected are Asturias, the Canary Islands and the autonomous cities of Ceuta and Melilla."
174,"In its daily statement, AEMET predicted the end of the weather episode for 18 June, with hot African air causing instability and a drop in temperatures."
175,"Rubén del Campo of AEMET stated that it was the ""most intense heatwave for mid-June of, at least, the last 20 years."""
176,"The first day of application of the ""Iberian exception"", by which the regulated price of electricity is calculated with a cap on gas for its generation, was 15 June."
177,"The PVPC is the voluntary price for the small consumer, for which more will be paid for electricity for compensation to thermal power plants and the greater use of gas and coal in the midst of a heatwave."
178,"The last day of the Spanish heatwave was 18 June, an event termed ""intense, extensive and extraordinary"" according to AEMET, which determined that the springtime heatwave was among the earliest in the year since Spain began keeping records."
179,Estimates from the Carlos III Health Institute placed the total June death toll at 830.
180,"---July heatwave---
In July, Extremadura experienced wildfires that spread to Salamanca in Castile and León and burnt more than 4,000 ha(9,900 acres)."
181,"On 14 July, the Carlos III Health Institute announced that at least 43 people had died on 10 and 11 July from the heat."
182,"On 16 July, at least 360 people died between 10 July and 15 July from the heat."
183,"On 17 July, a wildfire began in El Pont de Vilomara, Catalonia, which burnt 30 houses and more than 1,700 ha(4,200 acres) of land."
184,"On 18 July, the Carlos III Health Institute reported an additional 150 heat-related deaths on 16 July, bringing the total death toll to 510, which was raised to 679 the next day."
185,"Final estimates from the Carlos III Health Institute placed the total July death toll at 2,063."
186,"However, in a report published later in the year, the July death toll was placed at 2,223."
187,"On 24 July, the Seville city council gave the ongoing heat wave the name Zoe, thereby making it the first named heat wave in the world."
188,"During July, Córdoba had an average high of 40.4 °C(104.7 °F), with 19 days above 40 °C(104 °F), making it the highest average maximum temperature ever recorded in Europe for the month of July."
189,"The drought at the Valdecañas reservoir revealed the Dolmen of Guadalperal, a prehistoric stone circle."
190,"---August heatwave---
Parts of Spain are expected to reach temperatures as high as 38 °C(100 °F)."
191,"In a report published later in the year, the August death toll was placed at 1,602."
192,"--Sweden--
During the summer of 2022, Sweden experienced three heatwaves in late June, July, and mid August."
193,"---June heatwave---
The first heat wave lasted from 24 to 30 June, with maximum temperatures of 30–35 °C(86–95 °F)."
194,"The heat wave culminated on 26 June, when the temperature reached 33.3 °C(91.9 °F) in Mariestad."
195,"---July heatwave---
The highest temperature was measured on 21 July when the temperature reached 37.2 °C(99.0 °F) in Målilla."
196,Temperatures above 35 °C(95 °F) are unusual in Sweden.
197,"In 2022, there were two days(20 and 21 July) with temperatures above 35 °C(95 °F)."
198,The heatwave was also unusual as the temperature reached 35–37 °C(95–99 °F) in a large area.
199,"---August heatwave---
On 4 August the temperature reached 33.5 °C(92.3 °F) in Lund."
200,"This was followed by a heat wave lasting from 11 to 19 August, with maximum temperatures of 30–35 °C(86–95 °F)."
201,There was an unusually high number of tropical nights; on 16 August the temperature didn't fall below 22.3 °C(72.1 °F) on Gotska Sandön.
202,"--Switzerland--
On 15 June, a heat-wave alert was activated in the canton of Ticino."
203,"The following day, the cantons of Geneva and Vaud issued alerts."
204,"On the 16 June, the Federal Office for Meteorology and Climatology(MeteoSwiss) reported that temperatures of 31–33 °C(88–91 °F) had been measured in the southern Alps, central Valais and the Lake Geneva region, but had only exceeded the threshold to be considered a heatwave(average temperature of 25 °C(77 °F) throughout the day) at the local level."
205,"On 17 June, MeteoSwiss activated orange and yellow alerts for heatwaves in most of the country."
206,"Maximum temperatures of 32–37 °C(90–99 °F) were expected between 17 June and 21 June in low-lying areas of Valais and Romande Switzerland, and between 18 June and 21 June in the Basel region."
207,"On 4 August, a temperature of 38.3 °C(100.9 °F) was recorded in Geneva, the highest in the city all year."
208,"--United Kingdom--
---June heatwave---
On 14 June, in view of the Met Office's forecast of high temperatures, the UK Health Security Agency(UKHSA) issued level 2 ""alert and readiness"" alerts in several regions for the period between midnight on 16 June and midnight on 18 June."
209,"The affected regions were London, the East Midlands, the East, South East and South West England."
210,"On 15 June, the UKHSA issued level 3 ""heat-wave action"" alerts for London, East and South East England, maintaining level 2 alerts for the East Midlands and South West England."
211,"According to Met Office forecasts, the heat peak would arrive on Friday, reaching the necessary threshold for heatwave consideration, before temperatures dropped significantly on 18 June."
212,"On 17 June, London reached 32.7 °C(90.9 °F) on the hottest day of the June heatwave."
213,"---July heatwave---
On 8 July, the Met Office issued a heat-health alert in parts of England and Wales."
214,"On 15 July, the UKHSA increased the Heatwave Alert Level to 4, ""illness and death occurring among the fit and healthy—and not just in high-risk groups""."
215,"The Met Office issued its first ever red extreme heat warning after there were forecasts of over 40 °C(104 °F) in some parts of England, and a national emergency was declared."
216,"On 18 July, the first day of the red warning, temperatures reached 38.1 °C(100.6 °F) in Santon Downham, Suffolk."
217,"Wales potentially broke its record for the highest recorded temperature, with 37.1 °C(98.8 °F) provisionally recorded in Hawarden."
218,The Channel Islands potentially had a new record temperature as 38 °C(100 °F) was provisionally recorded in St Helier.
219,"Between 18 and 19 July, the United Kingdom experienced its highest recorded minimum nighttime temperature, at 25.9 °C(78.6 °F) at Emley Moor, West Yorkshire."
220,"On 19 July, a temperature of 40.3 °C(104.5 °F) was recorded at RAF Coningsby, Lincolnshire; the highest temperature ever recorded in the country's history."
221,"The previous record was 38.7 °C(101.7 °F) recorded in July 2019, which was potentially broken in at least 34 places across England on 19 July, 6 of which were provisionally over 40 °C(104 °F), the Met Office reported."
222,"Scotland may also have a new record high of 35.1 °C(95.2 °F), recorded at Floors Castle."
223,The London Fire Brigade declared a major incident after several fires broke out across the capital as a result of the heatwave.
224,19 July was the brigade's busiest day since World War II.
225,"There was about 3,200 heat-related deaths in the UK, 2,800 of whom were above the age of 65."
226,"---August heatwave---
In August, Tom Morgan, a Met Office meteorologist, said that ""temperatures will not go as high as they did during July"" but will last over ""a prolonged period"" with ""temperatures in the low-30s""."
227,"On 8 August the UK Health Security Agency issued a level 3 heat health alert for central and southern England effective from 9 to 13 August, which was later extended to 14 August."
228,"On 9 August, the Met Office issued an amber weather warning for extreme heat, which is in place for most of England and Wales from 11 to 14 August."
229,"The highest temperature recorded in the UK on 11 August was 34.2 °C(93.6 °F) in Wiggonholt, West Sussex."
230,Thunderstorms began following the end of the heatwave on 15 August.
231,"--Vatican--
The Vatican was also affected by the heatwave like surrounding Italy."
232,"On 28 June 2022, the Vatican measured its highest temperature ever recorded when the temperature reached 40.8 °C(105.4 °F)."
233,On 24 July the temperature reached 39.7 °C(103.5 °F).
234,"-Highest temperature by country-
These are the highest temperatures recorded in each country affected by the heatwave."
235,-Highest temperature by capital city-
