index,sentences
22,Later analysis indicated that these figures constituted the hurricane's peak intensity.
23,"After peaking, Dot slightly weakened, but maintained its Category 4 status for more than two days; during that time it boasted an unusually large eye spanning as much as 40 mi(65 km) in diameter."
24,"Late on August 4, a fourth reconnaissance flight into the storm found surface winds of 160 mph(260 km/h), but this reading was discounted on the basis that pressures were unusually high for a storm of that intensity."
25,"On August 5, Dot passed 90 mi(145 km) south of Ka Lae before the storm curved sharply towards the northwest late that day."
26,"A more definite weakening phase began after this point, and during the night of August 6, Dot made landfall on Kauai with winds estimated at 85 mph(140 km/h), making the storm a Category 1-equivalent at the time of landfall."
27,"After traversing the island, Dot was downgraded to tropical storm intensity and curved back to the west, before eventually dissipating on August 8."
28,"-Preparations, impact, and aftermath-
On August 3, the United States Weather Bureau issued a hurricane watch for coastal areas of the Big Island in Kau and Puna districts."
29,"As Dot swept by the Hawaiian islands, various gale warnings and small craft warnings shifted westward to reflect the hurricane's predicted path."
30,"Due to the storm's sudden northward shift in movement, hurricane warnings were issued for portions of Oahu and the Kauai channel before being issued for only the island of Kauai."
31,All watches and warnings were discontinued on August 7 after Dot weakened below hurricane intensity.
32,Disaster workers in Oahu and Kauai were warned by civil defense agencies and the American Red Cross to prepare for emergency.
33,"Roughly 400 people fled from the beaches of Kauai due to the threat of storm surge, with an additional 500 people being evacuated by authorities as the storm neared the island."
34,"After the storm caused flooding in Kauai, nearly 1,000 people evacuated out of submerged areas into schools, armories, and public facilities repurposed as emergency shelters."
35,"Passing well to the south of the Big Island, Lanai, Maui, Molokai, and Oahu, damage from Dot on these islands was minor."
36,"Rainfall on the Big Island peaking at 4 in(100 mm) caused localized flooding in some areas, while wave damage occurred at Ka Lae and along the island's Kona coast."
37,Winds at a station on Ka Lae reached 85 mph(140 km/h).
38,"Flooding also occurred on Oahu, and along the coast homes were unroofed and cars were damaged by flying projectiles after being subjected to winds estimated at 60 mph(95 km/h)."
39,"Off of Lanai, a tugboat captain was indirectly killed after he slipped between two boats in rough seas while attempting to board another ship, crushing him."
40,Another indirect death occurred on Lanai in a traffic incident resulting from Dot's rainfall.
41,"Damage on the Hawaiian islands outside of Kauai was estimated at $150,000."
42,Rough surf along the coasts of Kauai combined with torrential rainfall to produce widespread coastal flooding.
43,Waves at Port Allen peaked at 35 ft(10.7 m).
44,"Pineapple plantations were inundated, with losses exceeding US$200,000."
45,"Infrastructure damage as a result of wave action was spotty but nonetheless amounted to US$100,000."
46,"The August 1959 rainfall total in Lihue, largely attributed to Dot, measured 8.13 in(207 mm), 6 in(150 mm) in excess of normal."
47,The heavy rainfall caused rivers and streams to swell and inundate adjacent areas.
48,"Despite making landfall as a weak Category 1 hurricane, Dot brought damaging winds inland, with a maximum wind gust of 103 mph(166 km/h) reported at Kilauea Light."
49,"However, gusts as high as 125 mph(200 km/h) were estimated given the snapping of palm trees."
50,"Strong winds damaged hundreds of buildings in the areas of Kilauea, Lihue, and Lawai, Hawaii."
51,Extensive losses resulted from the damaging and toppling of macadamia trees.
52,"However, of the crops on Kauai, cane suffered the greatest impact with damage figures reaching US$2.7 million."
53,The toppling of power lines caused power outages across the island; fallen lines also blocked roads.
54,Water supply to some communities failed due to the lack of electricity.
55,"With the exception of emergency radio transmitters, telecommunications on Kauai failed."
56,"The damage toll from Dot for the entirety of Hawaiʻi totaled US$6 million, making the hurricane the costliest in Hawaiian history before it was surpassed by hurricanes Iwa, Iniki and Iselle in 1982, 1992 and 2014, respectively."
57,"Adjusted for inflation, Dot's damage figure nears US$50 million."
58,"Due to the damage wrought by Dot on Kauai, the island was declared a major disaster area."
59,"Stepping in for governor William F. Quinn, Hawaiian secretary Edward E. Johnston declared a state of emergency for Hawaii and allocated funds towards the repairing of roads and public property."
60,"The United States Weather Bureau awarded the SS Sonoma a public service award on October 7, 1959 for serving as reconnaissance for Hurricane Dot throughout its existence."
61,"-Notes-

== References =="
