index,sentences
22,The risk level was elevated to a Slight Risk at midnight on August 10 prior to the onset of the damaging storms.
23,Temperatures and dew points were between 70–80 °F(21–27 °C) across the Midwestern U.S. around dawn on the morning of August 10.
24,"Winds blowing from the west were juxtaposed atop near-surface winds blowing from the southwest and south, resulting in strong wind shear over the region."
25,The derecho began as a cluster of scattered thunderstorms that had formed during the previous night over south-central South Dakota.
26,"These storms tracked east along the South Dakota–Nebraska border and became better organized and coalesced, producing hail with diameters between 1–2 in(25–51 mm) and wind gusts between 60–70 mph(97–113 km/h) over a narrow swath."
27,"In response to these developments, the SPC issued a special Convective Outlook at 8:00 a.m., highlighting a now Enhanced Risk  of severe weather for areas in the storms' path including Cedar Rapids, Iowa, the Quad Cities metropolitan area, and Peoria, Illinois."
28,"According to the SPC, there was a 30 percent likelihood of areas within the Enhanced Risk zone experiencing thunderstorm winds or wind gusts in excess of 50 kn(60 mph; 95 km/h)."
29,"After 8:00 a.m., the storm moved through Sioux City, Iowa, crossing the Big Sioux River and entering western Iowa."
30,"Heating associated with the daytime hours made for warmer conditions near the ground, allowing strong winds produced by the storms to descend to and reach the surface."
31,"The storm's winds began to increase considerably after the storm reached west central Iowa at around 10: a.m. During this time, some of the derecho's winds spread outward from the storm beneath an atmospheric inversion aloft, spreading to the south and southeast and causing damage over 50 mi(80 km) away from the storm in areas with minimal rainfall."
32,"Over the next two hours, the storm traversed central Iowa with a rapid forward speed of up to 60 mph(95 km/h), impacting communities including Ames, Des Moines, and Marshalltown."
33,Wind gusts approaching 120 mph(190 km/h) were produced by the storm during this period.
34,"Aloft, the storm was being supported by a rear-inflow jet sporting winds of 80–100 kn(90–115 mph; 150–185 km/h) with the downwind airmass exhibiting convective available potential energy(CAPE) values between 2000–2500 J/kg."
35,"At 11:25 a.m., a severe thunderstorm watch tagged as denoting a particularly dangerous situation was issued by the SPC for areas ahead of the storm including central Iowa, southern Wisconsin, northern Illinois, and northwestern Indiana."
36,"Shortly after, the SPC introduced a Moderate Risk for severe weather in its categorical outlooks for similar areas."
37,"Around the same time, a counterclockwise vortex developed on the northern end of the storm, resulting in the storm attaining a bow-like structure with its strongest winds at the apex of this shape."
38,"University of Oklahoma meteorologist and tornado expert Stephen Corfidi remarked that the vortex was ""one of the most distinctive ones of that size"" he had ever seen."
39,The core of stronger winds tracked east at speeds of 65–70 mph(110–130 km/h) and bore faster wind speeds.
40,The derecho was at its strongest when it moved across the Cedar Rapids area of eastern Iowa.
41,"Based on the severity of damage observed, the NWS estimated that wind gusts of 130–140 mph(210–230 km/h) impacted parts of Benton and Linn counties in Iowa, including downtown Cedar Rapids and Marion."
42,"These winds diminished slightly as the derecho approached the Mississippi River, though gusts of 80–100 mph(130–160 km/h) remained widespread."
43,"The more extreme corridor of wind gusts transitioned into a broader swath of 60–70 mph(97–113 km/h) winds as the storm moved across northern Illinois and northwestern Indiana between 2–5 p.m. Despite the weakening of straight-line winds, the atmospheric environment became more conducive for tornadogenesis during this time."
44,This resulted in several brief EF0 and EF1 tornadoes developing over northern Illinois and Indiana.
45,"The derecho's winds continued to lessen as the storm tracked farther east, weakening below damaging levels shortly after 7 p.m. as the storm was moving into Ohio and Michigan."
46,"-Impact and damage-
--Overview--
In its October 2020 review, NOAA updated its database of billion-dollar disasters to include this event(along with other disasters from the summer season) with preliminary estimated damages averaging 7.5 billion dollars, before upgrading the estimate to $11 billion."
47,"As of October 2020, it is the most costly thunderstorm in US history."
48,"The financial toll of this storm was the second-highest for an individual 2020 U.S. natural disaster, surpassed only by Hurricane Laura's preliminary damage figure of $14.1 billion."
49,"---Utilities and telecommunications disruption---
Utility disruption and infrastructure damage occurred in much of the storm's path."
50,Early estimates showed more than a million customers without power.
51,"Between August 10 and 13, 1.9 million customers were affected by 1.4 million maximum simultaneous outages—759,000 in Illinois, 585,000 in Iowa, 283,000 in Indiana, and 345,000 in other states, including Missouri, Wisconsin, and Michigan."
52,"Three days after the derecho, over 100,000 customers in Illinois, and 200,000 in Iowa, remained without power."
53,The damage in some affected areas was so extensive that Mid-American Energy sent linemen to neighboring utility Alliant Energy to assist.
54,The Duane Arnold Energy Center cooling towers were damaged and the nuclear reactor was shut down permanently.
55,"By August 23, Alliant announced that power had been restored to 99 percent of their affected customers."
56,"Mediacom, a telecommunications company, reported 340,000 customers lost Internet access in the affected states."
57,"---Property damage---
The storm's winds caused wide-scale damage to plants, particularly trees, snapping large limbs, ripping off branches, and even felling or uprooting whole trees, often damaging houses and vehicles, as well as electrical and telecommunications infrastructure."
58,"Houses sustained significant damage to roofs, windows, and siding."
59,Commercial and industrial property also sustained major structural damage from the storm.
60,"Large vehicles(such as semi-trailer trucks and recreational vehicles) as well as mobile homes were blown over, sent flying, or destroyed."
61,"Terry Dusky, chief executive officer of electrical infrastructure company ITC Midwest, described the storm damage as ""...equivalent of a 40-mile wide tornado that rolled over 100 miles of the state."""
62,"---Agricultural damage---
Farmers in Iowa, a major agricultural state and top corn producer in the US, found their crops had been flattened and agricultural infrastructure such as silos, grain bins and grain elevators imploded by the storm."
63,"The crop damage was visible in satellite imagery, which the USDA called impressive."
64,NASA researchers assisted in satellite image analysis of derecho crop damage.
65,"The USDA's Risk Management Agency reported that 57 of Iowa's 99 counties, with 14 million acres(56,700 km2) of crops, had been in the derecho's path."
66,"This is almost 66 percent of the 21.3 million acres(86,200 km2) of corn and soybeans planted in 2020, or 45 percent of the state's total 30.6 million acres(124,000 km2) of arable land."
67,"Damage was particularly heavy in 36 of those 57 counties, accounting for a total of 3.57 million acres(14,400 km2) of corn and 2.5 million acres(10,100 km2) of soybeans, which combined account for 20 percent of Iowa's cropland."
68,"Iowa Secretary of Agriculture Mike Naig said, on August 14, that the storm was a ""devastating blow"" to the Iowa agricultural industry, especially since it took place mere weeks before the beginning of the seasonal harvest."
69,"On August 19, he said the storm destroyed an estimated 100 million US bushels(3.52 million cubic metres) worth of grain storage and processing infrastructure as well."
70,"The average projected yield for the state was nearly halved, from 202 US bushels per acre(1,760 m3/km2) to 100–150 US bushels per acre(871–1,310 m3/km2)."
71,"Prescient Weather CEO Jan Dutton estimated that 180–270 million US bushels(6.34–9.51 million cubic metres) had been destroyed or degraded, a small portion of the tens of billions of bushels the US produces annually."
72,"Arlan Suderman, chief commodities economist for StoneX, estimated the damage to Iowa crops to be 200–400 million US bushels(7.05–14.1 million cubic metres)."
73,The agricultural damage of the derecho was compounded by a concurrent drought affecting 31 counties.
74,"Farmers preferred drought to wet conditions in the wake of the derecho damage, as wet conditions would induce rot and make it harder to harvest the flattened crops."
75,"--Nebraska--
In eastern Nebraska near Tekamah and Fremont, some of earliest storm damage occurred."
76,"The National Weather Service issued a warning at 8:45 a.m., with Omaha reporting its first damage just eight minutes later."
77,"Winds reached 67 mph(108 km/h; 30.0 m/s), tree damage was significant, downed limbs blocked some roads."
78,At least one person was injured.
79,"In Omaha, the state's largest city, over 50,000 were left without power, a couple thousand remained so for two or three days."
80,"--Iowa--
The Iowa Governor's office estimated on August 16 that the storm severely damaged or destroyed over 8,000 homes and caused $23.6 million in damage to public infrastructure."
81,The cost of cleaning up debris from the storm was estimated at $21.6 million.
82,"Several major roads in Iowa City were closed due to storm debris, including Interstate 380 between Iowa City and Cedar Rapids."
83,"Four state parks were closed through the end of August for cleanup; as of December 2020, all had reopened except Palisades-Kepler State Park, which was closed indefinitely due to storm damage until reopening on April 23, 2021."
84,"Emma Hanigan, an urban forester for the Iowa Department of Natural Resources, said that the impact on the state's trees will be felt for decades."
85,Affected towns and cities advised residents not to travel due to damage.
86,City-wide and county-wide states of emergency were declared.
87,"On August 13, Iowa Governor Kim Reynolds issued a state-level disaster proclamation for 23 of Iowa's counties, which expanded to 27 counties on August 14."
88,"On August 17, President Trump partially approved Gov. Reynolds' request for a federal disaster declaration."
89,"An amended declaration for Individual Assistance was approved by the White House for Linn County, Iowa alone on August 20, then expanded to 10 counties on September 1 along with concurrent natural disaster declarations from the United States Department of Agriculture on September 3."
90,"On September 10, Gov. Reynolds extended the disaster proclamation for those aforementioned Iowa counties."
91,"On September 11, it was announced FEMA added seven additional Iowa counties(for a total of 23) to the August 17 federal disaster declaration, as well as the Sac and Fox Tribe of the Mississippi in Iowa."
92,"---Cedar Rapids area---
Cedar Rapids, Iowa, the Linn County seat and second-largest city in the state, was one of the hardest hit areas of the storm."
93,"Adjutant General Benjamin Corell, Commander of the Iowa National Guard, compared the extent of the damage with what he personally witnessed after Hurricane Katrina."
94,Cedar Rapids city officials described the damage as being worse than the 2008 flood.
95,"Local hospitals, running on backup power, saw hundreds of injuries due to the storm."
96,"The widespread debris, downed electrical lines, and gas leaks led to a curfew through August 24."
97,Cedar Rapids Director of Public Works Jen Winter said in September 2020 that months of cleanup lay ahead for the city.
98,Approximately 65% of the tree canopy was destroyed city wide.
99,"----Utility damage and outages----
After the storm, Linn County peaked at over 95 percent power loss to residents due to infrastructure damage, with Cedar Rapids experiencing a maximum 98 percent power loss."
100,Thousands of electrical poles and miles of wire were downed; many residential gas connections were also broken.
101,"Radio masts and towers were damaged or destroyed, causing radio outages and dysfunctional mobile phone service."
102,"On August 12, Mediacom said 57,000 modems were offline across eastern Iowa, most of them in the Cedar Rapids area; two days later, nearly 10,000 of those customers were still without service."
103,"On August 14, a hundred engineering and support personnel of the Iowa National Guard were activated to assist the region."
104,"A week after the storm, 75,000 Iowans, most of them in Linn County, still lacked electricity."
105,"On August 19, the Linn County Rural Electric Cooperative announced 99 percent power restoration to its customers."
106,"By September 22, hundreds of Mediacom and ImOn customers still remained without internet service."
107,"----Property damage----
Almost every structure within the 75 square miles(190 km2) Cedar Rapids city limits, including residences, 20 schools, and businesses, was damaged in some way, much of it severe, some of it catastrophic."
108,"Hundreds of thousands of trees, for which Cedar Rapids was known, were severely damaged or felled by the storm with both Cedar Rapids and nearby Marion estimated to have lost half or more of their tree canopy from the storm; professional arborists and state foresters urged residents to seek professional help for their tree damage, saying it could take months to clean up."
109,"Many local businesses were forced to close, some indefinitely due to damage."
110,Most of the city's roads became impassible due to storm debris.
111,"Without electrical refrigeration, food spoiled en masse while trash and recycling pickup had been halted until August 31 due to impassable streets causing bags of rotting trash to line curbsides, subjecting them to scavengers."
112,"----Evaluation and cleanup of damage and debris----
In a preliminary evaluation four days after the storm, the Cedar Rapids fire department declared over a thousand residences unsafe to occupy; in addition, 300 had non-structural damage and over 200 cosmetic damage."
113,"By August 23, that count had shrunk to 140, with many more buildings being added to the non-structural damage category."
114,"By September 4, 2020 utility workers had installed over 3,400 new poles along with 400 mi(640 km; 640,000 m) of wiring in the Cedar Rapids area after repairing most of the main electrical infrastructure in the city."
115,"As of November 17, 2020, Alliant Energy was still working on restoring street lights in the area, many still hampered by debris or broken trees."
116,"On November 9, 2020 Dr. Melanie Giesler, a local physician, said increased allergies in the area were likely due to the derecho damage, spurred on by dust, debris, and mold growing on dead plant matter."
117,"In July 2022, The Gazette reported that nearly two years after the derecho, owners of homes with historic preservation concerns were still repairing antique windows damaged by the storm."
118,Local groups and trusts were reported to have organized workshops for affected homeowners about how to properly restore this type of construction.
119,"-----Debris collection and tree removals-----
On August 21, Marion city officials announced 98 percent of its streets were cleared and over 7,000 truckloads of debris had been removed."
120,"A month after the storm, Cedar Rapids had completed the first pass of storm debris collection on only 37.5 percent of its streets."
121,"By September 28, the city had removed 53,598 truckloads of debris for an approximate total of 230,000 short tons(210,000 t)."
122,"As of November 24, 2020, cleanup was ongoing with the city currently working on the final public collection of non-organic debris."
123,Collection of organic/tree debris is continuing indefinitely with the city having removed 2.8 million cubic yards(2.1 million cubic metres) of organic debris to date; the trimming of damaged tree limbs in the public right of way is 73 percent complete.
124,"On December 3, Taylor Burgin, Cedar Rapids' construction engineering manager, said that city crews and contractors are beginning a thorough cleanup of city parks — this is expected to add an estimated 1.5 million cubic yards(1.1 million cubic metres) to city removal metrics."
125,"Burgin also noted the city has removed around 2,000 trees, but needed at least 10,000 more to complete citywide cleanup."
126,"---Des Moines metropolitan area---
In the Des Moines metropolitan area, over 132,000 customer experienced outages, according to MidAmerican."
127,"The city said on August 21 that cleanup was slower than desired, estimating that damage cleanup could take up to six weeks."
128,It planned to lease equipment from contractors to accelerate cleanup.
129,The city of Ankeny estimated it would take four to six weeks to fully clean up debris.
130,"A Hy-Vee grocery store there was found by the Iowa Department of Natural Resources to have illegally dumped 800 US gallons(3,000 L) of spoiled milk into storm sewers, contaminating a local waterway."
131,"The company assisted the state in cleanup efforts, blaming misinformed employees."
132,"Buccaneer Arena, home ice of the Des Moines Buccaneers minor-league hockey team, sustained significant roof damage."
133,"---Marshalltown---
Marshalltown suffered extensive property damage."
134,Over a hundred cars parked near a factory had their windows blown out.
135,"Reports described 99 miles per hour(160 kilometers per hour; 44 meters per second) winds, roofs being ripped off, and loose wood debris embedded in the sides of buildings."
136,"One week after the storm, nearly 7,000 residents of the city were still waiting for power restoration; 99 percent restoration was achieved on Aug 23."
137,"The damage to public parks in the city and surrounding Marshall County was ""extensive"", particularly to trees."
138,"Damage metrics released on September 1 showed nearly 2,800 buildings were damaged or destroyed in the storm, more than the 2018 EF3 tornado which hit the city."
139,"City cleanup for the derecho is estimated around $4 million, of which FEMA and the Iowa Homeland Security and Emergency Management will assist for reimbursement."
140,"By August 20, the city had hauled away 66,000 cubic yards(50,000 m3) of debris, almost triple the amount of the 2018 tornado."
141,"By late October, Justin Nickel, the city's public works director, said debris collection and cleanup were nearly complete for the city."
142,"Marshalltown Veteran's Memorial Coliseum, a historic city sports venue, is reopening soon as of November 30, 2020 after being severely damaged by the 2018 tornado and later impacted by the derecho."
143,"As of December 8, 2020, Riverside Cemetery, a century-old burial site located in the city, remains littered with debris as the city struggles to raise money for its care."
144,"--Illinois--
Across the state of Illinois, high winds and fifteen weak tornadoes, the majority of the derecho's tornadoes(see § Confirmed tornadoes), caused variable damage to buildings, trees, and vehicles."
145,Officials reported a dozen individuals directly injured by the storm across the state.
146,"A month after the storm, Chicago was still cleaning up storm damaged areas."
147,"In city parks, over 500 trees fell."
148,"The city fielded over 12,000 emergency calls regarding trees in the city after the storm hit."
149,"Over 800,000 Com Ed customers lost power."
150,"--Confirmed fatalities--
In Fort Wayne, Indiana, a woman was killed when high winds tipped over her mobile home."
151,"In Poweshiek County, Iowa, Emergency Management confirmed the deaths of two: a Malcom woman in her 40s killed when a tree fell on her porch and a Brooklyn man in his 40s, a city employee and electrician, killed by electrocution from a downed power line he was attempting to repair."
152,The Linn County Sheriff's Office confirmed a 63-year-old man died from a falling tree while biking.
153,"-Responses and criticism-
In the week after the storm, Iowa elected officials such as US Senators Chuck Grassley and Joni Ernst, US Representative Abby Finkenauer, and Governor Kim Reynolds called for and worked to secure a federal disaster declaration from President Donald Trump."
154,The declaration was formally requested by Reynolds on August 16 for nearly $4 billion in federal aid.
155,"The following day, Trump announced he had partially approved Reynolds's request, but did not approve the requested FEMA Individual Assistance Program, which Reynolds's office says ""provides disaster-impacted homeowners and businesses with programs and services to maximize recovery, including assistance with housing, personal property replacement, medical expenses and legal services""."
156,"An amended declaration to include Individual Assistance worked its way through Washington, according to Reynolds."
157,The White House approved it for Linn County on August 20.
158,"On September 1, the governor's Office announced the addition of 10 counties approved for FEMA Individual Assistance."
159,"On September 3, US Secretary of Agriculture Sonny Perdue declared natural disasters in eighteen, opening up Farm Service Agency and other USDA disaster relief programs."
160,"On September 11, it was announced FEMA added seven Iowa counties to the August 17 federal disaster declaration increasing the total counties to 23, allowing for Public Assistance Program use in those counties; a separate declaration was declared for the Sac and Fox Tribe of the Mississippi in Iowa as well."
161,"--Official visits--
On August 13, Vice President Mike Pence held two campaign rallies in Iowa."
162,"He promised to help Iowa rebuild, but did not tour areas damaged by the storm."
163,"On August 14, Reynolds arrived in Cedar Rapids, Iowa with more than 100 Iowa National Guard members, activated to help repair the damage."
164,"On August 15, Finkenauer toured damage in Marshalltown."
165,"On August 17, Pete Gaynor, Administrator of FEMA, traveled to Iowa to meet with Governor Reynolds about the disaster."
166,"On August 18, Trump arrived at midday in Cedar Rapids, joining a private meeting with Iowa senators Grassley, Ernst and Cedar Rapids Mayor Brad Hart."
167,"At the meeting, Hart begged Trump to approve the Individual Assistance Program."
168,"Trump remained at the airport and did not interact with the public, tour damage, or assist in recovery efforts during his visit."
169,"On August 19, Naig met with farmers in Marion to personally assess the damage."
170,Ernst toured damaged in Marshalltown.
171,"On September 2, Grassley and Ernst fielded questions from Cedar Rapids-area non-profit organizations."
172,"On September 3, US Secretary of Agriculture Sonny Perdue underwent an Iowa National Guard-hosted aerial tour of crop damage in Iowa along with Reynolds, Ernst, and Naig."
173,"--Local, non-government, or individual assistance efforts--
On August 14, the city of Cedar Rapids set up five resource centers to distribute basic necessities to the public."
174,These centers were later shut down on August 31.
175,"Many local businesses, private individuals, religious groups, and non-profit organizations, such as Cedar Valley Black Lives Matter, The Salvation Army and Tyson Foods, and United Way, raised money online or provided relief efforts on their own, distributing food, fuel, toiletries, or assisting in debris removal."
176,"Mid-American Energy, one of Iowa's two major electric utilities, gave away bagged ice in Cedar Rapids on August 20–21."
177,"Operation BBQ Relief, a disaster relief agency specializing in barbecue, deployed to Cedar Rapids starting August 16, providing over 45,000 meals to residents as of August 21, earning praise from politicians."
178,Local non-profits told Iowa's senators that assisting the region has been difficult due to the COVID-19 pandemic significantly reducing their donations and funding.
179,"On November 14, a large replanting campaign was announced that would begin in the spring of 2021."
180,"--Criticism--
---Lack of news coverage---
Local news media were hard-pressed to provide reporting under disaster conditions, limiting national news coverage of the storm."
181,KCRG-TV anchor Beth Malicki was especially prominent in speaking out on awareness of the situation.
182,"On August 13, Cedar Rapids Mayor Hart gave an interview where he rejected requesting National Guard assistance, uncertain of what it could do."
183,"---Lack of response and assistance---
On August 14, Ashton Kutcher, originally from Cedar Rapids, criticized the lack of federal response and aid."
184,He called on Pence and Trump to aid the affected areas.
185,"The same day, Iowa state officials were questioned about why it took three days to begin aid effort."
186,"General Benjamin Corell, commander of the Iowa National Guard, said they first received local requests for help on August 13."
187,Residents of Cedar Rapids had mixed emotions regarding official responses and assistance.
188,"For many, they felt ignored for days after the storm and offered too-little, too-late by the non-local support."
189,"Some impoverished or less-affluent neighborhood residents said they felt neglected, abandoned, or given lower priority among utility and government assistance."
190,"Many grassroots efforts began hours after the storm subsided, with residents lending support through mutual aid, and trying to take care of the least fortunate, but finding working with government and assistance organizations very disheartening."
191,"The lack of electricity, telecommunications, and ability to travel led to the delays in assistance according to both official and non-government organizations."
192,These explanations did not reassure storm-battered populations.
193,"Tamara Marcus, activist with Cedar Rapids Advocates for Social Justice, a Black Lives Matter organization, said ""We need to ask ourselves, 'Why is it that each time we have a disaster or pandemic, the most-vulnerable are the worst impacted, particularly communities of color?'"
194,""" during a September 2 forum with Ernst and Grassley."
195,Residential damage doubled the homeless population in the Cedar Rapids area as some landlords evicted residents from unsafe apartment complexes.
196,"---Role of politicians---
Abby Finkenauer, then-US Representative for Iowa's 1st congressional district(which encompassed Cedar Rapids and other hard-hit areas), used her local office for an assistance event, personally handing out essentials such as food, water, and toiletries until supplies ran out."
197,"Finkenauer's challenger in the 2020 United States House of Representatives elections, then-Iowa State Representative Ashley Hinson criticized her opponent for showing images of these events in a campaign ad, with the Republican Party of Iowa calling it ""disgraceful""."
198,"The Democratic Congressional Campaign Committee returned the criticism, saying that while Hinson had released a stereotypical ad and posed for storm-related photo ops, Finkenauer actually worked on doing something meaningful at the time."
199,Hinson has since collaborated with local religious and charitable groups.
200,"Ernst and her Democratic challenger in that year's election, Theresa Greenfield, both provided assistance."
201,"Greenfield handed out supplies, served food, and toured damage."
202,Ernst helped distribute food with local charities including Meals on Wheels.
203,Neither politician saw the disaster assistance as optional.
204,Reynolds and Hinson both visited the August 21 Operation BBQ Relief event.
205,Political science professors in the state commented.
206,"Tim Hagle from the University of Iowa said the key is ""to strike the balance between political grandstanding — or opportunism — and a genuine desire to help, which also helps you politically""."
207,"Chris Larimer of the University of Northern Iowa concurred, adding that practical help is more likely to earn voter support."
208,"At Cornell College, Megan Goldberg said ""an elected official wants to claim credit for disaster relief that is effective, while avoiding blame for any mismanagement of disaster relief"", concluding that ""even a candidate or official who genuinely wants to visit a site — either to help or to gather information — has to think about how the visit can be spun to his or her political advantage, and how to reply to criticisms of such visits."
209,"But that's the way it often is these days."""
210,"-Possible impact of climate change-
The severity of the storm raised the question of whether climate change intensified it."
211,"A variety of climate experts from Georgia Tech, Colorado University, North Carolina State, and other institutions told the Associated Press, in the wake of the derecho, 2020 wildfire season, and 2020 Atlantic hurricane season, that more intense natural disasters like these are consistent with climate change."
212,"Climate change is a possible cause of the intensity of derechos overall, said Iowa State University and National Weather Service(Des Moines) scientists;  experts disagreed if it was responsible for this particular storm."
213,The NWS said it was atypical for such a severe storm to not appear in the previous day's weather models.
214,"Additionally, NWS research into derechos indicates weather patterns in the region to be shifting towards the poles, which might be a result of climate change."
215,The high damage estimate aligns with analysis showing increases in the costs of natural disasters as a result of climate change-driven storm intensity.
216,"-Official notices and records-
The Storm Prediction Center(SPC) did not initially foresee an event of this magnitude, primarily due to sporadic model solutions, more specifically the large variance in intensity, location, and coverage of this derecho."
217,"During the 06:00 UTC(1AM CDT) convective outlook update, a slight, or level 2/5 risk for severe thunderstorms was introduced in an area spanning approximately from Kansas to central Illinois due to other severe weather potential, with lower threats in the area eventually hit by the derecho."
218,"As model guidance became clearer during the overnight hours, parts of Iowa and Illinois were put under an enhanced(level 3/5) risk at 13:00 UTC(8AM CDT) before the region was further upgraded to a moderate risk(level 4/5) at 16:30 UTC(11:30AM CDT) once the derecho was clearly underway and expected to continue."
219,"--Official NWS Storm Prediction Center publications--
---Severe Weather Watch Bulletins---
---Mesoscale Discussions---
--Highest recorded winds--
-Confirmed tornadoes-
-Notes-"
