index,sentences
35,"Cary weakened steadily over land, and both the JMA and JTWC estimated that Cary weakened below typhoon intensity."
36,"After entering the South China Sea, however, Cary turned west and began to re-intensify."
37,"On the morning of August 19, the JMA re-upgraded Cary into a typhoon, with the JTWC following suit 36 hours later."
38,"At 18:00 UTC on August 21, Cary passed less than 30 km(19 mi) south of Hainan as a minimal typhoon."
39,"Accelerating towards the west, Typhoon Cary emerged into the Gulf of Tonkin before making landfall at noon on August 12 in northern Vietnam."
40,"At the time of landfall, the JTWC and JMA estimated winds of 70 mph(115 km/h) and 60 mph(95 km/h) respectively."
41,"the JTWC stopped tracking the system immediately after landfall, but the JMA continued to follow the system through the day of August 23 as the cyclone moved into northern Laos."
42,The remnants of Cary eventually tracked into Burma before losing its identity.
43,"-Preparations and impact-
--Philippines--
Typhoon Cary threatened the Philippines less than a week after the country was devastated by Typhoon Betty."
44,"To avoid a repeat of Betty, much of northern Luzon was placed under a typhoon alert."
45,Storm warnings were issued for the metropolitan area of Manila.
46,Philippine Airlines canceled flights between Manila and three cities in northern Luzon.
47,Schools were closed in several provinces over the northern portion of Luzon.
48,"Near where the typhoon moved ashore, in Dagupan, authorities shut off water and electricity."
49,"A total of 1,800 people were evacuated in the resort town of Baguio, which is located 160 km(100 mi) north of Manila, due to landslides."
50,The typhoon leveled a banana plantation in the Pangasinan province and caused floods that damaged two bridges in Ilocos and Cagayan provinces.
51,"Across the capital city of Manila, heavy rains led to street flooding."
52,"Nationwide, 954 homes were damaged and an additional 89 were destroyed, which resulted in 55,567 people or 13,247 families that either south shelter or were homeless."
53,Five people were killed in the country.
54,"The storm inflicted $5.58 million in damage to the country, including $1.45 million from agriculture and $4.13 million from infrastructure."
55,"--Elsewhere--
The typhoon passed close to Hainan Island on August 21, where hurricane-force winds and torrential rain resulted in the disruption of water and electrical services."
56,"Hundreds of houses were damaged and more than 500 ha(1,235 acres) of crops were destroyed, but no deaths on the island occurred."
57,"After passing Hainan Island, the storm passed close enough to prompt a No 1."
58,"hurricane signal for Hong Kong, but this warning was dropped on August 20 as the storm receded."
59,"In all, the storm brought isolated showers to the area, with rainfall peaking at 45.5 mm(1.79 in) at the Hong Kong Royal Observatory."
60,A peak wind gust of 94 km/h(58 mph) was measured in Tai Mo Shan.
61,"Throughout the vicinity of Hong Kong, no deaths or damage were reported."
62,"Cary struck Vietnam six days after Betty, resulting in additional flooding rains across the area."
63,"Throughout the coastal provinces of Thanh Hoa, Ha Nam Ninh, Thai Binh and Haiphong, floodwaters from the storm overflowed dikes."
64,"Furthermore, storm surge and heavy rains damaged 30,350 ha(75,000 acres) of rice fields and more than 5,060 ha(12,500 acres) of other cultivated land in Nghe Tinh."
65,"There, the storm damaged many houses, warehouses, schools, and medical facilities."
66,"Further south, 3,035 ha(7,500 acres) of rice fields were inundated in Binh Tri Thien."
67,"Overall, 20 people were killed in the country and several others were injured."
68,"-Notes-

== References =="
