index,sentences
27,It soon hit Sakhalin as a gale-force extratropical storm later that day.
28,"The extratropical remnants persisted for four more days before dissipating on September 22, just offshore Magadan Oblast."
29,"-Preparations-
--Philippines--
As Talim entered the Philippine Area of Responsibility, the PAGASA issued their subsequent bulletins, pinpointing the possibility of the typhoon inducing the southwest monsoon."
30,"This may increase risks of flash floods and landslides; however, Talim passed safely to the northeast of the country."
31,"--East China and Taiwan--
Blue and orange alerts were issued for parts of China due to the typhoon."
32,"Over 200,000 people in Fujian, China and Zheijang provinces were evacuated ahead of Talim."
33,Train tickets were no longer available for purchase in Shanghai due to high demands.
34,Some schools and large sports stadiums were used as shelters for evacuees.
35,"Over 2,000 touristbspots and construction sites have been shut down in Zheijang, and over 4,700 boats were towed back to different ports."
36,Trees were also cut down to prevent accidents.
37,"On September 12, a sea warning was issued for eastern Taiwan's coastal waters ahead of the typhoon."
38,"Some flights have been canceled, and sandbags have been placed in anticipation of storm surges and flash flooding."
39,"--Ryukyu Islands and Japan--
The US Navy began issuing Tropical Cyclone Condition of Readiness alerts for all US bases in Okinawa on September 12."
40,"As Talim passes through, high waves are expected across the whole Ryukyu Islands."
41,"More than 640,000 individuals were ordered to evacuate across southern Japan ahead of the typhoon."
42,"Over 644 domestic flights were cancelled and other international flights were moved to other days, making the tourists stranded."
43,Some games were also cancelled and/or moved to other dates due to Talim.
44,Warnings were issued at all households regarding the approaching typhoon.
45,"--Other--
Local residents and tourists of Primorsky Territory and the Kuril Islands were warned of high waves, heavy rains and gusty winds as Ex-Talim approaches the area."
46,"-Impact-
5 deaths were reported and over 73 were injured, all in Japan."
47,The total damages were estimated at $750 million(2017 USD).
48,"--East China and Taiwan--
Starting on September 13, rough surfs started to impact Taiwan."
49,"As the typhoon slowly approached, heavy rain warnings were issued on the northeastern part of the country."
50,"Forecasts depicted the possibility of Talim making landfall near Taipei; however, Talim passed to the east of the country."
51,"Despite that, rainshowers impacted the northeastern part of the island."
52,"Also at that time, lightning was detected on the typhoon at its peak intensity."
53,Storm surges began to impact the eastern coast of Zhejiang on September 14.
54,"As Talim neared, squally rainfall and gusty winds were experienced at the area."
55,"However, some residents watch the big waves at the shore in awe."
56,"Fortunately, no damages and deaths were reported at these areas."
57,"--Ryukyu Islands--
On the night of September 13, heavy rains and gusty winds started to affect the Ryukyu Islands."
58,"As Talim ripped Okinawa, starting on September 13, strong winds uprooted trees and over 20,000 households reported power outages in Miyako."
59,A record 479.04 mm(18.860 in) of rain was observed on September 20 on Miyako-jima Airport for 24 hours.
60,"This is the heaviest rain the place suffered, according to the Japan Meteorological Agency(JMA)."
61,"--Japan--
As the typhoon made landfall on Kyushu on the morning of September 17, over 1,400 households in Miyazaki and Kumamoto were affected due to strong winds that downed electrical lines."
62,"In the nearby Oita Prefecture, many rivers overflowed, affecting residents from the central to southern parts of the area."
63,The subsequent flooding in urban areas of the prefecture have prompted its governor to issue a disaster relief request.
64,An iron bridge was also washed away at the area.
65,The typhoon also flooded the Tsukumi and Tokuura Rivers in Tsukumi City.
66,"There were also damages in Miyazaki Prefecture, including the a village in nearby Kagoshima."
67,"On Tokyo, a scaffolding in a construction site collapsed, leading to a power outage of 2,700 households near the area."
68,"On Saiki City and Tsukumi City in Oita Prefecture, some residents were trapped in their houses due to flash floods, which were immediately rescued by the authorities."
69,"Five homes were entirely destroyed, 615 were partially destroyed, and 804 were partially damages, according to reports."
70,"The Saeki, Tsukumi, and Usuki railway stations of Nippō Main Line, all in Oita Prefecture, were covered in mud due to the floodings."
71,"In addition, a large-scale landslide occurred on the Tokuura signal field while sediment inflow was seen near the place."
72,"However, no one was killed."
73,"In addition, there was a coastal embarkment from the stations of Kaigantera until the end of the Takuta Station of the Shikoku Railway Company sustained damages."
74,The Yakuri and Kotodenshido stations of the Takamatsu-Kotohira Electric Railroad has its parts collapsed.
75,There were also reports of runoffs in the stations of Kyoto Tango Railway.
76,5 deaths were attributed to Talim.
77,"An 86-year-old woman was found dead on September 17, due to her house pounded by a landslide in Kagawa Prefecture, while on Kōchi Prefecture, a 60-year man drowned in his car, due to a swollen river, and two bodies were recovered from a riverbank."
78,"In Oita Prefecture, a 70-year man was recorded missing, before founding him in an unknown place."
79,"The last fatality of the storm was reported at Hokkaido, when another man, possibly in his 80s, was found dead in a beach."
80,"73 individuals were injured, in the other hand."
