,sentences
82,"At 21:00 UTC on that day, the advisories reached their maximum extent, with a hurricane warning covering the entire east coast of the state, the west coast from Indian Pass southward, and the Florida Keys; a hurricane watch was in place from the Florida–Georgia state line to Edisto Beach, South Carolina; and there were two tropical storm warnings, one in Florida from Indian Pass to the Okaloosa–Walton county line and the other from the Florida–Georgia state line to the South Santee River in South Carolina."
83,"Watches and warnings were gradually discontinued as Irma moved inland and weakened, with all of them canceled by early on September 12."
84,"---Florida---
On September 4, Florida Governor Rick Scott declared a state of emergency."
85,Governor Scott placed 100 members of the Florida National Guard on duty to assist in preparations.
86,"All 7,000 troops were ordered to be on duty by September 8."
87,Officials advised residents to stock their hurricane kits.
88,"The state coordinated with electrical companies in order for power outages to be restored as quickly as possible, extending resources such as equipment, fuel, and lodging for the approximately 24,000 restoration personnel who had been activated."
89,"Governor Scott suspended tolls on all toll roads in Florida, including the turnpike."
90,"All state offices in Florida were closed from September 8 to September 11, while public schools, state colleges, and state universities in all 67 counties were closed during the same period."
91,The Florida Department of Education coordinated with school districts as the need for transportation by school buses and opening shelters arose.
92,"By September 9, more than 150 state parks were closed."
93,"Throughout the state, almost 700 emergency shelters were opened."
94,"The shelters collectively housed about 191,764 people, with more than 40% of them staying in a shelter in South Florida."
95,"Additionally, more than 60 special needs shelters were opened, which housed more than 5,000 people by September 9."
96,"Many airports across the state, particularly in Central and South Florida, were closed."
97,"Nearly 9,000 flights intending to arrive in or depart from Florida were canceled."
98,"Along Florida's coasts, most seaports were closed or opened with restricted access."
99,"For the fifth time in its 45-year history, the Walt Disney World Resort was completely closed due to the storm."
100,"Its theme parks, water parks, and Disney Springs were all closed by 9:00 p.m. on September 9 and remained closed until September 12."
101,"Other Orlando-area theme parks, including Universal Orlando Resort and SeaWorld Orlando, were also closed."
102,The Kennedy Space Center was closed from September 8 to September 15.
103,"An estimated 6.5 million Floridians were ordered to evacuate, mostly those living on barrier islands or in coastal areas; in mobile or sub-standard homes; and in low-lying or flood prone areas."
104,"Mandatory evacuations were ordered for portions of Brevard, Broward, Citrus, Collier, Dixie, Duval, Flagler, Glades, Hendry, Hernando, Indian River, Lee, Martin, Miami-Dade, Orange, Palm Beach, Pasco, Pinellas, Sarasota, Seminole, St. Lucie, Sumter, and Volusia counties."
105,"All of Monroe County, where the Florida Keys are located, was placed under a mandatory evacuation."
106,Residents in communities near the southern half of Lake Okeechobee were also ordered to leave.
107,"Additionally, voluntary evacuation notices were issued for all or parts of Alachua, Baker, Bay, Bradford, Charlotte, Columbia, Desoto, Hardee, Highlands, Hillsborough, Lake, Manatee, Okeechobee, Osceola, and Polk counties."
108,"A record 6.5 million Floridians evacuated, making it the largest evacuation in the state's history."
109,"Evacuees caused significant traffic congestion on northbound Interstate 95, Interstate 75, and Florida's Turnpike, exacerbated by the fact that the entire Florida peninsula was within the cone of uncertainty in the NHC's forecast path in the days before the storm, so evacuees from both coasts headed north, as evacuees would not be safer by fleeing to the opposite coast."
110,"Fuel was in short supply throughout peninsular Florida during the week before Irma's arrival, especially along evacuation routes, leading to hours-long lines at fuel stations and even escorts of fuel trucks by the Florida Highway Patrol."
111,Use of the left shoulder as a lane for moving traffic was allowed on northbound Interstate 75 from Wildwood to the Georgia state line beginning September 8 and on eastbound Interstate 4 from Tampa to State Road 429 near Celebration for a few hours on September 9.
112,"It was the first time that the shoulder-use plan, which was introduced at the start of the 2017 hurricane season, was implemented by the state for hurricane evacuations."
113,"The shoulder-use plan was implemented in place of labor- and resource-intensive contraflow lane reversal, in which both sides of an interstate highway are used for one direction of traffic."
114,"Officials from the Environmental Protection Agency, which had been criticized for its response to Hurricane Harvey, took special measures to inspect and secure hazardous materials, especially at Superfund sites."
115,"Direct Relief, a disaster relief organization, coordinated with local health centers and provided resources to help facilities on the front lines of Floridian and Puerto Rican communities."
116,"---Elsewhere---
Georgia Governor Nathan Deal declared a state of emergency initially for all six coastal counties on September 6, but eventually expanded the declaration to 94 counties south of Atlanta metropolitan area, and then the entire state on September 10."
117,Atlanta was placed under its first-ever tropical storm warning.
118,"Governor Deal ordered mandatory evacuations for all areas east of Interstate 95 on September 7, before extending the order to the entirety of Chatham County and low-lying areas west of I-95 on the following day."
119,"In total, 540,000 people on the Georgia coast were ordered to leave."
120,"Contraflow lane reversal for Interstate 16 took effect on the morning of September 9 from Savannah to Dublin, Georgia."
121,"All Georgia state parks were open for free to evacuees, as was the 800-acre camping area at Atlanta Motor Speedway."
122,Reversible HOT lanes on Interstate 75 in Georgia through south metro Atlanta were open 24 hours northbound with no tolls.
123,"North Carolina Governor Roy Cooper declared a state of emergency on September 6, with South Carolina Governor Henry McMaster following suit the same day."
124,Governor of Virginia Terry McAuliffe declared a state of emergency on September 8 in order to protect Virginia residents and to mobilize resources in support of neighboring states.
125,"Officials in New Orleans stated that there would not be much time for preparations if Irma failed to make the projected northward turn, but that South Texas or Florida would not be a good evacuation destination."
126,"On September 10, Tennessee Governor Bill Haslam issued an executive order allowing medical professionals in other states to practice in Tennessee to aid Hurricane Irma evacuees."
127,"This order also allowed pharmacies to give out 14-day supplies of medicine, and gave women and children from outside the state the ability to participate in the Tennessee Department of Health programs."
128,"Bristol Motor Speedway, Talladega Superspeedway, and Charlotte Motor Speedway all opened their campgrounds to evacuees free of charge."
129,"---Sports---
In professional sports, the Miami Dolphins–Tampa Bay Buccaneers game scheduled for September 10 at Hard Rock Stadium in Miami was postponed to November 19 due to the storm's threat."
130,The Dolphins left early for their road game against the Los Angeles Chargers.
131,The Tampa Bay Rays and New York Yankees moved their September 11–13 series from Tropicana Field in St. Petersburg to Citi Field in Queens.
132,"Minor League Baseball's Florida State League, Carolina League, and Southern League called off their championship finals and as a result, named their division series winners league co-champions."
133,The Miami FC versus San Francisco Deltas match on September 10 was canceled so the players and staff could prepare for the storm with their families.
134,The Orlando Pride of the National Women's Soccer League rescheduled their September 9 match to September 7.
135,"Orlando City SC of Major League Soccer did not have any scheduled home games in September, but was unable to return to training facilities in Orlando due to Hurricane Irma."
136,"In college football, the UCF Knights-Memphis Tigers game scheduled for September 9 was moved to September 30, replacing UCF's game against Maine and Memphis game against Georgia State."
137,"UCF also canceled their game against Georgia Tech on September 16, as UCF's stadium hosted the National Guard."
138,The USF Bulls-Connecticut Huskies football game was also canceled.
139,The Miami Hurricanes–Arkansas State Redwolves game scheduled for September 9 at Centennial Bank Stadium in Arkansas was canceled due to travel concerns for the University of Miami.
140,The Florida Gators-Northern Colorado Bears match in Gainesville scheduled for September 9 was canceled.
141,The Florida State Seminoles contest against the Louisiana–Monroe Warhawks was canceled on September 8.
142,"The Seminoles' rivalry game with the Hurricanes in Tallahassee, originally scheduled for September 16, was postponed tp October 7."
143,"The FIU Panthers game against the Alcorn State Braves was moved up a day and relocated to Legion Field in Birmingham, Alabama."
144,The Georgia Southern Eagles game against the New Hampshire Wildcats on September 9 was also moved to Legion Field for that day.
145,"---FEMA funding---
As of September 5, Federal Emergency Management Agency(FEMA) funding was running dangerously low, due to its response to Hurricane Harvey in Texas the previous week, prompting the Trump administration to request an immediate $8 billion in additional funding as Irma approached Florida."
146,"Given the rate that current funds are being consumed and the catastrophic damage, the United States Senate almost doubled the requested amount to $15.3 billion, with the understanding that this would only be about 10% of what will be required for responding to Harvey."
147,"-Impact-
--Caribbean--
Hurricane Irma's path was such that its impact was both far-reaching and devastating, with landfalls in Antigua and Barbuda, Saint Martin, the Bahamas, Cuba, and the United States, all at major hurricane intensity."
148,"Furthermore, the size of the storm system meant that destruction was prevalent even in territories well removed from landfall occurrences."
149,"Irma is the second-costliest Caribbean hurricane on record, after Maria."
150,"---Antigua and Barbuda---
The eyewall of the hurricane moved over Barbuda at its record peak intensity early on September 6; a weather station observed a wind gust of 160 mph(260 km/h)."
151,The same station also recorded a minimum barometric pressure of 916.1 mbar(27.05 inHg).
152,"The exact state of the island remained unclear for hours after Irma's passage, as downed phone lines ceased all communication with nearby islands."
153,"Later that afternoon, Prime Minister Gaston Browne surveyed the territory by helicopter, revealing an effectively uninhabitable island."
154,"Irma damaged or destroyed 95% of the structures on Barbuda, including its hospital, schools, and both of its hotels; it completely flattened some residential blocks while submerging others."
155,The destruction rendered the island's sole airport and much of its infrastructure inoperative—including water and telecommunication services—which further hampered relief efforts.
156,Property damage on Barbuda ranged from $150 million to $300 million.
157,A total of three storm-related deaths were reported on the island.
158,"In addition to the catastrophic impact on Barbuda's human residents, concern turned to the storm's effects on the island's wildlife."
159,"The island's only endemic bird, the near-threatened Barbuda warbler, numbered less than 2,000 individuals prior to the hurricane."
160,"For some time it was unknown if the warbler survived the hurricane or its aftermath; however within a few months it was confirmed that not only did the species survive, but most of the birds survived the storm."
161,"Barbuda's Codrington Lagoon, home to the largest colony of magnificent frigatebirds in the Caribbean, with an estimated 2,500 nesting pairs, was also inundated by the storm surge."
162,"Remaining just outside of Irma's strongest windfield, Antigua sustained less severe damage, in the form of leveled roofs and fences, downed power poles and lines, and uprooted trees."
163,Some street flooding also took place in low-lying areas.
164,Three people were treated for minor storm-related injuries.
165,"Forensic disaster analysts from the Center for Disaster Management and Risk Reduction Technology(CEDIM), a Germany-based risk management agency, estimate that economic losses for Antigua and Barbuda will exceed $120 million."
166,"---Saint Martin---
On the morning of September 6, Irma's center crossed the island of Saint Martin while the storm was at peak intensity, sweeping away entire structures, submerging roads and cars, and triggering an island-wide blackout."
167,Irma's extreme winds ripped trees out of the ground and sent vehicles and debris from damaged structures scattered across the territory.
168,"On the French side of Saint-Martin, entire marinas around Marigot were left in ruins, littered with the stranded remnants of boats that had smashed into each other."
169,"A hotel caught on fire, but dangerous conditions and impassable roads prevented firefighters from putting out the blaze."
170,Another hotel lost nearly all of its ground floor.
171,Media images depicted devastated room interiors with furniture hurled around after the winds had shattered their windows.
172,"Irma killed four people on the French side of the island and injured 50 others, one of whom was in critical condition."
173,As many as 95% of the buildings there were damaged to some degree; 60% of those were totally uninhabitable.
174,Estimates from CEDIM indicate a minimum of $950 million worth of economic losses.
175,Total losses exceeded €3.5 billion(US$4.17 billion).
176,"A similar situation unfolded in Sint Maarten, Saint Martin's Dutch half, as intense winds ripped through buildings and lifted vehicles aloft ""as if they were matches""."
177,"The hurricane wreaked havoc on Princess Juliana International Airport, with ""huge chunks of the building [strewn] across the runway and a jet bridge snapped in half."""
178,"It demolished or severely damaged about 70% of Sint Maarten's houses, forcing thousands of residents into public shelters."
179,"There were 4 deaths and 23 injuries, 11 of which were serious, in the Dutch territory."
180,Irma is considered the worst natural disaster to hit Sint Maarten; the extent of its damage far exceeded that of any previous hurricane.
181,Total damages were estimated at €2.5 billion(US$2.98 billion).
182,"---Saint Barthélemy---
Irma left widespread destruction and disastrous flooding along its path over the French island of Saint Barthélemy, southeast of Saint Martin."
183,"Describing the extent of the destruction, one local compared it to ""a bomb that burned all vegetation,"" while another said that it were as if the hurricane had effectively ""erased the island from the map""."
184,"Violent seas swept away entire coastal establishments, with one hotel being stripped of all but its foundation."
185,"Streets in the capital of Gustavia were turned into rushing rivers, which carried away vehicles and pieces of furniture."
186,The island's fire station was inundated with up to 6.4 ft(2.0 m) of flood waters.
187,"With scores of homes and much of the infrastructure destroyed, the majority of the island's population was left stranded and without water, electricity or phone service."
188,The associated economic losses could exceed $480 million according to CEDIM's analysts.
189,Preliminary assessments from the French government indicate that Hurricane Irma caused a combined €1.2 billion(US$1.43 billion) in insured losses across the French territories of Saint-Martin and Saint Barts.
190,"This total covered private property such as homes, vehicles and businesses(including lost revenue); the extent of the damage to infrastructural and public facilities remains undetermined."
191,"Nonetheless, this made Irma one of the costliest natural disasters to hit the French Republic in 50 years."
192,"On January 30, 2018, roughly five months after Irma, an analysis was published indicating that an anemometer on the island recorded an unofficial gust to 199 mph(320 km/h) before failing."
193,"---Anguilla---
The British Overseas Territory of Anguilla saw the eyewall of the storm pass over it on September 6."
194,"Many homes and schools were destroyed, and the island's only hospital was badly damaged."
195,"The devastation was particularly severe in East End, where the winds uprooted scores of trees and power poles and demolished a number of houses."
196,"In The Valley, the island's capital, the hurricane blew out the windows of government buildings."
197,"Rough seas inflicted heavy damage upon several bays and harbors, and a seaside restaurant was completely eradicated."
198,About 90% of roads were left impassable.
199,"The island's air traffic control tower was damaged, exacerbating the already poor communication with the island."
200,One death was reported on the island.
201,Estimates of losses on the island total at least $190 million.
202,"---Rest of the Lesser Antilles---
Large swells ahead of Irma washed ashore debris and sea life in Castries, Saint Lucia, blocking some roads."
203,Seaside roads were inundated with water.
204,One surfer was killed amid rough surf in Barbados after hitting a reef and breaking his neck.
205,Trees were also destroyed.
206,"The hurricane's effects, such as violent seas and rattling trees, were intense enough to be detected by seismographs in Guadeloupe."
207,Several houses were damaged.
208,"Around 8,000 households and a water supply network on that island lost power during the storm, leaving several communes in the dark without running water."
209,Overall damage was limited to external parts of houses and trees that were blown onto roads and three unmanned ships wrecked by rough seas.
210,Saint Kitts and Nevis endured similar conditions to other islands.
211,"Blustery rainstorms triggered scattered power outages and disabled the island's water system, but per the International Red Cross, the islands were spared the level of destruction seen elsewhere."
212,"Still, Prime Minister Timothy Harris stated that property and infrastructure had sustained ""significant damage."""
213,"The Dutch territories of Saba and Sint Eustatius were also struck by the hurricane's winds, resulting in infrastructural damage, water shortages and telecommunication outages."
214,Several houses were left uninhabitable.
215,"On Saba, the hurricane also defoliated trees and injured a few people."
216,CEDIM's analysts expect economic losses of $20–65 million for the two islands.
217,"---British Virgin Islands---
Damage in the British Virgin Islands was extensive."
218,"Numerous buildings and roads were destroyed on the island of Tortola, which bore the brunt of the hurricane's core."
219,Four people were confirmed dead.
220,"Along Cane Garden Bay, the storm surge submerged several seaside bars and a gas station."
221,Satellite images revealed many of the island's residential zones had been left in ruins.
222,"The hurricane passed over Necker Island, also causing severe damage and destroying the mansion of Richard Branson."
223,"Most homes and businesses were destroyed on the island of Jost Van Dyke, the smallest of the B.V.I.'s four main islands."
224,"The Governor, Gus Jaspert, who had only been sworn into office 13 days previously, declared a state of emergency - the first time this has ever happened in the Territory."
225,"After the storm, restoration of electricity took approximately 5 months."
226,"---U.S. Virgin Islands---
Irma's effects in the U.S. Virgin Islands were most profound on Saint Thomas, where at least 12 inches(300 mm) of rain fell, and on Saint John."
227,"Saint Thomas island suffered widespread structural damage, including to its police station and airport."
228,Patients from the fourth and third floors of Charlotte Amalie's hospital had to be relocated to lower floors due to flooding from roof leaks.
229,Three deaths were attributed to Irma on the island.
230,"On nearby Saint Croix, there were communication issues and some damage to the infrastructure."
231,"Saint John lost access to ferry and cargo services, along with access to the local airport."
232,"Due to its normal reliance on electricity from Saint Thomas, the island was left without power."
233,Total damage from the three islands was at least $1.1 billion.
234,"---Puerto Rico---
The hurricane passed north of Puerto Rico, but still caused significant damage to the United States territory."
235,"Along the coast, a tide gauge observed waves up to 1.5 ft(0.46 m) mean higher high water."
236,"Much of the main island experienced sustained tropical storm force winds, with a peak sustained wind speed of 55 mph(89 km/h) at a weather station along San Juan Bay, while the same site observed a peak wind gust of 74 mph(119 km/h)."
237,"However, on the island of Culebra, a wind gust of 111 mph(179 km/h) was reported."
238,"Mainly due to strong winds, approximately 1.1 million out of 1.5 million of Puerto Rico Electric Power Authority's customers lost electricity."
239,"Portions of Puerto Rico received heavy rainfall, with a peak total of 13.04 in(331 mm) in Bayamón, causing seven rivers to reach flood stage, widespread flash flooding, and at least six landslides."
240,"The most severely affected areas included the offshore islands of Culebra and Vieques, as well as the northeastern, northern, and mountainous portions of the main island."
241,"On Culebra, the island suffered an almost complete loss of electrical and water services."
242,"At least 30 homes on the island were destroyed, while about 30 other experienced substantial damage."
243,High winds also toppled a number of trees.
244,"The only telecommunications tower on Culebra sustained damage, cutting off outside communications for several hours."
245,"In rural Loíza, 79 homes were destroyed."
246,"Throughout Puerto Rico, 781 out of 1,600 telecommunications towers went out of commission, primarily due to power outages."
247,"At least 362,000 customers lost water services."
248,"Debris, mostly fallen trees, blocked at least 72 roads."
249,"Approximately 25% to 30% of banana, coffee, papaya, and plantain crops were damaged by strong winds, with losses to farmers estimated at $30.6 million."
250,"Approximately 1,530 homes experienced at least moderate damage, with 1,448 homes moderately damaged, 32 extensively damaged, and 50 completely destroyed."
251,"Hurricane Irma was attributed to around $1 billion in damage, and the NHC attributed three fatalities to Irma in Puerto Rico, though four deaths were related to the storm."
252,Two people died due to rainstorms ahead of the hurricane: one man died in Orocovis after falling off his ladder while repairing his roof; another man on the coast in Capitanejo died after being struck by lightning.
253,"Three nearby fishermen were burned by the same lightning strike, but survived."
254,"Two other people died during the hurricane: a woman died while being evacuated from her house in a wheelchair and fell, hitting her head; another person died in a car accident in Canóvanas."
255,Governor Ricardo Rosselló declared the islands of Culebra and Vieques to be disaster areas.
256,"---Hispaniola---
Although spared a direct hit, both the Dominican Republic and Haiti were affected by high winds and heavy rains."
257,A bridge over the Dajabón River connecting the two countries was broken.
258,"In the Dominican Republic, the fishing community of Nagua sustained damage from waves that destroyed homes."
259,"55,000 soldiers were deployed to affected areas to help with the cleanup efforts."
260,"By the evening of September 7, the government had counted 2,721 damaged homes."
261,"In Haiti, flooding one meter deep sat in residential neighborhoods in places like Cap-Haïtien, Ouanaminthe, and Gonaives."
262,"Mudslides, destroyed homes, flooded crops, and infrastructure damage were reported in the northern part of the country."
263,The total expanse of the flooding stretched from Môle-Saint-Nicolas in the west to the eastern border with the Dominican Republic.
264,"---Turks and Caicos Islands---
On the evening of September 7, at 7:30 p.m. AST(23:30 UTC), Hurricane Irma reached the Turks and Caicos Islands."
265,"While the eye passed just south of the main islands, crossing over South Caicos and the Ambergris Cays, the most powerful winds on the northern side of the eye swept all of the islands for more than two hours."
266,Communications infrastructure was destroyed.
267,"On September 8, Minister of Infrastructure Goldray Ewing confirmed that damage to Providenciales was extensive, with the northwestern neighborhood of Blue Hill being ""gone""."
268,"The hospital in the capital, Cockburn Town, was heavily damaged."
269,"On South Caicos, 75% of roofs were lost."
270,Total damage was estimated at over $500 million.
271,"---The Bahamas---
In the Bahamas, the eye of the storm passed over Duncan Town, the major settlement of the Ragged Islands chain, on September 8."
272,"It also passed ""almost directly over"" Inagua and South Acklins, according to the Bahamas Department of Meteorology."
273,Damages were largely confined to the southern islands starting the morning of September 8.
274,"On Mayaguana and Great Inagua, downed power lines knocked out communications."
275,"On Great Inagua, 70% of homes sustained roof damage, and the island's school lost its roof entirely."
276,"The Morton Salt Company's signature production facility, one of the major employers in the country, experienced millions of dollars in damages."
277,"The Acklins settlement of Salina Point was cut off from the rest of the island by flooding, while Crooked Island had widespread roof damage."
278,"In the northern Bahamas, the worst property damage came on September 10 as the outer bands of the system produced tornadic activity on Grand Bahama and Bimini."
