index,sentences
56,"The metropolis of Manila was placed on typhoon alert, forcing the mobilization of emergency crews."
57,Seven domestic and two military flights were called off.
58,"Additionally, railway and shipping services were cancelled."
59,"All United States military installations in the Philippines were placed in a Tropical Cyclone Condition of Readiness and two airbases, Clark Air Base and Cubi Point NAS, were evacuated."
60,Schools and many offices were shut down in preparation of Dot.
61,Typhoon Dot was the strongest tropical cyclone to directly strike the Bicol Region of the Philippines since Typhoon Irma in 1981.
62,"Although the storm brought heavy rains to much of Philippines, damage was less than initially expected due to the storm's compact size."
63,"In Davao Del Sur, 10 people were killed and several homes were destroyed due to mudslides."
64,"A man was swept away in a landslide in Legaspi, which also forced the evacuation of 165 families."
65,The worst effects of the storm were felt in Nueva Ecija.
66,"There, 202,345 ha(500,000 acres) of crops and 90% of all buildings were damaged, totaling to $5.3 million(1985 USD)."
67,"Offshore, three people were killed and 16 others were rendered missing when a cargo ship sunk."
68,"Seven fatalities occurred in Cabanatuan, where 2,500 homes were demolished and 22,000 were damaged."
69,Ninety percent of all infrastructure was destroyed.
70,"Flooding in low-lying areas of Manila forced the evacuation of 29,000."
71,"Elsewhere, 69,000 houses were flooded in Pampanga, Tarlac, and Nueva Ecija."
72,"In all, 42 towns were flooded, which forced a total of 125,000 people to flee their homes, 35,000 of which were homeless."
73,"Overall, 52,933 homes were destroyed while an additional 200,450 were damaged."
74,"Throughout the Philippines, 24 people were hurt, and 88 perished, and over 1 million people were directly affected."
75,"Nationwide, damage totaled $104.9 million."
76,This included $92.8 million in property damage and less than $1 million in agriculture.
77,"During the aftermath of the storm, the governor of Nueva Ecija requested President Ferdinand Marcos to declare the province a disaster area."
78,"Additionally, UNICEF was asked to provide water-purifying tablets."
79,"The Philippine Red Cross, Philippine government, local authorities and civic organizations provided relief assistance in the immediate aftermath of the storm."
80,"Despite private appeals for up to $1.4 million for reconstruction aid, the Philippine government did not submit a request for international aid."
81,"However, by October 25, eight non-government relief agencies provided relief, which totaled $1.15 million."
82,"Furthermore, the government of Switzerland provided $8,061 worth of aid."
83,"After passing the Philippines, Typhoon Dot skirted Hainan Island, leaving two dead."
84,"Communications were lost in Sanya, the southernmost city in the island."
85,Thirty-four were hurt.
86,"A total of 50,000 homes and 83,000 acres of farmland were flooded."
87,"More than 2,300 houses also collapsed."
88,"Along the China mainland, heavy rains were recorded, although damage was minor."
89,"-Notes-

== References =="
