index,sentences
102,"Also, California experienced temperatures that were extraordinarily high, with records ranging from 38 to 54 °C(100 to 130 °F)."
103,"On 22 July, the County of Los Angeles recorded its highest temperature ever at 48 °C(119 °F)."
104,"Humidity levels in California were also unusually high, although low compared with normal gulf coast/eastern seaboard summer humidity they were significant enough to cause widespread discomfort."
105,"Additionally, the heat wave was associated a series of derechos that produced widespread damage."
106,The European heat wave of 2007 affected primarily south-eastern Europe during late June through August.
107,"Bulgaria experienced its hottest year on record, with previously unrecorded temperatures above 45 °C(113 °F)."
108,The 2007 Greek forest fires were associated with the heat wave.
109,"During the 2007 Asian heat wave, the Indian city of Datia experienced temperatures of 48 °C(118 °F)."
110,"In January 2008, Alice Springs in Australia's Northern Territory recorded ten consecutive days of temperatures above 40 °C(104 °F) with the average temperature for that month being 39.8 °C(103.6 °F)."
111,"In March 2008, Adelaide, South Australia experienced maximum temperatures of above 35 °C(95 °F) for fifteen consecutive days, seven days more than the previous longest stretch of 35 °C(95 °F) days."
112,The March 2008 heat wave also included eleven consecutive days above 38 °C(100 °F).
113,"The heat wave was especially notable because it occurred in March, an autumn month, in which Adelaide averages only 2.3 days above 35 °C(95 °F)."
114,The eastern United States experienced an early summer heat wave from 6–10 June 2008 with record temperatures.
115,"There was a heat wave in Southern California beginning late June, which contributed to widespread fires."
116,"On 6 July, a renewed heat wave was forecast, which was expected to affect the entire state."
117,"In early 2009, Adelaide, South Australia was hit by a heat wave with temperatures exceeding 40 °C(104 °F) for six days in a row, while many rural areas experienced temperatures hovering around 45 °C(113 °F)."
118,"Kyancutta on the Eyre Peninsula endured at least one day at 48 °C(118 °F), with 46 and 47 being common in the hottest parts of the state."
119,"Melbourne, in neighbouring Victoria recorded 3 consecutive days over 43 °C(109 °F), and also recorded its highest ever temperature 8 days later in a secondary heatwave, with temperatures peaking at 46.4 °C(115.5 °F)."
120,"During this heat wave Victoria suffered from large bushfires which killed 173 people and destroyed more than 2,500 homes."
121,There were also over half a million people without power as the heatwave blew transformers and the power grid was overloaded.
122,"In August 2009, Argentina experienced a period of unusual and exceptionally hot weather during 24–30 August, during the Southern Hemisphere winter, just a month before Spring, when an unusual and unrecorded winter heat wave hit the country."
123,A shot of tropical heat drawn unusually far southward hiked temperatures 22 °C(72 °F) above normal in the city of Buenos Aires and across the northern-centre regions of the country.
124,Several records were broken.
125,"Even though normal high temperatures for late August are in the lower 15 °C(59 °F), readings topped 30 °C(86 °F) degrees at midweek, then topped out above 32 °C(90 °F) degrees during the weekend."
126,"Temperatures hit 33.8 °C(92.8 °F) on 29 August and finally 34.6 °C(94.3 °F) on 30 August in Buenos Aires, making it the hottest day ever recorded in winter breaking the 1996 winter record of 33.7 °C(92.7 °F)."
127,"In the city of Santa Fe, 38.3 °C(100.9 °F) degrees on 30 August were registered, well above the normal highs of around 15 °C(59 °F)."
128,"As per the Meteorological Office of Argentina, August 2009 has been the warmest month during winter since official measurements began."
129,"--2010--
The Northern Hemisphere summer heat wave of 2010 affected many areas across the Northern Hemisphere, especially parts of Northeastern China and European Russia."
130,"Starting in May 2010, records were being set."
131,"On 26 May, at Mohenjo-daro, Sindh province in Pakistan a national record high temperature of 53.5 °C(128.3 °F) occurred."
132,"In June 2010, Eastern Europe experienced very warm conditions."
133,"Ruse, Bulgaria hit 36.6 °C(97.9 °F) on the 13th making it the warmest spot in Europe."
134,"Other records broken on the 13th include Vidin, Bulgaria at 35.8 °C(96.4 °F), Sandanski, Bulgaria hitting 35.5 °C(95.9 °F), Lovech and Pazardzhik, Bulgaria at 35.1 °C(95.2 °F) as well as the capital, Sofia, hitting 33.3 °C(91.9 °F)."
135,The heat came from the Sahara desert and was not associated with rain.
136,This helped the situation with high water levels in that part of the continent.
137,"On the 14th, several cities were once again above the 35 °C(95 °F) mark even though they did not break records."
138,The only cities in Bulgaria breaking records were Musala peak hitting 15.2 °C(59.4 °F) and Elhovo hitting  35.6 °C(96.1 °F).
139,"On the 15th, Ruse, Bulgaria peaked at 37.2 °C(99.0 °F)."
140,"Although it was not a record, this was the highest temperature recorded in the country."
141,"Five Bulgarian cities broke records that day: Ahtopol hit 28.6 °C(83.5 °F), Dobrich was 33.8 °C(92.8 °F), Karnobat hit 34 °C(93 °F), Sliven hit 35 °C(95 °F) and Elhovo recorded 36.1 °C(97.0 °F)."
142,"From 4 to 9 July 2010, the majority of the American East Coast, from the Carolinas to Maine, was gripped in a severe heat wave."
143,"Philadelphia, New York, Baltimore, Washington, Raleigh, and even Boston eclipsed 38 °C(100 °F)."
144,"Many records were broken, some of which dated back to the 19th century, including Wilmington, Delaware's temperature of 39 °C(103 °F) on Wednesday, 7 July, which broke the record of 36 °C(97 °F) from 1897."
145,Philadelphia and New York eclipsed 38 °C(100 °F) for the first time since 2001.
146,"Frederick, Maryland, and Newark, New Jersey, among others exceeded 38 °C(100 °F) for four days in a row."
147,"--2011--
The 2011 North American heat wave brought record heat to the Midwestern United States, Eastern Canada, and much of the Eastern Seaboard."
148,"A record-breaking heat wave hit Southwestern Asia in late July and early August 2011, with temperatures in Iraq exceeding 49 °C(120 °F), and an ""asphalt-melting, earth-parching, brain-scrambling heat of midsummer"" in Tbilisi, Georgia."
149,"The Iraqis were further challenged by pressure to fast during Ramadan, despite heat of 51 °C(124 °F) in Baghdad and 52 °C(126 °F) in Diwaniya on 4 August."
150,"The extreme heat inspired conspiracy theories of the government corruption in Iraq and retaliation from the United States government; and, in Georgia, the Apocalypse, mutant locusts caused by Chernobyl, snakes imported by unseen enemies, and sun spots."
151,Most parts of the United Kingdom experienced an exceptionally late heatwave between September and October 2011.
152,"The heat wave resulted in a new record high temperature for October at 29.9 °C(85.8 °F) set in Gravesend, Kent."
153,"--2012--
In March 2012, the Midwest experienced one of the most anomalous and largest heat waves of all time."
154,"In late June 2012, much of North America began experiencing a heat wave, as heat spread east from the Rocky Mountains."
155,"During the heat wave, the June 2012 North American derecho(one within a series) caused violent storms that downed trees and power lines, leaving 3 million people in the eastern U. S. without power on 30 June."
156,The heat lasted until mid-August in some parts of the country.
157,"--2013--
The Australian summer of 2012–2013, known as the Angry Summer or Extreme Summer, resulted in 123 weather records being broken over a 90-day period, including the hottest day ever recorded for Australia as a whole, the hottest January on record, the hottest summer average on record, and a record seven days in row when the whole continent averaged above 39 °C(102 °F)."
158,"Single-day temperature record were broken in dozens of towns and cities, as well as single-day rainfall records, and several rivers flooded to new record highs."
159,"From 28 December 2012 through at least 9 January 2013 Australia has faced its most severe heatwave in over 80 years, with a large portion of the nation recording high temperature reading above 40 to 45 °C(104 to 113 °F) or greater in some areas, a couple of spots have also neared 50 °C(122 °F)."
160,This extreme heat has also resulted in a 'flash' drought across southern and central areas of the country and has sparked several massive wildfires due to periodic high winds.
161,"In late June 2013, an intense heat wave struck the Southwestern United States."
162,Various places in Southern California reached up to 50 °C(122 °F).
163,"On 30 June, Death Valley, California hit 54.0 °C(129.2 °F) which is the hottest temperature ever recorded on Earth during the month of June."
164,"It was five degrees shy of the world record highest temperature measured in Death Valley, which was 57 °C(134 °F), recorded in July 1913."
165,"Around Canada Day 2013, the same heatwave that hit the Southwestern United States moved north and hit southern British Columbia, Washington and Oregon."
166,"Temperatures in BC hit 40 °C(104 °F) in Lytton on 1 July 2013, and on 2 July 2013, the city of Penticton hit 38 °C(100 °F), with both Summerland and Osoyoos hitting the same."
167,"The Tri-Cities in Washington were among the hottest, with temperatures around 43 °C(110 °F)."
168,"Edmonton also reached 33 °C(91 °F), but humidex values soared to 44 °C(111 °F), sparking severe thunderstorms and golf ball sized hail that evening."
169,"In China from July to August 2013, the South continued to experience an unusually severe heat wave with exceptionally high temperatures."
170,"In multiple regions of Zhejiang, Chongqing, Shanghai, Hunan, and other areas the temperatures soared to over 40 degrees Celsius and lasted for a long time."
171,"Xinchang, Zhejiang endured extreme hot weather of 44.1 °C(111.4 °F), on 8 August Fenghua, Zhejiang reached a new all-time record high temperature of 43.5 °C(110.3 °F), Changsha, Hunan in July 2013 achieved a high temperature ""Grand Slam"", all 31 days in July set a new daily record high temperature of over 35 °C(95 °F)."
172,Hangzhou experienced 14 consecutive days over 40 °C(104 °F) while Xujiahui Station of Shanghai shattered 140 years of meteorological records to set a new all-time record high temperature of 40.8 °C(105.4 °F).
173,"Sustained high temperatures caused many people, especially the elderly to get heatstroke or sunstroke, seriously affecting millions of lives."
174,Many areas throughout China endured record high temperatures resulting in multiple continuous meteorological departments issued high-temperature orange or red alerts.
175,2013 saw a wide range of abnormally hot temperatures not seen for the past 60 years of national meteorological records dating back to 1951.
176,"In July 2013, the United Kingdom experienced the hottestest July since 2006."
177,Overall July 2013 was the fourth hottest and fourth sunniest on record.
178,"The Argentina heatwave of 2013 was a historical phenomenon that occurred from 11 December 2013 to 2 January 2014 in the north and center of the country, as well as in northern Patagonia."
179,It was the longest heat wave experienced in Argentina since records began in 1906 affecting many cities throughout the country.
180,"For the first time since the creation of the heat alarm system, a red level alert was issued for several days consecutive for both the city of Buenos Aires and the city of Rosario, which are the cities for which the National Meteorological Service conducts heat waves."
181,"From 11 December began to register a marked increase in temperatures, especially the maximum in a vast area of the central and northern Patagonian region, affecting southern Córdoba, southern Santa Fe, southern Entre Ríos, much of the province of Buenos Aires, La Pampa, east of Mendoza, east of Neuquén and Río Negro."
182,"From day 19 this anomalous situation began to expand towards the north of Argentina and returned to intensify on the central part, arriving to affect to 18 provinces, yielding the same towards 30 December in the central part and between 1 and 2 January in the extreme north of the country with the passage of a cold front that produced a change of mass of air."
183,"The long persistence of this heat wave(22 days), made the event an exceptional one, breaking several brands in regard to more consecutive days with minimum and maximum temperatures above the average in several meteorological stations of the affected zone."
184,"The National Meteorological Service communicated, through its daily reports, reports on the development of the heat wave."
185,"The strongest point of heat was registered in the city of Chamical, province of La Rioja with 45.5 °C(113.9 °F) in the city of Santiago del Estero(provincial capital) was 45 °C(113 °F) and in Buenos Aires(national capital) was 39 °C(102 °F)."
186,"The extensive heat wave severely affected the health of thousands of people who needed medical assistance during those days, the historic heat wave caused at least 1,877 deaths in different points of the center and north of the country."
187,"From 28 December 2013 - 4 January 2014, Longreach, Queensland suffered through 8 days of temperatures soaring over 43.3 °C(109.9 °F)having broken numerous records
--2015--
Between April and May 2015, a heat wave occurred in India, killing more than 2,200 people in that country's different geographical regions."
188,"Daytime temperatures hovered between 45 and 47 °C(113 and 117 °F) in parts of two states over the weekend, 3–7 °C(5.4–12.6 °F) above normal."
189,"Andhra Pradesh was hardest hit, with 1,636 people dying from the heat since mid-April, a government statement said."
190,A further 561 people have died in neighboring Telangana.
191,"Starting 20–21 June 2015, a severe heat wave has killed more than 2,500 people in Karachi, Pakistan."
192,"Between 28 June – 3 July 2015, in the Northwest United States, and southern British Columbia, a heat wave occurred."
193,"Between 30 June – 5 July 2015, a heat wave, brought upon by a Spanish plume, occurred in Western Europe, which pushed hot temperatures from Morocco to England."
194,"Temperatures in England reached 36.7 °C(98.1 °F), beating the previous July record from 2006 but the all-time record of 38.5 °C(101.3 °F) stayed unbeaten."
195,"From late June to mid-September 2015, unusual and prolonged heat waves occurred across Europe."
196,"With temperatures above 40 °C(104 °F), new record temperatures have been measured since the start of weather recording in many locations."
197,"The Maghreb Mediterranean coast, south-western, central and south-eastern Europe experienced one of the biggest heat waves of recent decades."
198,"In August 2015, a heat wave affected much of the Middle East causing almost a hundred deaths in Egypt."
199,Temperatures reached above 50 °C(122 °F) in Iraq and Qatar.
200,"--2016--
2016 was the 2nd warmest year on record."
201,"During June 2016, record heat appeared in Arizona, southern Nevada, and southern California."
202,"Burbank, California, reached 44 °C(111 °F), Phoenix, Arizona, reached 48 °C(118 °F), Yuma, Arizona, reached 49 °C(120 °F) and Tucson, Arizona, reached 46 °C(115 °F), its warmest temperature in more than 20 years, on 19 June."
203,"Riverside, California, reached 46 °C(114 °F), Palm Springs, California, reached 50 °C(122 °F), Las Vegas, Nevada, reached 46 °C(115 °F), Death Valley reached 52 °C(126 °F), Needles, California, tied its all-time record high of 52 °C(125 °F) while Blythe, California, set a new all-time record high of 51 °C(124 °F) on 20 June."
204,"In July 2016, Mitribah, Kuwait reached 54 °C(129 °F) and Basra, Iraq reached 53.9 °C(129.0 °F)."
205,These are the highest temperatures ever recorded in the Eastern Hemisphere and on planet Earth outside of Death Valley.
206,"During September 2016, the United Kingdom experienced its hottest September day since 1911 with temperatures as high as 34.4 °C(93.9 °F) on the 13th."
207,"However, the all-time September record still stands at 35.6 °C(96.1 °F) from 1906."
208,2016 Indian heatwave was a record heatwave in April and May of that year.
209,"A national record high temperature of 51.0 °C(123.8 °F) was set in the town of Phalodi, in the state of Rajasthan."
210,Over 160 people died with 330 million affected to some degree.
211,There were also water shortages with drought worsening the impact of the heat wave.
212,"In India, the month of May is typically one of the hottest and driest."
213,"In 2016, the heat came early, with 111 heat-related casualties reported by 8 April 2016 the heat was coupled with drought which further devastation."
214,Schools were shut down in Odisha and Telangana weeks ahead of summer holidays.
215,Hospitals stopped performing surgeries.
216,A ban on daytime(9 am - 6 pm) cooking was imposed to prevent accidental fires.
217,2016 Asian heat wave set temperature records in many Asian countries.
218,2016 Southeast Asian heat wave set temperature records in most S.E. Asian countries.
219,"--2017--
From 25 to 27 January 2017, Chile experienced a period of intense heat, with temperatures peaking on 26 January."
220,"The event was concentrated between the Metropolitan Region of Santiago and La Araucanía Region, being more intense in the region of Maule and Biobío Region."
221,"The meteorological phenomenon broke the records of maximum temperatures ever recorded in the cities of Santiago, Chillán, Concepción and Quillón, the latter being the highest maximum temperature recorded nationwide since data exists: 44.9 °C(112.8 °F)."
222,"In February 2017, Australia experienced an extreme heat wave with temperatures as high as 47.2 °C(117.0 °F) in Taree, New South Wales and 47.6 °C(117.7 °F) in Ivanhoe, New South Wales."
223,"In April 2017, a severe heat wave affected Pakistan, with temperatures peaking at 51.0 °C(123.8 °F)."
224,"In June 2017 again, a heatwave in Iran broke record high temperature."
225,"On 28 June 2017, the city of Jask had a dew point of 33 °C(91.4 °F) degrees, which is rare."
226,"Combined with the high air temperature, the heat index was 69 °C(156 °F)."
227,But the highest temperature in Ahvaz soared to 54 °C(129.2 °F) degrees and the humidity created a heat index of 61 °C(142 °F).
228,"Also, on 21 June 2017, the United Kingdom experienced a heat wave where temperatures reached the hottest since 28 June 1976, hitting 34.5˚C at London Heathrow Airport."
229,"June 29, 2017, Greece heat wave - hot air mass from Sahara Desert extended to the Balkans resulting in temperatures of 42˚C to 45˚C for three consecutive days."
230,In September 2017 a heat wave affected a large portion of the Eastern United States; it is notable for producing unusually hot temperatures the latest in a calendar year in places.
231,The heat wave also affected parts of Eastern Canada.
232,"--2018--
In May and June 2018, a heat wave affected Pakistan and a significant portion of India."
233,At least 65 people have died due to the heat as of 28 May.
234,Temperatures have reached as high as 48 °C(118 °F).
235,The health dangers to a large part of the population are exacerbated by the then-ongoing Ramadan fast.
236,2018 British Isles heat wave.
237,"In April 2018, a heat wave affected the United Kingdom and Ireland."
238,"A brief cooling interlude in early May, and temperatures rose again to 25–30 °C(77–86 °F) for the rest of May and into June."
239,"In July 2018, many areas of the UK saw temperatures exceed 30 degrees for nine days in a row and fifteen days overall, and other areas still affected by a heat wave."
240,The hot weather continued into early August before temperatures returned closer to the average during the second half of the month.
241,2018 North American heat wave.
242,The heat wave started in Mexico in late May 2018.
243,"By June 2018, the Mexican government issued a state of emergency to more than 300 municipalities."
244,"In early July 2018, the heat wave in Quebec, Canada caused about 74 deaths."
245,"In July, the heat wave in Southern California caused many power outages, where over 34,000 Los Angeles customers serviced by LADWP had no power for over one week."
246,In southwestern states such as Arizona and Colorado were above 38 °C(100 °F).
247,2018 Japan heat wave.
248,"In mid-July 2018, the heat wave in Japan arrived after a major flood."
249,"It caused over 22,000 hospitalizations and 80 deaths."
250,2018 European drought and heat waves.
251,"Much of Europe experienced above-average temperatures and drought, which resulted in wildfires in Sweden and wildfires in Greece."
252,"--2019--
Australian heat wave
From 25 December 2018, Australia was faced with constant record-breaking heatwaves with few breaks."
253,"December 2018 was recorded as the hottest December on record, while New South Wales had their warmest January since 2011."
254,"Adelaide recorded its hottest day on record on 24 January, surpassing the previous record from 1939, reaching 46.6 °C(115.9 °F) at 3:36 pm local time, and many settlements across South Australia set new records the same day."
255,"At least one man, 90 feral horses and 2,000 bats died, while 25,000 homes lost power."
256,"Melbourne was forecast to have its hottest day since the 2009 Black Saturday bushfires on 25 January with a forecast of 44 °C(111 °F)(although the CBD’s temperature didn’t reach the forecasted maximum, Melbourne Airport’s temperature reached 46 °C(115 °F)), while over 200,000 homes across Victoria lost power due to load shedding."
257,On 25 January Melbourne had its hottest day of either January or February: 43 °C(109.4 °F).
258,On 25 January the temperature of The Treasure Coast reached 45.0 °C(113 °F).
259,"In late-May 2019, an unusually strong early-season heat wave affected the southeastern United States, breaking all-time May record high temperatures in several cities."
260,Many locations also broke the record for the earliest-in-season 38 °C(100 °F) temperature.
261,"Also in late-May, an early-season heat wave affected parts of Japan."
262,"The town of Saroma in Hokkaido reached 39.5 °C(103.1 °F), the highest May temperature ever recorded anywhere in Japan."
263,The 2019 Indo-Pakistani heat wave reached a near record high temperature of 50.8 °C(123.4 °F) in Churu.
264,The Indian and Pakistani media reported dozens of deaths due to the heat wave.
265,"2019 European heat wave: Starting from 25 June, very hot air masses from the Sahara desert moved over Europe, leading to heat advisories in several European countries, including France, Germany and the UK."
266,The extent and intensity of the heat wave was unusual for its earliness in the summer season.
267,"In France, numerous cities broke the old all-time national record of 44.1 °C(111.4 °F) set in Conqueyrac in 2003."
268,The final new record was higher by 2 °C(3.6 °F).
269,"One month later, a similar event occurred, which also broke high temperature records in cities across several northwestern European countries."
270,"All-time national heat records were broken by 2.1 °C(3.8 °F) in the Netherlands, 3 °C(5.4 °F) in Belgium, 2.9 °C(5.2 °F) in Luxembourg, 2.1 °C(3.8 °F) in Germany and by 0.2 °C(0.36 °F) in the United Kingdom."
