index,sentences
57,"Southern University canceled four days of classes because of Lili, and 20 Texas A&M University Galveston, Texas students evacuated to the school's College Station location."
58,The University of South Alabama canceled two athletic events in advance of the storm.
59,"-Impact-
Hurricane Lili was both the second deadliest and the second costliest hurricane of the 2002 Atlantic hurricane season(Isidore killed 22 people and damaged $1.28 billion worth of property)."
60,"A total of 13 people died in the Caribbean Islands, and 2 more were killed in the United States."
61,"Severe damage to crops and livestock occurred through the Lesser Antilles, and damage to buildings and other infrastructure was reported in other Caribbean nations and the United States."
62,"--Lesser Antilles--
Lili affected the islands as a tropical storm."
63,"Winds in the area were generally below hurricane force, although some gusts exceeded 74 mph(119 km/h)."
64,Rainfall of up to 4 inches(100 mm) caused deadly mudslides.
65,"The winds, combined with poor construction, tore the roofs off numerous homes and businesses."
66,The majority of the damage was dealt to primarily to the banana crop.
67,"St. Lucia lost at least 75 percent of its banana crop, and hundreds of homes were damaged by the strong winds."
68,"Near total loss of electricity, water, and telephone services occurred, and utility systems were heavily damaged."
69,"Four people were killed on the island, and total damage was estimated at $20 million(2002 USD)
Over 400 homes were damaged in Barbados, and nearly 50 trees were downed by the high gusts."
70,"Similar to in St. Lucia, there was significant damage to the nation's banana crop."
71,Extensive loss of electricity and telephone service also occurred.
72,"Damage totaled at nearly $200,000(2002 USD)."
73,Grenada also experienced moderate damage.
74,"A total of 14 homes' roofs
were damaged, and one was completely destroyed."
75,"The island Medical Centre's roof was also damaged, and 12 landslides were reported."
76,"There was also mild damage to infrastructure, particularly in St. Patrick's Parish; three bridges were damaged or destroyed, along with seven utility poles and a water main."
77,"The entire island was without power at some point, but it was quickly restored in the southern part of the island where damage to the poles themselves was less significant."
78,"St. Vincent and the Grenadines were heavily damaged, especially compared to other islands in the area."
79,"Several hundred homes and two schools were damaged, and the Rose Hall Police Station's roof was lost."
80,"Still, the majority of damage was dealt to the agricultural industry."
81,"In all, damage to the islands totaled $40 million(2002 USD)."
82,"--Haiti--
Lili passed offshore of Haiti as a weakening tropical storm."
83,"The storm's major impact was extremely heavy rainfall, in excess of 16 inches(410 mm) near the settlement of Camp-Perrin, Haiti."
84,"This caused the Ravine du Sud River to overflow, and submerge buildings in the town."
85,"Two people died in the mudslides these rains triggered, and two more drowned in the flooding around Camp-Perrin."
86,The floods also seriously damaged crops and infrastructure; over 1700 homes were damaged and 240 were destroyed.
87,"Haiti was affected dramatically and many towns and villages submerged into rivers exceeding their bankfull discharge
--Jamaica--
Lili affected Jamaica as a strengthening tropical storm."
88,"Wind gusts in excess of 70 mph(110 km/h) and rainfall over 2 feet(0.61 m) resulted in damage to homes, crops, and utility systems."
89,Extremely heavy rainfall inundated the island.
90,"Cedar Valley recorded the most rainfall, with 23.1 inches(590 mm) measured."
91,This led to prolific flooding that triggered mudslides across the island and killed four people.
92,"These floods decimated the island's sugar cane crop, one of the island's principal exports."
93,The resultant flooding caused widespread problems with the infrastructure of the island.
94,"All of the island's hospitals had flood damage, and three were also dealt structural damage by the strong winds."
95,"The flooding caused latrines and other sewage sources to overflow into the intake sources for the water supply, leading to fear of disease."
96,"--Cuba--
Lili made landfall as a category two hurricane twice in Cuba, on the Isle of Youth and in the Pinar del Río Province, on October 1."
97,"Wind gusts up to 112 mph(180 km/h) and rainfall amounts reaching 6 inches(150 mm) in some places caused damage to homes, businesses and crops."
98,One person was killed.
99,Damage to buildings and other infrastructure was significant.
100,The most severely affected provinces were Pinar del Río and La Habana.
101,"A total of 48,000 homes were damaged, 16,000 of them lost their roofs."
102,"The province Sancti Spiritus was not affected as severely, as only 945 homes were damaged, with 500 losing their roofs."
103,"The provinces in Eastern Cuba, including Guantanamo, suffered similar damage."
104,Electricity outages for whole towns lasted weeks in parts of the western provinces.
105,"This led to loss of running water due to unpowered pumps, and deliveries of fresh water had to be made to remote villages."
106,"The tobacco and rice crops were badly depleted, but it was difficult to differentiate how much damage was caused by Lili, since Isidore had struck the region just a week earlier."
107,"--Louisiana--
Lili made landfall on the morning of October 3 near Intracoastal City, as a weakening category one hurricane."
108,"Wind gusts reaching 120 mph(190 km/h), coupled with over 6 inches(150 mm) of rainfall and a storm surge of 12 feet(3.7 m) caused over $790 million(2002 USD) in damage to Louisiana."
109,"A total of 237,000 people lost power, and oil rigs offshore were shut down for up to a week."
110,"Crops were badly affected, particularly the sugar cane, damage totaled nearly $175 million(2002 USD)."
111,No direct deaths were reported as early warnings and the compact nature of the storm circumvented major loss of life.
112,"Vermillion Parish, the point of landfall, was hardest hit."
113,"Wind gusts in excess of 120 mph(190 km/h), along with a storm surge of 12 feet(3.7 m) dealt major damage to nearly 4000 homes."
114,"The worst storm surge flooding occurred in Intracoastal City, destroying 20 buildings owned by a helicopter company."
115,"One person died after the storm, and 20 were hospitalized for carbon monoxide poisoning."
116,"Acadia Parish was also hard hit, recording wind gusts exceeding 110 mph(180 km/h), and 5 tornadoes touched down in the parish."
117,"Thousands of homes were damaged with over 2,500 suffering severe damage."
118,"Power across the parish was knocked out, 2 people were injured and one was killed after the storm."
119,Schools in the parish also sustained $1.6 million(2002 USD) in damage.
120,"--Mississippi--
Lili's outer rainbands dumped large amounts of rain and brought tropical storm force wind gusts to Mississippi."
121,"Pascagoula, Mississippi, recorded wind gusts of 41 mph(66 km/h), and Picayune, Mississippi, received 4.14 inches(105 mm) of rainfall."
122,"Minor power outages occurred, mainly in southern Mississippi, and combined with the flooding of roads and buildings caused $30 million(2002 USD) in damage."
123,No deaths occurred in Mississippi.
124,"--Other areas in the United States--
Hurricane Lili's remnants brought heavy rainfall, peaking at four inches in Arkansas, to the Southeast, before dissipating near the Arkansas-Tennessee border."
125,Lili's remnants also caused minimal rainfall in the Lower Tennessee Valley.
126,No major damage was reported.
127,"-Aftermath-
President Bush declared Louisiana a federal disaster area after the storm, making it eligible for assistance."
128,FEMA set up three locations to apply in Mississippi and Louisiana.
129,"Applications began pouring in, 153,000 by the time of the deadline."
130,Over $311 million in aid was granted to Louisiana.
131,"A total of $50 million of that money was in the form of low interest loans, and not actual grants."
132,"Over 1,000 power workers from eight different states went to the worst hit areas to help restore power."
133,Seven states sent tree trimmers to help clear debris from power lines and roads to speed the recovery process.
134,"In addition, FEMA gave SLEMCO, the state's power company, an $8.6 million grant, which paid for 75% of the damage to the electrical grid there."
135,It took up to four weeks to restore power to all customers.
136,Hurricane Lili caused great environmental damage to the marshes and barrier islands in Louisiana.
137,"Huge fish kills were observed in marshes near the landfall point, and in the Atchafalaya Swamp."
138,"The barrier islands to the east of the landfall point, those subjected to the highest surge, were severely eroded."
139,"Sand was also deposited behind them into the brackish marshes, burying vegetation."
140,"The freshwater marshes were severely damaged by the wind and surge, some of them completely destroyed."
141,"The severe erosion created new waterways connecting inland bodies of water with the Gulf of Mexico, which eventually led to further erosion of inland lagoons."
142,"--Retirement--
Due to the widespread and heavy damage caused by the hurricane, the World Meteorological Organization retired the name Lili in the spring of 2004."
143,It was replaced with Laura for the 2008 season.
