,sentences
44,"--Vietnam--
88,787 people were mobilized to aid in the storm response, with 1 thousand police officers and officials being prepared in Cần Giờ District."
45,"Classes in Ho Chi Minh City were suspended on November 26, with Cần Giờ suspending classes until November 27."
46,270 thousand students were affected after Khánh Hòa suspended classes.
47,A heavy rain warning was issued for the Central Highlands and the provinces between Bình Thuận and Thừa Thiên Huế.
48,"A flood warning was also issued for the Central Highlands, the Southeast, and the provinces between Quảng Trị and Bình Thuận."
49,A total of 160 thousand people were evacuated from several localities.
50,"Tân Bình District recorded 407.6 millimetres(16 in) of rain, surpassing the district's record of most rainfall."
51,60 roads were flooded in Ho Chi Minh City; three people were killed.
52,"Rainfall totals in Ho Chi Minh City averaged 300–400 millimetres(12–16 in), with many buildings remaining partially flooded after Usagi's passage."
53,Flooding on some roads reached 1 metre(3.3 ft) deep.
54,"14 fishermen were rescued; losses from damaged lobster, shrimp, and fish farms were estimated at ₫12 billion(US$516,000)."
55,A 300 metres(980 ft) stretch of the North–South railway was washed away in Công Hải.
56,300 families on the island of Bình Lập were stranded after the bridge connecting the island to the mainland washed away.
57,"46 ships sunk as a result of the storm, with 42 square kilometres(16 sq mi) of crops being flooded."
58,"51 houses were damaged, with 160,000 thousand people being evacuated."
59,Losses in Vietnam were estimated at ₫925 billion(US$39.8 million).
60,"Following the passage of Usagi, local health departments were instructed to monitor water quality and sanitation by the Ministry of Health."
61,"-Notes-

== References =="
