,sentences
23,"Shortly after Melor made its fourth landfall over Banton Island, Romblon at 05:30 PST on December 15(21:30 UTC on December 14), the typhoon significantly intensified again with a distinct 25-km(15-mile) eye and a compact core."
24,"Right before making its fifth landfall on Pinamalayan, Oriental Mindoro at 10:30 PST(02:30 UTC), the JTWC indicated that Melor had reached peak intensity with one-minute maximum sustained winds at 230 km/h(145 mph), just shy of the super typhoon status."
25,"Shortly after the typhoon made its final landfall, its eye rapidly became cloud-filled."
26,"Inflow along the southwestern quadrant was forced over the mountainous central terrain of Mindoro, and strong poleward outflow was also weakening owing to the decreasing linkage to mid-latitude flow."
27,"Emerging into the South China Sea and moving northwestward in the afternoon, Melor started to encounter strong vertical wind shear as well as strong northeasterly low-level flow associated with a developing cold surge."
28,"Melor was downgraded to a severe tropical storm by the JMA and a tropical storm by the JTWC early on December 16 when the upper-level environment was deteriorating and causing the system to disintegrate, leading to the steering influence shifting to the low-level flow."
29,"Thus, the quickly weakening storm made a U-turn and moved southward."
30,"The JMA downgraded Melor to a tropical storm at noon, although the system's convection had been sheared away from the low-level circulation center."
31,"Several of meteorological agencies downgraded Melor to a tropical depression early on December 17, including the JMA and JTWC, who issued final warnings on the system; however, satellite imageries depicted an open trough instead of a discernable LLCC."
32,The system completely dissipated in the Sulu Sea before noon.
33,"-Preparations-
--Bicol and Eastern Visayas--
In preparation for the typhoon, 700,000 residents in several provinces were evacuated."
34,"On Albay, work on all government and private offices was suspended, except for disaster response."
35,Classes were also suspended on most of Bicol and parts of Eastern Visayas.
36,A no-sail zone was implemented in areas where the typhoon was expected to pass.
37,"Many flights to areas in Bicol and Eastern Luzon were cancelled on December 14, following the approaching typhoon."
38,"On December 13, storm signal no."
39,"3 was raised on Catanduanes, Sorsogon, Albay, Northern Samar, Eastern Samar, and Samar."
40,"--Southern Luzon and MIMAROPA--
As the typhoon neared Northern Samar on December 14, PAGASA raised storm signal no."
41,2 on southern Quezon and signal no.
42,"1 on Batangas, Cavite, Rizal, Laguna, and the rest of Quezon(including Polillo Island)."
43,"Ferry services between Batangas City, Mindoro, and Caticlan were suspended when storm signal no."
44,1 was raised on Aklan.
45,"--Metro Manila--
The Metropolitan Manila Development Authority(MMDA) placed a yellow alert on Metro Manila as Typhoon Nona approached Mindoro."
46,Storm signal no.
47,1 was raised on Metro Manila when the typhoon neared Northern Samar.
48,"On December 16, preschool classes were suspended on the whole region, while classes on all levels were suspended on Muntinlupa, Pateros, Taguig, San Juan, Pasay, Quezon City, Malabon, and Valenzuela."
49,"--Highest Tropical Cyclone Warning Signal--
-Impact-
On December 14, Typhoon Nona(Melor) first made its first landfall on Batag Island on Northern Samar."
50,"On the same day, it made its second landfall in Sorsogon."
51,Typhoon Nona caused most devastation in Mindoro and Romblon.
52,Oriental Mindoro was placed under a state of calamity due to the devastation caused by the typhoon.
53,"Pinamalayan in Oriental Mindoro was worst hit, with 15,000 homes destroyed, 24,000 families(108,000 people) in evacuation centers."
54,"51 people were killed during the typhoon, and damages amounted to ₱7.04 billion(US$148.3 million)."
55,"In Metro Manila, floods affected traffic and commuters."
56,"Water levels of reservoirs rose, especially at Angat Dam."
57,"More than 168,000 houses were damaged or destroyed."
58,Several roads were also closed due to the typhoon.
59,"More than 200,000 people stayed on evacuation centers due to the effects of the typhoon."
60,"A state of calamity was declared on the whole country under Presidential Decree(P.D.) 1186 to speed up rescue, recovery, relief and rehabilitation operations following the devastation by the typhoon."
61,"Several areas in Central Luzon, mostly in Nueva Ecija, Bulacan, Pampanga, Tarlac, Isabela, and Aurora, were flooded by rain caused by Typhoon Nona."
62,"Calumpit was heavily flooded, with floods 4 feet deep and 427 families evacuated."
63,"Dams were also filled by water, almost reaching their spilling levels."
64,"-Naming issues-
Before Typhoon Melor entered the Philippine Area of Responsibility(PAR), the Philippine Atmospheric, Geophysical and Astronomical Services Administration(PAGASA) at first decided that the typhoon would be named ""Nonoy""."
65,"However, owing to its similarity to President Benigno Aquino III's nickname, ""Noynoy"", PAGASA renamed the typhoon ""Nona"", despite that name's usage during 2011."
66,"--Retirement--
Due to the severe damage caused by the typhoon, the name Melor was retired at the Fourth Joint Session of the ESCAP/WMO Typhoon Committee and WMO/ESCAP Panel on Tropical Cyclones during 2016."
67,"In February 2017, they chose the name Cempaka to replace Melor."
68,PAGASA announced that they had retired Nona from the rotating lists of tropical cyclone names in the Philippines.
69,"On January 20, 2016, the name Nimfa was chosen to supplant both Nona and Nonoy for the 2019 season."
