index,sentences
28,"Shortly afterwards, the cyclone began a period of rapid intensification; however, the rate of intensification was tempered somewhat by strong vertical wind shear."
29,"Vayu was upgraded to a very severe cyclonic storm at 18:00 UTC, and continued to strengthen through 00:00 UTC on 12 June, at which point the system became a Category 2-equivalent tropical cyclone on the SSHWS."
30,"One-minute sustained winds increased to 165 km/h(105 mph) six hours later as a ragged eye developed on visible-light satellite imagery, surrounded by strong deep convection, particularly in the western semicircle of the storm."
31,"The intensification trend then slowed, however, with three-minute sustained winds only increasing further to 150 km/h(95 mph) by 12:00 UTC."
32,Vayu's intensity soon plateaued as ocean heat content began to decrease and drier air began to infiltrate the cyclone's circulation.
33,"As Vayu approached the coastline of the state of Gujarat in northwestern India, the influence of a strengthening subtropical ridge over Saudi Arabia caused the system to gradually slow down and turn towards the west."
34,"At 12:00 UTC on 13 June, the JTWC indicated that lower vertical wind shear had allowed Vayu to strengthen, noting that the eye had become more distinct."
35,"Vayu's intensity was now equivalent to a minimal Category 3 major hurricane on the SSHWS, with one-minute sustained winds of 185 km/h(115 mph)."
36,"Vayu began to weaken on 14 June as it tracked slowly westward, away from the Gujarat coastline."
37,"Despite the low wind shear and warm ocean, upper-level outflow from the storm had begun to diminish, allowing the dry air entrainment from the northwest to start eroding the cyclone."
38,The central dense overcast and circulation centre became increasingly ragged and elongated as deep convection diminished and started to become displaced.
39,"Vayu weakened to Category 1-equivalent tropical cyclone status at 12:00 UTC, as the loose central convection expanded to leave a ragged eye 55 km(35 mi) in diameter."
40,Vayu's slow westward track through the weak competing steering environment over the northern Arabian Sea brought the system into an environment of high easterly vertical wind shear.
41,"The majority of deep convection became confined to the cyclone's southern quadrants, causing the system to weaken to a severe cyclonic storm at 00:00 UTC on 16 June."
42,"An approaching mid-latitude trough weakened the areas of high pressure centred to the west and northeast, Vayu recurved sharply to the northeast."
43,"Upon weakening further to a cyclonic storm, strong low-level southwesterly flow caused the system to accelerate northeastwards through the break in the blocking high-pressure ridge, back towards the Gujarat coast."
44,"Strong vertical wind shear and dry air ingestion from the western semicircle of the storm's circulation continued to erode the cyclone, and Vayu weakened into a deep depression at 03:00 UTC on 17 June, with the JTWC issuing their final advisory at this time."
45,The system was downgraded further to a depression by the IMD six hours later.
46,"Soon afterwards, the IMD issued their final advisory on the system after Vayu degenerated into a well-marked low-pressure area, just before crossing the Gujarat coast near the India–Pakistan border."
47,"On 18 June, Vayu's remnants slowly moved inland, while continuing to weaken, before dissipating later that day."
48,"-Preparations-
--First approach to land--
As the system intensified into a deep depression, the IMD issued a pre-cyclone watch for the coastline of the state of Gujarat."
49,The agency indicated that further strengthening into a cyclonic storm within the following 24 hours was very likely.
50,"Fishermen were warned not to venture into the Arabian Sea near the developing system or in the forecast path of the cyclone, and mariners already at sea were urged to return to the coast."
51,"The pre-watch for the Gujarat coastline was upgraded to a yellow cyclone alert at 12:00 UTC on 10 June, with forecasts predicting landfall as a very severe cyclonic storm on 12 June."
52,This was further upgraded to an orange  alert on 11 June.
53,"The IMD warned that thatched houses in the path of the cyclone were likely to be completely destroyed, and that kutcha houses could sustain significant damage."
54,"The IMD also indicated that a storm surge of 1.5–2.0 m(4.9–6.6 ft) was possible, and had the potential to inundate low-lying coastal areas."
55,Tropical cyclones are relatively infrequent in northwestern India and the northern Arabian Sea.
56,"Gujarat had not experienced a hurricane-force tropical cyclone landfall since an unnamed system struck the region as an extremely severe cyclonic storm in June 1998, causing more than 10,000 fatalities."
57,"As Vayu was initially forecast to make landfall as a very severe cyclonic storm, the potential for major impacts prompted significant preparation measures in the state."
58,"Beginning on the morning of 12 June, the Indian government evacuated approximately 300,000 people living in coastal regions of Gujarat to 2000 shelter homes, as well as 10,000 people from the nearby island of Diu."
59,All schools and colleges in the area were also closed to safeguard students and staff.
60,"All flights at airports in Porbandar, Diu, Bhavnagar, Keshod and Kandla were grounded from midnight local time on 13 June, and 77 train services cancelled and 38 others shortened."
61,"In Mumbai, ferry services were suspended, more than 128 train services were cancelled or shortened, and approximately 400 flights were affected by delays or diversions as the cyclone passed to the west on 12–13 June."
62,"All ports in Gujarat suspended operations from 12 June, and many vessels which had been berthed there departed the ports for safety."
63,"Approximately 2,300 personnel in 52 teams from the National Disaster Response Force were deployed to Gujarat help local authorities with evacuation efforts, as well as to aid in search, rescue and relief operations after the cyclone."
64,"Personnel from the state reserve police were deployed to the region, as well as 300 commandos from the state marine police."
65,Boats and aircraft were sent to various locations across Gujarat to enable and assist search and rescue operations if required.
66,"The Indian Coast Guard, Army, Navy and Air Force were also all put on alert, with about 2,400 army personnel in 34 teams placed on standby, and naval diving teams assembled to conduct water rescues if necessary."
67,Police officers also conducted night patrols to ensure that no residents were left behind in evacuated areas.
68,"--Second approach to land--
After local governments were informed that Cyclone Vayu was likely to return to the coast of Gujarat, further preparations were undertaken, albeit minor due to the significantly weakened nature of the system."
69,"The IMD warned that heavy rainfall and large waves were expected, and had the potential to inundate low-lying areas such as the coastal salt marshes."
70,"As a precaution, the local government in the Kutch district of northern Gujarat asked salt pan workers in coastal areas from Bhachau to Mundra to stay home from work."
71,"The government noted that five teams from the NDRF that had been deployed in the initial large-scale preparatory measures would remain in Kutch for the anticipated landfall, and that several teams of local officers had been formed to help maintain safety and security throughout the event."
72,Plans were made to evacuate local residents at short notice if required.
73,"-Impacts-
Despite not making landfall, Cyclone Vayu tracked close enough to the Indian coastline to produce minor impacts."
74,"Strong winds, heavy rainfall and large waves were experienced along large sections of the country's western coast, particularly in Gujarat."
75,"Numerous thatched houses were either damaged or destroyed by gusty winds, with many kutcha houses having their roofs torn off."
76,"A large number of tin sheds were blown away, and many trees were uprooted along the Saurashtra coast and on the island of Diu."
77,Strong winds caused the 150-year-old Bhuteshwar Mahadev temple in Porbandar to collapse and a metal shed at Somnath Temple to be damaged.
78,"Damage to power lines and electricity poles caused power cuts in more than 2,250 villages in Gujarat, with blackouts lasting for several days in some locations."
79,The prolonged strong winds generated waves of around 4 m(13 ft) high along large parts of the coastline.
80,"Many low-lying coastal areas on the Saurashtra coast and southern Gujarat were flooded by waves and tides of up to 6 m(20 ft) in height, and severe damage was caused to at least 15 houses in the city of Ullal."
81,"Local fishermen in Porbandar sustained ₹10 million(US$140,000) in damages as strong winds and waves caused as many as 25 small boats to sink, and one larger boat to receive significant damage."
82,"In Veraval, about 20 small boats and five larger boats were also damaged."
83,"Fishermen complained that there had been inadequate room to safely anchor their vessels during the cyclone, which was responsible for the damage."
84,"Some fishermen in Veraval also had to be rescued after their boats capsized in the large waves, with one person being hospitalised due to their injuries."
85,Moderate to heavy rainfall occurred in more than 100 tehsils across Gujarat.
86,"The highest observed rainfall total was at Talala in the Gir-Somnath district, where 160 millimetres(6.3 in) of precipitation was recorded."
87,"Veraval also experienced heavy rainfall, with 67 millimetres(2.6 in) falling in just six hours."
88,"In southern Gujarat, lightning strikes killed five people and injured two others."
89,Many of the victims had been working on farms during heavy rain and thunderstorms when they were struck.
90,A motorist was also killed after being hit by a falling tree on the side of the road while driving home.
91,"In the town of Chamba in northern India, houses and roads were damaged by flash flooding and hail from a severe thunderstorm associated with Vayu."
92,"Rainfall associated with Vayu continued for several days in the state of Maharashtra, with the city of Nashik receiving 92.1 millimetre(0.039 in) of precipitation in a 24-hour period on 15–16 June."
93,Cyclone Vayu also caused impacts in other parts of India.
94,Mumbai experienced strong sustained winds which peaked just below gale-force at 58 km/h(36 mph) after midday on 12 June.
95,"Several trees fell throughout the city, resulting in at least four injuries, and blocking a road for many hours."
96,A pedestrian was killed and two others were injured when an aluminium cladding sheet fell from Churchgate railway station.
97,"The family of the deceased victim received ₹500,000(US$7,000) as an ex gratia payment from the railway company."
98,Three pedestrians were injured by an acrylic sheet that had fallen from a skywalk due to strong winds.
99,"A hoarding also collapsed near a train station in Thane, although no injuries were reported."
100,"Strong winds also produced a large dust storm in the Indian capital, New Delhi, on 12 June."
101,"Crude oil and plastic waste were washed up onto beaches on the Raigad, Ratnagiri and Sindhudurg coasts by waves generated by Vayu."
102,"Enhanced waves and ocean swell generated by Cyclone Vayu while it was located in the northern Arabian Sea also affected some coastal areas of Oman, including the South Al Sharqiyah governorate."
103,"The waves caused minor flooding of low-lying areas in various towns along the coast, including Al Suwaih and Ras Al Hid."
104,"Seawater caused some houses to become flooded, as well as local beaches and surrounding areas."
105,Floodwaters also caused several vehicles to drift from where they were parked.
106,Large waves also caused minor flooding in about ten villages in coastal regions of southern Pakistan.
107,The onset of the Indian monsoon had been delayed past its usual commencement by about one week due to near-El Niño conditions in the tropical Pacific Ocean throughout 2019.
108,"The formation of Cyclone Vayu caused a further week's delay in the monsoon's progression towards northern India by drawing clouds and moisture over the Arabian Sea, away from the developing monsoon trough."
109,The severe heat wave in Pakistan was also exacerbated by Vayu.
110,The anticlockwise rotation of the cyclone's wind field caused typical cool onshore winds to be replaced by hot winds from the desert to the north.
111,"Temperatures of above 40 °C(104 °F) were experienced in numerous cities across the country, including the coastal city of Karachi."
112,"One elderly resident in Karachi died of heat stroke on 15 June, and numerous other people were treated in hospitals and medical clinics for symptoms such as dehydration, dizziness and exhaustion."
