,sentences
80,"The NHC issued its final advisory on Leslie around 21:00 UTC on 13 October, after the storm became fully extratropical."
81,"The cyclone moved ashore near Figueira da Foz at 21:00 UTC, with winds of 120 km/h(75 mph)."
82,"Leslie weakened as it traversed the Bay of Biscay on 14 October, reaching western France by 15 October."
83,"An almost stationary, convective cold front over southern France was assisted by Leslie."
84,"The latter helped to spawn a surface low over the Mediterranean Sea which increased convection near the cold front, and it provided unstable air parcels, reduced evaporation, and added moisture to the mid-levels of the airmass over France."
85,"Leslie's remnant was absorbed into Hurricane Michael's extratropical remnant by 16 October, following a brief Fujiwhara interaction."
86,"-Preparations-
A tropical storm watch was issued for Madeira on 11 October, at 21:00 UTC."
87,The watch was upgraded to a warning at 03:00 UTC on 12 October.
88,Over 180 sports games were canceled as Leslie approached.
89,"Multiple flights were canceled on 12 October, and all flights were canceled on 13 October."
90,"In Funchal, all bathhouses and a park were closed."
91,Sea voyages to Porto Santo were postponed and fishermen were ordered to move ashore by authorities.
92,"At least 13 districts in Portugal were placed under a red alert from 13 to 14 October, in anticipation of adverse weather conditions from Leslie."
93,Alerts were also issued by Portugal for Madeira and the Azores.
94,A 1990s-themed party at the Lisbon International Fair was moved back a week as Leslie approached.
95,Fishing vessels were asked to return to port and surfers were ordered to move ashore.
96,"Seaside streets were closed between Parede and Carcavelos, as well as river routes in the Tagus between Trafaria, Porto Brandão and Belém were closed on 13 October, as Leslie approached Portugal."
97,Nine ports in Portugal were closed to naval traffic due to the storm.
98,"At least 29 flights were canceled in Lisbon and Funchal, and 12 others were canceled in Porto."
99,"Several shows and events in Lisbon, including the Lisbon Marathon, were either canceled or postponed."
100,A yellow alert was declared for 25 provinces in Spain during the storm.
101,"An orange alert was issued for the provinces of Barcelona, Castellón, Huesca, Lleida, Navarra, Tarragona, Teruel, Zaragoza, Girona, and the Balearic Islands."
102,"In Seville, parks were closed on 13 October as a precaution, due to Leslie's approach."
103,"All parks but the Parque de Los Príncipes were reopened the next day, which was closed for repairs."
104,"The Aude, Hérault, Pyrénées-Orientales, Tarn, Haute-Garonne, and Aveyron departments in France were all placed under an orange alert, due to the expectation of strong winds and flooding rainfall from the approaching Leslie."
105,"-Impact-
In November 2018, Aon estimated that Leslie's damage total exceeded €424 million(US$500 million)."
106,"--Portugal--
As the cyclone reached the Portuguese Coast, it brought wind gusts of 190 km/h(120 mph); Leslie was considered the worst cyclone to affect Portugal since 1842."
107,The strong gusts were attributed to the development of a sting jet.
108,"Leslie was only the second tropical cyclone to make landfall on the Iberian Peninsula since 1842, with the other storm being Hurricane Vince, which made landfall in southern Spain during 2005."
109,Buoys at three locations along the coast recorded the height of wind-generated waves.
110,"Around 00:00 UTC on 14 October, waves up to 4.22 m(13.8 ft) high were observed offshore Faro."
111,"Waves affected Leixões and Sines around 08:00 UTC, with peak wave heights of 8.96 and 8.60 m(29.4 and 28.2 ft) occurring there, respectively."
112,"Across Portugal, at least 441 structures collapsed due to strong winds."
113,Thousands of trees were felled by the storm.
114,"A 150-year-old araucaria columnaris, a member of a tree species rare to Portugal, was among the trees felled."
115,"Around 39,000 telephone, internet, and television customers lost these services."
116,"Nearly 500 employees fixed 150 antennas, which re-established transmission services."
117,"The storm left 324,000 customers without power and injured a few dozen people."
118,"At least 61 people had to be evacuated from their houses due to damage from the storm; 57 people were from Coimbra, 3 from Viseu, and 1 from Leiria."
119,The storm caused significant damage to the forest industry in Portugal.
120,"At least €12.7 million(US$15.4 million) in economic losses occurred throughout 3,500 hectares(8,600 acres) of forest."
121,"Around 200–250 thousand pine saplings in forests located between Figueira da Foz and Leiria were destroyed, cutting production of resin."
122,"Leslie inflicted around €29.8 million(US$36.2 million) in damage to agriculture across the districts of Leiria, Coimbra, Aveiro, and Viseu."
123,Approximately €10.5 million(US$12.4 million) in damage to annual crops occurred.
124,"Over 1,000 vehicles were damaged across the country."
125,"Damage from Leslie in Portugal was estimated to be around €120 million(US$145 million), with half of the total stemming from 28,000 insurance claims for storm damage."
126,"---Coimbra District---
The storm made landfall in Figueira da Foz, which is located 200 km(120 mi) north of Lisbon."
127,Authorities in Lisbon requested that all residents remain indoors.
128,Around 800 people took refuge in a concert hall in Figueira da Foz.
129,"Wind gusts of 176 km/h(109 mph) downed trees and traffic signs, with the former causing several traffic accidents."
130,"In the city, six vehicles were damaged by a collapsing building, and another five were damaged by falling trees."
131,Multiple homes in the area were deroofed.
132,Three schools and the Figueira da Foz District Hospital were damaged by the storm.
133,"Near the shoreline, a car was pulverized and a restaurant was reduced to rubble."
134,A roof was ripped off a building and blown across an esplanade by strong winds.
135,"A high-voltage power pole collapsed in Leirosa, falling on a house; the roof of the house subsequently collapsed."
136,A surf instruction center near Praia da Leirosa was lifted onto another property.
137,Strong winds picked up a trailer and tossed it on top of another.
138,At least 80 trailers were either damaged or destroyed in the park.
139,"Hundreds of residences, businesses, and fishing piers sustained damage."
140,"Figueira da Foz was considered the worst-hit municipality, with the storm inflicting €38 million(US$46.2 million) in damage."
141,"At least 3,500 trees were downed near Serra da Boa Viagem alone."
142,"The core trees of the forest, which had survived two wildfires in 1993 and 2005 and a major storm in 2013, was largely destroyed."
143,Falling trees smashed concrete picnic tables at a park.
144,"The roofs of four bungalows sustained damage, and the balcony cover and glass of another was shattered."
145,"The Casa do Parque suffered roof damage; six changing rooms experienced both internal and roof damage, and a dishwashing station was destroyed."
146,Nearly 40 percent of the trees in the Choupal National Forest were either damaged or felled by Leslie.
147,"In Soure, damage was estimated to be at least €1,000,000(US$1,208,000), with around €600,000(US$725,000) in damage being to sports infrastructure alone."
148,Schools in the town were closed due to damage and power outages.
149,Around 90 percent of the homes in 8 parishes were damaged by Leslie.
150,The storm broke tiles on several streets and knocked down trees.
151,A pavilion was deroofed in the village of Simões.
152,Municipal authorities dispensed generators to multiple towns in the Soure municipality.
153,"In the Mira Municipality, regions were left without potable water, power, and outside contact for over a week."
154,"At least 5,000 homes sustained damage during the storm."
155,Equipment and greenhouses also sustained damage.
156,A hospital and firestation in Mira lost power during the storm; power was not restored until 14 October.
157,"Eight schools were closed in the municipality, due to a lack of water and power."
158,The Equestrian Center of Montemor-o-Velho was almost entirely destroyed by the storm.
159,A nursing home and a pavilion in Montemor-o-Velho were both deroofed.
160,"Another pavilion suffered damage to its supports, rendering it unusable."
161,"Pools were damaged in Condeixa-a-Nova, and three families were left homeless."
162,"The power company EDP declared a state of emergency in Coimbra, as a result of damage to electrical infrastructure."
163,A number of high voltage power poles were either felled or bent by the storm.
164,"At least 4,000 transformers were damaged by the storm."
165,Several buildings owned by the University of Coimbra suffered damage to their ceilings.
166,"The university stadium and a botanical garden also sustained damage, while a radio tower was toppled during the storm."
167,Over a dozen streets were blocked by fallen trees.
168,"The electric traction of trolleys was severely impaired across several streets in Coimbra, greatly restricting the availability of service."
169,Scaffolding and signage were damaged across the municipality.
170,National Road 1 was closed in two places between Mealhada and Coimbra due to fallen trees.
171,"In Senhor da Serra, solar panels used to power a school were damaged, which caused the school to close for a day."
172,"A sanctuary, a chapel, and seven greenhouses received roof damage."
173,A sports field and over a dozen homes were also damaged.
174,"---Leiria District---
In the Buçaco National Forest, Leslie left 60 people in the Palace Hotel and another 14 in houses cut off from the outside world for days."
175,"A man was injured in the Marinha Grande Municipality, Leira district, when a door was blown off a structure and struck him."
176,"In the municipality, a lighthouse was deroofed by the storm."
177,"A hotel had a window broken, a balcony destroyed, and suffered damage to its swimming pool and waterpark."
178,Nearly 100 residences in the municipality sustained damage.
179,"The roof of Maritime Police facility was lifted away, and the structure had multiple walls destroyed."
180,A restaurant was destroyed at Praia do Pedrógão.
181,"Winds blew away tents at the Praia da Vieira, prompting the evacuation of 60 people."
182,Damage in the municipality was estimated to be €5 million(US$6.1 million).
183,Around 50 campers were evacuated in Alcobaça.
184,The A17 highway connecting Leiria to Aveiro was closed due to fallen trees.
185,A gas leak also occurred at a restaurant.
186,"Four parishes in Pombal municipality lacked power and water, and communication services were cut."
187,A school was closed due to a lack of power.
188,"In the parish of Louriçal, powerlines and trees had fallen in several locations."
189,"---Aveiro and Porto Districts---
The European women's roller hockey championship, which was taking place in Mealhada, was stopped in its final minutes after the roof of the sports facility was damaged, windows shattered, and debris littered the track."
190,Players took refuge in locker rooms.
191,"Shipyards and a pavilion were damaged in Mealhada municipality, and a cafeteria sustained damage in Alameda municipality."
192,A blackout occurred in Porto on a street in Trofa after a street light toppled over.
193,Two metro stations and several pavilions were utilized as shelters for the homeless in Lisbon during the storm.
194,Around 30 residences were left without power in Valongo after a high-voltage power pole toppled.
195,"The Mestra Silva sank off the coast of Esmoriz during the storm, killing one and leaving another three missing; the captain of the ship was rescued and hospitalized."
196,"---Other districts---
Leslie brought wind gusts of 100–120 km/h(62–75 mph) to the Madeira archipelago."
197,A vault at the Convento da Saudação in Évora partially collapsed due to strong winds from Leslie.
198,A 300-year-old ash tree near the Largo da Misericórdia sustained damage during the storm.
199,Scaffolding attached to buildings collapsed in Lisbon.
200,One person was killed by a falling tree in Amieiro.
201,At least 70 trees fell and 73 structures were damaged in Viseu municipality.
202,Strong waves from Leslie deposited sand at the entrance to the Albufeira Lagoon as the storm moved ashore.
203,"Following the storm, water current velocities were greatly diminished for multiple weeks, causing the lagoon's entrance to close entirely by 9 November."
204,"--Spain--
Leslie brought torrential rainfall and flooding to the autonomous communities of Andalusia, Catalonia, Castilla-La Mancha, the Balearic Islands, and Valencia."
205,The storm caused at least 17 injuries across Spain.
206,Heavy rainfall caused the Sió river to overflow in Catalonia.
207,At least 45 landslides occurred in the region.
208,"Around 247 firefighters responded to over 1,000 emergency calls in Catalonia."
209,"In Castilla y León, 100 km/h(62 mph) winds downed trees and branches on roads in dozens of locations."
210,"The R1, R2, and R11 lines of the Rodalies de Catalunya and five roads, including the C-17 highway in Barcelona, were closed as a result of fallen trees."
211,"Girona and Barcelona experienced 14,000 power outages and 12 roads were impassable due to floodwaters; the latter forced the suspension of school transportation services for six municipalities."
212,A gas station roof was blown off in the Malgrat del Mar neighborhood in Barcelona.
213,Six people had to be evacuated from surrounding properties when a building collapsed in Tortosa.
214,"Over 200 mm(7.9 in) of rain fell in Montseny, and 209.3 mm(8.24 in) of rain fell in Viladrau."
215,"Strong winds caused a wall to collapse in Santo Ángel, forcing the closure of a road."
216,"The Albujón highway was closed in Cartagena, due to the storm."
217,A fair was canceled in Avenida de Los Toreros after a tree fell and roofs of two stalls were ripped off.
218,"The Toledo Cathedral sustained damage to its cornice, with a 20 kg(44 lb) piece falling off."
219,"A tunnel flooded in Beniaján, trapping a vehicle."
220,"Several skates turned upside down in El Prat de Llobregat, and in Palomares, the masts of two skates were snapped and another was bent."
221,"Detritus plant matter and other dregs were swept onto the Sant Salvador beach by the storm, covering most of it."
222,"An Algerian Kilo-class submarine and its accompanying tugboat, Al Moussif, anchored in the Spanish-controlled Ares Estuary during the storm."
223,"An electrical cable snapped in Zamora, sparking a ditch fire and leaving 390 residences without power."
224,"A crane toppled over, striking a building in Soria."
225,"--France--
Leslie and another system combined to cause severe flooding in the Aude, which prompted the issuance of a red alert for the department; the floods were considered to have been the worst since 1891."
226,A 12-hour rainfall total of 295 mm(11.6 in) was reported in the town of Trèbes.
227,"Around 1,000 people were evacuated in the Pezens Municipality after a dam overflowed."
228,"In the village of Veillardonnel, houses and streets were flooded and vehicles were swept away by floodwaters."
229,"In Veillardonnel and Conques-sue-Orbiel, floodwaters reached the height of first-floor windows."
230,The Aude River rose over 7 m(23 ft) to reach 7.6 m(25 ft) in Trèbes.
231,"In Puichéric, the Aude River reached a level never before seen, besting the previous record which was set in October 1871."
232,Floodwaters up to 1 m(3.3 ft) deep flooded homes in Villegailhenc.
233,A bridge also collapsed in the town.
234,At least 210 mm(8.3 in) of rain fell in Hérault.
235,"Around 6,000 people lost power in the Aude and another 2,000 in Hérault."
236,Police asked citizens in the Aude to remain in their houses and stay off flooded roadways.
237,The Leclerc promenade in Sète was closed due to 7.6 m(25 ft)-high surf and 111 km/h(69 mph) wind gusts.
238,"A total of 15 people were killed throughout the Aude as a result of the floods: six in Trèbes, three in Villegailhenc, two in Villalier, one in Veillardonnel, one in Carcassonne, and one in Saint-Couat-d'Aude."
239,At least 75 additional people were injured in the department.
240,Flooding interrupted railway traffic along the Béziers-Narbonne section and other routes in Carcassonne.
241,"Several roads in Carcassonne were blocked by felled trees, and cars were either swept away by floodwaters or destroyed."
242,Schools and universities throughout the city were closed from 15 to 16 October.
243,"In the villages surrounding Carcassonne, flash flooding overturned vehicles, damaged roadways, and caused homes to collapse."
244,Multiple waterspouts occurred near the region bordering Spain.
245,"At least 700 municipalities experienced flood damage, with an estimated total of €220 million(US$254 million)."
246,"--Elsewhere--
The Alta, a freighter ship, experienced an unrepairable mechanical issue."
247,"The United States Coast Guard and the crew considered towing the ship, but ultimately abandoned it due to the nearby Hurricane Leslie."
248,The ship ran ashore in Ireland on 16 February 2020.
249,Météo-France issued a yellow alert for the overseas territory of Martinique on 3 October due to high surf generated by Leslie.
250,The highest surf experienced in Martinique was 2.5 m(8.2 ft) in the Dominica Channel.
251,"From late September through early October, Leslie brought high surf to the East Coast of the United States, inducing the highest swell observed in some locations for years."
252,"Leslie also generated the single-longest period of tropical swells observed in the Outer Banks in the last 20 years, producing surf at chest height or higher."
253,"The highest surf was observed on 26–28 September, when Leslie was a powerful extratropical cyclone with hurricane-force winds."
254,"Leslie and a low-pressure system inhibited a trough from tracking eastward from 29 to 30 September, causing fog to persist for 32 hours in Ferryland, Newfoundland."
255,"-Aftermath-
--Portugal--
A marketplace was closed in Figueira da Foz due to roof damage, causing losses of €700 thousand(US$853 thousand) to local fishermen."
256,Tree removal work began immediately after the storm; around 150 trucks were mobilized to remove the fallen trees.
257,"However, the Institute for the Conservation of Nature and Forests estimated that the removal work would take at least 6 months."
258,"Around 80 percent of the trees planted in pine forests along the coast of Leiria, in areas heavily affected by wildfires and Leslie, died."
259,"In order to aid the recovery of the forest, plantings would continue for multiple years."
260,"Roads were also to be improved as a part of the project, which had a financial backing of €18 million(US$21.9 million)."
261,"Around €220,000(US$268,000) were donated to fund the removal and sawing of felled trees in the Bussaco National Forest."
262,"Additional funds were donated to finance the planting of over 35,000 additional trees."
263,"Near the Palace Hotel, 100 trees were planted in an area damaged by Leslie in order to honor the life of Nelson Mandela."
264,"Despite being considered a public interest, the 300-year-old ash tree was cut down on 14 November 2019."
265,"Months after Leslie, students protested about the condition of the College of Arts building at the University of Coimbra, which was one of those damaged during the storm."
266,"In Chernache, the Aerodrome Bissaya Barreto was closed from 30 May–7 June 2019, due to additional problems after Leslie had removed its windsock."
267,"Around 10,000 personnel were mobilized to deal with fallen trees and landslides in Mira."
268,Municipal authorities worked to clear fallen trees and repair broken walls and signage.
269,"Authorities activated the emergency municipal plan in Montemor-o-Velho, Figueira da Foz, Condeixa-a-Nova, Soure, Coimbra, and Mira to aid with cleanup and relief efforts."
270,The district emergency plan was activated for Coimbra district.
271,Fifty generators were provided by Pombal municipal officials to restore power to residences and small businesses.
272,The Portuguese government anticipated an expenditure of €36 million(US$43.8 million) would be required to aid the forest industry.
273,"Fisheries near Figueira da Foz operated at below normal capacity through 2020, due to a reduction in sardine supply that occurred after Leslie moved through the area."
274,"Although the Portuguese government agreed to cover 70 percent of the costs of reconstruction for the Equestrian Center of Montemor-o-Velho, it had not provided the funds two years post-storm."
275,"Initially, on 27 November 2018, the Portuguese government rejected a proposal to provide relief funds for victims of the storm."
276,The government provided €1.4 million(US$1.7 million) out of a maximum of €8.3 million(US$10.1 million) in aid to 24 municipalities in 2019.
277,They provided another €3.6 million(US$4.3 million) to those municipalities in 2020.
278,The legislature allocated €20 million(US$24.3 million) in aid to the agricultural sector.
279,"The Portuguese government opened up €15 million(US$17.7 million) in relief funds for farmers who sustained damage to buildings, equipment, livestock, and permanent crops."
280,"At least seven companies received financial aid totalling €391,000(US$478,000)."
281,Social organizations that experienced large financial woes had not received relief funding from the Portuguese government two years after the storm.
282,The legislative body was criticised for being slow in authorising the release of funds to these organizations.
283,"The Coimbra City Council approved a measure on 30 June to repair the Celas Integrated Sports Center and a building at the Campo Municipal da Arregaça, both of which were severely damaged by Leslie."
284,"Despite repairs having taken place at the sports center, it remained closed nearly a year after Leslie passed through the region."
285,"In 2021, the Rural Development Program provided €98,000(US$120,000) in aid to help repair damage caused in the Choupal National Forest."
286,"At least 5,000 new trees were to be planted and 700 damaged ones either cut down or trimmed."
287,"To aid recovery efforts, €5 million(US$6.1 million) in funds were approved for a recovery plan for the Leiria National Forest in the Marinha Grande Municipality."
288,The plan included the planting of at least 230 trees to restore the forest after Leslie and a 2017 fire destroyed most of it.
289,"The Miranda do Corvo city council approved €74,850(US$91,400) in funds to rebuild the Senhor da Serra Pavilion, which was entirely destroyed by the storm."
290,"The council also approved €34,085(US$41,600) in aid to repair the headquarters for the Vale do Açor Recreational, Cultural and Sports Association."
291,"--France--
After the storm, victims in the Aude proceeded to shelters or lodged with their neighbors, and schools were closed."
292,"Around 700 firefighters, 160 police officers, and rescue agencies took part in cleanup and rescue operations in the department."
293,Seven helicopters and one plane were mobilized for search and rescue missions in the Aude.
294,Authorities responded to at least 250 emergencies.
295,"The French Insurance Federation recorded 35,000 claims of damage in regards to the floods caused by Leslie, with 27,000 of those occurring in the Aude."
296,"Collectively, €17 million(US$20 million) in advances were paid to claimants."
297,-Notes-
