index,sentences
44,"The ports of Acapulco, Zihuatanejo, and Manzanillio were closed."
45,"In fear of flash flooding, residents along low-lying areas of Acapulco were urged to evacuate."
46,"Meanwhile, the government of Michoacán ordered the suspension of shipping by boat."
47,"Despite remaining offshore, the outer rainbands of the storm affected the southwestern coastline with gusty winds and heavy rainfall, with similar effects farther northwest."
48,"In Acapulco and Puerto Marques, the storm was responsible for minor flooding."
49,"Elsewhere across the state, damage was minor and mostly due to landslides."
50,"Along the coast of Colima, waves up to 9 ft(2.7 m) were recorded."
51,"Although some flooding was reported across the state, damage was considered minor."
52,"Further north, Erick brought extensive flood damage to Nayarit."
53,"A 74-year-old woman died while trying to escape her flooded house, while dozens of vehicles were damaged and several other streets and homes were flooded."
54,"One river overflowed its banks, affecting numerous cities."
55,"Officials in Nayarit attempted to rescue hundreds of people affected by Hurricane Erick, many of whom waited on streets to be rescued."
56,Dozens of families were directly affected by the storm.
57,Substantial amounts of debris piled up on streets.
58,"Residents reported severe economical losses, especially in Xalisco, where a disaster declaration was necessary."
59,"Offshore, a waterspout was reported."
60,"In Tepic, Governor Roberto Sandoval ordered a state of emergency."
61,Damages from the storm in Nayarit totaled to MX$386.4 million(US$30.3 million).
62,"Although the core of the system remained offshore, a ""yellow"" alert was issued for Baja California Sur."
63,"Heavy rain was recorded over much of the peninsula, resulting in flooding."
64,"The ports of La Paz, Cabo San Lucas, and San Jose del Cabo were closed due to high waves."
65,"Additionally, a ""green"" alert was issued for Baja California."
66,"In all, two people were killed while two others were missing."
