index,sentences
38,"The Australian Defence Force formed Joint Task Force 661, dubbed ""Operation Queensland Assist"", to provide assistance with aeromedical evacuation, search and rescue, road clearance, restoration of essential services, emergency accommodation and the delivery of stores if required."
39,The Royal Australian Navy landing ship HMAS Choules set sail from Sydney to Queensland to support post-storm recovery.
40,"Normally, HMAS Canberra and HMAS Adelaide would be deployed; however, propulsion issues with the two vessels kept them docked for repairs."
41,Three MRH-90 helicopters from HMAS Albatross were also deployed to Queensland.
42,"The Royal Australian Air Force put transport aircraft on standby at Townsville, RAAF Base Amberley and RAAF Base Darwin."
43,"The Australian Defence Force's pre-deployment of resources was the largest in the nation's history in advance of a natural disaster; approximately 1,200 personnel were deployed."
44,"--Media criticism--
There was criticism of the intense coverage of the cyclone by commercial TV media, including some unsafe actions by reporters."
45,"Former Deputy Leader of Australian Greens, Adam Bandt, was criticised by the conservative government's Federal Energy Minister for suggesting that construction of new coal plants would cause climate change, and hence increase the intensity of extreme weather events like Cyclone Debbie."
46,"-Impact-
--Queensland--
An unexpected turn to the south during the cyclone's final approach to the Queensland coast brought the storm directly on top of Hamilton Island, where no evacuations took place."
47,"Damage was reported on the Whitsunday Islands, as strong winds lifted some roofs from houses; on Hamilton Island, sustained winds reached 191 km/h(119 mph) with gusts up to 263 km/h(163 mph) around 10:28 a.m. local time on 28 March."
48,Winds in excess of 100 km/h(62 mph) battered the island for more than 24 hours.
49,"Power outages affected at least 63,000 properties across Queensland, and numerous trees were uprooted during the storm, with some crashing onto homes."
50,Many animals would have been left to die.
51,"Major damage was reported across Bowen, where most homes had been built before stricter building codes were enforced."
52,"Approximately 300 people, primarily tourists, on Daydream Island were left stranded and in dire need of supplies."
53,"Attempts were made to evacuate residents from the island; however, ships were unable to dock as the jetty was destroyed."
54,"A flock of cockatoos was caught in the storm near Airlie Beach, and many died while clinging to tree branches."
55,"One particular bird, later nicknamed Debbie, was found stripped of its feathers by Townsville Bulletin photographer Alix Sweeney and rescued as the cyclone's eye passed through."
56,The story of Debbie became a viral headline.
57,"Although seemingly in good spirits once the storm cleared, the bird died during the overnight of 29–30 March likely due to internal injuries."
58,"Inclement weather and evacuations associated with the cyclone were blamed for a fatal car accident near Proserpine on 27 March, where one person died on-scene whilst two others were hospitalised."
59,A man in Proserpine also suffered an injury and was hospitalised after a wall collapsed on him on 28 March.
60,"Torrential rains—described by the Bureau of Meteorology as ""phenomenal""—affected large portions of Queensland, particularly in the Pioneer Basin."
61,"Forty-eight-hour accumulations in the area exceeded 1,000 mm(39 in)—these areas see an average of 1,500 to 2,000 mm(59 to 79 in) of rain per year."
62,"West of Mackay, the Kinchant and Middle Creek dams overflowed, prompting additional evacuation of residents."
63,"Multiple sections of the Bruce Highway between Townsville and Mackay were submerged by floodwaters, prompting its closure."
64,"The ex-tropical cyclone went on to cause damage further south, particularly around the Logan and Albert Rivers, flooding infrastructure such as the Beenleigh railway station and resulting in the death of a 77-year-old man in Eagleby."
65,Damage to Queensland's sugar industry is expected to cost A$150 million(US$114.5 million).
66,The majority of these costs lie in Proserpine and Mackay.
67,"35% of all sugarcane in the Proserpine region and 20% of all sugarcane in the Mackay region were damaged, costing A$50 million(US$38.2 million) and A$81 million(US$61.8 million) respectively."
68,Damage to winter crops in the Bowen–Gumlu region reached A$100 million(US$76.4 million).
69,"Insured losses across Australia reached A$1.65 billion(US$1.26 billion), with 73,000 damage claims being filed."
70,Total economic losses reached A$3.5 billion(US$2.67 billion).
71,"In addition, a total of eight deaths were reported throughout Queensland."
72,"--New South Wales--
Ex-Tropical Cyclone Debbie continued to move south and merged with a cold front moving up the north coast of New South Wales."
73,"This triggered heavy rainfall in the Northern Rivers and led to significant flooding in the Tweed, Lismore, Byron, Richmond Valley, Kyogle and Ballina local government areas."
74,"A woman drowned in floodwaters at a rural property south of Murwillumbah, while the Pacific Motorway was cut off by floodwaters at Chinderah."
75,"New South Wales Premier Gladys Berejiklian declared the regions as disaster zones, thus enabling the residents to access disaster assistance funding."
76,"Two more people were confirmed to have drowned in floodwaters on 1 April, another south of Murwillumbah and one at Gungal."
77,"On 3 April, a mother and two of her children drowned when their car plunged into the flooded Tweed River at Tumbulgum."
78,"In total, Debbie killed six people in New South Wales."
79,"--New Zealand--
A week after becoming extratropical, the remnants of Cyclone Debbie passed over New Zealand, causing flash flooding over many areas."
80,"The township of Edgecumbe in the Bay of Plenty region was evacuated on April 6 due to flooding, and a state of emergency declared."
81,The insurance claims reached NZ$91.5 million(US$63.8 million).
82,"-Aftermath-
Queensland Premier Annastacia Palaszczuk pledged A$1,000,000(US$754,205) to assist the Australian Red Cross Society, Salvation Army, St. Vincent de Paul Society of Queensland, and UnitingCare Community in distributing supplies."
83,Debbie was the only name from the 2016–2017 season to be retired by the Bureau of Meteorology.
84,It was replaced by Dara in mid-2018.
