,sentences
85,"On July 4, convection increased with the aid of a convectively-coupled kelvin wave, and two days later, a broad area of low pressure formed along the wave axis well south-southwest of Baja California."
86,"After further organization, the disturbance was declared a tropical depression at 12:00 UTC on July 7."
87,"Steered westward around a subtropical ridge, the depression intensified into Tropical Storm Fausto six hours later and simultaneously attained peak winds of 45 mph(70 km/h)."
88,"By early on July 9, Fausto weakened to a tropical depression as dry air became entrained into the circulation."
89,"The low-level center opened up into a trough by 12:00 UTC, marking the demise of the cyclone."
90,"--Tropical Storm Wali--
On July 13, the NHC began to monitor a large area of disturbed weather centered about 1,500 mi(2,415 km) west-southwest of the southern tip of the Baja California peninsula associated with a tropical wave."
91,"The disturbance crossed into the central North Pacific basin three days later, there the deep convection around the center soon began to organize."
92,"A tropical depression formed on July 17, and the depression strengthened into Tropical Storm Wali later that day, with amid marginal sea surface temperatures of 79–81 °F(26–27 °C)."
93,"The storm attained sustained winds of 45 mph(75 km/h) at 00:00 UTC on July 18, but increasing westerly wind shear stymied further strengthening."
94,"Wali's movement was to the northwest, steered by a mid-level ridge to its north and an upper trough west of the main Hawaiian Islands."
95,"Wali weakened to a tropical depression at 18:00 UTC that same day, and degenerated into a remnant low six hours later."
96,The remnants of Wali passed around 500 mi(805 km) southwest of the island of Hawaii during the evening of July 19.
97,"After degenerating, the spreading plume of Wali's remnant moisture interacted with an unstable air mass beneath the eastern flank of a separate upper trough over the Hawaiian Islands on July 19–20, triggering thunderstorms across the island of Hawaii and then significant rainfall on Oahu."
98,"Rainfall totals on Oahu mostly ranged from 5 in(130 mm) to 10 in(250 mm), though multiple sites along the windward slopes of the Koolau Range received more, with several receiving over 4 in(100 mm) per hour."
99,The rain gage at Kahana Bay Beach showed that 13.84 in(352 mm) fell in a 12 hours.
100,Heavy rainfall also affected Molokai and Maui.
101,Property damage from the storm was reported on Oahu and on Maui.
102,"There were no fatalities due to the flooding; however, one fatality related to the rain event was reported when a swimmer drowned in rough seas in Maalaea Bay, near Molokini."
103,"--Hurricane Genevieve--
A disturbance first identified south of Panama on July 15 continued west and organized into a tropical depression around 00:00 UTC on July 25; it intensified into Tropical Storm Genevieve six hours later."
104,"Increasing wind shear caused the cyclone to degenerate to a remnant low early on July 28 after it entered the central Pacific, and although it regenerated and subsequently intensified into a tropical storm again two days later, an unfavorable environment caused it to lose its status as a tropical cyclone for a second time around 00:00 UTC on August 1."
105,"Genevieve once again regenerated to a tropical depression around 06:00 UTC on August 2, and it continued west across the central Pacific as a low-end system for several days."
106,"An intensification trend began in earnest on August 5, and Genevieve attained hurricane strength around 12:00 UTC the next morning before beginning a period of rapid intensification."
107,"It attained major hurricane intensity before crossing the International Date Line into the western Pacific early on August 7, where the system further intensified into a Category 5-equivalent typhoon."
108,"--Hurricane Hernan--
A tropical wave moved off the western coast of Africa on July 12 and reached the East Pacific by July 21."
109,"Initially devoid of convection, shower and thunderstorm activity increased significantly a few days later, possibly due to the passage of a convectively-coupled kelvin wave."
110,"Following the development of a closed area of low pressure, the disturbance was designated as a tropical depression at 06:00 UTC on July 26 while located about 405 mi(650 km) southwest of Zihuatanejo, Mexico; twelve hours later, it was upgraded to Tropical Storm Hernan."
111,"Influenced by a mid-level ridge over the southern United States and Mexico, the cyclone moved west-northwest to northwest while quickly strengthening."
112,"At 18:00 UTC on July 27, Hernan intensified into a Category 1 hurricane and simultaneously attained peak winds of 75 mph(120 km/h)."
113,"Thereafter, increasing westerly shear and cooling ocean temperatures caused the storm to begin weakening."
114,Hernan was downgraded to a tropical storm at 06:00 UTC on July 28 and degenerated into a remnant low at 12:00 UTC the following day.
115,The remnant low slowed and turned west prior to dissipating early on July 31.
116,"--Hurricane Iselle--
A tropical wave emerged from Africa on July 14, eventually organizing into a tropical depression over the eastern Pacific around 12:00 UTC on July 31; six hours later, it strengthened into Tropical Storm Iselle."
117,"A mid-level ridge over Mexico directed the system west-northwest, while improving upper-level winds allowed Iselle to begin rapid intensification."
118,Iselle reached hurricane intensity around 00:00 UTC on August 2 and major hurricane strength by 12:00 UTC the next day.
119,"As the hurricane moved parallel to the 26 °C isotherm, its cloud pattern evolved to resemble an annular hurricane, with a large eye and lack of convective bands."
120,It intensified into a Category 4 hurricane early on August 4 and attained peak winds of 140 mph(225 km/h) around 18:00 UTC that day.
121,"Increased wind shear prompted a weakening trend as the system entered the central Pacific, and it weakened to a tropical storm by 06:00 UTC on August 8 before making landfall just east of Pahala, Hawaii, with winds of 60 mph(95 km/h) six hours later."
122,"The high terrain of Hawaii contributed to the disruption of Iselle's cloud pattern, and it degenerated to a remnant low by 06:00 UTC on August 9 before dissipating west of the island late the next day."
123,"--Hurricane Julio--
Julio originated from a tropical wave that moved off Africa on July 20, ultimately organizing into a tropical depression well southwest of Baja California by 00:00 UTC on August 4."
124,"After intensifying into a tropical storm six hours later, it tracked west-northwest."
125,"Light northeasterly wind shear allowed the cyclone to reach hurricane strength around 06:00 UTC on August 6 and further organize to its peak as a Category 3 with winds of 120 mph(195 km/h) two days later, despite cool ocean temperatures."
126,"Shortly after entering the central Pacific, Julio began to weaken as a result of cold water upwelling."
127,"Although the cyclone fell to a tropical storm early on August 12, an upper-level environment still favorable for strengthening allowed Julio to briefly regain hurricane strength the next day."
128,"Julio fell below hurricane strength once again early on August 14 as southwesterly wind shear increased, weakened to a tropical depression early on August 15, and degenerated to a remnant low around 18:00 UTC that day."
129,The low dissipated over the far northern Pacific on August 18.
130,"--Hurricane Karina--
A tropical wave left Africa on July 28, crossing Central America to become a tropical depression by 00:00 UTC on August 12."
131,"The newly formed system strengthened as it moved west-northwest, becoming Tropical Storm Karina around 12:00 UTC the next morning, and further intensifying to a hurricane by 18:00 UTC on August 14."
132,"Increasingly easterly shear eroded the hurricane's inner core, and Karina dramatically weakened as a result."
133,"By August 19, as it remained disorganized, a large ridge to its north diminished and a sprawling tropical cyclone—Lowell—formed to its east, leading to weak steering currents that allowed Karina to meander."
134,"It executed a three-day-long cyclonic loop, while environmental conditions began to improve, and became a hurricane again by 18:00 UTC on August 22; twelve hours later, Karina reached peak winds of 85 mph(135 km/h)."
135,"Lower ocean temperatures and increasing shear soon deteriorated the storm's cloud pattern, and it fell below hurricane strength early on August 24."
136,"Lacking persistent convection, Karina degenerated to a remnant area of low pressure by 18:00 UTC on August 26."
137,The remnant low moved around the southern portion of nearby Hurricane Marie and dissipated early on August 28.
138,"--Hurricane Lowell--
A tropical wave departed Africa on August 1, crossing Central America to become a tropical depression around 12:00 UTC on August 17."
139,"With a circulation about 920 mi(1,480 km) across, the unusually large system only slowly organized, becoming Tropical Storm Lowell around 18:00 UTC on August 18."
140,"Strong upper-level winds that had been plaguing the system weakened as it moved west then northwest, and its large circulation contracted, allowing Lowell to attain hurricane strength with peak winds of 75 mph(120 km/h) by 12:00 UTC on August 21 as a large eye became evident."
141,Low wind shear allowed Lowell to only slowly decrease in intensity over the coming days despite cooling ocean temperatures.
142,It became a tropical depression early on August 24 and degenerated to a remnant low around 12:00 UTC that morning.
143,"The post-tropical cyclone turned west and remained distinct until late on August 28, when it dissipated into an open trough well northeast of Hawaii."
144,"--Hurricane Marie--
A tropical wave crossed the coast of Africa on August 10, developing into a tropical depression over the East Pacific around 00:00 UTC on August 22."
145,"Embedded in a very favorable environment, the system intensified into Tropical Storm Marie six hours later, part of a larger 66-hour period of rapid intensification that ultimately brought the storm to its peak as a Category 5 hurricane with winds of 160 mph(255 km/h) around 18:00 UTC on August 24."
146,"An eyewall replacement cycle later that day curbed the strengthening trend, and by August 26, a persistent ridge over the southern United States directed Marie into cooler ocean waters; both of these events caused steady to rapid weakening."
147,Marie weakened to a tropical storm around 18:00 UTC on August 27 and degenerated to a remnant low a day later.
148,"The low turned west and eventually dissipated, early on September 2."
149,"--Hurricane Norbert--
A tropical wave departed Africa on August 18 and reached the East Pacific nearly two weeks later, where it steadily organized into Tropical Storm Norbert around 12:00 UTC on September 2."
150,"Departure from the ITCZ resulted in the system moving north initially, but a series of ridges over Mexico directed it on a west to northwest track for the remainder of its duration."
151,"Over anomalously warm ocean waters, and part of an increasingly favorable shear regime, Norbert intensified into a hurricane by 00:00 UTC on September 4."
152,"After levelling off in intensity the next day, the system quickly strengthened to its peak as a Category 3 hurricane with winds of 125 mph(200 km/h) around 06:00 UTC on September 6."
153,"Norbert passed west of Baja California and entered a drier environment, causing a rapid decay that caused it to degenerate to a remnant low by 00:00 UTC on September 7."
154,The low meandered offshore before dissipating early on September 11.
155,"--Hurricane Odile--
The most destructive hurricane of the 2014 season began as a tropical depression around 00:00 UTC on September 10 from a tropical wave that first left Africa on August 28."
156,"Situated between two mid-level ridges, the system moved northwest while steadily intensifying, becoming Tropical Storm Odile six hours after formation and further strengthening into a hurricane by 06:00 UTC on September 13."
157,"A period of rapid intensification began at that time, with Odile's winds increasing from 75 mph(120 km/h) to a peak of 140 mph(225 km/h) within a 24-hour timeframe."
158,"The onset of an eyewall replacement cycle caused the hurricane to weaken slightly on September 14, but Odile still maintained winds of 125 mph(200 km/h) when it made landfall near Cabo San Lucas at 04:45 UTC."
159,"It continued up the spine of Baja California before curving northeast into the Gulf of California, ultimately making a second landfall near Alvaro Obregón, Mexico as a minimal tropical storm on September 17."
160,Odile progressed inland and quickly dissipated over the mountainous terrain of Mexico by 06:00 UTC the next day.
161,"--Tropical Depression Sixteen-E--
A tropical wave that cannot be traced back to Africa was first noted over the central Atlantic on August 29."
162,"It entered the East Pacific four days later, where an increase in organization led to the development of a tropical depression well southwest of Baja California around 06:00 UTC on September 11."
163,"A mid-level ridge to its east directed the newly formed system northwest to north initially, but as this ridge gradually dissipated, nearby Hurricane Odile became the dominant steering mechanism and forced the depression generally east."
164,"In close proximity to Odile, the depression was heavily sheared and thus failed to intensify into a tropical storm."
165,It instead degenerated to a remnant low around 06:00 UTC on September 15 before weakening to an open trough the next morning.
166,"--Hurricane Polo--
The interaction of a westward-tracking tropical wave that emerged off the coast of Africa on September 4, an eastward-tracking kelvin wave, and an elongated surface trough led to the formation of Tropical Storm Polo by 00:00 UTC on September 16 about 310 mi(500 km) south of Puerto Escondido, Mexico."
167,"Tracking northwest within an environment conducive for strengthening, Polo intensified into a Category 1 hurricane and reached peak winds of 75 mph(120 km/h) by 00:00 UTC on September 18 as an eye became evident on satellite imagery."
168,"A sharp increase in wind shear quickly thereafter caused the storm's center to become exposed, and a reconnaissance mission indicated that Polo weakened to a tropical storm by 18:00 UTC that day."
169,"After maintaining intensity for about a day, the cyclone weakened to a tropical depression by 06:00 UTC on September 22 and further decreased into a remnant low six hours later."
170,The low turned southwestward before dissipating well southwest of the southern tip of Baja California on September 26.
171,"At 15:00 UTC on September 16, a tropical storm watch was issued for the coast of Southwestern Mexico from Zihuatanejo, Guerrero to Cabo Corrientes, Jalisco."
172,"Just 24 hours later, a tropical storm warning was put in effect Punta San Telmo, Michoacán to Playa Perula, Jalisco."
173,"One tourist perished and three others, including two fisherman, went missing in Guerrero."
174,A total of 190 restaurants and 20 shops were damaged.
175,Damage in the state totalled at about 100 million pesos(US$7.6 million).
176,"--Hurricane Rachel--
A vigorous tropical wave moved off Africa on September 7, aiding in the formation of Hurricane Edouard before entering the East Pacific on September 19."
177,"There, it interacted with pre-existing southwesterly flow, eventually leading to the formation of a tropical depression around 18:00 UTC on September 23."
178,Moderate northeast wind shear prevented the west-northwest-moving depression from becoming Tropical Storm Rachel until 00:00 UTC on September 25.
179,"The next day, Rachel's original center dissipated and a new one formed under deep convection."
180,"Environmental conditions became more favorable on September 27, when the cyclone reached hurricane strength at 18:00 UTC."
181,"It attained peak winds of 85 mph(135 km/h) six hours later before dry air, wind shear, and cooler waters caused a quick decay as the storm moved north."
182,Rachel fell below hurricane strength around 06:00 UTC on September 29 and degenerated to a remnant low by 12:00 UTC the next morning.
183,It dissipated early on October 3.
184,"--Hurricane Simon--
A tropical wave departed Africa on September 14 and continued into the eastern Pacific ten days later, where it interacted with the ITCZ and produced a large area of convection."
185,"An area of low pressure developed within this convection and organized while moving west-northwest, becoming a tropical depression by 18:00 UTC on October 1 and intensifying into Tropical Storm Simon twelve hours later."
186,"Simon only slowly strengthened initially, limited by its broad size."
187,"However, beginning around 18:00 UTC on October 3, it began a 30-hour period of rapid intensification wherein maximum winds increased from 65 mph(105 km/h) to 130 mph(210 km/h), a Category 4 hurricane."
188,"The system turned northwest around the periphery of a ridge, tracking into a region of low ocean heat content that prompted cold water upwelling."
189,Simon rapidly weakened to a tropical storm early on October 6 before gradually degenerating to a remnant area of low pressure around 00:00 UTC on October 8.
190,The post-tropical cyclone turned east and moved ashore Baja California Sur several hours later before dissipating over rugged terrain by 06:00 UTC the next day.
191,"--Hurricane Ana--
An area of deep convection and a low-pressure area merged and became Tropical Depression Two-C on October 13."
192,"It slowly intensified and turned northwestward, developing into Tropical Storm Ana."
193,The storm continued intensifying and was upgraded to a strong tropical storm.
194,"Ana turned westward, strengthening into a Category 1 hurricane on October 17."
195,"As Ana kept south of the island chain, the hurricane produced large waves and winds."
196,"Consequently, the Central Pacific Hurricane Center initiated tropical storm watches."
197,Ana was downgraded to a tropical storm very early on October 20.
198,"Beginning on October 15, various tropical cyclone warnings and watches were issued for Hawaii, starting with a tropical storm watch for the Big Island."
199,"Three days later, a tropical storm warning was issued for Kauai and Nihau, and was extended to include portions of the Papahānaumokuākea Marine National Monument."
200,The threat of the storm forced parks and beaches to close in the state.
201,"While passing south of Hawaii, Ana produced heavy rainfall on most of the islands, peaking at 11.67 in(296 mm) at Keaumo on the Big Island."
202,"The rains caused the Sand Island water treatment plant in Honolulu to overflow, which sent about 5,000 gallons of partially treated wastewater into Honolulu Harbor."
203,"On October 25, Ana was downgraded to a tropical storm for the second time."
204,Ana continued on a track to the northwest and weakened even further.
205,The system eventually turned north and once again re-strengthened into a high-end tropical storm.
206,"Ana turned northwest and soon northeast, fluctuating in strength before being picked up by the jet stream."
207,"While racing off to the northeast at nearly 35 knots, Ana once again strengthened into a Category 1."
208,"After yet again being downgraded to a tropical storm, Ana became extratropical far to the northeast of Hawaii on October 26."
209,"--Tropical Storm Trudy--
A broad area of low pressure became established across the East Pacific during the first week of October."
210,"In conjunction with an eastward-moving convectively-coupled kelvin wave and a Tehuantepecer, a significant increase in convection in association with the low was observed."
211,"Following several days of consolidation, the disturbance acquired sufficient organization to be declared a tropical depression at 12:00 UTC on October 17; six hours later, it was upgraded to Tropical Storm Trudy."
212,"Amid an exceptionally favorable environment, Trudy quickly intensified as it moved north-northwestward, with the formation of an inner core and eye evident on conventional and microwave satellite imagery."
213,"At 09:15 UTC on October 18, the cyclone reached peak winds of 65 mph(105 km/h) as it moved ashore just southeast of Marquelia, Mexico."
214,"Trudy quickly weakened following landfall, weakening to a tropical depression at 18:00 UTC and dissipating by 06:00 UTC on October 19, while located over the mountains of southern Mexico."
215,"Trudy's remnant energy continued across Mexico and contributed to the development of Tropical Storm Hanna/Tropical Depression Nine on October 21, 2014."
216,"In preparation for the cyclone, various tropical cyclone watches and warnings were issued for the coastline of southeastern Mexico."
217,"A ""yellow"" alert was initially activated for Guerrero; however, following Trudy's period of rapid intensification, this was abruptly upgraded to a ""red"" alert for southeastern portions of the state as well as southwestern Oaxaca, and the remainder of the two states were placed under an ""orange"" alert."
218,"Upon making landfall, torrential rainfall associated with the cyclone caused numerous landslides and flooding."
219,"Approximately 4,075 people were evacuated from the most-at-risk locations."
220,"A total of 5,000 homes were affected by the storm, 218 of which damaged and an additional six completely destroyed."
221,"At the height of the storm, more than 20,000 households were without electricity."
222,A state of emergency was declared for 35 municipalities across Guerrero and 100 municipalities in Oaxaca.
223,"Overall, Trudy was responsible for nine deaths: eight in Guerrero and one in Campeche."
224,"--Hurricane Vance--
A trough that extended from the Atlantic's Tropical Storm Hanna into the eastern Pacific led to widespread convection south of the Gulf of Tehuantepec in late October."
225,"This disturbance remained disorganized until 06:00 UTC on October 30, when a well-defined center and organized thunderstorm activity led to the formation of a tropical depression."
226,The cyclone intensified into Tropical Storm Vance twelve hours later but ultimately weakened some due to the entrainment of dry air.
227,"After drifting for a day, mid-level ridging over the far eastern Pacific caused the storm to move west-northwest."
228,Improving environmental conditions allowed it to become a hurricane around 12:00 UTC on November 2 and rapidly strengthen to a Category 2 with winds of 110 mph(175 km/h) the next day.
229,"Vance curved northeast into a higher shear environment by November 4, causing the system to weaken from a Category 2 hurricane to a tropical depression in an 18-hour period."
230,The depression opened up into a trough around 12:00 UTC on November 5 and moved ashore Sinaloa and Nayarit several hours later before dissipating.
231,"Heavy rains from the remnants of Vance, lasting 40 hours in some places, damaged 2,490 homes across 7 municipalities in the Mexican state of Durango."
232,Flooding up to 1 m(3.3 ft) in depth affected ten homes in San Dimas.
233,Thirty families in the area were evacuated due to the rising water.
234,"A few landslides were reported in the region, though no major damage resulted."
235,"-Storm names-
The following list of names was used for named storms that formed in the North Pacific Ocean east of 140°W during 2014."
236,"This is the same list used in the 2008 season, with the exception of Amanda, which replaced Alma."
237,The name Amanda was used for the first time this year.
238,"For storms that form in the North Pacific from 140°W to the International Date Line, the names come from a series of four rotating lists."
239,"Names are used one after the other without regard to year, and when the bottom of one list is reached, the next named storm receives the name at the top of the next list."
240,"Two named storms, listed below, formed within the area in 2014."
241,"Also, named storms in the table above that crossed into the area during the season are noted(*)."
242,"--Retirement--
On April 17, 2015, at the 37th session of the RA IV hurricane committee of the World Meteorological Organization(WMO) retired the name Odile from its rotating name lists due to the damage and loss of life it caused, and it will not be used again in the Eastern Pacific basin."
243,Odile was replaced with Odalys for the 2020 season.
244,"The WMO also removed the name Isis from its place in the rotation, deeming its continued use as a storm name inappropriate because it had become associated with the Islamic extremist militant group known widely as ISIS."
245,The name Ivette was chosen to replace it in the 2016 season.
246,"-Season effects-
This is a table of all of the tropical cyclones that formed in the 2014 Pacific hurricane season."
247,"It includes their name, duration(within the basin), peak classification and intensities, areas affected, damage, and death totals."
248,"Deaths in parentheses are additional and indirect(an example of an indirect death would be a traffic accident), but were still related to that storm."
249,"Damage and deaths include totals while the storm was extratropical, a wave, or a low, and all of the damage figures are in 2014 USD."
250,-Footnotes-
