index,sentences
25,"-Meteorological history-
In late December 2015, a long-lived and powerful westerly wind burst—a feature commonly associated with strong El Niño events—triggered the formation of Tropical Depression Nine-C in the central North Pacific, along with its twin, Tropical Cyclone Ula, in the central South Pacific."
26,"Tropical Depression Nine-C quickly dissipated by the start of 2016, leaving behind a large area of moisture across the equatorial Pacific."
27,"The persistent, powerful westerly wind burst spurred cyclogenesis within a persistent, low-latitude, west-to-east-oriented surface trough that spanned between 1.0°N and 3.0°N latitude as far east as 155.0°W longitude, resulting in the formation of a weak area of low pressure on January 6, at the extremely low latitude of 1.9°N. The disturbance developed in an area of high wind shear, which kept the system from quickly organizing."
28,"The low and the trough drifted northward, as the subtropical ridge spanning the region was significantly weakened by a passing extratropical storm in the North Pacific."
29,"Deep convection then developed near the low and also along a broad portion of the trough; however, thunderstorms failed to concentrate around the center of the disturbance."
30,"Fueled by unusually high sea surface temperatures, estimated at 29.5 °C(85.1 °F), deep convection increased and gradually organized around the low, and the system gradually coalesced into a tropical depression by 06:00 UTC on January 7, at a latitude of 3.3°N. This marked the earliest formation of a tropical cyclone on record in the Central Pacific, surpassing 1989's Tropical Storm Winona by six days."
31,"A ridge aloft centered directly above the system enhanced its poleward anticyclonic outflow, enabling the development of deep convection around its center, and soon afterward, the system strengthened into a tropical storm, which received the name Pali, becoming the earliest tropical cyclone recorded in the northeastern Pacific."
32,"Pali continued intensifying through the first half of January 8 and nearly reached Category 1 hurricane strength, with maximum 1-minute sustained winds reaching 70 mph(110 km/h), but easterly vertical wind shear caused by the ridge aloft increased and disrupted its center, causing the storm to start weakening and curve northwestward."
33,"Steady weakening continued through January 9, as Pali's deep convection was displaced to the west of its low-level circulation center and intermittently pulsed, later leading to a sharp decrease in the storm's intensity."
34,"By the end of that day, Pali barely maintained tropical storm strength, with the storm's 1-minute sustained winds registering at 40 mph(65 km/h)."
35,"The lack of persistent deep convection resulted in Pali being a weaker system, but this permitted the storm to be more resistant to the easterly wind shear, causing its forward motion to decrease significantly."
36,"The ridge of high pressure weakened and retreated southward on January 10, which caused the vertical wind shear to gradually diminish."
37,"Afterward, Pali started re-intensifying, with persistent deep convection redeveloping near its center and within the storm's western quadrant."
38,This shift in steering currents also caused Pali to slowly turn eastward.
39,"Pali almost completely stalled during this time, due to the absence of significant steering currents."
40,"On January 11, the ridge of high pressure moved directly over Pali, leading to the reestablishment of poleward outflow above the storm and the eventual development of southwesterly flow aloft, enabling the storm's convection to slowly increase in coverage and organization within all quadrants, and also establishing a northeastward movement."
41,"At 00:00 UTC on January 12, light vertical wind shear and high sea surface temperatures enabled Pali to strengthen into a Category 1 hurricane, becoming the earliest hurricane on record in the northeast Pacific basin, beating the previous record set by Hurricane Ekeka in 1992, by 19 days."
42,"Around the same time, the storm began curving towards the southeast, as a deep ridge developed to the north."
43,The storm also displayed a well-defined eye by 18:00 UTC that day.
44,"Pali continued strengthening while travelling southward, and early on January 13, Pali reached its peak intensity as a Category 2 hurricane, with maximum 1-minute sustained winds of 100 mph(155 km/h) and a minimum central pressure of 978 millibars(28.9 inHg)."
45,"During the next few days, Pali rapidly weakened while turning back towards the south-southwest, due to steady increases in southerly vertical wind shear and the loss of Coriolis force."
46,"The storm's weakening trend began on January 13 and accelerated through the next day, as Pali moved back towards the area from where it had formed."
47,"The storm's eye became indistinguishable by 06:00 UTC on January 13, as the system continued to weaken."
48,Vertical wind shear exceeded 25 mph(40 km/h) by early January 14.
49,"Further decay in the organization of the storm's deep convection caused Pali to be downgraded into a remnant low late on January 14, with the system barely being distinguishable within the surface trough where it had spent its entire life, and the storm's center dissipated by 00:00 UTC on January 15."
50,"However, Pali's remnants continued to persist for a while, before dissipating later that day."
51,"Pali completed a broad and looping track, dissipating approximately 50 nmi(58 mi; 93 km) from where it had initially developed."
52,"While weakening, Pali reached a minimum latitude of 2.6°N, making it the second-lowest latitude tropical cyclone on record in the Western Hemisphere, behind Tropical Depression Nine-C, which attained a minimum latitude of 2.2°N just two weeks prior."
53,"-Impacts-
In the 19th session of the World Meteorological Organisation(WMO)'s Tropical Cyclone Committee, in July 2021, Kiribati reported that Hurricane Pali had severe impacts in Kiribati."
54,"While Pali caused a significant amount of property damage, the exact amount of damage was not given in the report to the WMO."
55,"Pali caused a cargo ship to run aground on the coast of Kiribati, killing four people."
56,"Additionally, Pali's storm surge combined with the Spring Tide and the El Niño-induced above-average sea level, producing major coastal flooding in Kiribati, which caused significant damage to the island nation's coastal infrastructure."
57,-Notes-
