,sentences
115,The extratropical remnant continued northeastward and lost its identity near Greenland on September 17.
116,"Tropical cyclone warnings and watches were issued for Bermuda beginning on September 8, which were discontinued two days later after the storm bypassed the island."
117,"Wind gusts on Bermuda reached 41 mph(66 km/h), felling several trees onto power lines."
118,The storm produced large waves along the East Coast of the United States.
119,"Later, Erin brushed Newfoundland, producing sustained wind speeds of 53 mph(85 km/h), with a gust of 67 mph(108 km/h) at Cape Race, while rainfall in the province peaked at 5.1 in(130 mm) on Sagona Island."
120,"Along the coast, the passage of the storm led to wave heights of up to 30 ft(9.1 m)."
121,"--Hurricane Felix--
A tropical wave spawned a tropical depression on September 7 near the Cape Verde islands, which degenerated back into a tropical wave the next day due to strong shear."
122,"It redeveloped back into a tropical depression on September 10, and intensified into Tropical Storm Felix the next day while tracking generally northward."
123,"By September 13, it intensified into a hurricane, and subsequently it underwent rapid deepening, becoming a major hurricane on September 14 with peak winds of 115 mph(185 km/h)."
124,"By that time, Felix had turned to the northeast, and subsequently entered an area of unfavorable conditions."
125,"The hurricane gradually weakened, deteriorating to a tropical storm on September 17."
126,Cool waters and higher wind shear caused additional weakening while Felix nearly stalled to the southwest of the Azores.
127,"Late on September 18, the storm weakened to a tropical depression, and early the next day Felix dissipated."
128,"--Hurricane Gabrielle--
A weak low- to mid-level trough remained nearly stationary offshore the Southeastern United States in early September."
129,"A cut-off low developed over Florida on September 9, while an associated surface low formed by late on September 11."
130,"The system became a tropical depression around 18:00 UTC about 145 mi(235 km) west-southwest of Naples, Florida."
131,"The depression drifted west-southwest and slowly intensified, before doubling-back to the east-northeast and strengthening into Tropical Storm Gabrielle on September 13."
132,"Gabrielle curved northeastward and reached sustained winds of 70 mph(110 km/h) before making landfall near Venice, Florida, on the following day."
133,"After weakening slightly, Gabrielle emerged into the Atlantic near Titusville on September 15, accelerated to the northeast, and strengthened, becoming a Category 1 hurricane two days later."
134,"Colder water temperatures then weakened Gabrielle to a tropical storm on September 18, followed by an extratropical transition on September 19 well south of Newfoundland."
135,The extratropical low was absorbed by a larger extratropical low over the far north Atlantic on September 21.
136,"Hurricane Gabrielle produced moderate winds along coastal areas of western Florida, reaching 58 mph(93 km/h) at Venice."
137,"The tide flooded the northern shoreline of Charlotte Harbor and at the entrance to the Peace River, while further to the south a surge of greater than 3 ft(0.91 m) inundated the barrier island at Fort Myers Beach and flooded some cars."
138,"Gabrielle brushed the eastern coast of Newfoundland; the rainfall set the all time six-hour precipitation record at St. John's, with a total of 3.54 in(90 mm)."
139,"Hundreds of homes and buildings were damaged by the passage of Gabrielle, totaling several million Canadian dollars in damage."
140,"--Tropical Depression Nine--
A tropical depression formed from a tropical wave in the Caribbean on September 19, north-northwest of San Andres Island."
141,"It attained a maximum strength of 35 mph(56 km/h), and made landfall near Puerto Cabezas on September 20."
142,"After losing its closed circulation over land, it reformed into Hurricane Juliette in the East Pacific."
143,"In El Salvador, heavy rains from the depression helped alleviate drought conditions; however, flooding also inundated 200 homes in San Salvador along the Acelhuate River."
144,"Fifteen farms were inundated by flooding, five of which were destroyed."
145,Seventy people evacuated to shelters set up after the storm by the local Red Cross and armed forces.
146,Military crews were quickly deployed to help clean up the damages on September 22.
147,"--Hurricane Humberto--
Hurricane Humberto formed from an area of low pressure generated by Hurricane Gabrielle."
148,"The low formed into a tropical depression on September 21 while south of Bermuda, tracking northwest, and was named Tropical Storm Humberto the next day."
149,"It began moving north, and then northeast as it passed Bermuda and strengthened into a hurricane."
150,"Humberto headed over the colder waters of the far north Atlantic Ocean, and dissipated quickly on September 27."
151,"--Hurricane Iris--
A tropical wave emerged into the Atlantic from the west coast of Africa in late September."
152,The wave moved generally westward across the Atlantic and organized into Tropical Depression Eleven approximately 90 mi(145 km) southeast of Barbados on October 4.
153,"It traveled across the Windward Islands, and intensified into Tropical Storm Iris while over the eastern Caribbean on October 5."
154,Iris continued to the west and intensified.
155,"After passing just south of Jamaica, Iris reached Category 4 hurricane strength on October 8 to the north of Honduras."
156,"Around 02:00 UTC on October 9, the hurricane made landfall near Monkey River Town, Belize, with peak winds of 145 mph(233 km/h)."
157,Iris rapidly weakened and dissipated over extreme southeastern Mexico several hours later.
158,"Although Iris's circulation dissipated, its remnants contributed to the development of Tropical Storm Manuel in the eastern Pacific Ocean on October 10."
159,"Rainfall from the outerbands of Iris caused flooding in the Dominican Republic, resulting in the evacuation of 35 families after rivers exceeded their banks."
160,Three people died when a landslide destroyed a home in Santo Domingo.
161,Iris destroyed two homes and deroofed two others in Jamaica.
162,The storm produced an 8 to 15 ft(2.4 to 4.6 m) storm surge along the coast of Belize.
163,"A total of 3,718 homes were either damaged or destroyed, mostly in the Stann Creek and Toledo districts, rendering about 15,000 people homeless."
164,"Severe losses to agriculture was also reported, including the destruction of 5,000 acres(2,000 hectares) of bananas, 3,500 acres(1,400 hectares) of rice, and 3,000 acres(1,200 hectares) of corn."
165,Iris caused 24 deaths in Belize – with 20 occurring when the dive boat Wave Dancer capsized near Big Creek – and at least $250 million in damage.
166,"Flash floods and mudslides in Guatemala damaged 2,500 homes and 26 schools and killed 8 people."
167,"In Mexico, flooding due to heavy rains from Iris damaged 120 homes in Oaxaca and caused 2 deaths."
168,"--Tropical Storm Jerry--
A tropical wave exited Africa on October 1, moving westward."
169,"Rainbands and convection gradually increased, and the NHC designated the system as Tropical Depression Twelve."
170,"The depression strengthened into Tropical Storm Jerry early on October 7, aided by low wind shear."
171,"Continuing westward due to a ridge to it north, Jerry strengthened further as it approached the Lesser Antilles, reaching peak winds of around 50 mph(80 km/h)."
172,Forecast models indicated the system could reach hurricane status within two to three days under favorable conditions.
173,"Jerry passed just south of Barbados at its peak intensity, before its structure began to degrade."
174,"Reconnaissance aircraft indicated a possible reformation of the center, as data indicated multiple low-level rotations on a northeast to southwest axis."
175,"As Jerry entered the eastern Caribbean Sea early on October 8 after bypassing St. Vincent, its forward speed increased to 25 mph(40 km/h)."
176,"Moderate vertical wind shear from the northwest developed, disrupting the upper-level outflow."
177,"Jerry continued to deteriorate, and later on October 8, aircraft data indicated the system had weakened into a broad area of low pressure with scattered squalls mainly to the east of the remnant center."
178,"Jerry then dissipated shortly afterward approximately 230 miles south of Puerto Rico, with the remnants moving westward."
179,The threat of the storm prompted tropical storm warnings and watches in the Lesser Antilles.
180,Jerry caused minimal damage as it moved through the Windward Islands and Lesser Antilles.
181,A station at Martinique reported sustained ten-minute winds of 44 mph(71 km/h) on October 8.
182,Some downpours and high winds were reported.
183,"No ships reported tropical storm-force winds, though Barbados reported a minimum pressure of 1007 mb."
184,"--Hurricane Karen--
A cold front and an upper level trough interacted on October 10 to the south of Bermuda, and formed an extratropical storm."
185,"The storm passed near Bermuda on October 12, producing hurricane-force winds on the island."
186,"It then organized, becoming a subtropical cyclone on October 12 and a tropical cyclone on October 13."
187,"Karen strengthened to reach 80 mph(130 km/h) winds as a Category 1 hurricane on the Saffir–Simpson Hurricane Scale, and after weakening over cooler waters, it made landfall on Nova Scotia as a tropical storm."
188,It quickly became extratropical.
189,"Tropical Storm Karen produced light to moderate winds across Atlantic Canada, peaking at 47 mph(76 km/h) with a gust of 64 mph(103 km/h) in Cape George in Antigonish County, Nova Scotia, along with a 26 mph(42 km/h) report in Charlottetown, Prince Edward Island."
190,"Later, in Newfoundland and Nova Scotia, the storm system that absorbed Hurricane Noel produced strong winds that downed several trees and power lines which resulted in power outages."
191,"--Tropical Storm Lorenzo--
An upper-level tropospheric trough persisted in the eastern Atlantic Ocean, developing a circulation by October 26 which quickly organized."
192,"On October 27, it developed into Tropical Depression Fourteen about 865 mi(1,392 km) south-southwest of the western Azores."
193,"Moving westward, the depression was forecast to attain winds of at least 60 mph(97 km/h), although it failed to reach that intensity."
194,"Banding features developed over the storm, and on October 30 it was upgraded to Tropical Storm Lorenzo."
195,"By early on October 31, convection had begun to separate from the circulation, and later in the day Lorenzo became extratropical."
196,"The remnants of Lorenzo merged with a frontal system about 690 mi(1,110 km) west of the Azores."
197,"--Hurricane Michelle--
A tropical wave emerged into the Atlantic from the west coast of Africa on October 16."
198,"The wave moved westward across the Atlantic and the Caribbean, before developing into a tropical depression along the east coast of Nicaragua on October 29."
199,"Convection increased after the depression entered the Caribbean, and the system intensified into Tropical Storm Michelle on November 1."
200,"It strengthened further, becoming a hurricane on November 2 and reaching Category 4 status on November 4, becoming one of only four tropical cyclones on record to reach that intensity in the month of November."
201,"Michelle made landfall in Cuba twice, first on Cayo Largo del Sur with peak winds of 140 mph(230 km/h) and then on the mainland near the Bay of Pigs at a slightly weaker intensity."
202,Michelle was the strongest tropical cyclone to strike Cuba since Hurricane Fox in 1952.
203,The storm rapidly weakened and fell to Category 1 intensity as it emerged into the Atlantic early on November 5.
204,Michelle then moved quickly northeastward through the Bahamas and struck Andros and Eleuthera before transitioning into an extratropical cyclone.
205,A frontal system absorbed the remnants of Michelle to the south of Bermuda by early on November 7.
206,"The system that eventually became Michelle dropped torrential rains in several countries, causing at least six deaths in Honduras and four deaths in Nicaragua."
207,An additional 26 people were reported missing in Central America.
208,"Torrential precipitation was also reported in Jamaica, with 41.7 in(1,058 mm) of rainfall observed at one location."
209,"Flooding and mudslides damaged about 500 homes beyond repairs, while 561 others were impacted to some degree."
210,The storm caused five deaths and $18 million in damage in Jamaica.
211,"Michelle went on to affect Cuba, where the storm produced 4 to 5 ft(1.2 to 1.5 m) waves."
212,Rainfall amounts up to 29.69 in(754 mm) were recorded across the island.
213,"Sustained winds peaked at 124 mph(200 km/h) at Cayo Largo del Sur, while wind gusts reached at 130 mph(210 km/h) at the same location and in Jagüey Grande."
214,"The hurricane demolished 12,579 homes and damaged 166,515 others."
215,"Overall, Michelle caused five deaths and about $2 billion in damage in Cuba."
216,"Major damage also occurred in the Bahamas, totaling about $300 million."
217,"--Hurricane Noel--
A non-tropical frontal low developed from a cold front on November 1 to the west of the Azores."
218,It intensified while moving west-northwestward and gradually dissipated its frontal structure.
219,"It became a subtropical storm on November 4 about 890 mi(1,430 km) south of Cape Race, Newfoundland."
220,"Operationally, the storm was considered a non-tropical low, and the National Hurricane Center did not begin issuing advisories until it became a tropical cyclone."
221,It moved slowly northward as convection organized into a ring around the center.
222,"As a result of a ship reporting hurricane-force winds near the center, and due to the development of a weak mid-level warm core, the subtropical cyclone was reclassified as Hurricane Noel on November 5."
223,"Increasing westerly wind shear limited convection near the center, and Noel weakened to a tropical storm early on November 6."
224,"Progressively cooler water temperatures contributed to weakening, and Noel became extratropical later on November 6 about 330 mi(530 km) southeast of Newfoundland."
225,The extratropical remnant continued to the northeast and was absorbed by a larger extratropical storm later that day.
226,"--Hurricane Olga--
Hurricane Olga formed as a subtropical cyclone on November 24 and meandered westward where it reached hurricane status on November 26."
227,The storm attained peak winds of 90 mph(140 km/h) before turning southeastward and weakening back into a tropical storm.
228,Olga dissipated as a tropical cyclone on December 6 east of the Bahamas.
229,"-Storm names-
The following list of names was used for named storms that formed in the north Atlantic in 2001."
230,"This is the same list used for the 1995 season, except for Lorenzo, Michelle, Olga, and Rebekah, which replaced Luis, Marilyn, Opal, and Roxanne, respectively."
231,"Each new name, except for Rebekah, was used for the first(and only in the case of Michelle) time in 2001."
232,"--Retirement--
The World Meteorological Organization retired the names Allison, Iris, and Michelle from the Atlantic hurricane name lists after the 2001 season on account of their destructiveness."
233,"They were replaced with Andrea, Ingrid, and Melissa, respectively, for the 2007 season."
234,Allison became the first Atlantic tropical storm to have its name retired.
235,"-Season effects-
This is a table of all of the storms that formed in the 2001 Atlantic hurricane season."
236,"It includes their name, duration, peak classification and intensities, areas affected, damage, and death totals."
237,"Deaths in parentheses are additional and indirect(an example of an indirect death would be a traffic accident), but were still related to that storm."
238,"Damage and deaths include totals while the storm was extratropical, a wave, or a low, and all of the damage figures are in 2001 USD."
239,-Notes-
