,sentences
55,Prime Minister Frank Bainimarama in a video address urged all Fijians to prepare for the cyclone.
56,The National Disaster Management Office posted on social media that storm surges with waves as high as 16 m(52 ft) were expected.
57,"Fiji Airways said that its larger aircraft will either operate repatriation services to Sydney, Auckland, Los Angeles and Hong Kong, or be ferried to Sydney or Auckland in the next two days."
58,The aircraft will remain at those airports to avoid storm damage.
59,Evacuation centers were opened nationwide and the government put the military on standby to help.
60,"On December 17, a nationwide curfew was enacted starting at 4:00 p.m local time and the National Disaster Management Office declared a state of emergency."
61,"Early on December 17, Bainimarama said in a video posted to Facebook that over 850,000 Fijians, or about 95% of the country's population, were in the direct path of Yasa."
62,"He added that weather forecasts anticipated ""severe coastal inundation"", with waves up to 10 meters high."
63,Police enforced a public ban on public transport.
64,The state of natural disaster that was declared gave law enforcement increased power.
65,"--Elsewhere--
As the storm began to impact Vanuatu, a strong wind warning was put in effect for central and southern coastal areas of the country."
66,"As Yasa passed to the west of Tonga on December 18, tropical cyclone warnings were raised for the entirety of the country."
67,Officials warned of winds up to hurricane force on Tongatapu and ʻEua.
68,"Other regions of the country were forecast to experience torrential rainfall, swells up to 6 meters high, and violent storm force winds throughout the day."
69,"-Impact-
--Fiji--
As Yasa moved across Fiji, a village elder in Yasawa stated that some of their farms had been destroyed."
70,Parts of Rakiraki and Labasa were flooded.
71,"The cyclone struck Vanua Levu destroying homes in Tabia, Vunivau, Dreketi and Nabouwalu."
72,Dreketi Primary School and other schools in Vanua Levu were severely damaged.
73,Communications from impacted areas were lost on December 17.
74,"A total of 72 roads were closed around the country as a result of fallen trees, broken powerlines, floodwaters and landslides."
75,"In Belego Savusavu, 15 homes were destroyed and water and electricity supply was disrupted."
76,"Parts of Bua were inaccessible due to fallen trees, landslides and damaged roads."
77,Massive landslides occurred along the Dreketi-Nabouwalu Highway.
78,"According to FBC News, Labasa, Savusavu, Koro and Ovalau suffered minimal damage."
79,"Across Fiji's northern regions, crops were damaged and/or destroyed."
80,"In Kubulau Bua, strong winds and heavy rains that lasted for more than 6 hours(longer than Winston) destroyed about 60 houses."
81,A 45-year-old man and an infant in Labasa were killed when a home collapsed.
82,"More than 93,000 Fijians – over 10% of the population – were impacted by the storm, and around 23,000 were required to go to evacuation centers."
83,"Over 4,200 houses were damaged or destroyed."
84,"Prime Minister Frank Bainimarama stated that the damage would likely surpass that of Cyclone Winston in 2016, additionally tweeting that ""This is not normal."
85,"This is a climate emergency."""
86,Reports showed that much of the homes in villages were completely destroyed and crops were flattened by the extensive wind brought in by Yasa.
87,"As with many disasters during the COVID-19 pandemic, recovery was anticipated to be much harder and slower due to restrictions and measures still needed to be taken while thousands remained in evacuation centers."
88,"A damage survey performed in February 2021 indicated that the total damage reached FJ$500 million(US$245 million), in which FJ$147 million(US$72.1 million) was agricultural damage."
89,"A total of 2,141 homes completely destroyed and another 6,184 partially damaged."
90,"--Tonga--
Since Yasa took a slightly more western track than anticipated, much of the country of Tonga was left spared by the cyclone."
91,The Island of Vavaʻu reported minor damage to fruit crops and Kava plants.
92,"Around 90 in quarantine due to COVID-19 at a camp in Vaini, Tongatapu were required to be evacuated to Fua'amotu(a remote village in Nukuʻalofa) due to Yasa."
93,"-Aftermath-
Shortly after Yasa made landfall in Fiji, the International Federation of Red Cross and Red Crescent Societies(IFRC) released information on initial emergency relief funds for the storm."
94,"The funds of 86,000 Swiss Francs($97,000 USD), were used to provide first aid, shelter materials, tarpaulins, hygiene kits, household items, and safe water to more than 17,700 people."
95,"The Ministry of Health and Medical Services was provided with Inter-Agency Emergency Health Kits, and other medical and health supplies."
96,"Many WASH kits, school in a boxes, and school boxes were stored at a warehouse in Brisbane, Australia, to be sent to Fiji."
97,"Meanwhile, some of the same supplies were prepositioned in Fiji ahead of the storm."
98,"A Royal New Zealand Air Force reconnaissance flight flew over the areas affected to further assess damage; the disaster zone was compared to that of a ""war zone""."
99,The Australian Minister for Foreign Affairs Marise Payne released a statement on December 19 pledging that Australia would provide emergency humanitarian relief in whatever capacity possible with their condolences and thoughts with every person effected by the cyclone.
100,"Payne further affirmed that ""Throughout our long history of cooperation, Fiji and Australia have become more than just neighbors – we are family."
101,"[...] Australia pledges our ongoing support to our Fijian vuvale following TC Yasa."""
102,"Australia's HMAS Adelaide, carrying personnel from the Australian Army's 6th Engineering Support Regiment and equipment was sent to assist Fiji in its recovery efforts."
103,"Many families across affected areas lost access to food, and were left without it just before the Christmas season."
104,"Waves higher than 3 meters(9.8 feet) prevented ships from leaving Suva, on the island of Viti Levu."
105,"The environmental NGO 350 in Fiji's secretary, Genevieve Jiva, said that Fijians are ""literally fighting for our survival"" after the storm's passing."
106,"--Retirement--
Due to its onslaught, the name Yasa was retired from the naming list and was replaced by Yabaki."
