index,sentences
136,"Embedded in an environment of low wind shear and warm seas, Bonnie started to steadily intensify."
137,"At 03:00 UTC on July 2, Bonnie made landfall near the Costa Rica–Nicaragua border at its peak intensity within the Atlantic with sustained winds of 60 mph(95 km/h)."
138,Bonnie then crossed Central America and exited into the Eastern Pacific basin around 12:00 UTC on July 2.
139,Bonnie and its precursor disturbance produced gusty winds and heavy rainfall as it tracked through the southern Caribbean.
140,"On Trinidad, floodwaters damaged at least 40 homes in one village and left approximately 200,000 people without potable water."
141,Heavy rainfall and landslides in Panama led to the evacuation of several families in Chiriquí Province.
142,"In Costa Rica, over 3,000 people evacuated as a result of flooding and mudslides, while 8,593 households lost electricity."
143,"Over 10,000 people lost power during the storm in Nicaragua."
144,"Four deaths occurred in the country, three after being swept away in rising rivers and one while attempting to rescue other people from a bus being carried away."
145,"Overall, Bonnie caused about $25 million in damage throughout the impacted regions."
146,"--Tropical Storm Colin--
A low-pressure area formed along a surface trough offshore Savannah, Georgia, on July 1."
147,"The system then unexpectedly organized into a tropical depression around 18:00 UTC that day, and strengthened into Tropical Storm Colin at 23:30 UTC as it made landfall near Hunting Island, South Carolina."
148,"Simultaneously, Colin peaked with maximum sustained winds of 40 mph(65 km/h)."
149,"The center of the storm remained just inland over coastal South Carolina on July 2, though most of its heavy rains and strong winds remained out over the Atlantic due to its proximity to the coast and wind shear."
150,"Colin became increasingly disorganized later that day, with its circulation becoming elongated due to the wind shear and continued land interaction."
151,"By 18:00 UTC on July 2, Colin had fallen to tropical depression intensity."
152,"The storm continued to weaken rapidly, and its low-level circulation dissipated over northeastern South Carolina by the end of that day."
153,A few locations from Northeast Florida to Southeastern North Carolina observed 3 to 4 in(76 to 102 mm) of precipitation.
154,"In South Carolina, rainfall amounts ranged from 1–3 in(25–76 mm) in parts of the Midlands region to a peak total of 7.59 in(193 mm) near Wadmalaw Island."
155,"A Fourth of July weekend event in Charleston was cancelled because of flooding at the event site, as was a festival in Southport, North Carolina."
156,"However, only minor damage occurred overall."
157,"One person drowned at Oak Island, North Carolina, due to rip currents generated by Colin."
158,"--Hurricane Danielle--
On August 31, an area of low pressure formed along a decaying frontal zone over the central subtropical Atlantic."
159,"The disturbance quickly developed into Tropical Depression Five early on September 1 roughly 715 mi(1,150 km) southeast of Cape Race, Newfoundland, before strengthening into Tropical Storm Danielle by 12:00 UTC."
160,Favorable conditions such as abnormally warm seas and light wind shear allowed Danielle to become a hurricane around 24 hours later.
161,"The hurricane stalled on September 2, caught south of a blocking high, and weakened back to a tropical storm the next day due to upwelling of cooler waters."
162,"Later, the storm drifted westward, where it again strengthened into a hurricane early on September 4."
163,"After turning northwestward, Danielle reached its peak intensity with sustained winds of 85 mph(140 km/h) late the following day."
164,It then moved over a relatively cool part of the Gulf Stream and weakened to a low-end Category 1 hurricane.
165,"The hurricane briefly re-intensified when it moved over marginally warm waters on September 7, but resumed a weakening trend shortly thereafter."
166,"Danielle weakened to a tropical storm early on September 8, before transitioning into an extratropical cyclone later that day."
167,The remnant extratropical system meandered over the northeastern Atlantic before dissipating offshore Portugal on September 15.
168,"The remnants of Danielle dissipated offshore Portugal as an extratropical cyclone, bringing heavy rain to the country, including 3.3 in(84 mm) of precipitation in Guarda in 24 hours."
169,"Between September 12–13, 644 accidents were reported throughout the country, along with many instances of downed trees and flash floods."
170,One man was hospitalized after he was swept away by floodwaters.
171,"In Manteigas, which had been ravaged by intense summer forest fires in nearby areas of the Serra da Estrela mountain range, floods and landslides caused major damage and at least four vehicles were dragged into the Zêzere River."
172,Portuguese authorities also reported minor wind and flood damage in Lisbon and Setúbal.
173,"Much of Spain was put on yellow alert as wind, rain and thunderstorms triggered by the cyclone moved inland."
174,"--Hurricane Earl--
On August 25, a tropical wave emerged into the Atlantic from the west coast of Africa."
175,Convective activity remained sporadic and disorganized for several days as the wave moved generally west-northwestward through an environment of dry air and unfavorable wind shear.
176,"However, convection markedly increased on September 1 as the system approached warm waters near the Lesser Antilles."
177,"Late on the following day, the system organized into Tropical Storm Earl approximately 205 mi(330 km) east of Barbuda."
178,Continuously unconducive wind shear prevented significant intensification before Earl turned northward on September 5 through a break in a subtropical ridge over the central Atlantic.
179,"Possibly due to a diffluent environment and favorable thermodynamic conditions, Earl intensified into a hurricane late on September 6."
180,"The storm briefly strengthened into a Category 2 hurricane early on September 8 but then weakened later that day, likely due to dry air."
181,"Around 12:00 UTC on September 9, Earl re-strengthened into a Category 2 hurricane."
182,"About 12 hours later, the hurricane peaked with sustained winds of 110 mph(175 km/h) and a minimum barometric pressure of 948 mbar(28.0 inHg) as it accelerated northeastward in advance of a mid-latitude trough."
183,"However, Earl soon began losing tropical characteristics and transitioned into an extratropical cyclone around 18:00 UTC on September 10, about 230 mi(370 km) south of Cape Race, Newfoundland."
184,The extratropical remnants executed a cyclonic loop south of Newfoundland before moving generally eastward across the Atlantic before dissipating late on September 15.
185,"The outerbands of Earl produced rainfall amounts generally ranging from 3 to 5 in(76 to 127 mm) in eastern Puerto Rico, while a weather station near Finca La Loma recorded a peak total of 7.7 in(200 mm) of precipitation."
186,Two people died near Salinas after being struck by lightning while riding a jet ski.
187,"Bermuda was buffeted with sustained winds of 35 mph(60 km/h) as Hurricane Earl passed within about 90 mi(145 km) of the island's eastern coast; higher gusts were reported, including one of 67 mph(108 km/h) at the National Museum of Bermuda."
188,There were localized power outages across the archipelago but no large-scale damage was observed.
189,"During a 36-hour period September 10–12, 7–8 in(175–200 mm) of rain fell in the St. Johns area of Newfoundland and Labrador, causing the Waterford River to overflow, which led to urban flooding."
190,Similar rainfall amounts were also reported in communities throughout the Avalon Peninsula.
191,"Additionally, the cyclone generated rough surf which damaged the breakwater on the coast in the area of Trepassey, causing localized flooding."
192,"--Hurricane Fiona--
A tropical wave exited the west coast of Africa and entered the Atlantic on September 7."
193,"Although shower and thunderstorm activity was initially organized, dry air significantly limited convection as the wave trekked westward for several days."
194,"However, convection began increasing on September 12 and consolidating late on September 13."
195,"A well-defined circulation formed early the following day, leading to the development of a tropical depression approximately 1,035 mi(1,665 km) east of the Lesser Antilles."
196,"Although the depression strengthened into Tropical Storm Fiona later on September 14, wind shear prevented further significant intensification for a few days as the storm continued to move generally westward."
197,"Late on September 16, Fiona struck Guadeloupe with winds of 60 mph(95 km/h)."
198,"After entering the Caribbean, the cyclone encountered decreasing wind shear, allowing it to intensify into a hurricane on September 18."
199,"At 19:20 UTC, Fiona made landfall in the Lajas municipality of Puerto Rico near Punta Tocon with winds of 85 mph(140 km/h)."
200,The storm quickly emerged into the Mona Passage and moved west-northwestward until striking the Dominican Republic near Boca de Yuma with winds of 90 mph(150 km/h) around 07:30 UTC on September 19.
201,Fiona emerged into the Atlantic from the north coast of the Dominican Republic later on September 19 and soon intensified into a Category 2 hurricane.
202,"The storm then reached Category 3 intensity early on the following day, prior to striking Grand Turk Island around 11:00 UTC."
203,"Thereafter, Fiona moved north-northeastward due to a weakness in the subtropical ridge and strengthened into a Category 4 hurricane early on September 21."
204,"At that time, the cyclone peaked with sustained winds of 140 mph(220 km/h)."
205,"Although sustained winds then decreased slightly, the storm's minimum pressure fell to 931 mbar(27.5 inHg) early on September 23."
206,Fiona also expanded significantly that day while passing about 115 mi(185 km) northwest of Bermuda around 10:00 UTC.
207,"The storm accelerated northeastward and then north-northeastward while merging with a cold front several hours later, with Fiona becoming extratropical by 00:00 UTC on September 24 approximately 220 mi(355 km) southeast of Halifax, Nova Scotia."
208,"The remnants of Fiona remained intense and struck Nova Scotia around 07:00 UTC that day and then extreme eastern Quebec on September 25, several hours before reaching the Labrador Sea."
209,"The extratropical cyclone dissipated just offshore Nuuk, Greenland, late on September 27."
210,"Several of the Leeward Islands recorded tropical storm-force winds and heavy rainfall, with up to 22.22 in(564 mm) of precipitation on Guadeloupe, leading to one death after the overflowing Rivière des Pères swept away a house."
211,"Still recovering from the effects of Hurricane Maria in 2017 and saturated from precipitation produced by Earl, torrential rains fell island-wide on Puerto Rico on September 18–19, exceeding 30 in(760 mm) in some regions, causing destructive flash flooding, landslides, and rockfalls that washed out or blocked numerous roads and bridges."
212,"In addition, the effects of the storm resulted in an island-wide power grid failure."
213,A loss of approximately 90% of commercial crops also occurred.
214,"Overall, Fiona caused 23 deaths and about $2.5 billion in damage in Puerto Rico, making Fiona the island's third costliest tropical cyclone on record."
215,"In the Dominican Republic, heavy rainfall and hurricane-force winds destroyed more than 2,000 homes and damaged about 8,500 others, displacing over 43,000 people."
216,"More than 400,000 people lost electricity and 1.2 million people experienced a disruption of water services."
217,"Two deaths occurred in the country, while damage totaled approximately $375 million."
218,"In the Turks and Caicos Islands, strong winds downed many trees and power poles and damaged some homes."
219,"Similar impacts were reported in Bermuda, along with approximately 29,000 customers losing electricity."
220,"In Atlantic Canada, strong winds felled thousands of power lines and trees across the region, leaving over 500,000 customers without electricity and causing significant damage to roofs and windows in Nova Scotia."
221,Large waves and storm surge demolished more than 100 homes in southwestern Newfoundland and flooded many dwellings and businesses on the Magdalen Islands.
222,"Eight deaths were reported in Atlantic Canada, while insured losses alone reached $800 million, making the remnants of Fiona the costliest weather disaster in the region's history."
223,"--Tropical Storm Gaston--
A tropical wave moved off the west coast of Africa and entered the Atlantic on September 12, initially producing disorganized showers and thunderstorms."
224,"After the wave moved generally westward to about midway between Africa and the Lesser Antilles, deep convection began consolidating along its northern side between September 16 and September 17."
225,"Although a surface low developed on September 19, convection remained disorganized."
226,"However, upon acquiring a well-defined center and persistent deep convection on September 20, the system became Tropical Depression Eight about 1,100 mi(1,770 km) east of Bermuda."
227,The depression strengthened into Tropical Storm Gaston six hours later while moving north-northeastward along the western edge of a high-pressure area.
228,"Despite only marginally warm water temperatures and moderate to strong wind shear, Gaston strengthened to peak with sustained winds of 65 mph(100 km/h) early on September 21."
229,"However, additional strengthening was prevented as dry air intruded into Gaston."
230,A blocking mid-level high pressure caused the storm to turn southeastward and then southwestward on September 23 and later to the west on the following day.
231,"Passing between the Azores late on September 23 and early on September 24, Gaston generated heavy rainfall across the archipelago, especially in the western and central islands."
232,A weather station at Horta on Faial Island measured a wind gust of 41 mph(66 km/h) as Gaston passed through.
233,"Convection diminished significantly as the storm continued westward and by 00:00 UTC on September 26, Gaston became extratropical about 345 mi(555 km) west-southwest of Flores Island."
234,The remnant low moved west-southwestward until dissipating about 48 hours later.
235,"--Hurricane Ian--
Between September 14 and September 15, a tropical wave emerged into the Atlantic from the west coast of Africa and moved westward for several days with disorganized showers and thunderstorms."
236,"Although the system gained additional convection upon reaching the southeastern Caribbean on September 21, wind shear prevented further development."
237,"By 06:00 UTC on September 23, however, Tropical Depression Nine formed around 150 mi(240 km) east-northeast of Aruba."
238,The depression moved west-northwestward due to a building mid-level ridge and strengthened into Tropical Storm Ian early the next day.
239,Ian then turned westward and initially failed to intensify further in an environment with moderate to strong wind shear.
240,"After curving to the northwest, the storm strengthened into a hurricane early on September 26."
241,"Thereafter, Ian rapidly intensified, becoming a major hurricane about 24 hours later."
242,"Around 08:30 UTC on September 27, the hurricane made landfall in Cuba near La Coloma, Pinar del Río Province, with winds of 125 mph(205 km/h)."
243,The cyclone hardly weakened while crossing Cuba and emerged into the Gulf of Mexico around 14:00 UTC.
244,"Early on September 28, Ian struck Dry Tortugas, Florida, with winds of 125 mph(205 km/h) as the storm headed north-northeastward along a broad trough and the western periphery of a subtropical ridge."
245,Favorable conditions in the Gulf of Mexico then allowed another period of rapid deepening to commence.
246,"At 12:00 UTC on September 28, Ian briefly attained Category 5 status and peaked with maximum sustained winds of 160 mph(260 km/h) and a minimum barometric pressure of 937 mbar(27.7 inHg)."
247,"Less favorable conditions caused Ian to weaken to a Category 4 hurricane prior to its landfall on Cayo Costa Island, Florida, with winds of 150 mph(240 km/h), at 19:05 UTC."
248,"About an hour and a half later, the storm struck near Punta Gorda with winds of 145 mph(230 km/h)."
249,"The hurricane weakened while slowly traversing the Florida peninsula, falling to tropical storm status while emerging into the Atlantic near Cape Canaveral at 12:00 UTC on September 29."
250,"Although most of its convection was displaced north of the center, Ian quickly re-intensified into a hurricane six hours later."
251,"Early on September 30, the storm accelerated after turning northward."
252,"Ian made its final landfall at 18:05 UTC near Georgetown, South Carolina, with winds of 80 mph(130 km/h)."
253,The storm soon merged with a cold front and transitioned into an extratropical cyclone by 00:00 UTC on October 1.
