index,sentences
21,"Although its low-level circulation was small and poorly defined, the system increased in organization enough to be classified as Tropical Depression Eleven at 12:00 UTC on October 4, located about 100 mi(160 km) southeast of Barbados."
22,"Operationally, however, Hurricane Hunters did not confirm the depression's formation until nine hours later."
23,"In its early stages, the depression moved west-northwestward between the islands of St. Vincent and St. Lucia under the influence of a strong ridge to its north."
24,"Compared to its appearance 24 hours before forming, the depression exhibited improved outflow and more distinct convection, although its lower circulation remained very poorly organized."
25,"This was confirmed by a Hurricane Hunters flight into the system, which failed to report a closed circulation despite the depression's well-organized appearance on satellite imagery."
26,"At 21:00 UTC on October 5, they reported a strengthening circulation with flight-level winds of 74 mph(119 km/h), corresponding to a surface wind intensity of 60 mph(97 km/h)."
27,"Based on these data, the depression was upgraded to Tropical Storm Iris, situated about 155 mi(249 km) south of the southern coast of Puerto Rico."
28,Iris moved toward the west-northwest at approximately 15 knots.
29,"Its trajectory was influenced by a strong subtropical ridge located to the north of the tropical cyclone, which dominated the steering pattern."
30,"In post-season analysis, the National Hurricane Center(NHC) estimated that Iris had attained tropical storm status about nine hours earlier."
31,"Despite the storm's intensification and well-organized satellite appearance, the circulation failed to become better defined."
32,"In their first discussion on Iris, the NHC mentioned the potential for the system to degenerate into a tropical wave if it maintained its fast forward speed."
33,One forecaster noted that the center was fragile and that the cyclone could dissipate quickly if it encountered stronger wind shear to its south.
34,"Although its overall appearance did not change significantly, the Hurricane Hunters reported a closed eye with a diameter 23 mi(37 km) and a stadium effect(eyewall curvature) on October 6."
35,"Later that day, Iris reached hurricane strength just southwest of the southern tip of the Dominican Republic, and the NHC remarked that land interaction with the Greater Antilles was the only factor impeding further development."
36,"After Iris reached winds of 85 mph(137 km/h) early on October 7, its intensity remained steady for about 24 hours."
37,"During that time, the satellite appearance became slightly ragged as its outflow became restricted, possibly due to an upper-level low."
38,"By late on October 7, the area of hurricane force winds associated with Iris extended only 25 mi(40 km) from its 16 mi(26 km) wide eye."
39,"Early on October 8, after turning west-southwestward away from the Greater Antilles, Iris began strengthening again, with warm waters and an absence of significant wind shear and the NHC predicted peak winds of 105 mph(169 km/h) before the storm would hit Belize."
40,"However, Iris instead began to rapidly intensify within the favorable conditions, going from 95 to 140 mph(153 to 225 km/h) in a 12-hour period on October 8, making Iris a Category 4 hurricane on the Saffir-Simpson scale; in the same duration, the minimum central pressure dropped 38 mbar(1.12 inHg)."
41,"While intensifying, the hurricane developed concentric eyewalls, with an innermost eye having a diameter of 7 mi(11 km)."
42,"For comparison, the smallest known eye diameter on record for an Atlantic hurricane was about 3 mi(4.8 km), during Hurricane Wilma in 2005."
43,"With such a small eye, a Hurricane Hunters flight could not deploy a dropsonde into the center of Iris, and shortly after the flight, the innermost eye collapsed as the core paralleled the Honduras coastline just offshore."
44,"This resulted in a temporary and slight weakening during an eyewall replacement cycle, but within a few hours Iris re-intensified to attain peak winds of 145 mph(233 km/h) just off Belize."
45,"At 02:00 UTC on October 9, it made landfall at peak intensity in Monkey River Town in the southern portion of Belize."
46,"Operationally, it was assessed as having made landfall with winds of 150 mph(240 km/h), though for an unknown reason this was lowered in post-analysis."
47,"Initially, Hurricane Iris was forecast to remain a tropical cyclone while crossing Central America and to re-intensify in the eastern Pacific Ocean; had it done so, it would have retained the name Iris."
48,"Instead, the hurricane rapidly weakened after moving into the mountainous terrain of Guatemala, and within six hours of landfall, the hurricane weakened to a tropical storm."
49,"Late on October 9, within sixteen hours of landfall, the storm's circulation dissipated over extreme southeastern Mexico."
50,"As the remnants approached the Pacific Ocean, a new area of convection developed south of the original circulation of Iris."
51,"It gradually organized while continuing westward, developing into Tropical Storm Manuel; the new storm ultimately lasted until October 18, before succumbing to cooler waters and wind shear."
52,"-Preparations-
Over a stretch of four days, sixteen tropical cyclone watches and warnings were issued in association with Iris, affecting the Dominican Republic, the Cuban provinces of Granma and Santiago de Cuba, Jamaica, Cayman Islands, the Yucatán Peninsula, Guatemala, Honduras and Belize."
53,The threat from Iris prompted the Jamaica National Emergency Operations Center to be activated.
54,Shelters were opened in the country but were ultimately unused.
55,"In Belize, a hurricane warning was issued about 23 hours before Iris moved ashore."
56,A state of national emergency was declared on October 8 as Hurricane Iris neared landfall.
57,All emergency response committees were activated to quickly begin recovery efforts.
58,A mandatory evacuation was issued for Stann Creek and Toledo coastal villages and all offshore islands.
59,The main hospital in Belize City was evacuated as a precaution and the city itself was placed under a voluntary evacuation order.
60,"Overall, 11,380 people evacuated their homes in Belize, including many in Belize City."
61,These evacuations were later credited for limiting the death toll.
62,"Hurricane Keith had struck the nation a year prior, preparing some citizens for what to expect."
63,Disaster response teams arrived the day after Iris was projected to make landfall.
64,"Pan American Health Organization staff were on standby in Belize, Guatemala and Honduras and were ready to respond to any post-storm disease outbreaks."
65,"On October 8, the Government of Honduras declared a red alert for all northern regions, advising residents to expect ""extreme weather conditions""."
66,"About 5,000 people in the country evacuated from their homes."
67,"To the north of Belize, officials in Mexico evacuated people from fishing villages and closed ports."
68,"-Impact-
--Lesser and Greater Antilles--
While Iris was in its development stages, residents as far north as Saint Thomas reported rain and thunderstorms."
69,"In the Dominican Republic, Iris dropped around 3 in(76 mm) of rainfall along the coast, forcing 35 families to evacuate their homes after rivers exceeded their banks."
70,"The rains triggered a landslide outside of Santo Domingo that destroyed a home, killing a family of three."
71,There was another landslide in the region that injured two people.
72,"Iris's passage near Jamaica destroyed two houses and damaged the roofs of two others, causing one injury."
73,"Otherwise, damage in the country was minimal."
74,"--Wave Dancer--
A 120 ft(37 m) scuba diving boat overturned during the hurricane near Big Creek, Belize, possibly hit by a tornado."
75,"The boat, named the Wave Dancer, had 28 people on board, including 20 from the Richmond Dive Club out of Richmond, Virginia; most of them were upstairs in the boat, and none were diving."
76,"The captain had delayed returning to shore, and the passengers waited for the storm to pass along a dock, not anticipating the ferocity."
77,"Iris cut the ropes connecting the boat to the dock, causing it to overturn in 12 ft(3.7 m) waters."
78,"Eight people survived, and 11 bodies were recovered; it was presumed that 20 people died during the wreck, including 15 from the Richmond area and three crew members."
79,"Another boat, the Vendera, also reportedly capsized with people on board."
80,"--Belize--
Hurricane Iris moved ashore in Belize with winds of 145 mph(233 km/h), although the highest measured winds were 106 mph(171 km/h) at a station in Big Creek."
81,"Because of its small diameter, Iris produced heavy damage only in a 70 mi(110 km) area of southern Belize."
82,"In that region, the hurricane produced a storm surge of up to 15 ft(4.6 m), with waves of over 13 ft(4.0 m) in height, causing street flooding and some damage to the offshore cayes."
83,"As it moved ashore, Iris damaged houses and schools in dozens of villages."
84,"In 35 villages, the storm destroyed more than 95% of the buildings."
85,"Its small size confined the worst damage largely to Toledo and Stann Creek districts, which are the two southernmost and poorest districts of the country."
86,"The percentage of damaged houses was 72% in Toledo district and about 50% in Stann Creek, leaving about 15,000 people homeless."
87,"In both districts, the storm caused power outages and contaminated water supplies."
88,"In the worst-affected areas, poor Mayan people living on farms lost much of what they owned."
89,"At Placencia near the coast, about 80% of the homes were destroyed and many of the remaining buildings had roof damage, with downed power poles in the streets."
90,"About 90% of the houses in nearby Seine Bight were destroyed, and where Iris made landfall, over 90% of the homes were destroyed throughout Monkey River Town."
91,The storm damaged several roads and fishing piers in southern Belize.
92,"Iris also damaged tourism facilities, including minor impact to the Maya ruins of Belize, and damaged 20% of the hotel rooms in the country, accounting for $37 million in losses."
93,The remainder of the country remained generally unaffected during the storm.
94,"In southern Belize, the storm's strong winds left crop damage, in some cases where the harvest had just begun."
95,"About 5,000 acres(2,000 ha) of bananas were destroyed, along with over 3,500 acres(1,400 ha) of rice, 3,000 acres(1,200 ha) of corn, and other crops to a lesser degree."
96,The storm also flooded fields and killed several livestock.
97,"The shrimp industry lost 25% of its catch, partly due to contaminated waters."
98,"Crop damage in Belize was estimated at $103 million, mostly from banana losses."
99,"Iris's strong winds also damaged large swaths of forest, with upwards of 40% of trees affected in some areas."
100,"This disrupted the habitats of several animals, and it is likely that many of the howler monkeys near Monkey River were killed."
101,"The storm's strong waves eroded the beach, although marine effects were much less than those of Hurricane Keith in the previous year."
102,"Nevertheless, there were reports of fish die-offs after the storm, possibly from low oxygen due to too much decaying matter."
103,"Nationwide, Iris damaged or destroyed 3,718 homes, directly affecting a total of 21,568 people, or 8.5% of the total population."
104,"The storm damaged or destroyed 31 schools and 17 health facilities, along with 21 government buildings."
105,"There was about $25 million in damage to the transportation sector, including highways and bridges."
106,"Iris killed 24 people in and around the country, including the victims of the Wave Dancer shipwreck."
107,"Overall damage was estimated at $250 million, making it the most damaging storm in the country since Hurricane Hattie in 1961."
108,"--Elsewhere in Central America--
High tides and heavy rainfall caused power outages across both Guatemala and Honduras."
109,"In the former, the hurricane's rainfall generally amounted to 3 to 4 in(76 to 102 mm), triggering flash flooding and landslides that injured nearly 100 people."
110,The damage was heaviest in Petén Department in the northern portion of the country.
111,"The storm damaged 26 schools and 2,500 homes in the country's interior."
112,"An estimated 27,500 people were affected by the storm throughout Guatemala."
113,"There were eight deaths in the country, two of them the result of falling trees."
114,"The remnants of Iris dropped heavy rainfall over southern Mexico, accumulating 4.80 in(122 mm) in the southern state of Chiapas."
115,"In Oaxaca, the storm produced heavy rains and damaged a total of 120 houses."
116,"A mudslide in one village demolished 20 homes and killed a child, while elsewhere in the state a man drowned after being swept away in a flooded river."
117,"-Aftermath-
On October 9, the government of Belize issued the ""all clear"" signal, indicating that the storm had fully passed, and began reconstruction efforts and damage assessment."
118,"The government declared Stann Creek and Toledo districts as disaster areas, and officials declared a nighttime curfew."
119,"By the day after the storm struck, the airport in Belize City had been reopened, and transportation in all but the southern portion of the country returned to normal."
120,"Residents in the southern part of the country lost access to fresh water, forcing them to drink unclean water."
121,Officials sent medical teams to southern Belize in the most affected areas.
122,"The Belmopan Red Cross issued an appeal for residents to donate money, clothing, and food for storm victims."
123,"The Red Cross also set up shelters and gave food to more than 7,000 people."
124,"By October 19, most roads in southern Belize were reopened."
125,"The Belize government printed a new postage stamp to help pay for reconstruction costs, and officials authorized spending $1.2 million to rebuild damaged homes."
126,"To assist the farmers who lost crops, the Belize government provided 18,000 lb(8,200 kg) of maize seeds, as well as fertilizer."
127,"After the storm, the World Food Programme and the Belize Red Cross collectively provided food for the 9,000 families in need of subsidence."
128,"By October 31, the Red Cross had provided blankets, tarps, and hygienic supplies to 4,800 people severely affected by the storm."
129,"Homes were gradually repaired, and crop production returned to normal by early 2002."
130,"Around Christmas of 2001, the Belize Red Cross provided presents to school children in 14 villages affected by the storm."
131,"The lost banana crop caused sales to decrease by 22% in 2002, although sales gradually recovered."
132,"The government of Belize issued an appeal to the international community for assistance in the days following Iris's landfall, and various countries provided aid."
133,The United Kingdom sent a helicopter to assist in damage assessment and a crew to clean the water.
134,The United States also sent a crew for damage assessment and donated plastic sheeting.
135,"Although sustaining significant damage, the Government of Guatemala deployed a working team with members from throughout the country to assist in recovery in Belize."
136,"Mexico sent blankets, mattresses, food, and water, as well as a medical team."
137,"The Japanese government sent tents and blankets, and the Chinese government donated 500 lb(230 kg) of rice and dried fruits."
138,"Various United Nations departments donated about $225,000."
139,"The American victims of the Wave Dancer boat wreck were flown back to the Richmond, Virginia area following the storm."
140,"The insurance company covering the boat reached a $4 million settlement, which was disbursed among the survivors and the victims' families."
141,The boat operator remained in business following the accident.
142,"--Retirement--
On account of the damage left behind by the hurricane in Guatemala and Belize, the name Iris was retired in the spring of 2002 by the World Meteorological Organization and will never again be used for a North Atlantic tropical cyclone."
143,It was replaced with Ingrid for the 2007 season.
144,-Notes-
