index,sentences
46,"--China--
Ahead of Ampil on July 20, the Chinese National Meteorological Center issued a yellow alert, the third-highest rating on their warning system."
47,The Shanghai Meteorological Bureau upgraded this further to an orange alert on July 21.
48,"A total of 387,100 people across Shanghai, Jiangsu, and Zhejiang were evacuated, including 192,700 in Shanghai, and 40,000 ships across the region returned to port for shelter."
49,More than 600 flights at Shanghai's Pudong and Hongqiao airports were canceled and high-speed rail services were disrupted.
50,Ferry lines across the Yangtze River suspended operations.
51,"Temporary speed limits were imposed on expressways and bridges crossing the Huangpu River, while the Donghai Bridge was closed to traffic."
52,The observation decks of Shanghai Tower and Shanghai World Financial Center were shut.
53,"Elsewhere, warnings were issued in Shandong in anticipation of geologic hazards resulting from heavy rainfall."
54,"When Ampil made landfall in eastern Chongming District on July 22, it became the only third tropical cyclone to make landfall over Shanghai since 1949(the other instances were in 1977 and 1989)."
55,"Strong winds occurred in the Zhoushan area, with a gust to 33.1 m/s(119 km/h; 74 mph) recorded in Jigu Jiao(Chinese: 鸡骨礁) and a gust to 28.0 m/s(101 km/h; 63 mph) recorded in Xiaoyangshan(Chinese: 小洋山)."
56,An automated weather station on Hengsha Island recorded a rainfall total of 112.8 mm(4.44 in).
57,"As Ampil tracked further inland from July 22 to 25, it produced a large swath of heavy rain across East and Northeast China."
58,"Rainfall totals exceeded 200 mm(7.9 in) in Rizhao, Tianjin, Chengde, and Qinhuangdao, with a peak accumulation of 324 mm(12.8 in) recorded in Qinglong County."
59,The heavy rains caused water levels along 17 tributaries of the Songhua River to rise up to 2.01 m(6.59 ft) above the ordinary high water mark.
60,Flooding along the Hulan River reached an all-time high; the Chaohe River recorded its largest floods since 1998.
61,"Throughout the country, Ampil affected 2.334 million people, killing one person in Shandong with a fallen tree and causing direct economic losses of ¥1.63 billion(US$246 million)."
62,"According to statistics from the National Disaster Reduction Center, about 169,200 hectares(418,000 acres) of cropland were damaged, of which 6,300 hectares(16,000 acres) were completely lost."
63,"Approximately 500 houses collapsed and another 6,700 were damaged, while roughly 1,000 people required emergency assistance."
64,-Notes-
