index,sentences
20,"By August 3, the system became increasingly organized and around 11:00 am PDT(1800 UTC), the National Hurricane Center(NHC) designated the system as Tropical Depression Eight-E. Convective banding features and poleward outflow were being enhanced by the nearby Tropical Storm Enrique."
21,"The main steering component of the depression was an upper-level low located to the north, causing the depression to track generally west before turning northwest after the low weakened."
22,"By the early morning hours of August 4, the NHC upgraded Tropical Depression Eight-E to Tropical Storm Felicia, the seventh named storm of the season."
23,"Located within an area of low wind shear and high sea surface temperatures, averaging between 28 and 29 °C(82 and 84 °F), the storm quickly developed, with deep convection persisting around the center of circulation."
24,"These conditions were anticipated to persist for at least three days; however, there was an increased amount of uncertainty due to possible interaction with Tropical Storm Enrique."
25,"Several hours later, the storm began to undergo rapid intensification, following the formation of an eye."
26,"Around 2:00 pm PDT(2100 UTC), Felicia intensified into a hurricane."
27,"Late on August 4, the intensity of Felicia led to it taking a more northward turn in response to a mid- to upper-level trough off the coast of the Western United States."
28,"Early the next morning, the storm continued to intensify and attained Category 3 status with winds of 115 mph(185 km/h)."
29,"Maintaining a well-defined eye, Felicia neared Category 4 status and hours later, the storm attained winds of 140 mph(230 km/h) and a pressure of 937 mbar(hPa; 27.67 inHg) during the evening hours, making it the strongest Pacific storm east of the International Date Line since Hurricane Ioke in 2006 and the strongest in the eastern Pacific basin since Hurricane Daniel of 2006."
30,Around 5:00 pm PDT(0000 UTC August 6) Felicia reached its peak intensity with winds of 145 mph(233 km/h) and a minimum central pressure of 935 mbar(hPa; 27.61 inHg).
31,"After slightly weakening throughout the day on August 6, Felicia leveled out with winds of 135 mph(217 km/h) and a 23 mi(37 km) wide eye as the storm developed characteristics of an annular hurricane, which would allow Felicia to maintain a high intensity over marginally warm waters."
32,"Early the next day, the structure of the hurricane quickly deteriorated as convection became asymmetric and cloud tops warmed significantly."
33,This marked a quick drop in intensity of the storm to a minimal Category 3 hurricane.
34,"Several hours later, the mid-level circulation began to separate from the low-level circulation and the overall size of the storm decreased."
35,"By this time, the storm began to take a long-anticipated westward turn towards Hawaii."
36,"After briefly re-intensifying on August 7, Felicia weakened to a Category 1 hurricane early on August 8."
37,"Around 11:00 am HST(2100 UTC), the Central Pacific Hurricane Center(CPHC) took over responsibility of issuing advisories as Felicia crossed longitude 140°W.
By August 9, increasing wind shear further weakened the storm, with Felicia being downgraded to a tropical storm early that day."
38,The storm rapidly weakened throughout the day as convection gradually dissipated around the center due to the shear.
39,"By the late morning hours, little convective activity remained around the low pressure center of Felicia."
40,"A weak cyclone, the storm continued to track towards Hawaii with the only deep convection associated with it being displaced to the northeast of the center."
41,The system slowly weakened before being downgraded to a tropical depression on August 11 as no areas of tropical storm-force winds were found by hurricane hunters.
42,"Several hours after being downgraded, the CPHC issued its final advisory on Felicia as it degenerated into a remnant low near the Hawaiian Islands."
43,The system dissipated shortly thereafter.
44,"-Preparations-
By August 5, forecasters were discussing the possibility of the storm impacting Hawaii."
45,Residents were advised to ensure that their disaster kits were fully stocked and ready.
46,Governor Linda Lingle made a speech to the state of Hawaii the same day.
47,She emphasized that the storm was not an imminent threat but that residents should be ready and should know where the nearest emergency shelter is.
48,"Since forecasters expected the storm to weaken before it reached the islands, only minor effects—mainly rainfall—were expected."
49,Hawaii County mayor Billy Kenoi was also briefed on the approaching storm and he advised the county to be prepared.
50,Stores reported an influx of shoppers and posted anniversary sales.
51,Blue tarps for roofs were being sold at $1 apiece.
52,"The American Red Cross also reported that sales of the ""water bob"", a water container that can be attached to a bathtub and hold roughly 100 gallons of water, increased significantly."
53,"On August 6, the Red Cross stated that it was deploying a disaster recovery team, led by the director of the agency, to the islands of Hawaii."
54,"On August 7, five Hurricane Hunter planes were dispatched to Hickam Air Force Base to fly missions into the storm."
55,"Later that day, the Central Pacific Hurricane Center issued tropical storm watches for the island of Hawaii, Maui, Kahoolawe, Lanai, and Molokai."
56,"On August 9, the watch was expanded to include Oahu."
57,The watches for the Big Island were later cancelled as the forecast track appeared to drift further north toward Maui County and Oahu.
58,The Red Cross opened shelters throughout the islands on August 10.
59,"Twelve were on the Big Island, seven were on Maui, two on Molokai and one on Lanai."
60,The Honolulu International Airport ensured that eight generators were ready for use in case Felicia caused a power outage at the airport.
61,All tropical storm watches were cancelled at 11 a.m. August 11 as Felicia dissipated to a remnant low.
62,"-Impact-
--Oahu--
In Oahu, areas on the windward side of the island received more than 1 in(25 mm) of rain on August 12 from the remnants of Felicia, causing many roads to become slick."
63,A portion of Kamehameha Highway was shut down around 11:00 pm HST when the Waikane Stream overflowed its banks.
64,"Flooding near a bridge reached a depth of 4 ft(1.2 m), stranding some residents in their homes."
65,The highway remained closed until around 4:00 am HST on August 14.
66,The rain was also considered helpful in that it helped alleviate drought conditions that had been present for nearly two months.
67,The heaviest rainfall was recorded on Oahu at 14.63 in(372 mm) in the Forest National Wildlife Refuge.
68,"During a 12-hour span, a total of 6.34 in(161 mm) fell in Waiahole."
69,"Some areas recorded rainfall rates up to 1 in/h(25 mm/h), triggering isolated mudslides."
70,"At Sandy Beach, there were two lifeguard rescues and three others were on Makapuʻu as waves up to 18 ft(5.5 m) affected the islands."
71,There were also five assists at Makapuʻu and one at Kailua Beach.
72,"Lifeguards issued a total of 1,410 verbal warnings about the rough seas to swimmers and surfers during the event."
73,"However, winds on the island reached only 15 mph(24 km/h) and gusts peaked at 20 mph(32 km/h)."
74,"--Other islands--
On Kauai, the Hanalei River rose above its normal level, leading to the closure of the Hanalei School."
75,Several tree limbs and small trees were blown down across the island.
76,"Rainfall on Kauai peaked at 5.33 in(135 mm) at Mount Wai'ale'ale and on Maui, up to 4.05 in(103 mm) fell in Kaupo Gap."
77,"On the leeward side of the mountains, rainfall peaked at 1.3 in(33 mm) in Kihei, an area that rarely records rainfall in August."
78,"Throughout the island, the total amount of water in reservoirs increased to 104.5 million gallons(395.5 million liters) from 77.8 million gallons(294.5 million liters) prior to Felicia."
79,Rainfall in some areas was heavy enough at times to reduce visibility to several feet.
80,Streets in these areas were covered with muddy water.
81,"Localized heavy rainfall fell on the Big Island, peaking at 2.76 in(70 mm) in Kealakekua."
82,"In Wailua Beach, there was one lifeguard rescue that resulted in the swimmer being sent to a local hospital."
83,"Three other people were swept away at the mouth of the Wailua River, all of whom were quickly rescued."
84,"In Honolulu, runoff from the storm resulted in large amounts of trash and debris along the local beaches."
85,Private contractors were dispatched to the affected coastlines to trap and remove the trash.
86,"Officials were forced to close the beaches along Hanauma Bay after swells from Felicia pushed an estimated 2,000 Portuguese Man o' War siphonophorae into the region."
87,The beaches were later re-opened on August 14.
