index,sentences
71,"However, due to the size of the storm, initial forecasts predicted nearly all of the state would be affected in one form or another."
72,School systems and businesses as far west as Asheville shut down for the day landfall was predicted.
73,"As it turned out, only the Coastal Plain sustained significant damage; much of the state west of Raleigh escaped unscathed."
74,"In New York City, public schools were closed on September 16, 1999, the day Floyd hit the area."
75,"This was a rare decision by the city, as New York City public schools close on average once every few years."
76,"Before Floyd, the last time New York City closed its schools was for the Blizzard of 1996."
77,"After Floyd, the next time its public schools would close was due to a blizzard on March 5, 2001."
78,Walt Disney World also closed for the first time in its history due to the storm.
79,"The resort would later close during hurricanes Frances and Jeanne in 2004, Matthew in 2016, Irma in 2017, Dorian in 2019, Ian in 2022, and Milton in 2024."
80,"A state of emergency was declared in Delaware, Maryland, and New Jersey prompting schools statewide to be shut down on September 16."
81,"In Delaware, about 300 people evacuated."
82,"In Atlantic Canada, the Canadian Hurricane Centre issued 14 warnings related to Floyd, generating significant media interest."
83,About 100 Sable Offshore Energy Project employees were evacuated to the mainland.
84,"In southwestern Nova Scotia, 66 schools were closed, and provincial ferry service with Bar Harbor, Maine was canceled."
85,"-Impact-
With a death toll of 85, Hurricane Floyd was the deadliest United States hurricane since Hurricane Agnes in 1972."
86,"The storm was the third-costliest hurricane in the nation's history at the time, with monetary damage estimated at $6.5 billion(1999 USD); it ranked the 19th costliest as of 2017."
87,"Most of the deaths and damage were from inland, freshwater flooding in eastern North Carolina."
88,"--Caribbean--
Around when Floyd first became a hurricane, its outer bands moved over the Lesser Antilles."
89,Hurricane Floyd lashed the Bahamas with winds of 155 mph(249 km/h) and waves up to 50 ft(15 m) in height.
90,A 20 ft(6.10 m) storm surge inundated many islands with over five ft(1.5 m) of water throughout.
91,"The wind and waves toppled power and communication lines, severely disrupting electricity and telephone services for days."
92,"Damage was greatest at Abaco Island, Cat Island, San Salvador Island, and Eleuthera Island, where Floyd uprooted trees and destroyed a significant number of houses."
93,"Numerous restaurants, hotels, shops, and homes were devastated, severely limiting in the recovery period tourism on which many rely for economic well-being."
94,"Damaged water systems left tens of thousands across the archipelago without water, electricity, or food."
95,"Despite the damage, however, few deaths were reported, as only one person drowned in Freeport, and there were few injuries reported."
96,"--Southeastern United States--
For several days, Hurricane Floyd paralleled the east coast of Florida, spurring widespread evacuations."
97,"Ultimately, the storm left $50 million in damage, mostly in Volusia county."
98,"There, high winds and falling trees damaged 337 homes."
99,The highest recorded wind gust in the state was 69 mph(111 km/h) in Daytona Beach.
100,Beach erosion affected much of the state's Atlantic coast.
101,"The most significant effects were in Brevard and Volusia counties, where waves damaged houses and piers."
102,Rainfall in the state reached 3.2 in(81 mm) in Sanford.
103,"Farther north in Georgia, Floyd produced wind gusts of 53 mph(85 km/h) at Savannah International Airport."
104,"The winds knocked down a few trees and power lines near the coast, but statewide damage was minimal."
105,"In Savannah, the hurricane produced tides 3.3 ft(1.0 m) above normal."
106,"Rainfall was light in the state, reaching 0.85 in(22 mm) in Newington."
107,"Tropical storm force winds affected the entirety of the South Carolina coastline, with statewide damage estimated at $17 million."
108,"Sustained winds reached 54 mph(87 km/h) at the Charleston National Weather Service Office, which also recorded wind gusts of 85 mph(137 km/h)."
109,"The winds destroyed a few roofs and knocked down thousands of trees, leaving more than 200,000 people without electricity."
110,"The hurricane produced above normal tides along the coast, reaching 10.1 ft(3.1 m) above normal in Charleston Harbor."
111,The waves caused minor to moderate beach erosion.
112,"At Myrtle Beach International Airport, Hurricane Floyd dropped 16.06 in(408 mm) of rainfall, the highest recorded in the state."
113,"--North Carolina--
North Carolina received the brunt of the storm's destruction."
114,"In all, Hurricane Floyd caused 51 fatalities in North Carolina, much of them from freshwater flooding, as well as billions in damage."
115,The storm surge from the large hurricane amounted to 9–10 ft(2.7–3.0 m) along the southeastern portion of the state.
116,"The hurricane also spawned numerous tornadoes, most of which caused only minor damage."
117,"Damage to power lines left over 500,000 customers without electricity at some point during the storm's passage."
118,"Just weeks prior to Floyd hitting, Hurricane Dennis brought up to 15 in(380 mm) of rain to southeastern North Carolina."
119,"When Hurricane Floyd moved across the state in early September, it produced torrential rainfall, amounting to a maximum of 19.06 in(484 mm) in Wilmington."
120,"Though it moved quickly, the extreme rainfall was due to Floyd's interaction with an approaching cold front across the area."
121,"Extensive flooding, especially along NC Hwy 91 and the White Oak Loop neighborhood,  led to overflowing rivers; nearly every river basin in eastern North Carolina reached 500 year or greater flood levels."
122,Most localized flooding happened overnight; Floyd dropped nearly 17 in(430 mm) of rain during the hours of its passage and many residents were not aware of the flooding until the water came into their homes.
123,"The U. S. Navy, National Guard and the Coast Guard performed nearly 1700 fresh water rescues of people trapped on the roofs of their homes due to the rapid rise of the water."
124,"By contrast, many of the worst affected areas did not reach peak flood levels for several weeks after the storm, as the water accumulated in rivers and moved downstream(see flood graphic at right)."
125,"The passage of Hurricane Irene four weeks later contributed an additional 6 in(150 mm) of rain over the still-saturated area, causing further flooding."
126,"The Tar River suffered the worst flooding, exceeding 500-year flood levels along its lower stretches; it crested 24 ft(7.3 m) above flood stage."
127,"Flooding began in Rocky Mount, as much as 30% of which was underwater for several days."
128,"In Tarboro, much of the downtown was under several feet of water."
129,"Nearby, the town of Princeville was largely destroyed when the waters of the Tar poured over the town's levee, covering the town with over 20 ft(6.1 m) of floodwater for ten days."
130,"Further downstream, Greenville suffered very heavy flooding; damages in Pitt County alone were estimated at $1.6 billion(1999 USD, $2.81 billion 2022 USD)."
131,"Washington, where the peak flood level was observed, was likewise devastated."
132,Some residents in Greenville had to swim six feet underwater to reach the front doors of their homes and apartments.
133,"Due to the heavy flooding in downtown Greenville, the East Carolina Pirates were forced to relocate their football game against #9 Miami to N.C. State's Carter–Finley Stadium in Raleigh, where they beat the Hurricanes 27–23."
134,"The Neuse River, Roanoke River, Waccamaw River, and New River exceeded 500-year flood levels, although damage was lower in these areas(compared to the Tar River) because of lower population densities."
135,"Because most of the Cape Fear River basin was west of the peak rainfall areas, the city of Wilmington was spared the worst flooding despite having the highest localized rainfall; however, the Northeast Cape Fear River(a tributary) did exceed 500-year flood levels."
136,"Of the state's eastern rivers, only the Lumber River escaped catastrophic flooding."
137,"Rainfall and strong winds affected many homes across the state, destroying 7,000, leaving 17,000 uninhabitable, and damaging 56,000."
138,Ten thousand people resided in temporary shelters following the storm.
139,The extensive flooding resulted in significant crop damage.
140,"As quoted by North Carolina Secretary of Health and Human Services H. David Bruton, ""Nothing since the Civil War has been as destructive to families here."
141,"The recovery process will be much longer than the water-going-down process."""
142,"Around 31,000 jobs were lost from over 60,000 businesses through the storm, causing nearly $4 billion(1999 USD, $7.02 billion 2022 USD) in lost business revenue."
143,"In much of the affected area, officials urged people to either boil water or buy bottled water during Floyd's aftermath."
144,"In contrast to the problems eastern North Carolina experienced, much of the western portion of the state remained under a severe drought."
145,"--Virginia--
Hurricane Floyd left $101 million in damage in Virginia, and contributed to four fatalities – two from fallen trees in Fairfax and Halifax County, one in a traffic accident in Hanover County, and a man in Accomack County who drowned in his submerged vehicle."
146,"As in North Carolina and elsewhere along its path, Floyd dropped torrential rainfall across eastern Virginia, reaching 16.57 in(421 mm) in Newport News."
147,"While Floyd moved through southeastern Virginia, it was still at hurricane status, producing winds strong enough to knock down hundreds of trees and power lines."
148,The highest sustained winds in the state were 46 mph(74 km/h) at Langley Air Force Base.
149,"Wind gusts were much stronger, reaching 100 mph(160 km/h) on the James River Bridge."
150,"Floyd's winds and rains knocked down hundreds of trees across the state, some centuries old."
151,"The heavy rains washed out several roads, and closed regional routes including Interstate 95 between Emporia and Petersburg, U.S. Route 58 between Emporia and Franklin, and U.S. Route 460 near Wakefield."
152,"The rainfall led to overflowing rivers in the Chowan River Basin, some of which exceeded 500-year flood levels."
153,The Blackwater River reached 100-year flood levels and flooded Franklin with 12 ft(3.7 m) of water.
154,"Extensive road damage occurred there, isolating the area from the rest of the state."
155,Some 182 businesses and 150 houses were underwater in Franklin from the worst flooding in 60 years.
156,"In addition, two dams along the Rappahannock River burst from the extreme flooding."
157,"Throughout all of Virginia, Floyd damaged 9,250 houses."
158,"In addition to the heavy rainfall, tides in Norfolk were 3.9 ft(1.2 m) above normal, resulting moderate to locally severe coastal flooding."
159,"Along the Chesapeake Bay, Floyd produced a 5 to 7 ft(1.5 to 2.1 m) storm surge, causing up to 6 ft(1.8 m) of flooding in Accomack County homes."
160,"Floyd's winds and rains knocked down hundreds of trees across the state, some centuries' old."
161,"--Mid-Atlantic--
As Floyd moved northward from Virginia, a stalled cold front acted as a conveyor belt of tropical moisture across the Mid-Atlantic."
162,"Wind gusts in Washington, D.C. reached 56 mph(90 km/h) at the Children's National Medical Center."
163,"The storm knocked down trees and dropped heavy rainfall, causing a shop on New York Avenue NW to close after the roof collapsed."
164,"The hurricane's rainbands moved across Maryland, dropping 12.59 in(320 mm) of rainfall in Chestertown, Maryland."
165,"Statewide, about 450 people required evacuated from low-lying areas."
166,"A mudslide in Anne Arundel County stranded five trains carrying about 1,000 passengers."
167,"Flooding closed 225 roads statewide, with dozens of motorists requiring rescue, and more than 90 bridges were damaged."
168,A man in Centreville died while attempting to jump a washed out bridge on his motorcycle.
169,"High tides, 2 to 3 ft(0.61 to 0.91 m) above normal, affected coastal areas of St. Mary's, Calvert, Harford, and Anne Arundel counties, with 5 houses destroyed and 23 severely damaged."
170,"Flooding inundated the only bridge to St. George Island, stranding six people."
171,"The highest statewide wind gust – 71 mph(114 km/h) – occurred in Tall Timbers, while the highest wind gust in eastern Maryland was 52 mph(83 km/h) in Ocean City."
172,"The winds knocked down hundreds of trees, including the nearly 400 year–old Liberty Tree at St. John's College in Annapolis."
173,"The winds also knocked down power lines, leaving about 500,000 customers without electricity."
174,"Two people were injured, and one person killed, from Carbon monoxide poisoning related to using a generator."
175,The Anne Arundel county fair was canceled for the first time in its history.
176,"In Baltimore, the Baltimore Orioles postponed a baseball game."
177,Statewide damage was estimated at $7.9 million.
178,"In Delaware, Hurricane Floyd left $8.42 million in damage."
179,"The storm dropped torrential rainfall, reaching 12.58 in(320 mm) in Greenwood, Delaware."
180,"During the storm, Greenwood recorded 10.58 in(269 mm), breaking the record for the state's highest 24 hour rainfall total."
181,The rains caused record crests along rivers and streams in New Castle County.
182,"The White Clay Creek crested at 17.6 ft(5.4 m), and was above flood stage for 18 hours."
183,"Statewide, Floyd damaged 171 homes, and caused 33 homes to be condemned."
184,"Flooding closed hundreds of roads and bridges, with two bridges and a few miles of track belonging to the Wilmington and Western Railroad washed out."
185,Dozens of motorists required rescue.
186,Winds in the state reached 64 mph(104 km/h) at Cape Henlopen along the coast.
187,"The winds knocked down hundreds of trees and power lines, leaving about 25,000 people without power."
188,"As Floyd continued up the coast, it dropped heavy rainfall in New Jersey, reaching 14.13 in(359 mm) in Little Falls; this was the highest statewide rain from a tropical cyclone since 1950."
189,"Following the state's fourth-worst drought in a century, the rains collected in rivers and streams, causing record flooding at 18 river gauges, and mostly affecting the Raritan, Passaic, and Delaware basins."
190,"Statewide damage totaled $250 million(1999 USD), much of it in Somerset and Bergen counties."
191,"This made Floyd the costliest natural disaster in New Jersey's history, until it was surpassed by Hurricane Irene in 2011."
192,"Seven people died in New Jersey during Floyd's passage – six due to drowning, and one in a traffic accident."
193,A police lieutenant took his life after working for nearly 48 hours coordinating floodwater rescues.
194,"In Bound Brook, the Raritan crested at a record 42.5 ft(13.0 m) on September 16, well above the 28 ft(8.5 m) flood stage, and exceeding the previous record of 37.5 ft(11.4 m) set during Tropical Storm Doria in 1971."
195,"Downtown Bound Brook was flooded 13 ft(4.0 m), causing 200 buildings to be condemned."
196,"In Manville, the Raritan crested at a record 27.5 ft(8.4 m), nearly double the flood stage of 14 ft(4.3 m)."
197,"Parts of Manville were flooded to a depth of 10 ft(3.0 m), which damaged 1,500 homes, caused 284 homes to be condemned, and forced 1,000 people to evacuate."
198,"A water treatment plant was damaged in Bridgewater Township, forcing nearly 500,000 people in Hunterdon, Mercer, Middlesex, and Somerset counties to boil water for eight days."
199,"The Rochelle Park, New Jersey hub of Electronic Data Systems was inundated by the nearby Saddle River, disrupting service to as many as 8,000 ATMs across the United States."
200,Flooding in an adjoining Bell Atlantic switching facility cut off phone service to one million customers in the area.
201,"In Pennsylvania, Floyd killed 13 people, largely due to drownings, fallen trees, or heart attacks, and another 40 people were severely injured."
202,"The hurricane left about $60 million in damage, mostly related to its heavy rainfall, which peaked at 12.13 in(308 mm) in Marcus Hook."
203,The highest wind gust was 58 mph(93 km/h) occurred at the Commodore Barry Bridge.
204,"The two hardest-hit counties were Delaware and Bucks, where more than 10,000 homes were flooded, including 200 that were damaged to the point of being uninhabitable."
205,"More than 4,000 people statewide lost their homes due to the storm."
206,"Many creeks swelled to record levels, in some cases over double their estimated flood stage, which left motorists in need of rescue, including a bus with 11 students in Buckingham Township."
207,"Statewide, Floyd left over 500,000 homes and businesses without power."
208,Tropical Storm Floyd made landfall on western Long Island as it moved northward.
209,The heaviest rainfall associated with the storm was concentrated in the southeastern section of the state.
210,Several meteorological elements worked to enhance the moisture from the cyclone.
211,"Rainfall totals exceeding 6 in(150 mm) were common, with as much as 12 in(300 mm) reported locally in the Catskills."
212,"At Cairo, 12.21 in(310 mm) of rain fell."
213,"The precipitation, combined with that of Hurricane Dennis earlier in the month, helped to alleviate persistent drought conditions."
214,"Floyd also produced gusty winds, reaching 54 mph(87 km/h) at Stewart International Airport, worsened by a pressure gradient between the storm and an area of high pressure over the Ohio Valley."
215,Floyd's rainfall resulted in deadly and extensive flooding that killed two people in New York.
216,Heavy flooding was reported along numerous creeks.
217,"In the Albany area, the Normanskill rose to extremely high levels, and the resultant flood waters damaged nearby buildings."
218,The Coeymans Creek in Selkirk overflowed and forced 20 families to leave their homes.
219,"Further south, the Saw Mill and Bronx rivers both overflowed, and caused urban flooding."
220,"A dam on a mill pond broke near Lake Placid, leading to flooding along the Chubb River."
221,"The strong winds, combined with saturated ground from the rainfall, brought down trees in widespread areas of the Hudson Valley and Capital District."
222,Many of the trees would not have otherwise fallen in drier conditions.
223,Some of the downed trees fell on structures.
224,"In a narrow swath in the Wolf Pond Valley of Warren County, where wind gusts are estimated to have reached 80 mph(130 km/h), hundreds of trees were blown down."
225,"At the storm's worst, power outages affected over 100,000 people region-wide, and some individuals remained without power for a week."
226,"At the Albany International Airport, the storm forced the cancellation of flights, and throughout the region schools were closed."
227,Several boats sustained damage along the shore of Lake Champlain.
228,"Throughout Orange, Putnam, Rockland, and Westchester counties, initial cost estimates were $14.6 million, although that figure represents only a portion of the actual monetary damage."
229,The storm also caused about $2 million in property damage in Essex County.
230,"--New England--
In Connecticut, the storm caused one casualty: a man drowned after boating in the swollen Quinnipiac River."
231,The storm caused extensive flooding and serious damage.
232,"Wind gusts exceeding 50 mph(80 km/h), combined with the saturated ground, brought down many trees and triggered severe power outages in the area."
233,"As Floyd tracked up the Connecticut River Valley towards Massachusetts, it dropped heavy precipitation."
234,"The heaviest rainfall occurred in a southwest–northeast orientated swath from northern New Jersey to southwestern Connecticut, including southeastern New York."
235,"At the Danbury Airport, 11.13 in(283 mm) of rain was reported."
236,Rainfall rates of 1 to 2 in(25 to 51 mm) per hour occurred at Bethel and Danbury.
237,"Numerous rivers overflowed; for example, the Still River and its tributaries triggered severe flooding."
238,The worst of the flooding—considered the worst in 40 years—took place at Danbury.
239,"Hundreds of homes, two car dealerships, several roads, and other structures were damaged there."
240,"At Greentree Motors, all 200 vehicles were declared a total loss."
241,Parts of the city were submerged with 4 ft(1.2 m) of water.
242,"However, throughout the state, roads were closed and basements were inundated."
243,The flooding inflicted at least $1.3 million in monetary damage within Fairfield County.
244,Portions of the state were declared a federal disaster area.
245,Floyd brought intense winds and heavy rain to Rhode Island.
246,The strongest winds were confined to Washington and Providence counties.
247,"The winds brought down numerous trees, tree limbs and power lines."
248,"Rainfall typically ranged from 2 to 5 in(51 to 127 mm), with a report of 7.12 in(181 mm) at North Smithfield, Rhode Island."
249,"The Pawtuxet River reached flood stage on September 16, and crested the next day."
250,"Although it surpassed its banks, no flood damage was reported."
251,The storm's effects in the state were mostly minor.
252,"In Massachusetts, the storm produced wind gusts of 60 to 70 mph(97 to 113 km/h), reaching 76 mph(122 km/h) at the New Bedford Hurricane Barrier."
253,The strongest winds were concentrated over two sections of the state—the western mountains terrain and Cape Cod.
254,"The winds brought down trees and power lines in these areas, particularly around Pittsfield."
255,"In terms of rainfall, the storm dropped 6 to 10 in(150 to 250 mm) in many locations."
256,"The heavy precipitation caused rivers to swell, and in some cases flow over their banks."
257,Storm surge at the Fox Point Hurricane Barrier reached 4.2 ft(1.3 m).
258,"By September 17, Floyd was located over southwestern Maine, dropping heavy rains."
259,"The entire state received precipitation, with the highest totals confined to southern areas."
260,The National Weather Service issued a flood watch for two-thirds of the state.
261,"The storm was described as ""tame"", and damage was generally minor."
262,"In much of Androscoggin County, rainfall amounted to between 7 and 8 in(180 and 200 mm); Poland reported 8.72 in(221 mm)."
263,"Several rivers approached or exceeded flood stage due to rainfall from Floyd and Hurricane Dennis less than a week earlier, causing minor flooding."
264,Floyd helped to alleviate drought conditions in Maine.
265,"Some roads in susceptible areas were submerged, and a few basements were flooded."
266,"Wind gusts of 30 to 40 mph(48 to 64 km/h) blew down trees and snapped branches, especially in the area surrounding Baxter State Park."
267,"Around 15,000 residents were affected by power outages as a result."
268,"Following the event, five counties—Androscoggin, Cumberland, Kennebec Oxford, and Somerset—were declared disaster areas, making federal aid available to those areas."
269,"Rainfall in New Hampshire generally ranged from 4 to 7 in(100 to 180 mm), although a few higher totals were recorded."
270,"At Mount Washington, 9.54 in(242 mm) of precipitation fell."
271,"The rainfall swelled rivers, pushing them above flood stage; the Saco River at Conway crested at 15.56 ft(4.74 m), surpassing the 9-ft(2.7 m) flood stage."
272,"Along the Saco and Pemigewasset rivers, minor flooding took place, though only in low-lying terrain."
273,"Strong winds also impacted the state, with gusts often exceeding 40 mph(64 km/h)."
274,"The winds brought down several small trees in Jaffrey, and triggered power outages that affected 10,000 residents."
275,A federal disaster area was declared in the state.
276,"In Vermont, for the first time in years, the Tunbridge World's Fair was canceled due to the storm."
277,One woman sustained injuries after a tree crashed on her vehicle.
278,"Floyd produced high winds and heavy rain throughout the state, leading to widespread downed trees and powerlines."
279,Thousands of residents in the state lost power after 60 mph(97 km/h) winds impacted the area.
280,"Rainfall totals of 3 to 6 in(76 to 152 mm) were common, although there were localized higher reports."
281,"The rainfall was offset by persistent drought conditions, however."
282,"Numerous tributaries overflowed their banks, and significant flooding was reported."
283,"In Weathersfield, part of U.S. Route 5 was washed away."
284,Some schools were closed and events canceled in the region.
285,"The downed trees caused structural damage, blocked roadways, and affected hiking trails."
286,"The high winds also damaged buildings and some apple orchards, Waves of 8 to 10 ft(2.4 to 3.0 m) occurred on Lake Champlain, damaging numerous watercraft along the shore."
287,The hurricane caused one death.
288,Most of Vermont was declared a disaster area after the storm.
289,"--Canada--
The remnants of Floyd produced rainfall and gusty winds from Ontario to Atlantic Canada, with 118 km/h(73 mph) occurring along the Saint Lawrence River in Quebec, the strongest winds in the country."
290,The high winds damaged corn and other crops along the river's south shore from the l'Amiante to Bellechasse regions.
291,"The highest rainfall in Canada also occurred in eastern Quebec, reaching 4.8 in(122 mm)."
292,"Power outages affected Montreal and Quebec City, causing classes to be canceled at the Université de Montréal."
293,Inclement weather was a potential factor in a five car accident on Autoroute 15 in Montreal.
294,Minor traffic accidents also occurred in the Maritimes.
295,"Heavy rainfall backed up storm drains in Fredericton, New Brunswick."
296,The Confederation Bridge connecting Prince Edward Island to the mainland shut down during the storm due to 72 miles per hour(116 km/h) winds.
297,"About 6,000 people lost power in Nova Scotia."
298,"-Aftermath-
--The Bahamas--
To help the affected citizens, the Bahamas Red Cross Society opened 41 shelters, though within one week many returned home."
299,"The Bahamas required $435,000(1999 USD; $821,078 2025 USD) in aid following the storm, much of it in food parcels."
300,"The Inter-American Development Bank loaned $21 million(1999 USD; $39.6 million 2025 USD) to the archipelago to restore bridges, roads, seawalls, docks, and other building projects in the aftermath of the hurricane."
301,"--North Carolina--
The Hurricane Floyd disaster was followed by what many judged to be a very slow federal response."
302,"Fully three weeks after the storm hit, Jesse Jackson complained to FEMA Director James Lee Witt on his CNN program Both Sides Now, ""It seemed there was preparation for Hurricane Floyd, but then came Flood Floyd."
303,"Bridges are overwhelmed, levees are overwhelmed, whole towns under water... [it's] an awesome scene of tragedy."
304,"So there's a great misery index in North Carolina."""
305,"Witt responded, ""We're starting to move the camper trailers in."
306,"It's been so wet it's been difficult to get things in there, but now it's going to be moving very quickly."
