,sentences
50,"-Effects-
--Northern Mariana Islands--
Jebi passed just north of the Northern Mariana Islands as an intensifying typhoon on August 31, necessitating the issuance of a typhoon warning for the islands of Agrihan, Alamagan, and Pagan."
51,A high surf advisory and small craft advisory were issued for Saipan and Tinian as heavy swells affected the islands.
52,"The small size of the typhoon's inner core meant that damage in Agrihan, Alamagan, and Pagan was limited to minor flooding."
53,"--Taiwan--
When Jebi veered northward on September 2 and 3, east of the Ryukyu Islands, it brought large waves to the east coast of Taiwan."
54,"On September 2, at Mystery Beach in Nan'ao Township, Yilan County, five people riding all-terrain vehicles were swept out to sea and drowned; at least four of the bodies were recovered."
55,"To prevent further loss of life, Mystery Beach was closed to the public from September 5 to 14."
56,"At Neipi Beach in Su'ao Township, a passerby drowned while he was rescuing an eight-year-old girl on September 2."
57,One more death occurred there the next day: a woman was swept out to sea in what was suspected by an eyewitness to be a suicide.
58,"--Japan--
Typhoon Jebi was the most intense tropical cyclone to make landfall on Japan since Typhoon Yancy in 1993, causing significant damage in the Kansai region."
59,"Fourteen people were killed across the country and 46 others were seriously injured, while another 934 people received minor injuries."
60,"The typhoon's strong winds damaged 97,910 houses, of which 68 collapsed and 833 suffered major damage, while heavy rains and storm surge flooded another 707 houses."
61,"Another 6,527 buildings were damaged."
62,"The General Insurance Association of Japan reported that nearly JP¥1.07 trillion(US$9.69 billion) in payouts had been made by March 2019, of which JP¥601 billion(US$5.44 billion) was in Osaka Prefecture alone."
63,"Insured losses were estimated at US$13–14 billion in December 2019, placing Jebi as the costliest typhoon to hit Japan in terms of insured losses."
64,"Ahead of the storm, emergency evacuation orders were issued for parts of Osaka, Hyōgo, Nara, Wakayama, and Kagawa prefectures."
65,"Evacuation advisories were issued for Ishikawa, Fukui, Yamanashi, Nagano, Gifu, Aichi, Kyoto, Okayama, Tokushima, and Kōchi prefectures."
66,"The Fire and Disaster Management Agency reported that in total, about 8,000 residents evacuated to 1,667 shelters in 24 prefectures."
67,"In Osaka, department stores and other commercial facilities were closed."
68,"Public schools were closed in the cities of Kobe, Kyoto, Nara, and Osaka, as well as in Wakayama Prefecture."
69,"Several tourist attractions were closed to visitors, including Universal Studios Japan, the Kyoto City Zoo, the Kyoto Aquarium, Nijō Castle, and the Kyoto Imperial Palace."
70,JR-West suspended operations in the Keihanshin region on September 4.
71,"Services along the Tōkaidō Shinkansen, as well as the San'yō Shinkansen between Shin-Ōsaka and Hiroshima stations, were halted on September 4."
72,At least 912 flights in and out of Osaka were cancelled.
73,"Factories across the Kansai and Chūbu regions were closed, with notable companies affected including Daikin, Panasonic, Daihatsu, and Toyota."
74,"Major department store operators, such as J. Front Retailing, H2O Retailing, and Takashimaya, closed their Kansai outlets."
75,Japanese Prime Minister Shinzo Abe cancelled a trip to Kyushu to oversee state response efforts.
76,"Jebi set new records for 10-minute maximum sustained winds at 53 weather stations and broke records for wind gusts at 100 weather stations in Japan, mostly on September 4."
77,"The highest sustained winds from Jebi were recorded at Cape Muroto, at 48.2 m/s(174 km/h; 108 mph)."
78,"At Kansai International Airport, a gust of 58.1 m/s(209 km/h; 130 mph) was recorded, which was significantly higher than the previous record set by Typhoon Cimaron just 12 days earlier."
79,"Significant winds occurred even in urban areas, with downtown Wakayama experiencing maximum sustained winds of up to 39.7 m/s(143 km/h; 89 mph) and gusts reaching 57.4 m/s(207 km/h; 128 mph)."
80,"Similarly, the financial center of Osaka, Chūō-ku, recorded a maximum gust of 47.4 m/s(171 km/h; 106 mph)."
81,"The maximum storm surge produced by Jebi was 3.29 m(10.8 ft) in Osaka, surpassing the previous record of 2.93 m(9.6 ft) from the 2nd Muroto Typhoon(Typhoon Nancy) in 1961."
82,"Across the Kansai Region, massive blackouts occurred as the typhoon blew down transmission lines, with over 2.2 million customers of Kansai Electric Power Company losing power."
83,"Restoration works were fully completed only on September 20, having been hampered by fallen trees, collapsed houses, and landslides."
84,"Other significant power outages were reported in the Chūbu region, with Chubu Electric Power reporting 695,320 blackouts."
85,"Elsewhere, 16,040 households in the Hokuriku region lost power, and another 14,000 households in the Tōhoku region were left without power."
86,Numerous incidents resulted from Jebi's high winds and heavy rain.
87,"In Shiga Prefecture, a man died after the warehouse he was working in collapsed."
88,A man in Osaka was blown off the second floor of a house and fell to his death; at least five more people in the eponymous prefecture were killed by falls or flying debris.
89,Another man died after he fell from a roof in Mie Prefecture.
90,"Part of the glass ceiling at Kyōto Station collapsed, injuring multiple people."
91,"In Hachiōji, Tokyo, four people suffered cuts when a metal object fell from a building's roof."
92,"In neighboring Saitama Prefecture, an elderly man in Kawagoe was injured when he was blown over by a strong gust and a woman was hit by a flying object."
93,"Strong winds in Tochigi Prefecture caused a woman to fall and hurt her shoulder, while two others fell while attempting to repair a window on the second floor of their house."
94,Fallen trees trapped 160 elementary school students on a school trip in Kyoto.
95,"At the Nintendo headquarters in Kyoto, the logo on the exterior of the building was damaged by strong winds."
96,The LED lighting on the Tsūtenkaku tower in Osaka was damaged by flying debris and made inoperable.
97,An oil refinery in Sakai operated by JXTG Nippon Oil & Energy was forced to partially shut after a cooling tower sustained damage.
98,"Several shrines across Japan were damaged: the Kasuga Grand Shrine in Nara had its arrival hall damaged by fallen trees, the torii at the entrance of Oji Shrine in Tokyo collapsed, while the torii on the east side of the Naganokengokoku Shrine in Matsumoto, Nagano, was destroyed."
99,"One of the three honden of Ono Shrine in Shiojiri, Nagano, which were built in 1672, was severely damaged by a fallen tree."
100,The hall of worship at Hirano Shrine in Kyoto was destroyed and 400 cherry blossom trees on the shrine's grounds were felled.
101,"At the nearby Nishi Hongan-ji, a UNESCO World Heritage Site, a wall on the southern face of the compound collapsed and a segment of the roof of the worship hall was peeled off."
102,"Part of the cliff on the south side of Ueda Castle collapsed, while an iron roof tile was blown off at the Katakurakan building in Suwa, Nagano."
103,The trunk of a 400-year-old beech tree in the Shirakami-Sanchi was snapped by Jebi's strong winds.
104,"Along Osaka Bay, the typhoon's storm surge carried away several shipping containers."
105,"The Port of Kobe lost 42 containers, which were eventually recovered 10 days later."
106,Some residential areas surrounding the bay were inundated after the storm surge overtopped coastal defenses.
107,"In Nishinomiya, the rising waters caused 187 cars at an auctioneer's lot to catch fire by short-circuiting their electrical systems."
108,"Kansai International Airport was forced to close on September 4, as waves reaching 5 m(16 ft) in height overtopped coastal defenses and left a runway and cargo facilities inundated."
109,"Access to the island was cut off on September 4 when a 2,591-tonne tanker was unmoored by Jebi's strong winds and collided with the only bridge connecting the airport to the mainland."
110,"As a result, 8,000 passengers and staff were stranded in the airport and were evacuated by ferries and speedboats on September 5."
111,The 11 crewmembers on board the tanker were uninjured and were rescued by the coast guard.
112,"The terminals experienced power outages, leaving passengers to wait without air conditioning."
113,A passenger sustained minor injuries from a window broken by the storm.
114,"Partial operation of the airport resumed on September 6, with flights allowed to operate out of the undamaged Terminal 2."
115,Other flights were redirected to nearby Itami and Kobe Airports.
116,Terminal 1 began to resume operations on September 13 and the previously flooded runway reopened on September 14.
117,"The airport reopened fully on September 21, following repairs to an electric power facility and a baggage claim area at Terminal 1."
118,Repairs to the access bridge continued and were completed in April 2019.
119,The temporary closure of the airport—the country's third largest and a major export hub for manufacturers in the region—sparked fears that Japan's industrial production would suffer.
120,"The absence of international flights caused tourism in Osaka to decline sharply, with about a quarter of retailers reporting their sales had halved in a survey conducted by Nikkei."
121,The damage to transport infrastructure from a combination of Jebi and other natural disasters contributed to a larger-than-expected contraction in Japan's gross domestic product for the third quarter of 2018.
122,"The agricultural, forestry, and fishing industries suffered significantly, with damage amounting to JP¥46.81 billion(US$42.39 million) across 33 prefectures."
123,"A total of 30,996 hectares(76,590 acres) of cropland was damaged by the typhoon's strong winds, which blew down fruit trees and caused lodging of vegetable and feed crops."
124,About JP¥11.88 billion(US$107.6 million) worth of crops were lost.
125,"Across 31 prefectures, 42,918 incidents of damage to agricultural infrastructure were reported, resulting in JP¥20.10 billion(US$182.0 million) of damage."
126,Another 131 fishing boats and 406 aquaculture facilities were damaged.
127,"In the Tōkai region, some pigs suffocated after power outages stopped ventilation of the stalls they were kept in."
128,"In Tōhoku and Hokkaido, many apple farms suffered from apple scab after the typhoon, exacerbating losses."
129,"At an aquaculture facility off Kushimoto, Wakayama, run by Kindai University, 600 bluefin tuna were lost after the cage containing them broke, resulting in losses of JP¥100 million(US$906,000)."
130,Extended power outages prevented farmers from shipping raw milk in at least five prefectures.
131,"Jebi served to worsen damage inflicted by Typhoon Cimaron, which passed over roughly the same areas two weeks earlier."
132,"At the end of September, the Ministry of Agriculture, Forestry and Fisheries announced it would be providing subsidies and grants to help farmers offset repair and reconstruction costs."
133,"--Russian Far East--
Jebi passed Sakhalin Oblast as an extratropical cyclone on September 5."
134,State media reported that the island experienced typhoon-force winds and precipitation above 30 mm(1.2 in).
135,"Fifteen settlements—or about 4,500 people—lost power."
136,The town of Makarov was left without drinking water after a mudflow contaminated a reservoir.
137,Train services on the island were halted.
138,"Classes in the administrative center of Yuzhno-Sakhalinsk were suspended, and 13 flights at the local airport were delayed."
139,"In nearby Khabarovsk Krai, a state of emergency was declared in Sovetskaya Gavan because of the inclement weather."
140,"Strong winds collapsed the roofs of a school and kindergarten; at the former, the falling roof fractured a girl's ankle."
141,"In Vanino, a fallen tree left a woman in intensive care while her child suffered minor scratches."
142,-Notes-
