index,sentences
60,At least one generator air intake filter burned as it sucked in burning leaves blowing in the strong winds.
61,"The fires impacted part of the Lower Molonglo Water Quality Control Centre(LMWQCC), responsible for treating the city's sewage and waste water before its release into the Molonglo River."
62,"The plant's operations were disrupted due to fire damage, causing concern about the possible release of sewage into the Molonglo River, as the plant's reserve storage could only hold one day of surplus."
63,"However, the lack of resources and equipment failures for crews protecting the plant could have led to a catastrophe, as detailed in Danny Camilleri's testimony in Coroner Maria Doogan's subsequent inquest into the fires."
64,"Camilleri testified that his crews arrived to find much of the area around the plant on fire, with a significant risk of the fire endangering dangerous substances stored at the plant to treat waste, including chlorine."
65,"He stated that if the fire had caused a breach in the chlorine tanks, it would have created ""a poisonous cloud that would blow toward Canberra necessitating mass evacuations""."
66,"By 10 pm, one of the four evacuation centres in Canberra was completely full, and the others were filling up quickly."
67,Reports of looting also began to arrive from the damaged areas.
68,Both Prime Minister John Howard and Governor General Peter Hollingworth changed their plans to return to Canberra as soon as was possible.
69,"While the very worst of the fires had passed, the situation was still far from stable, and going into Sunday, 19 January, houses were still ablaze across numerous suburbs."
70,"--Fire tornado--
The first documented case of a fire tornado in Australia was during the 2003 Canberra bushfire."
71,"It was calculated to have horizontal winds of 250 km/h(160 mph) and vertical air speed of 150 km/h(93 mph), spawned by its own wind rotation from a pyrocumulonimbus cloud and causing the flashover of 120 hectares(300 acres) in 0.04 seconds."
72,It was also the first known fire tornado to have EF3 wind speeds on the Enhanced Fujita scale and the only known one until the 2018 Carr Fire in California.
73,"-Aftermath-
By the evening of 19 January, it was clear that the worst-hit suburb was Duffy, where 200+ residences were destroyed, and that four people had died: Alison Tener, 38, Peter Brooke, 74, and Douglas Fraser, 60, and Dorothy McGrath, 76, of the Mount Stromlo Forestry Settlement."
74,"The loss of life, damage to property, and destruction of forests to the west of the city caused not just economic loss but significant social impacts."
75,"Bushfires severely harmed the vegetation of the Cotter River Catchment and caused water quality problems in the three dams in the catchment: Corin, Bendora and Cotter Dams."
76,"For quite some time after the fires, turbidity in the water due to silt and ash from surrounding burnt-out forests meant Canberra had to rely on Googong Dam on the Queanbeyan River, which was not affected by the fires."
77,"Given the drought and existing water shortages, this effectively reduced Canberra's water reserves to around 15% for some time."
78,An upgrade to the Stromlo Water Treatment Plant was subsequently required to allow extra filtration of water to cope with the diminished quality in the future.
79,"As with any bushfire, the environment will take significant time to regenerate."
80,Regeneration of vegetation was delayed by an ongoing drought in the region.
81,"--Mount Stromlo--
Perhaps the most notable cultural and scientific loss caused by the fires was the damage to the scenic and renowned Mount Stromlo Observatory(headquarters of the Research School of Astronomy & Astrophysics of the Australian National University), which is estimated to be the source of a third of Australia's astronomical research."
82,Five historically significant telescopes were destroyed.
83,"Instrumentation and engineering workshops, the observatory's library, and the main administration buildings were consumed."
84,"The visitors' centre or ""Exploratory"" housing public exhibits and cafe escaped the fires unscathed, despite being on the edge of a steep gradient, which fires had roared up, and being only metres from the 74-inch(1.88 m) telescope, which was completely destroyed."
85,"The insurance payment sought by the Australian National University(ANU), amounting to 75 million Australian dollars, could have become the largest insurance claim in Australian history."
86,"However, in August 2009, during trial in the ACT Supreme Court, the three insurance companies settled out of court, paying the ANU an undisclosed sum."
87,"A related claim against ANU's insurance broker, Aon Risk Services Australia Ltd, for failing to renew insurance coverage on some structures, was also settled for an unstated amount in June 2011."
88,Canberra artist Tim Wetherell was commissioned by ANU to produce a sculpture from the ruins of the Mount Stromlo telescopes.
89,"The finished sculpture was named ""The Astronomer"" and installed in the Parliamentary Triangle outside Questacon."
90,It represents the concept of stellar parallax.
91,"-Official responses-
Following the 2003 bushfires, the ACT and New South Wales and Australian governments initiated community and official responses to the fire."
92,"--Bushfire Recovery Taskforce--
The Bushfire Recovery Taskforce was established to advise the ACT Government, provide leadership for the recovery, and act as a bridge between Government agencies and the community."
93,It reported in October 2003.
94,"--McLeod Inquiry--
The ACT Government established the McLeod Inquiry to examine and report on the
operational response to the bushfires."
95,"The Inquiry was headed by Ron McLeod, a former Commonwealth Ombudsman."
96,The Inquiry handed down its findings on 1 August 2003.
97,"The inquiry found that:
The fires, started by lightning strikes, might have been contained, had they been attacked more aggressively in the 24 hours after they broke out."
98,"Large stretches of dry, drought-affected vegetation and weather conditions that were extremely conducive to fire meant that once the fires reached a certain size, they were very difficult to control."
99,Management of fuel load in parks and adequate access to remote areas were both lacking.
100,"Emergency service personnel performed creditably, but they were overwhelmed by the intensity of the fires and the unexpected speed of their advance on 18 January."
101,"A comprehensive ACT Emergency Plan was in place at the time of the fire; it worked, particularly in recovery after the fires, in dealing with the large number of people who needed temporary shelter and assistance as a consequence of the fires."
102,Inadequacies in the physical construction and layout of the Emergency Services Bureau centre in Curtin were a hindrance.
103,The centre was unable to handle efficiently the large amount of data and communications traffic into and out of the centre at the height of the crisis.
104,There were some equipment and resourcing deficiencies within the ACT's emergency service organisations.
105,"Information and advice given to the community about the progress of the fires, the seriousness of the threat, and the preparations the public should be making was seriously inadequate."
106,There was also confusion as to whether homes had to be evacuated.
107,"The Inquiry recommended there should be increased emphasis given to controlled burning as a fuel-reduction strategy, access to and training of emergency personnel in remote areas needed to be improved and a number of changes be made to the emergency services and the policies that govern their operations, including a greater emphasis on provision of information to the public."
108,"--ACT Coroner's Bushfire Inquiry--
The Coroner's inquiry commenced in January 2003, and hearing officially opened on 16 June 2003."
109,"The Coroner's Court of the Australian Capital Territory conducted an inquiry into the cause, origin, and circumstances of the 2003 bushfires and inquests into the four deaths associated with those fires."
110,The inquiry was under the provisions of the ACT Coroners Act 1997.
111,"The inquiry was marked by controversy, and in February 2005 the ACT Supreme Court heard an application that the coroner be disqualified due to bias."
112,"The inquiry into the fires was on hold until August 2005, when the Full Bench of the Supreme Court delivered its decision, declaring that Coroner Maria Doogan should not be disqualified on the ground of a reasonable apprehension of bias."
113,The inquiry reconvened on 17 August 2005.
114,"After over 90 days of examining the evidence, the inquiry wrapped up on 25 October 2005."
115,"Although the inquiry was supposed to be completed in early 2006, submissions continued into mid-2006, with the Coroner delivering her findings, ""The Canberra Firestorm"", in December 2006."
116,"--House Select Committee on the recent Australian bushfires--
On 26 March 2003 the House of Representatives established a Select Committee to inquire into the Australian bushfires at that time, including the Canberra bushfire."
117,The committee tabled the report of its inquiry on 5 November 2003 and the Australian government presented its response to the report on 15 September 2005.
118,"-Bushfire memorial-
On 18 January 2006, three years after the day of the bushfires, a bushfire memorial was opened on land which had been affected by the fires in Stromlo forest."
119,The ACT Bushfire Memorial was commissioned by the ACT government to acknowledge the impact of the fires and thank the many organisations and individuals who played crucial roles in the fire fighting and recovery efforts.
120,"The memorial was designed by Canberra artists Tess Horwitz, Tony Steel and Martyn Jolly and incorporates elements requested by the ACT community."
121,"It is a journey from the day of the fire, through the process of recovery, to the honouring of memory."
122,"The entrance memorial walls are made from the community's salvaged bricks, which are inscribed with messages of grief and gratitude."
123,"Beyond the walls, a site framed by a grove of casuarinas contains red glass and metal forms, referring to the force of the firestorm and to the lightning strikes that sparked the main fires."
124,An avenue leads to an amphitheatre enclosing a pond and bubbling spring.
125,Glass columns bordering the pond contain details from photos provided by the community which speak of memory and human resilience.
126,"On 18 February 2006, an independent group of fire victims installed a plaque to honour the four people who died in the fires and the volunteer firefighters who fought so hard."
127,"The plaque is located at the end of the walkway to the memorial, immediately before the memorial walls."
128,Fire victims and residents held a simple ceremony to mark the occasion.
