index,sentences
26,"On the evening of August 6, the JMA upgraded the depression into a tropical storm."
27,Winona was in between two subtropical ridges – one in the Luzon Strait and one south of Tropical Storm Vernon.
28,"Early on August 7, the JTWC upgraded the system into a tropical storm, naming it Winona."
29,"Wind shear began to relax; consequently, the storm's low-level center moved under the deep convection."
30,"By 00:00 UTC on August 8, Winona abruptly turned north in response to a building ridge to its southeast."
31,Strengthening was aided by the development of dual upper-level outflow channels.
32,"Early on August 8, the JMA reported that Winona strengthened into a severe tropical storm."
33,"By this time, Winona was expected by both agencies to move over northeastern Japan, but Winona tracked further south than predicted, maintaining a northward course in the direction of Japan."
34,"At noon on August 9, the JMA estimated that Winona peaked in intensity with winds of 115 km/h(70 mph) and a barometric pressure of 975 mbar(28.8 inHg)."
35,"Meanwhile, the JTWC upgraded Winona into a typhoon; simultaneously, the agency estimated that the typhoon reached peak intensity, with winds of 120 km/h(75 mph) over 330 km(205 mi) east-southeast of Tokyo."
36,"Early on August 10, Winona made landfall close to Hamamatsu near peak intensity."
37,"After landfall, it began to accelerate northeastward and by 12:00 UTC, Winona was embedded in the mid-latitude westerlies and started a transition into an extratropical cyclone."
38,"Eighteen hours later, at 06:00 UTC on August 11, the JMA declared Winona an extratropical cyclone; the JTWC followed suit several hours later."
39,"On August 14, the JMA ceased tracking the system."
40,"-Impact-
Tropical Storm Winona brought strong winds and heavy rains to the Japanese archipelago."
41,"A peak rainfall total of 545 mm(21.5 in) occurred in Hakone, with 538 mm(21.2 in) falling in a day."
42,"Meanwhile, a peak hourly total of 70 mm(2.8 in) fell in Harunasan."
43,A wind gust of 45 km/h(28 mph) was recorded on Mount Tsukubasan.
44,"Offshore, waves up to 26 ft(7.9 m) high were recorded."
45,"Due to stormy weather, more than 60 scheduled domestic flights between Tokyo and western Japan were delayed or cancelled."
46,Inter-island ferry service was suspended.
47,"A total of 50 trains were cancelled and 60 others were delayed, which resulted in 250,000 stranded passengers."
48,"Thirteen people suffered injuries, including three seriously."
49,More than 400 roads were damaged and 43 landslides were reported.
50,A total of 686 houses sustained flooding.
51,One person was killed and damage totaled 8.74 billion yen($60.3 million USD).
52,"In Akita Prefecture, authorities reported that twelve houses were damaged in Akita City while eight homes were damaged in Yokote, and there were two landslides."
53,"Passing over Shizuoka Prefecture with most of its former intensity, 8 roads were closed and 28 homes were damaged."
54,"A total of 77 ha(190 acres) of rice as well as 212 ha(520 acres) of vegetables were damaged, along with three agricultural facilities."
55,"Damage was estimated at 243.1 million yen($1.68 million USD), but the extent was limited by the storm's fast forward motion."
56,A 54-year-old hotel owner broke a rib when gusty winds toppled a seaside structure in Shizuoka.
57,"In Fukushima Prefecture, seven homes were damaged in four towns, thirty-nine roads were closed, of which two were national highways."
58,"A total of 1,350 households lost power, and power lines downed several trees."
59,The towns of Nakakura and Yazukado suffered flooding.
60,One person was killed in Toyama Prefecture.
61,A landslide closed two roads in Kmoagane in Nagano Prefecture.
62,"Throughout the prefecture, 18 dwellings sustained damage and 68 trains were cancelled or delayed, resulting in 49,000 stranded travelers."
63,"In Tochigi Prefecture, 141 houses, 266 roads, 284 communication lines, and 6 bridges received damage, while 10 homes were damaged and 23 landslides occurred."
64,"River embankments were breached in 710 locations while 221 ha(550 acres) of arable land was damaged, totaling 89.5 million yen($617,000 USD)."
65,Damage there totaled to 1.32 billion yen($9.1 million USD) and one person was hurt.
66,"In Gunma Prefecture, 26 structures, 35 roads, and 573 ha(1,420 acres) of farmland were damaged."
67,"Prefecturewide, Winona inflicted 390.8 million yen($2.7 million USD) in damage."
68,"Along coastal areas of Saitama Prefecture, 60 houses were damaged, 158 ha(390 acres) of crops were damaged, 30 traffic accidents occurred, and five landslides were reported."
69,"In Ibaraki Prefecture, the storm dropped heavy rainfall, which resulted in four downed power lines, while one individual was injured."
70,"Damage in Yamanashi Prefecture totaled 6.62 billion yen($45.7 million USD), including 4.80 billion yen($33.1 million USD) in property damage."
71,"To the southeast of Tokyo, in Chiba Prefecture, 35 dwellings were damaged, and damage amounted to 3 million yen($20,000 USD)."
72,"Two people were hurt, a 56-year-old fractured his leg and a 78-year-old female fell due to strong winds, six embankments were breached, and thirty-two roads sustained damage."
73,"In Shizuoka Prefecture, the prefecture where the storm moved onshore, the heavy rainfall damaged 541 homes, destroyed 55 others, and triggered 13 landslides, which resulted in 12 damaged roads and 21 people homeless."
74,"The capital city of Tokyo was lashed with strong winds and heavy rain for several hours, with damage estimated at 34.9 million yen($241,000 USD)."
75,"Seven reservoirs in Tokyo received more than 20,000,000 short tons(18,143,695 t) of water; the reservoirs reached 36% capacity, which prompted officials to lift restrictions on water use that were enacted following a drought."
76,"Ten homes were flooded and damage totaled 128.5 million yen($886,000 USD) in Kanagawa Prefecture."
77,"Seven people were wounded, mostly due to gusty winds."
78,The cyclone forced the first two days of the Karuizawa 72 Tokyu Ladies Open to be shortened.
79,"-Notes-

== References =="
