index,sentences
33,"In La Trinidad, Benguet, three children died after a mudslide buried their home."
34,"In Cagayan, power outages were reported."
35,Around 200 people were evacuated.
36,"Two people died after getting washed away by floodwaters, and ten people were rescued from flooded homes."
37,"The Office of the Vice-president dispatched two squads to help those who were affected by the storm in the provinces of La Union, Cagayan, Isabela, and Benguet."
38,"According to the NDRRMC, damage was calculated at ₱8.3 billion(US$163 million)."
39,"The government of the Philippines distributed ₱17.9 million(US$352,000) worth of recovery items to people affected by the storm."
40,"--Hong Kong--
The Hong Kong Observatory(HKO) issued the No."
41,"8 Gale or Storm Signal during the approach of Kompasu, and kept it in force for over 23 hours."
42,This was the longest No.
43,"8 Signal ever recorded, beating the record of Tropical Storm Lionrock three days prior."
44,"Gale-force winds of over 43 mph(70 km/h) were generally recorded over the coastal areas, with gusts exceeding 56 mph(90 km/h) in some areas."
45,"The government opened 24 shelters, to which 255 people fled during the storm."
46,"There were 72 reports of fallen trees, and 10 reports of flooding."
47,"One person died, and 21 people were injured."
48,Local economists estimated the cost of Kompasu to be HK$2–3 billion(US$257–386 million).
49,"--Macau--
As Kompasu approached, the Meteorological and Geophysical Bureau hoisted the No."
50,8 Gale or storm force wind on 12 October and lasted for 19 hours.
51,"A man suffered minor injury during the storm, but overall effects were minimal."
52,"--China--
On 13 October 2021, heavy rains affected Zhejiang, Fujian, Guangdong, and Hainan provinces."
53,"In Guangdong, a total of 30 cities and counties suspended classes, the highest since Typhoon Mangkhut in 2018."
54,"Heavy rain lashed Shenzhen, where construction sites and tourist attractions were shut down."
55,"The Yantian Port, one of the world's busiest ports, was closed, causing a maritime traffic jam."
56,The direct economic loss reached ¥750 million(US$117 million).
57,"---Hainan---
Authorities in Hainan closed three ports, and all schools were closed in Haikou."
58,"Trees were brought down in Hainan, with firefighters clearing debris from roads."
59,The storm was the strongest to hit the island in five years.
60,"--Vietnam--
Despite weakened significantly before striking Vietnam, Kompasu still brought heavy rains to the Central region and caused flooding."
61,The storm left three dead and five missing.
62,"76 landslides were reported, majority of them were occurred in Nghệ An province and Quảng Nam province."
63,"1,976 ha(4,880 acres) of rice and 59 ha(150 acres) of crops and ornamental plants were swept away."
64,"In Bố Trạch district, houses were flooded by waters with a depth of 1.2 m(3.9 ft)."
65,Damage across the country was amounted to ₫176 billion(US$7.72 million).
66,"--Elsewhere--
The Central Weather Bureau issued advisories for heavy rain for northern and eastern parts of Taiwan."
67,"Heavy rain was reported in numerous areas, including the Taipei–Keelung metropolitan area."
68,"The Thai Meteorological Department had issued heavy rain forecasts for the country's upper Isan region, but the rains eased off as the storm rapidly lost strength following its landfall in Vietnam."
69,"-Retirement-
After the season, PAGASA announced that the name Maring would be removed from its list of typhoon names after it caused ₱1 billion in damages and will no longer be used in the future."
70,"On 21 March 2022, the PAGASA chose the name Mirasol, which is derived from a sunflower, as its replacement for the 2025 season."
71,"In early 2023, the Typhoon Committee announced that the name Kompasu, along with two others will be removed from the naming lists."
72,"In the spring of 2024, the name was replaced with Tokei, which means clock(Horologium) for future seasons."
