index,sentences
25,"A commuter rail locomotive leaving Rowley on the Newburyport/Rockport Line was struck by a large falling tree, resulting in a shutdown of service late in the evening on February 25, with service delays reported the following day."
26,Flooding was also an issue in the area.
27,About a dozen homes and businesses in Freetown were vacated voluntarily amidst concern that Forge Pond Dam on the Assonet River might burst due to high levels of water from heavy rain.
28,"--New Hampshire--
Peak official wind gusts of 91 mph(146 km/h) in Portsmouth and 94 mph(151 km/h) at Seabrook Station Nuclear Power Plant were recorded."
29,A gust of 132 mph(212 km/h) was recorded at Mount Washington.
30,"More than 230,000 homes and business lost power due to the storm in New Hampshire."
31,High winds from this storm fueled a five-alarm fire that destroyed five homes in Hampton Beach.
32,The winds hindered firefighters' efforts to bring the fire under control.
33,No casualties were reported.
34,"--New Jersey--
Various power utilities reported outages in the state that affected about 14,000 customers."
35,"The heaviest snows fell in the northern and western parts of the state, with locations in Sussex County reporting more than 24 inches(61 cm)."
36,"Bergen, Passaic, Hudson, and Union counties, where many of New York City's western suburbs are located, reported snowfall totals of 12 to 20 inches(30 to 51 cm)."
37,"Middlesex, Mercer, and Monmouth counties reported as much as 12–18 inches(30–46 cm) of snow during the blizzard."
38,Blowing snow caused by strong winds created snow drifts; blockades for some drivers.
39,Blizzard Warnings and Winter Storm Warnings were posted throughout the state of New Jersey.
40,Ice and snow mixed to cause major roads to transform into hazards for all drivers.
41,Most counties in the southern part got 2 to 6 inches(5.1 to 15.2 cm) during the storm but snow from the past storms didn't make it any better.
42,Delays in Camden and Newark Airports were possibly 2 hours or more.
43,Visibility was reduced to below 1 mile(1.6 km) in most areas.
44,"Also, houses took major damage."
45,"--New York--
The system began making landfall in the New York region as early as late Wednesday and was the most active area of the storm."
46,"The National Weather Service predicted that much of the accumulations would occur in the southeastern portion of the state, with hard hit areas getting as much as 24 inches(61 cm) of snow."
47,"The storm left more than 150,000 homes and businesses in the state without power."
48,"In the Hudson Valley, almost 150,000 Central Hudson Gas & Electric customers lost power during the storm, the most in the utility's history."
49,The New York State Police reported two fatalities resulting from the weather.
50,"Heavy snow forced New York State troopers to close 40 miles(64 km) of Interstate 84 from Newburgh to the Connecticut state line, as well as sections of the Taconic Parkway."
51,New York State transportation officials required vehicles to be equipped with snow chains or 4-wheel drive to travel on passable roadways within the storm's impact area; vehicles lacking chains or 4-wheel drive were stopped or turned back at inspection checkpoints.
52,"In New York City, 20.9 inches(53 cm) fell in Central Park, mixed with slushy accumulation due to above-freezing temperatures during the day."
53,Falling tree branches due to the heavy wet snow and strong winds resulted in one casualty(Elmaz Qyra) in Central Park and created dangerous conditions on the streets.
54,The New York City Sanitation Department deployed 1600 snow plow and 365 salt spraying trucks to keep traffic flowing smoothly on the highways and city streets of the five boroughs.
55,"New York City experienced its 5th largest snowstorm on record, 4th at the time."
56,"This, combined with a winter storm earlier in the month resulted in February 2010 becoming the snowiest month on record in New York City."
57,"Several private schools and institutions cancelled classes on Friday, February 26, due to the storm."
58,"City mayor Michael Bloomberg originally decided to keep the public schools running on Friday, but acquiesced later when the weather condition worsened overnight."
59,"New York City area's three major airports canceled more than 1,000 flights."
60,"About 3,000 usually leave the airports daily."
61,New Jersey Transit canceled buses into New York City.
62,Rail service in New Jersey and Long Island was suspended or delayed.
63,"On February 27, ice from an upper floor of the Sony Building crashed through the building's atrium glass ceiling, injuring at least 15 people attending a Purim party."
64,"--Pennsylvania--
On February 24, 2010, PennDOT officials initially requested through local media that drivers stay off the roads during the storm that was expected to hit Pennsylvania on 25–26 February."
65,Officials said interstates and other high-traffic highways would be treated first.
66,Secondary state routes were noted as a lower priority during the severe storms that impacted the state in 2009–10.
67,"PennDOT officials noted that they had more than 480,000 tons of salt in stock, and that so far, $159 million of the $180 million winter budget had already been spent."
68,"If that budget were exhausted, PennDOT would tap funds normally reserved for spring maintenance."
69,"In the early morning of February 25, several communities in Berks, Lancaster and Lebanon counties issued snow emergencies."
70,The lower Susquehanna Valley in South Central Pennsylvania was expecting to see between 2 and 6 inches(5.1 and 15.2 cm) with isolated amounts around 8 inches(20 cm).
71,Sustained winds at 20 to 30 mph(32 to 48 km/h) and as high as 50 mph(80 km/h) were expected into the early evening.
72,"At 1:00 p.m. EST on February 25, the Pennsylvania Turnpike Commission implemented a 45 mph(72 km/h) speed limit for the entire length of the Northeast Extension of the Pennsylvania Turnpike, a distance of 111 miles(179 km)."
73,"At 6:00 p.m. EST on February 25, the Turnpike Commission banned tractor-trailers, other trailers and box trucks which are Class 5, which is 30,001 to 45,000 pounds(13,608 to 20,412 kg), as well as all trucks heavier than Class 5, using the Turnpike's weight classification system for toll calculations, from the Northeast Extension."
74,"On both February 25 and 26, the Philadelphia School District and the Archdiocese of Philadelphia canceled classes for all public and archdiocesan schools in the city of Philadelphia, as well as all archdiocesan schools in the nearby suburbs."
75,Most suburban schools also were closed on both days.
76,"Due to the shifting track of the storm, the city of Philadelphia did not receive as much snow as had been predicted, with totals only approaching 4 to 6 inches(10 to 15 cm)."
77,"However, suburbs to the north and east of the city, the Lehigh Valley, and The Poconos did receive snow in excess of 12 inches(30 cm)."
78,Whiteout conditions and multiple crashes in the early morning of February 26 forced an indefinite closure of the Pennsylvania Turnpike in both directions between Carlisle and Breezewood.
79,"At 6:00 p.m. on February 26, the Pennsylvania Turnpike Commission implemented a 45 mph(72 km/h) speed limit between the Ohio state line and the Breezewood exit, a distance of 161 miles(259 km)."
80,"On Friday, PPL reported several hundred people without power, most of them in Schuylkill County."
81,"Met-Ed reported power outages in Adams, Lebanon and Berks counties."
82,"In Pittsburgh, total snowfall accumulations varied between 6 and 12 inches(15 and 30 cm)."
83,"Overall, areas to the southwest of the city received lesser accumulations while mountainous areas to the east received substantially higher accumulations."
84,"The storm created major traffic-related issues on the city's major transportation arteries, including Interstates 79, 279, and 376."
85,"--Rhode Island--
Drenching rains from the storm may have caused a retaining wall in a Providence parking lot to collapse, leading to a washout of the ground underneath."
86,"--West Virginia--
Blizzard conditions and heavy snowfall in the eastern mountains of the state bordering Maryland led the West Virginia Department of Transportation to close a portion of Interstate 68."
87,"A Blizzard Warning was posted as far south as Bluefield, West Virginia."
88,"--Canada--
Over 50 cm(20 in) of snow was reported in some areas of Quebec, with over 100,000 residents suffering power outages on February 26."
89,"Snowfall amounts of over 20 cm(7.9 in) were recorded in parts of southern Ontario, especially in the Niagara region."
90,Strong winds gusting up to 120 km/h(75 mph) and heavy rain and snow were reported on the 26th in Nova Scotia and New Brunswick.
91,Snowsqualls combined with bands of westward-progressing snow over Ontario to produce heavy snow as well as periods of freezing rain in some locations.
92,"-""Snowicane"" controversy-
Prior to the storm the Accuweather forecast called for winds gusting to 70 mph(110 km/h) in some locations and predicted that coastal flooding and power outages would occur."
93,"They used words such as ""hurricane-like conditions"" and ""snowicane"" to describe the upcoming event."
94,The National Weather Service forecast called for less severe conditions.
95,"National Weather Service meteorologist Craig Evanego said the use of these terms was not responsible, could lead to panic and noted that ""snowicane"" was not in the glossary of meteorology."
96,"The Weather Channel called the use of the term ""bad meteorology""."
97,"Accuweather defended the use of the terms, saying their forecasts are geared toward the general public and these terms were used to make the event more understandable to them."
98,It was also noted that the barometric pressure would be equivalent to that of a Category 2 hurricane.
