index,sentences
41,"The system brought gale-force winds to Wallis, and was thought to have brought hurricane-force winds to Futuna; this could not be verified since the weather station was blown down."
42,"It also generated high seas, flooding, landslides and a storm surge which damaged Futuna's grass airstrip."
43,"On 26 December, a record 24-hour rainfall total of 674.9 mm(26.57 in) and a minimum pressure of 969.2 hectopascals(28.62 inHg) were recorded at the Maopoopo weather station on Futuna."
44,"The Maopoopo station also recorded a wind gust of 133 km/h(83 mph) before its anemometer was destroyed, and a record wind gust of 137 km/h(85 mph) was recorded in Wallis' Hihifo District."
45,"The record was broken during Severe Tropical Cyclone Evan in December 2012, when a wind gust of 156 km/h(97 mph) was recorded at the Hihifo aerodrome."
46,"Communications between the islands were lost on 27 December, before an intermittent radio link was established later that day to transmit damage reports."
47,"The reports indicated that Futuna was the worst affected, with severe damage reported to well-built houses; less well-built houses were completely destroyed."
48,"About 80 percent of the island's crops were destroyed, and the territorial administration building, police headquarters and hospital were severely damaged."
49,The radio link failed on 28 December and Futuna was cut off from the rest of the world.
50,"Relief supplies, including food, medical supplies and other materials, were immediately dispatched from French Polynesia and New Caledonia."
51,"Two Transall military transport aircraft attempting to deliver 16 tonnes(16,000 kg) of relief materials to Futuna were diverted to Wallis due to poor visibility."
52,Plans were made to transport some of the aid on the cargo ship Mona-III when the seas surrounding the islands subsided.
53,"Aid arrived on Futuna on 31 December after a dismantled Puma aircraft was airlifted to Wallis from New Caledonia, reassembled and flown to the island."
54,"The aircraft, which also carried French Secretary of State for the South Pacific Gaston Flosse, evacuated seriously injured individuals to Wallis."
55,"On 1 January, the French Navy ship Jacques-Cartier left Noumea with earth-moving equipment for Futuna."
56,"During a 24-hour visit to the island nation on 6–7 February 1987, French Minister of Overseas Departments and Territories Bernard Pons announced that Futuna would receive FF55 million(US$8 million) in aid and the ban on aid to Vanuatu was overturned."
57,A military detachment was deployed to the islands to assist in rehabilitating the main infrastructure the day after the minister's visit.
58,"The European Economic Community supplemented the French funds, providing ₠60,000 from the European Development Fund for Construction and enabling the replacement of fishing boats destroyed by the cyclone."
59,It took the island nation about five years to rebuild and recover from Raja's effects.
60,"--Fiji--
Raja impacted Fiji between 24 and 30 December, where it was responsible for FJ$16 million(US$14 million) in damage, one death and the worst flood of the Labasa River since 1929."
61,It was considered to be one of the worst tropical cyclones on record to hit Fiji.
62,"On 23 December, the FMS issued a tropical cyclone alert for the Fijian dependency of Rotuma and warned that gale-force winds were possible on the island within the next 24 hours."
63,"The FMS issued a storm warning for Rotuma and a tropical cyclone alert for the rest of Fiji later that day, since it was thought that the system would continue moving southeast towards the island nation."
64,"Raja passed west of Rotuma on 24 December, and gale-force winds and extensive damage to houses, vehicles, coastal roads and crops were reported."
65,"The tropical cyclone alert was gradually replaced that day with a gale warning for islands in Fiji's Northern Division the following day, since Raja was expected to pass close enough to trigger gale-force winds."
66,"The system passed 90–110 km(55–70 mi) northwest of the Udu Point meteorological station on 25 December, with estimated winds of 45–55 km/h(30–35 mph)."
67,"All warnings were gradually cancelled by the FMS on 25 and 26 December, as Raja moved east towards the Tongan island of Niuafo'ou."
68,"It became clear that the storm posed another threat to Fiji on 27 December, since it had begun moving west the previous day."
69,"Fiji was put on alert and the FMS issued gale warnings for several islands, including northern Vanua Levu, Cikobia, Qelelevu and Taveuni."
70,The National Emergency Services Committee was mobilised that day to coordinate incoming data and oversee preparations for Raja.
71,"The FMS issued gale, storm and hurricane warnings for the island nation, while public and private broadcasting companies coordinated to disseminate information about Raja by radio over the next few days."
72,"Residents of the archipelago went to caves or evacuation centres, which were thought to be strong enough to withstand hurricane-force winds."
73,"Severe damage was reported in areas of Fiji which received hurricane-force winds, including parts of Vanua Levu, the Koro and the Lau group of islands."
74,"Other parts of the island nation also incurred damage from a combination of gale- to hurricane-force winds, a storm surge of 2–3 metres(6.6–9.8 ft), heavy rain and wind waves."
75,"Severe damage was reported to crops, communication facilities, buildings, roads, seawalls, wharves, jetties and other coastal installations in low-lying areas."
76,"Damage to houses were reportedly less severe than in previous tropical cyclones, which was attributed by the Fijian minister for home affairs to better-constructed homes which had replaced those destroyed by previous storms."
77,One person drowned on the island of Lakeba as he and two others tried to move a boat to a safer anchorage.
78,"Raja was responsible for the worst flooding of the Labasa River since December 1929, with the gauge at Labasa's civic centre peaking at 3.72 m(12.2 ft)."
79,The flooding in Labasa was later attributed to a blocked drainage system and exceptionally high tides.
80,"A Royal New Zealand Air Force P-3 Orion plane flew to Fiji on 31 December, enabling Fijian authorities to conduct aerial surveys and damage assessments on 1 and 2 January."
81,The flights indicated that damage to the island nation was less widespread than feared.
82,"A half-submerged ferry was found on a reef near the island of Nairai; it was later identified by Fijian authorities as the Romada, which had taken 60 passengers to the island for Christmas."
83,"The ferry sank with only the captain and the engineer aboard, and they reached shore in a life raft."
84,"On 2 January, the Fijian government announced its willingness to accept assistance and made specific requests for relief."
85,"United States Ambassador Carl Edward Dillery exercised his disaster-assistance authority, donating US$25,000 to the government of Fiji."
86,"Other donations included about FJ$100,000 from New Zealand, AU$100,000 from Australia, AU$65,000 from the United Nations Development Programme and ₠300,000 from the European Commission."
87,"On 5 January, World Vision Australia launched an appeal for AU$15,000 to send emergency food rations and other aid for 1,000 families to the island nation."
88,"The funds were used for short-term relief from Raja's effects, and included the purchase of food supplies, transport, sanitation equipment and agricultural tools and equipment."
89,"On 4 February, the Australian government announced that it would give AU$3.4 million to Fiji in addition to its previous emergency aid of AU$100 000."
90,-Notes-
