,sentences
19,"On August 19, the Taiwan government announced that they would start a NT$100 billion(US$3 billion) reconstruction plan that would take place over a three-year span in the devastated regions of southern Taiwan."
20,"Days after the storm, international aid began to be sent to the island."
21,The storm also caused severe flooding in the northern Philippines that killed 26 people due to the enhancement of the southwest monsoon.
22,"-Meteorological history-
Early on August 2, 2009, the Japan Meteorological Agency(JMA) reported that a tropical depression had formed within a monsoon trough located about 1,000 km(620 mi) east of Luzon, However the depression remained weak and was downgraded to an area of low pressure, before regenerating later that day."
23,"Both the Joint Typhoon Warning Center(JTWC) and the Philippine Atmospheric, Geophysical and Astronomical Services Administration(PAGASA) then started to monitor the depression early the next day, while it was located about 700 km(430 mi) to the southeast of Okinawa, Japan, with the PAGASA assigning the name Kiko to the depression."
24,"The JTWC reported at this time that the storm consisted of an area of convection, with deep convection flaring on the western side of a partially exposed low-level circulation center."
25,"Later on August 3, the JMA reported that the depression had intensified into a tropical storm, and gave it the name  Morakot."
26,"The JTWC further designated the system as Tropical Depression 09W, as deep convection had increased over the low-level circulation center, and the agency reported that the storm was moving around a low-level ridge of high pressure, which was located to the east of the Morakot's low-level circulation center."
27,"On the morning of August 4, the JTWC reported that the Morakot had steadily intensified into a tropical storm, as 1-minute sustained wind speeds were estimated to be near 65 km/h(40 mph), with deep convective banding building toward the low-level circulation center, under the influence of a subtropical ridge located to the east of the system."
28,"Later that day, the JMA reported that Morakot had intensified into a severe tropical storm, before it was upgraded to a typhoon by both the JMA and the JTWC early the next day."
29,"Initially, the JTWC anticipated that Morakot would intensify into a powerful typhoon while approaching China, peaking as a Category 4-equivalent typhoon on the Saffir–Simpson Hurricane Scale(SSHWS)."
30,"However, due to the size of the typhoon, while the barometric pressure steadily decreased, the maximum winds only increased slightly."
31,"Early on August 7, the storm attained its peak intensity, with a central minimum pressure of 945 millibars(27.9 inHg) and maximum 10-minute sustained winds of 140 km/h(85 mph), according to the JMA."
32,"The JTWC reported the storm to be slightly stronger, with maximum 1-minute winds peaking at 150 km/h(90 mph), the equivalent of a Category 1 hurricane on the Saffir–Simpson Hurricane Scale."
33,"Morakot's forward motion slowed, and the storm weakened slightly before making landfall in central Taiwan later that day, as a severe tropical storm."
34,"Roughly 24 hours later, the storm emerged back over water into the Taiwan Strait and turned northward, before making landfall in Mainland China on August 9, as a severe tropical storm."
35,"The storm gradually weakened as it continued to slowly track inland, with the storm's forward motion gradually increasing, with the system eventually turning northeastward on August 11."
36,"Later that day, Morakot degenerated into a remnant low in the East China Sea, before making landfall on South Korea early on the next day, and then making another landfall on northern Japan on August 13."
37,The remnants of the typhoon dissipated shortly afterward.
38,"-Preparations-
--Japan--
At 0000 UTC on August 3, the JMA placed the Moji and Yokohama navtex areas under a gale warning, six hours later they also placed the Naha navtex area under a gale warning."
39,"Later that day at 1800 UTC, the JMA canceled the gale warnings for the Yokohama navtex area however at 0600 UTC the next morning the gale warning for Yokohama was reissued."
40,The JMA kept these warnings in force before they were upgraded to a typhoon warnings as Morakot intensified into a typhoon on August 5.
41,"Early the next day, US military installations on Okinawa raised their Tropical Cyclone Condition of Readiness(TCCOR) from level 4 to level 3 which meant that winds exceeding 50 knots(93 km/h, 57 mph) were expected to affect Okinawa within 48 hours."
42,This came as the JMA canceled the warning for Yokohama.
43,"--Philippines--
From their first warning, PAGASA warned that the depression was expected to )
        .replace(""”"", enhance the Southwest Monsoon and bring occasional heavy rain over Luzon and Western Visayas”."
44,"However, early on August 6, they placed the Batanes in Northern Luzon under Public Storm Warning Signal 1(PSWS 1), which meant that winds of up to 35 kn(65 km/h) were expected in Batanes within 36 hours."
45,"They then placed Northern Cagayan, Apayao, Ilocos, and Norte under PSWS 1 later that day, as it moved toward Taiwan."
46,"They kept these warnings in place until early on August 8, when they revised the warnings downgrading the signal for Northern Cagayan, Apayao, Ilocos and Norte, while putting Babuyan and Calayan Islands under PSWS 1 and then early the next day PAGASA released their final warning and downgrade all signals for the Philippines."
47,"--Taiwan--
August 5, 2009:  20:30, the Central Weather Bureau of Taiwan issued a Sea Typhoon Alert for Morakot."
48,"August 6, 2009:  Severe Tropical Storm Morakot intensified into a typhoon."
49,"August 7, 2009:  Morakot was closing in on Taiwan."
50,It moved very slowly and it made landfall just before midnight.
51,"August 8, 2009:  After midnight, most of the districts in south Taiwan recorded heavy rainfall."
52,"--China--
More than 953,000 residents and more than 35,000 boats were evacuated back to shore in the eastern and southeastern provinces of the People's Republic of China."
53,A fishing boat capsized with nine fishermen missing.
54,"In all, roughly 1.5 million residents were evacuated ahead of the typhoon."
55,"A total of 34,000 watercraft sought refuge ahead of the storm."
56,"-Impact-
--Japan--
On Thursday August 6, shortly after midday, Morakot lashed Okinawa-Honto with wind gusts as high as 65 mph(105 km/h), stranding thousands of summer holiday air travelers."
57,Naha Airport experienced east crosswinds of 50 mph(80 km/h) which almost completely shut down the airport.
58,"Domestic and international airlines reported 252 flights canceled, stranding 41,648 passengers at the peak of the summer Obon holidays."
59,Some Kadena-based U.S. aircraft were evacuated ahead of Morakot.
60,"The southernmost island groups of Yaeyama, including Yonaguni and Ishigaki, were affected by gale- or storm-force winds."
61,"--Philippines--
In the Philippines, eleven villages(Pagudpod, San Juan, Baton-lapoc, Carael, Tampo, Paco, San Miguel, Bining, Bangan, and Capayawan) were submerged in 4-to-5-foot-deep(1.2 to 1.5 m) floods after the Pinatubo Dike overflowed around 4:00 p.m. on August 6, 2009."
62,Joint military and police rescue teams rescued 3 Koreans and 9 Canadian nationals.
63,"About 29,000 people were affected by Morakot; nine people were confirmed dead."
64,Three French tourists and two Filipino guides were killed in a flash flood caused by a landslide.
65,Thousands were trapped on rooftops or in trees awaiting helicopter rescue attempts and thousands lost their homes.
66,At least two people died due to flooding.
67,Landslides claimed the lives of no less than twelve miners after a mine caved in.
68,"Schools suspended their classes in the hardest hit area, and highways closed due to landslides."
69,"--Taiwan--
After Morakot landed at midnight on August 8, almost the entire southern region of Taiwan(Chiayi County/Chiayi City, Tainan County/Tainan City(now merged as Tainan), Kaohsiung County/Kaohsiung City(now merged as Kaohsiung), and Pingtung County) and parts of Taitung County and Nantou County were flooded by record-breaking heavy rain."
70,"The rainfall in Pingtung County exceeded 2,600 millimetres(100 in), breaking all rainfall records of any single place in Taiwan induced by a single typhoon."
71,"Airlines in Taiwan did hold some flights in and out of airports, but seaports were closed."
72,"Electricity supplies were cut to approximately 25,000 homes."
73,"Siaolin Village, a mountain village with 1,300 residents in Jiasian Township, was buried by a massive landslide(and subsequent flood) that destroyed the town, and  resulted in 465 deaths."
74,It was reported that all roads toward Namasia Township were either blocked or washed away by severe mudflows.
75,"Hundreds of residents were trapped for four days, and were running out of food and water."
76,"In addition, water and electricity had been cut."
77,"Other affected areas included the Taimali River mouth, the Zhiben River catchment, the Gaoping River bridge linking Linyuan and Xinyuan townships at the boundary between Kaohsiung and Pingtung counties, and several catchments in Pingtung County where the rivers flow into the Taiwan Strait."
78,"A rescue helicopter, working to retrieve survivors of the mudflow crashed into a mountain side early on August 11, killing the three occupants."
79,Crews were unable to reach the wreckage due to the steep terrain.
80,"A swollen river in Taitung County undermined 51 homes and swept them away into the Pacific, leaving numerous residents homeless."
81,No people were in the homes when they collapsed into the river.
82,"In the famous Zhiben Hot Springs area, the six-story Jinshuai Hotel was destroyed when it collapsed into the Zhiben River after being undermined by flood waters."
83,Several stores in front of the hotel were washed away days earlier as the river continued to overflow its banks and inundate nearby towns and cities.
84,"Running water in Tainan County to 280,000 was shut down as flood waters contaminated the local reservoir."
85,"Twenty bridges were destroyed due to the typhoon, with eight being on a Provincial Highway."
86,Seven of those on a highway were in Kaohsiung or Pingtung.
87,"Additionally, at least 16 landslide dams were formed during the typhoon."
88,"Most of the damage done to railways are located in the south on the Pingtung, Taitung, and South Link lines."
89,"Also, the Alishan Forest Railway saw some serious damage."
90,"According to the Ministry of Education, 1,273 schools were affected by the typhoon, accumulating a loss of NT$18.7 billion(US$568 million)."
91,"The National Museum of Prehistory, National Science and Technology Museum, and Fonghuanggu Bird and Ecology Park were all damaged by the typhoon."
92,"According to statistics of the Morakot Post‐Disaster Reconstruction Council up to February 4, 2010, the disaster resulted in 677 deaths, 4 severely injured, and 22 missing persons, as well as an additional 25 bodies that were not identified: a total of 728 persons(cases)."
93,The record-breaking rains also caused catastrophic agricultural losses.
94,"At its peak, roughly 1.58 million were without power across the island and over 710,000 were without water pressure."
95,Tourism losses due to the typhoon were estimated to be at least NT$800 million(US$24.3 million).
96,"The Council of Agriculture estimates that a total of NT$19.2 billion(US$586 million) was lost due to the typhoon, making it the second-costliest typhoon behind Typhoon Herb in 1996."
97,"Out of this, farms lost NT$12.9 billion, fisheries lost NT$4.7 billion, and livestock lost NT$1.62 billion."
98,"However, Morakot also ended a month-long drought and replenished reservoirs enough to warrant an end to water rationing."
99,"Typhoon Morakot caused Zengwen Reservoir, which was originally short on water, to suddenly exceed capacity."
100,"In response to the excess water, the reservoir released over 100,000,000 liters of water, which is about 80% of the dam's total capacity."
101,"The release of water caused severe flooding along the Zengwen River; in Xiaobei Village in Madou Township, the water level reached a story high."
102,"The ""Little Three Links"" between Kinmen of the Republic of China and Xiamen of the People's Republic of China was suspended."
103,Almost all reservoirs in Kinmen County were full.
104,Winds at Force 13 on the Beaufort scale were recorded in the Matsu Islands.
105,National Disaster Prevention and Protection Commission is the task-force-grouped committee authorized by the law of Disaster Prevention and Protection.
106,"---Nantou County---
The most damage done to Nantou County was in Xinyi, which had the greatest rainfall in the county."
107,The currents of the Chenyoulan River caused the foundations of roads and buildings to be wiped away.
108,A building in Longhua Elementary School tilted 30 degrees as a result of the foundations being washed away and was on the verge of falling into the river.
109,"Provincial Highway 16 collapsed between Jiji and Shuili, causing seven cars to be washed into the Zhuoshui River."
110,"So far, only four out of fifteen bodies have been recovered."
111,"---Kaohsiung County---
Kaohsiung County saw over 2,500 millimeters of rainfall within three days(Kaohsiung typically receives the same amount of rain in a year)."
112,The rain brought severe floods on the plains and landslides in the mountains.
113,"On August 14, Xiaolin Village was completely covered due to a landslide, causing the deaths of 398 people."
114,"Due to the rain, many bridges were washed away, including those on Provincial Highways 20, 21, and 27 and the bridge to the Maolin National Scenic Area."
115,14 people went missing after a weir under construction was washed away.
116,"---Pingtung County---
Pingtung County is one of the areas hardest hit by the typhoon."
117,"Due to the collapse of embankment along the Linbian River, there was severe flooding in Linbian and Jiadong, with Jiadong reporting flood depths of two stories."
118,"Embankments along the Laonong River also collapsed, causing flooding in Gaoshu."
119,"A bridge on Provincial Highway 24 collapsed, effectively cutting off Wutai Township from the rest of the country."
120,"According to the Water Resources Agency, the area with the highest rainfall was in Wanluan Township with 135 millimeters per hour."
121,The total highest rainfall was recorded in Sandimen Township with over 2500 millimeters.
122,"The railways in Pingtung also took a huge hit, with the Pingtung Line taking 6 months to repair."
123,Linbian Train Station's train tracks were entirely covered in mud after severe flooding there.
124,"---Taitung County---
Most of the flooding in Taitung County occurred in the south part of the county, with Daren, Taimali, and Dawu Townships being especially hard hit."
125,"Flooding was especially serious in Zhiben Hot Springs, with 200 meters of its main road washed away."
126,"On August 9, the Jinshuai Hotel's(金帥溫泉大飯店) foundations were washed away, and the eight-story hotel toppled over into the Zhiben River."
127,"Soon afterward, the top three floors of the hotel were washed away."
128,"The TRA South Link Line was also hard hit, with two of its bridges being washed away in Taimali Township."
129,"The Taimali River also flooded, destroying a large portion of Taihe Village in Taimali."
130,"---Other counties---
In Chiayi County, embankments along the Bazhang and Puzi rivers collapsed, causing flooding in Puzi Township."
131,"Since the coastal areas are lower in elevation, there was also widespread flooding in Dongshi, Budai, and Yizhu."
132,"Many villages in Alishan, Meishan, Zhuqi townships saw flooding and destruction done to their infrastructure."
133,"The Alishan Forest Railway saw some serious damage, and repairs took about a year."
134,"Central and North Taiwan saw some less severe flooding, with the most serious in Dacheng and Erlin in Changhua County."
135,"--China--
During a four-day span, Morakot produced up to 1,240 mm(49 in) of rain in Zhejiang province, the highest total in nearly 60 years in the province."
136,"A landslide in Pengxi, at the foot of a mountain, destroyed a three-story apartment building, with six people inside."
137,All six were recovered from the rubble of the structure.
138,"However, two later died of their injuries."
139,"In Wenzhou, a large landslide destroyed six apartment buildings, burying an unknown number of people, some of whom were feared dead."
140,"One person was killed after torrential rains caused the house he was in to collapse, as well as four other nearby homes."
141,"In Xiapu county, the location of Morakot's landfall in China, 136,000 people reported damage to their homes from flooding or landslides."
142,The fishing sector of the local industry sustained roughly 200 million yuan(US$29 million) in losses.
143,Fourteen townships in the county were flooded.
144,"An estimated 3.4 million people reported property damage throughout Zhejiang province, with at least 1,600 homes being destroyed."
145,"At least 10,000 homes were damaged or destroyed by the storm and over 1 million acres(4,000 km2) of farmland was inundated by flooding."
146,"In China, damages from the storm amounted to $1.4 billion."
147,Over 11 million people were affected by Typhoon Morakot throughout eastern China.
148,"--Oil deliveries--
The typhoon has resulted in some identifiable but limited impact on oil deliveries to East Asian destinations."
149,At least two fuel oil cargoes in East China were delayed due to Typhoon Morakot.
150,"This included 90,000-mt Venezuelan fuel oil cargo with Zhoushan in Zhejiang Province."
151,"There was a report that an 18,000-mt cargo of Singapore-origin with fuel oil on board for an August 10 delivery into Zhangjiagang in Jiangsu Province was postponed to August 15."
152,"Many ports in East China were closed from August 8, including Waigaoqiao, Jinshan and Yangshan ports in Shanghai, Zhoushan and Ningbo ports in Zhejiang, Zhangjiagang, Nantong and Jiangyin ports in Jiangsu."
153,"-Aftermath-
--Taiwan--
After the typhoon, search-and-rescue teams were eventually deployed throughout Taiwan in response to numerous landslides and flash flooding."
154,Helicopters were rushed to Siaolin to retrieve as many residents as possible and transport them to shelters.
155,"By August 11, nearly 300 residents were confirmed to have been moved to safety."
156,"During the afternoon, one helicopter crashed into a mountainside while carrying three crew members."
157,All three crew members died.
158,"Continuing standards set up after the 1999 Jiji earthquake, the Government of Taiwan provided NT$1 million for each family member killed or missing and NT$250,000 for the critically injured."
159,The military was dispatched with responding to the disasters all around the country with transporting food and aid around.
160,"After the typhoon, soldiers were also used in cleanup and rebuilding."
161,"An estimated 15,815 soldiers were used in total."
162,"With the assistance of firefighters and policemen, an estimated 41,752 people were rescued."
163,Due to the severity of the damage in Siaolin access to the area was restricted to military personnel only.
164,"Major-General Richard Hu said it is still too early to state how many villagers had been buried, military rescuers just know that 90% of the homes of the three villages were buried by the landslide."
165,"On August 15, the Executive Yuan formed the ""Typhoon Morakot Rebuilding Committee""."
166,The 37 person committee was given a budget of $116.5 million NTD to rebuild infrastructure and economic losses.
167,"The committee has built 3,481 permanent housing units in 40 locations and repaired most damaged roads."
168,"However, there was controversy surrounding the relocation of people to these new housing units."
169,The Executive Yuan announced that all flags be placed at half-mast in mourning between August 22 and 24.
170,"After the flooding, many organizations began raising money for rebuilding in areas affected by the typhoon."
171,Special programs were aired on national TV to fundraise.
172,"Additionally, a fundraising festival named ""Spread the Love"" was held, featuring prominent TV personalities Matilda Tao, Chang Hsiao-yen, and Shen Chun-hua."
173,The event lasted for 7 hours and was aired on national TV and raised $500 million NTD.
174,"Many large corporations also donated money to the cause, including Chi Mei, Evergreen, Delta Electronics, Foxconn, Formosa Plastics, TSMC, Cathay United Bank, and Asus."
175,"The Chunghua Post released a special edition stamp, with all proceeds going to helping rebuild."
176,President Ma Ying-jeou and his administration have been criticised because of the slow response to Typhoon Morakot.
177,"The government was initially found to have rejected foreign aid, then to have quickly reversed that decision in response to criticism, citing that the rejection was only temporary."
178,"Vice Foreign Minister Andrew Hsia has tendered his resignation for authorizing Taiwan's diplomats to turn down foreign aid, a decision done without the consent of more senior officials."
179,"Immediately after the typhoon, large civilian and military search-and-rescue operations were deployed."
180,"Helicopters were sent to numerous mountain villages, including Siaolin, in an attempt to rescue locals who were unable to escape by foot."
181,"It was discovered that almost 400 people had vanished, and are presumed to have been buried alive when a massive mudflow wiped out 90 per cent of the village's homes."
182,Similar stories have been reported from other small villages in the vicinity of this region.
183,"The record-breaking rains also caused catastrophic agricultural losses, with estimates reaching NT$14.59 billion(US$443 million)."
184,Fund raising shows such as Artistes 88 Fund Raising Campaign were held in Taiwan and Hong Kong.
185,Taiwanese aborigines protested against the 14th Dalai Lama during his visit to Taiwan after Typhoon Morakot and denounced it as politically motivated.
186,The government relocated several Rukai villages following the damage to southern Taiwan.:
187,123  This mandated move threatened Rukai culture and prompted Rukai groups to begin community-based conservation programs to help local Rukai communities assert sovereignty over traditional lands.:
188,"123 
The Association for Relations Across the Taiwan Straits donated a total of $450 million Renminbi($2 billion RMB) to rebuild."
189,They specified that $150 million TWD be used on building 500 units of recovery housing and $1.7 billion TWD be used on rebuilding infrastructure.
190,The Mainland Affairs Council estimated that around $4 billion NTD was donated by China.
191,"Also, around $130 million NTD was donated by Taiwanese companies in China."
192,The Xiaolin Village Memorial Park was opened in January 2012 to commemorate the village victims from the typhoon.
193,"--Philippines--
The World Vision organization reported that they distributed roughly 40 gallons of water to 800 people."
194,"The National Disaster Coordinating Council declared a state of calamity for the Zambales region, as over 13,000 people were left homeless."
195,"-Retirement-
Due to the extensive damage and deaths caused by the storm, the name Morakot was later retired."
196,"The committee selected the name Atsani to replace ""Morakot"" on the Western Pacific basin name lists beginning in 2011, and was first used in the 2015 season."
