index,sentences
23,"Its convection evolved into curved rainbands, and an eye feature was evident in the storm on Bermuda radar; however, it was still affected by wind shear at the time."
24,The shear and dry air caused the storm's structure to deteriorate on August 19.
25,"On August 20, Henri turned towards the north, steering by an approaching trough over the Appalachians and a building ridge to the northeast of the storm."
26,"On August 21, at 15:00 UTC, Henri became a Category 1 hurricane after reconnaissance aircraft found hurricane-force winds."
27,"It would maintain hurricane intensity for another day, before weakening back to a high-end tropical storm at 11:00 UTC on August 22, as it approached southern New England."
28,"The storm made landfall on August 22, in Westerly, Rhode Island, around 16:15 UTC, with maximum sustained winds of 60 mph(95 km/h)."
29,"The storm rapidly weakened into a tropical depression early the next day, before becoming post-tropical."
30,Henri's remnants persisted for another day before dissipating off the coast of Nova Scotia.
31,"-Preparations-
--Bermuda--
At 03:00 UTC on August 16, when Tropical Depression Eight was designated, the Bermuda Weather Service issued a tropical storm watch as tropical storm conditions were possible."
32,"When Henri started to move away from Bermuda, the Bermuda Weather Service discontinued the tropical storm watch for the territory."
33,"--United States--
Governor of Massachusetts Charlie Baker held a press conference on August 20."
34,"He activated 1,000 members of the Massachusetts National Guard to assist with water rescues."
35,"In Newport, Rhode Island, a beach and a road were set to be closed."
36,Public Services crews were ordered to be on standby to respond to fallen trees.
37,The Connecticut Department of Energy and Environmental Protection ordered campgrounds in the state to be closed from August 21 to August 23.
38,"On August 20, Governor Ned Lamont of Connecticut declared a state of emergency ahead of the arrival of the storm."
39,Mandatory evacuations were ordered in several communities.
40,"Storm surge, flash flooding, and high winds widespread throughout a large area were of the utmost concern preceding Henri's arrival."
41,"Hundreds of flights were delayed or cancelled at major airports across LaGuardia, John F. Kennedy, Logan, and Newark."
42,Public transit including railway and ferries were suspended in these regions as well.
43,"On Long Island, the entire Greenport Branch and portions of the Montauk Branch were suspended."
44,All state parks south of Interstate 84 in New York were shut down.
45,Inland residents were reminded that they could be hit hard as well coastal communities.
46,Tractor trailers were banned from driving on Interstate 95 in Connecticut at 15:00 UTC on August 22.
47,Shelters were opened around New England.
48,"In Massachusetts, storm barriers abroad were closed to protect from potential flooding."
49,"Henri was expected to move to a stall over the Connecticut–New York border, highly exacerbating floods in the areas."
50,"New Jersey Governor Phil Murphy urged people to stay home during the storm, and advising people to look out for flooding and power lines."
51,"He made comparisons to Hurricane Sandy of 2012, which destroyed the state's coast, being thankful that Henri was not as bad as it was previously anticipated."
52,His biggest concern was flooding in the state.
53,President Joe Biden deployed the Federal Emergency Management Agency to help preparation efforts for Henri's damage on August 22.
54,"He also spoke with the governors of Connecticut, Rhode Island, and New York, warning about the damage that could be done by the storm."
55,"The NHC placed most of the Northeast under a flooding risk from August 22 through early August 24, warning of heavy flooding in Poconos, northern New Jersey, New York City, the Catskills, Connecticut, and western Massachusetts."
56,"The entire risk zone was expected to see 3–6 in(76–152 mm) of rain, with isolated double-digit totals."
57,Flash flood watches remained in place as Henri slowed down over New England.
58,Up to 33 million people were still under flood warnings on August 23.
59,"-Impact-
--United States--
Power outages were widespread through most of New England due to Henri's impacts."
60,"At least 140,000 houses experienced outages across New Jersey to Maine."
61,"Conditions rapidly deteriorated the morning Henri made landfall, causing flooding in numerous locations across the Northeastern United States."
62,"By the morning of August 23, over 65,000 were still without power."
63,"Henri had weakened more quickly over land than initially expected, lessening overall impacts."
64,"Insured losses across the Northeast were estimated at $155 million by Karen Clark & Co.
---New York---
Record-breaking rainfall of 1.94 inches(49 mm) fell in just one hour in Central Park, the then-wettest hour on record for New York City."
65,A concert which was to be held in Central Park was postponed that same night due to lightning and harsh weather.
66,"On Roosevelt Island, the Four Freedoms State Park closed due to the inclement weather."
67,A Major League Baseball game between the New York Yankees and Minneapolis Twins was also postponed.
68,A Major League Soccer game between the New York Red Bulls and New York City FC was also postponed after a two and a half hour delay.
69,"The hourly rainfall record was the wettest in 150 years, and Brooklyn drivers abandoned their cars after waist-deep flooding inundated their vehicles."
70,"4.45 inches(113 mm) in total fell during August 21, the highest total in a day for the city(since 2014), while the 7.01-inch(178 mm) total was the highest since Irene in 2011."
71,Great Gull Island clocked in a 72 mph(116 km/h) wind gust.
72,"Tuxedo Park collected 5 inches(130 mm), Henricks collected 6 inches(150 mm), and Nyack allocated 3.6 inches(91 mm)."
73,Parts of Staten Island had slightly more than 4 inches(100 mm) of rainfall.
74,"Power outages decreased greatly on August 23, with 71 outages in Ulster County and 9 in Dutchess County."
75,"101 of Central Hudson Gas & Electric Corp's more than 300,000 customers were without power that day."
76,"In total, a few thousand people had lost power at several points during August 21 and 22."
77,"Officials reported no flooded roads in Dutchess, though there were some fallen trees."
78,Ulster had no reported major floods.
79,"Bronx River Parkway was closed for two days, where crews scraped off four inches(10 centimeters) of mud."
80,Saw Mill River Parkway was closed for two days as well.
81,"Henri's rainfall, along with New York's 3rd wettest July, made 2021 the second-wettest summer ever in New York City; with 23.36 inches(593 mm) in total(on August 23)."
82,Nearly 2 months of rain fell in a day and a half in Central Park.
83,"The city's storm-sewer system, which can only handle about 3.8 billion U.S. gallons(14 billion liters) daily, had over 42 billion US gal(160 billion L) fall into it from Henri from August 21–22."
84,"Videos taken in the subway system showed rain pouring down, however, these led to a few disruptions in service."
85,"---Rhode Island---
On the morning of August 22, over 58,000 people were without power in Rhode Island, with outages being particularly widespread in Washington County."
86,Wind gusts reached over 70 mph(110 km/h).
87,Trees and power lines were downed from the storm.
88,Newport was spared from the worst of the storm.
89,"A 30-foot(9.1 m) sailboat named Paws washed up to shore in the city, however, its owner was not found."
90,"In Cranston, there were 11 inches of rainfall, causing flooding."
91,"Nearly 41,000 people were still without power the morning of August 23."
92,75 percent of the town of South Kingstown lost power on August 22.
93,The state was to have been hit an estimated 15 to 20 percent harder in power outages than Massachusetts and Connecticut.
94,"---New Jersey---
In New Jersey, more than 8 inches(200 mm) of rain fell in the town of Cranbury."
95,"Up to 9 inches(230 mm) of rain fell in the state, bringing heavy flooding in multiple areas, such as Jamesburg, where heavy rain caused flooding on roads."
96,"Numerous roads were closed in Middlesex, with vehicles submerged in floodwaters."
97,"Homes were flooded with up to 3 feet(0.91 meters) of water in Cranbury, and some residences and businesses were flooded in Milltown."
98,"During the early afternoon of August 22, over 4,500 were reported without power in the state."
99,"Some places were flooded with up 4 feet(1.2 m) of water, and left behind 3 inches(7.6 cm) of mud."
100,"Henri dropped 7.84 inches(199 mm) of rain in Ringwood, 6.94 inches(176 mm) in Harrison, and 5.65 inches(144 mm) in Ship Bottom."
101,"Phil Murphy said that ""part of the state got crushed""."
102,"Houses in Rossmoor were swamped with floodwater, some up to 2 feet(61 cm) high."
103,"Spotswood had seen extensive structural damage, including parts that were ""completely engulfed in water""."
104,More than half of Helmetta's 73 houses suffered notable flooding damage.
105,Hoboken and Jersey City both saw large amounts of flooding.
106,"The former saw 2.43 inches(62 mm) fall in 14 hours, with a total of 4.07 inches(103 mm)."
107,The rainfall was the most recorded in a single storm since 2016.
108,"The latter experienced city-wide flooding, with a particularly major incident near Bayside Park."
109,"There, sustained rainfall caused a 50-inch(1.27 m) sewer line to collapse."
110,"Many roads around the area were closed, though only one was closed for the entire weekend."
111,A sink hole opened in Merseles Street.
112,"Over six point five inches(170 mm) of rain fell in Ship Bottom, where even more flooding was experienced."
113,"Areas north of Brant Beach in Long Beach Township, to Barnegat Light, received 4 to 7 inches(100 to 180 mm) of rain, compared to the average of 2 to 4 inches(51 to 102 mm)."
114,"Harvey Cedars' police chief Robert Burnaford said the borough had ""dodged a bullet""."
115,"---Connecticut---
Saturated ground from the remnants of Fred just a few days prior to Henri's arrival worsened the flooding situation in the state as the storm passed over."
116,"Governor Ned Lamont stated the rain was ""coming down in buckets""."
117,"7,600 people were without power on the morning of August 22."
118,Trees and wires were reported to be downed.
119,Four nursing homes were evacuated when Henri made landfall.
120,"Over 248 nursing homes were affected in the towns of Old Saybrook, Mystic, Guilford, and West Haven."
121,"Soundview Beach's water overflowed, causing ""Hubcap""-deep waters in the area."
122,"Approximately 9,000 of Eversource Energy's customers had no power."
123,The town of Canterbury reported a loss of power for 95% of their businesses and residences.
124,A road in Manchester collapsed due to rainfall saturation.
125,Rainfall totals for the state were much less than initially forecasted.
126,"New London received the most, where 3.7 inches(94 mm) fell."
127,"1.56 inches(40 mm) fell in Danbury, 1.54 inches(39 mm) in Shelton, 1.17 inches(30 mm) in Norwalk, 1.08 inches(27 mm) in Westport, and exactly 1 inch(25.4 mm) in Greenwich."
128,"In Pawcatuck, a tree fell onto a home's roof, damaging the roof and toppling the head of a chimney."
129,30 cars in a parking lot were trapped due to flooding.
130,"Hartford's donation drive for Back-To-School efforts were hindered, where as a delivery of 500 book-bags was delayed."
131,100 of these were ruined due to water damage.
132,"Botticello Farm in Manchester had suffered crop damage to their tobacco plants, as well as their corn."
133,"Overall, Henri added to the struggle of farming in 2021's summer due to excessive rainfall."
134,The library in New Canaan had suffered minimal damage.
135,"---Massachusetts---
Wind gusts ranging from 40 to 60 miles per hour(64 to 97 km/h) were recorded."
136,"In Oxford, a large tree was uprooted and fell onto and damaged a house."
137,The people residing inside the house survived.
138,"The tree fell in part due to saturated grounds from the remnants of Tropical Storm Fred, several days earlier."
139,A 300-year old home was damaged by a falling tree.
140,Some other trees fell on cars and blocked roadways.
141,"Henri also caused power outages in the state, with Worcester County reporting the most outages."
142,"Due to the storm, the game between the Boston Red Sox and Texas Rangers had to be postponed."
143,"Three EF0 tornadoes caused minor damage in Marlborough, Stow, and Bolton."
144,"One touched down west of Interstate 495 near the John J. Carroll Water Treatment Plant, and entered into a business park."
145,"Another tornado, in Bolton, downed trees, with one of them falling on power lines."
146,"A third one touched down near the Stow Police Department, downing a large tree."
147,A waterspout formed over a lake in Ashburnham.
148,"---Elsewhere---
Two family members drowned near a pier in Oak Island, North Carolina after being caught in strong rip currents produced as a result of Henri."
149,"In Pennsylvania, 6.03 inches(153 mm) fell in Albrightsville, 5.80 inches(147 mm) in Gouldsboro, 5.68 inches(144 mm) in Mount Pocono, 5.54 inches(141 mm) in Jim Thorpe, 4.86 inches(123 mm) in Stroudsburg, and 4.29 inches(109 mm) in Thornhurst."
150,These totals caused flooding in local areas.
151,"Major flooding was seen in Dunmore, where a sewer was overflowed, causing a temporary geyser."
152,Nearby basements and parking lots were damaged.
153,Flooding forced a portion of Interstate 80 in Monroe County to close.
154,"Parx Racing was forced to reschedule the Grade III Parx Dash Stakes which was originally scheduled for August 24, 2021 and moved to the following week, due to the state of the turf track."
155,The Kalahari resort in the Poconos was forced to temporarily shut down due to flooding.
156,"States as far as Maine saw deluges, due to Henri's large size and slow movement."
157,"There were hundreds of power outages in the state; however, outage numbers were much lower in Vermont and in New Hampshire."
158,"In New Hampshire, portions of the White Mountain National Forest briefly closed due to the hurricane."
159,"-Aftermath-
Several thousands of crews were put on stand by to respond to what was expected to be widespread power outages."
160,Connecticut was assisted by crews coming from states as far away as Texas.
161,"People were rescued in New Jersey after very high flooding, including 86 in Newark, 16 of whom were children."
162,Rhode Island Governor Daniel McKee surveyed damage done by the storm in the southern region on August 22.
163,Ned Lamont and Phil Murphy were set to tour damage on August 23.
164,"In South Kingstown and surrounding areas, 500 line crews and an additional 200+ street crews, were deployed to help restore power, as well as a state damage assessment team."
165,"Monroe Township opened a shelter on August 23 to help rescue those who lost their homes due to flooding, or were suffering from power outages."
166,"On August 23, Lamont expressed confidence that nearly 90 percent of the state's 26,000 outages, would be recovered by 6 p.m. that day."
167,"These comments contrasted his statements from Isaias the previous year, which knocked out power to 750,000 houses, some for a week."
168,The governor's new regulatory procedure that was in put into place after Isaias was proven to work well.
169,The Rhode Island Department of Environmental Management helped clean up damage from the storm.
170,"Daniel McKee commended the work of the utility National Grid, praising the efforts to help restore power in Rhode Island."
171,Power was expected to be recovered to all by August 25.
172,American Red Cross helped support recovery efforts in Monroe Township.
173,"Sewage was a concern for those in the community of Rossmoor, due to an overflowing of the system."
174,Homes had to be abandoned due to water damage.
175,"Firefighters in Manchester, Connecticut helped evacuate 18 homes and made several rescues."
176,"President Biden declared disasters in Massachusetts, Rhode Island, Vermont and Connecticut."
177,"Over 200 residents of Helmetta fled to higher ground, and took refuge in hotels due to flooding."
178,Pennsylvania deployed 16 members of its federal disaster response team to Connecticut.
179,"New York State's Attorney General, Letitia James, warned of price gouging of essential items, as Henri passed."
180,"On August 22, the Federal Government declared disasters for 26 New York counties."
