index,sentences
39,"On the evening of the 8th, 28-year-old kitesurfer Adrien Monnoyeur from Toulouse ignored safety warnings and was killed as a gale in the Saint Jean de Luz resort, near Biarritz in southwest France, dragged him at 100 mph(160 km/h) across the beach and fatally slammed him down from 50 ft(15 m) in the air onto the beach, after hitting the Grand Hotel and a local pier en route."
40,Winds on the 8 November had top speeds of 65 mph(105 km/h).
41,"A weather warning was issued for parts of south-east and south-west England, due to up to 70mm of predicted rain overnight."
42,"Fourteen flood warnings were in place for Wales, the English Midlands and North East England, and a severe weather warning for parts of south Wales."
43,"---Scotland---
The Northlink ferry MV Hjaltland was due to dock in Aberdeen, but was diverted to Rosyth as Aberdeen harbour was closed for 18 hours  over the 8th and 9th."
44,Snow was a problem in the Highlands and on high roads such as the A9 at Drumochter in the Scottish Highlands and on the M74 north of Moffat in Dumfries and Galloway.
45,"Heavy rain replaced earlier snow in Aberdeen, Braemar and Dumfries and Galloway."
46,Snow fell continuously at the Cairngorm Mountain resort and the A93 Glenshee to Braemar road was closed because of drifting snow and high winds as blizzards were reported around Dumfries.
47,"The storm had mostly ended in Ireland, Wales and Wessex by 20:00, but had intensified over Northern Ireland and Ayrshire."
48,"It remained in several scattered, but heavy bands across the British Isles, with only County Antrim, Perthshire, Glasgow, Edinburgh,  County Durham, Cumbria, Lancashire, Norfolk, Berkshire, southern Hampshire, Surrey and Sussex being badly affected from through the night."
49,"--9 November--
On the 9th, 9 flood warnings and 33 flood watches were still in effect in the UK."
50,Heavy thunderstorms continued in some areas but mostly died out through the afternoon.
51,"Snow was a bigger problem, occurring in the English Midlands and Scotland."
52,"Vehicles had to be rescued in Cumbria and Wessex, with many road closures."
53,"Train, ferry and some air services were also affected by high winds."
54,"--10–11 November--
A new band of heavy rain moved eastward over the UK and Ireland on the 10th."
55,"This second storm complex moved rapidly overnight on the 10th and 11th, with thunderstorms and torrential rain being reported near Bristol, parts of central Ireland and from central Scotland to the English North Midlands."
56,"It reached Belgium and left Ireland, Wessex, and Wales by 10:00 on the 11th."
57,"The only gale-force winds in the second system were in coastal areas, with heavy rainfall causing limited flooding."
58,"Donegal was worst hit in Ireland, with isolated flooding occurring throughout Ireland and Northern Ireland."
59,The Irish Farmers Association reported that the River Shannon burst its banks in numerous places.
60,"Several roads were blocked by fallen trees across the island, causing disruption to road travel."
61,"--12–13 November--
---UK and Ireland---
The heaviest rainfall recorded on the weekend of 12 November was 29 mm in 12 hours in Shap, Cumbria, while Lancashire and Yorkshire saw 7–10 mm in the same period."
62,"The Isle of Wight, which had suffered flooding earlier in the week, was flooded again due to heavy rains with 100 homes affected."
63,"At Aberdaron in Gwynedd, Wales, a 36 m/s(130 km/h) wind gust was reported on 12 November."
64,Downed trees and unsafe structures were also a problem in Wales in the aftermath of earlier storms.
65,Widespread rainfall and some heavy winds occurred throughout the afternoon.
66,"Winds were strongest in coastal and elevated locations, with gusts generally in the range of 27–31 m/s(97–113 km/h) and up to 40 m/s(140 km/h; 89 mph) in some areas or even 160 km/h(99 mph) according to some reports."
67,"In one case, a falling tree struck and killed a motorist in Yorkshire."
68,"Another woman died in Pinderfield's Hospital after being impaled by a tree branch during winds of up to 90 mph in Pontefract, West Yorkshire."
69,"Some had to evacuate their homes in this period, and aircraft had to be diverted from Leeds Bradford International Airport when gusts reached 100 mph."
70,Flights and ferry crossings to the Isle of Man were also cancelled.
71,A wind speed of 100 mph(160 km/h) was recorded on Great Dun Fell in the Pennines.
72,"The worst-hit places in this period were the Isle of Wight, Anglesey, Northern Ireland, North West England, Yorkshire and the Humber."
73,Blackpool Tower suffered structural damage and surrounding roads were closed.
74,"A paving slab hit a fairground ride in Bridlington, causing £30,000 worth of damage."
75,"Approximately 5,000 people were left without electricity in Northern Ireland."
76,"---Belgium, Germany, and the Netherlands---
On November 12, many Belgian rivers and canals rose above the national alarm level, with some of their defenses failing."
77,Four deaths occurred over the weekend in Belgium.
78,"A third weather band drifted up from off the coast of Brittany and hit southwest Ireland, Cornwall and Normandy's Cotinian Peninsula at 07:00 on the 12th, moving inland."
79,Gusts of 62 mph hit the coast of northwest England that morning.
80,"A heavily loaded fishing boat capsized in the Baltic Sea, but the captain, who was alone, was safely rescued."
81,"Beyond some flooding and snowfall, the original storm had mainly dissipated by Friday evening."
82,"In continental Europe, high winds caused the Karneval festivities in Cologne and elsewhere in the Rhineland to be cut short."
83,"The St. Martin's Day procession was cancelled in Aachen and minor flooding and high winds occurred in various parts of Germany, but no one was injured."
84,"Two people died in southern Belgium, according to Dutch and RTBF."
85,A man was washed away in a street and a 72-year-old woman was killed in her car.
86,"Both fatalities occurred during the night of the 13 November, in the community of Solre-Saint-Géry, part of Beaumont, near the French border."
87,By the afternoon another body was found in nearby Lessines.
88,"Firefighters worked desperately to patch up polders, dykes, and river defences in Germany."
89,"Road and rail traffic were disrupted, but quickly restored."
90,"Emergency teams reinforced dams, dykes, bridges and canal/river banks, relieving the firefighters."
91,Belgian weather experts and state authorities described the flooding in that country as the worst in 50 years.
92,The national weather service said Belgium had as much rainfall in two days(13th and 14th) as it normally gets in a month.
93,Belgium was badly flooded and Liège was cut off on the 14th.
94,The flood defences failed in places.
95,"The River Dendre flooded Brussels heavily, reaching 46 cm above alarm level along with several canals on 14 November."
96,200 houses were evacuated.
97,The Meuse basin also rose 2 metres above the mean level.
98,Floods and heavy rainfall also began in the Netherlands on the 14th.
99,"Heavy rains flooded out the centre of the seaside town of Granville in northern France after 2 inches of rain fell on the region within 24 hours, according to Radio France Internationale."
100,At least one death occurred in Granville during the storm.
101,"--15–16 November--
Further flooding and mudslides occurred in Belgium on the 15th."
102,One person was swept away by the floods as she tried to cross a bridge in the south.
103,"Army rescue teams helped with emergency evacuations, including a hospital, as many of Belgian's roads were blocked or flooded."
104,Several Belgian regions put disaster emergency plans into operation as a canal burst its banks in several places near Brussels leading to more than 200 houses being evacuated and a pharmaceutical factory closed down due to local flooding.
105,"Though the weather had improved, flooding remained a problem in Belgium."
106,A staggering 80 litres per square metre were recorded in a few locations.
107,"Despite the 4 deaths and heavy material losses involved, the Belgian government refused to take any responsibility for the state's lack of preparedness for flooding."
108,Both the heavily flooded southern Netherlands and wind-ravaged Luxembourg had no deaths at all in the same period.
109,"In the Netherlands, the River Maas broke its banks, causing flooding in several towns."
110,"In Limburg, even hilly regions were affected."
111,"In the east of North Brabant province, the local water board deliberately flooded fields the size of 50 football pitches to keep the river from rupturing its crumbling embankments."
112,"At the town of Baarlo, three rivers rose from 2 to 50 meters at their junction and ran through the town on the 15th."
113,"Luxembourg was affected by the same weather complex, but received little, if any damage."
114,Similar scenes occurred in the north of Par.
115,"--17 November--
A new band of rain and thunderstorms hit the UK and Ireland on the 17th."
116,"Parts of France and the coast of Portugal experienced heavy storms on that day as well, as did the Bay of Biscay and Iceland."
117,"On the 17th, Prime Minister David Cameron pledged to send aid to Cornwall, still experiencing heavy rains and gale-force winds."
118,"Luxulyan, Both police and Ben Johnston, flood risk manager for the Environment Agency, declared the flooding a ""major incident"" with hundreds of residents evacuated."
119,Schools were closed and the transport network was hugely disrupted with interruption of train services and motorists urged not to drive in Cornwall.
120,By mid afternoon the rain had lessened and police and military worked together with a helicopter to rescue people from their cars and houses in Cornwall.
121,"A heavy mudslide near Lostwithiel cut off local roads and water completely surrounded the village of Mevagissey, which was evacuated."
122,"Pentewan residents dubbed a  £1,300,000 flood relief scheme approved by the Environment Agency ""money down the drain."""
123,"In Belgium, the rivers Nete, Demer, and Ijzer had risen to danger level."
124,Storms continued over parts of Europe into the evening.
125,"--18–21 November--
Belgium continued to experience heavy rains, and both Belgium and Cornwall continued to be on flood alert."
126,"Prince Charles visited the Cornish villages of St Austell, Lostwithiel and St Blazey between the 19th and the 21st, pledging financial aid for the people of Cornwall."
127,"Prime Minister Cameron visited Lostwithial and St Blazey on the 19th, denying that he had misled Parliament when he said flood protection money had been safeguarded in the spending review."
128,He also denied having alluded to plans to reform flood relief financing.
129,"Storms moved to Scandinavia, most of Eastern Europe, some parts of Central Europe, the Balkans, Kyiv, Moscow and Morocco by the 19th."
130,"Though the weather had cleared in the UK, heavy storms continued to hit the western coast of Ireland, Dublin, and Northern Ireland on the night of the 18th and morning of the 19th."
131,"Flooding and traffic disruption continued in Northern Ireland through the 19th, with main roads flooded out."
132,Becky and Carmen died off in northwest Russia by the 20th.
133,"-Aftermath-
The floods came at a politically delicate time for the UK as its coalition government reneged on a long-held pledge to protect flood defences from government imposed spending cuts."
134,"This included a £100,000,000 plan to protect Leeds, though the £14,250,000 Banbury flood prevention scheme would continue."
135,"Total relief funds were cut from £335,000,000 a year to £261,000,000 for the next 4 years despite climate change Secretary Chris Huhne saying that extreme weather would become more common over time."
136,"There were also plans to build permanent flood defences in Upton-upon-Severn, Worcestershire at an estimated cost of £4,500,000."
137,"In Ireland, on the other hand, flooding policies helped reduce storm-related damage."
138,Several businesses in Lostwithiel were badly damaged by the mudslide there.
139,"Mud ruined several £3,000 ball gowns in a clothes shop, and a bakery was destroyed."
140,The repairs and flood defences were estimated to cost millions of pounds and take about a year to complete.
141,"European insurers agreed on 25 October that they needed to hold up to 37,000,000 euros($51,480,000) of extra capital under new fiscal solvency rules to cover potential losses from windstorm damage in Europe, in the light of events such as Windstorm Emma, according to loss and exposure aggregator PERILS."
142,Windstorms are expected to increase in air pressure and strength over Europe and the Americas over the next 5–10 years.
143,"The Eurowind probabilistic risk assessment model that quantifies the prospective risk from windstorms in Europe and is part of WORLDCATenterprise, EQECAT's catastrophe-event-modelling software platform, and would be used to calculate future prospective windstorm and flooding losses."
144,The Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation(CALIPSO) and CloudSat satellite would be used to assess the extent of any future storms as they first emerge in the atmosphere.
145,"The insurance company AXA sponsored a three-year-long €275 million catastrophe bond from 2 November 2, 2010 to cover European windstorm risks in the event of a disaster like Windstorm Emma earlier that decade."
146,"The nations covered by the bond scheme are Belgium, Denmark, France, Germany, Ireland, Luxembourg, the Netherlands, Switzerland, and the United Kingdom."
147,"Axa closed its upsized €275,000,000 catastrophe bond on 2 November to cover itself against potential losses from European windstorms, after upsizing the insurance bond twice in 2010 to meet heavy investor demand."
148,The Irish firm Calypso Capital will be used to cover against potential windstorm insurance claims in its nine Western European member countries between 1 January 2011 and 1 January 2014.
