,sentences
65,"Nearby Lake Worth sustained extensive breakage of windows, including plate glass, and loss of tile and shingle roofing, but preparations reduced losses to just several thousand dollars, and no post-storm accidents took place."
66,"Strong winds snapped many light poles in the city, and trees and shrubs were broken or uprooted."
67,"As in Lake Worth, officials in West Palm Beach credited preparations and stringent building codes with reducing overall damage."
68,"The city had learned from previous experience with severe storms in 1926, 1928, and 1929."
69,High tides eroded Ocean Boulevard at several spots and disrupted access to several bridges on the Lake Worth Lagoon.
70,"Winter estates and hotels on Palm Beach generally sustained little material damage, except to vegetation, and county properties went largely unscathed."
71,"---Treasure Coast---
In Martin and St. Lucie counties, the storm was considered among the worst on record."
72,The storm leveled some homes and swept many others off their foundations.
73,"Most structures in the worst-hit areas received at least minor damage, including the loss of tarpaper roofing and shingles."
74,"At Stuart, winds removed or badly damaged three-quarters of the roofs in town."
75,"The storm destroyed the third floor of the building that housed a bowling alley and the Stuart News, a local newspaper."
76,"In Stuart, the storm left 400 to 500 people homeless, up to nearly 10% of the population, which was 5,100 at the time."
77,"A major landmark, the multi-story Walter Kitching store, collapsed during the storm."
78,"An old laundromat was likewise leveled, a private airport destroyed, and a water tower downed."
79,Apartments and large hotels also incurred significant damage from rainwater.
80,"The county jail lost all its walls, but inmates opted to remain inside."
81,"In town thousands of coconuts, hurled by strong winds from trees, were salvaged by poor black residents."
82,The St. Lucie River reportedly disgorged fish.
83,"Many chicken coops in Stuart were destroyed, and the local chicken population was scattered and dispersed as far as Indiantown."
84,"Just to the south, at Olympia, an abandoned settlement also known as Olympia Beach, strong winds leveled the old Olympia Inn, a gas station, and the second floor of a pharmaceutical building."
85,Winds also tore the roof off an ice plant.
86,A bridge leading to the barrier island from Olympia was partly wrecked; the bridge tender survived by gripping the railing during the storm.
87,Winds leveled his nearby home.
88,"According to the Monthly Weather Review, some of the most severe damage from the storm in Florida was at Olympia."
89,"At Hobe Sound, which experienced the storm's eye for five minutes, the hurricane inflicted severe damage and was considered by lifelong residents the worst storm in 50 years."
90,Landmarks that withstood the 1928 Okeechobee hurricane were felled.
91,Most structures west of the Florida East Coast Railway were severely damaged or wrecked.
92,"A filling station was scattered, and the platform at the local railroad station was strewn across the tracks."
93,"A railcar from West Palm Beach, blown north 30 mi(48 km), crashed into the platform, leaving a mass of wreckage that required several hours' manpower for removal."
94,"The storm left many homes in Hobe Sound uninhabitable, forcing crews to tear them down."
95,"Winter estates on the island, however, were better built and little damaged, though downed Australian pines, other trees, and electrical wires left coastal roadways essentially impassable."
96,A 10-car garage at the Island Inn was flattened.
97,"While Stuart and Hobe Sound sustained significant damage, Port Salerno suffered minimally."
98,At Palm City the storm badly damaged structures and crops.
99,"A store sustained damage to such a degree that it was unusable, and a riverfront two-story home was leveled; on the latter's grounds all palm trees were downed."
100,"A well-constructed home, one of the sturdiest in Palm City, incurred only superficial damage, however."
101,Most small houses in the area lost their roofs or were shifted on their foundations.
102,The Niagara Fruit Company lost all its outbuildings and sustained severe damage to its main house.
103,Many trees on site and on nearby farms were felled as well.
104,"At Tropical Farms most large properties were rendered uninhabitable, while a number of smaller homes were destroyed."
105,"Citrus trees, mainly grapefruit and orange, were prostrated, and the St. Lucie River overflowed its banks, submersing several properties."
106,"At Sewall's Point mansions were mostly negligibly damaged, except for losses of ornamental vegetation."
107,"40-foot-tall(12 m) queen palms were felled, along with many tall coconut palms; several of the latter species were also left standing at an incline."
108,Dozens of Australian pines were leveled as well.
109,"Inland, at Indiantown, the storm wrecked outbuildings such as sheds, garages, and shacks, but otherwise did little damage to larger structures."
110,"The eye passed just north of town, causing a lull over rural land."
111,"Between Jupiter and Fort Pierce, the storm knocked down power and telegraph lines."
112,"In the latter city, high waves washed out a portion of the causeway."
113,"In the 1980s, an elderly resident recalled that the storm was the most severe on record in Fort Pierce."
114,"--Elsewhere--
High rainfall caused flooding across Florida, notably near Tampa where waters reached 9 ft(2.7 m) deep."
115,High rainfall of over 7 in(180 mm) caused a dam operated by Tampa Electric Co. to break 3 mi(4.8 km) northeast of Tampa along the Hillsborough River.
116,"The break resulted in severe local damage, flooding portions of Sulphur Springs."
117,"Workers attempted to save the dam with sandbags, and after the break, most residents in the area were warned of the approaching flood."
118,"Over 50 homes were flooded, forcing about 150 people to evacuate."
119,"Outside Florida, the storm produced winds of 48 and 51 mph(77 and 82 km/h) in Savannah, Georgia, and Charleston, South Carolina, respectively."
120,"In the latter city, the storm spawned a tornado, which caused about $10,000 in property damage."
121,"Heavy rainfall occurred along the Georgia and South Carolina coasts, reaching over 12 in(300 mm)."
122,Light rainfall also extended into North Carolina.
123,"-Aftermath-
In the Bahamas after the storm, a boat sailed from Nassau to deliver food and building materials to Eleuthera."
124,"After the storm, the National Guard offered shelters for at least 400 homeless residents in Stuart."
125,"Of the 7,900 families adversely affected by the hurricane, 4,325 required assistance from the American Red Cross."
126,"Farmers in Texas, also affected by a major hurricane, requested growers in Florida wait 15 days so they could sell their citrus crop that fell."
127,"The damaged dam near Tampa initially resulted in waters from the Hillsborough River being pumped into the city's water treatment plant, and a new dam was eventually built in 1944."
128,"-Notes-
-Bibliography-
Barnes, Jay(1998)."
129,Florida's Hurricane History(1st ed.).
130,"Chapel Hill, North Carolina: UNC Press."
131,ISBN 0-8078-2443-7 – via Internet Archive.
132,"Mitchell, C. L.(October 1933). """
133,"Tropical Disturbances of September 1933""(PDF)."
134,Monthly Weather Review.
135,61(9).
136,American Meteorological Society: 275–276.
137,Bibcode:1933MWRv...61..274M. doi:10.1175/1520-0493(1933)61<274:TDOS>2.0.CO;2.
138,"Retrieved September 19, 2013."
139,"Duedall, Iver W.; Williams, John M.(2002) [1997]."
140,"Florida Hurricanes and Tropical Storms, 1871–2001(2nd ed.)."
141,"Gainesville, Florida: University Press of Florida."
142,ISBN 0-8130-2494-3 – via Internet Archive.
143,"Neely, Wayne(2006)."
144,The Major Hurricanes to Affect the Bahamas: Personal Recollections of Some of the Greatest Storms to Affect the Bahamas.
145,"Bloomington, Indiana: AuthorHouse."
146,"ISBN 1-4259-6608-X.
Schoner, R. W.; Molansky, S.(July 1956). """
147,"Storms in the south Atlantic coastal region""."
148,"Storm of September 4–8, 1933(PDF)(Technical report)."
149,National Hurricane Research Project.
150,"Washington, D.C.: United States Weather Bureau."
151,pp.
152,160–1.
153,"3, Rainfall Associated with Hurricanes – via Weather Prediction Center."
154,"Souder, Mary O.(September 1933). """
155,"Severe Local Storms""(PDF)."
156,Monthly Weather Review.
157,61(9): 291.
158,Bibcode:1933MWRv...61..291.. doi:10.1175/1520-0493(1933)61<291:slss>2.0.co;2.
159,"Retrieved September 19, 2013."
