index,sentences
35,"-Confirmed tornadoes-
--McNeill–Maxie–McLain, Mississippi--
This strong and long-tracked EF3 tornado touched down in Pearl River County, just southwest of McNeill where it downed several trees at EF0 to EF1 intensity along Harris Road."
36,"It then rapidly intensified to high-end EF2 strength as it impacted the western edge of McNeill, where many trees were snapped and multiple houses were heavily damaged or destroyed."
37,"A small house along Joe Smith Road was left with only a few walls standing, and an elderly woman was critically injured inside."
38,A nearby brick house had its roof torn off.
39,A strong velocity couplet and debris ball became visible on Doppler weather radar by this time.
40,"The tornado reached its peak strength of EF3 as it crossed Stones Chapel Road at the north edge of town, where it destroyed a single-story brick triplex, with only two interior walls left standing."
41,"A nearby house was heavily damaged at EF2 strength, and a few others sustained lesser damage in the area."
42,One house in McNeill that was damaged beyond repair had survived effects from both Hurricane Camille and Hurricane Katrina.
43,"It then weakened back to EF2 strength as it crossed US 11, snapping numerous trees and tearing the roofs off of some houses."
44,"The tornado weakened further and crossed I-59, moving through unpopulated rural areas southeast of Poplarville, causing EF0 to EF1 tree and outbuilding damage."
45,"The tornado then struck a house at EF1 strength near the Stone County line, causing heavy roof damage."
46,"Eight people were injured in Pearl River County, 22 houses were destroyed or damaged beyond repair, eight had major damage, 16 had minor damage, and an additional nine were affected in some way."
47,"The tornado strengthened to EF2 intensity again as it entered Stone County west of Texas, and caused significant damage to a few houses."
48,"Numerous pine trees were snapped at a campground in this area, and a mobile house and several more trees were downed before the tornado moved out of Stone County."
49,"The tornado then moved into Forrest County and produced high-end EF2 damage as it passed near the small community of Maxie, where numerous trees and power lines were downed, two double-wide mobile homes were completely destroyed, a pickup truck was rolled, and a camper was thrown about 50 yards(46 m)."
50,"Two additional double-wide mobile homes were severely damaged, a single-wide mobile home also sustained major damage, and a falling tree demolished a travel trailer."
51,Four people were injured in Forrest County.
52,"The tornado momentarily weakened to EF1 intensity as it crossed into Perry County and moved through portions of the DeSoto National Forest, downing many trees."
53,"A house sustained considerable roof and window damage, outbuildings were destroyed, and two cars were moved along this segment of the path."
54,It quickly regained EF2 status as it crossed MS 29 and snapped several wooden electrical transmission poles.
55,"The tornado then destroyed a mobile home and a hunting camp before weakening back to EF1 status, damaging a few homes, and downing many more trees."
56,The path length through Perry County was about 20 miles(32 km).
57,"The tornado then crossed into Greene County and made a direct hit on the small town of McLain as an EF1, causing roof damage to an elementary school and a few houses."
58,Damage to signs and the siding of a church also occurred.
59,It also downed several trees before lifting as it exited McLain.
60,The tornado tracked for 60.4 miles(97.2 km) across five counties and injured 12 people.
61,"--Mobile–Prichard, Alabama--
This large, wedge-shaped EF2 tornado was broadcast live on local television news tower cameras as it moved through Mobile."
62,"The tornado initially touched down at 2254 UTC(4:54 p.m. CST) in the northern part of the Mertz neighborhood of Mobile, just northwest of I-10."
63,The tornado initially produced EF0 damage in neighborhoods along Holcomb Avenue as it moved due north.
64,"Damage along this portion of the path consisted of snapped tree limbs, along with minor damage to a fence and a metal building."
65,The tornado began to strengthen and grow in size as it approached and moved through the intersection of Government Street and the Dauphin Island Parkway.
66,"EF1 damage occurred in this area as multiple homes sustained roof damage and broken windows, trees and power lines were downed, and several businesses sustained considerable damage."
67,"One business sustained outward collapse of an exterior wall, and a brick structure sustained major damage to its second floor."
68,"The tornado then reached EF2 strength as it crossed Clearmont Street and struck Murphy High School, which sustained significant damage."
69,"Damage at the high school included many broken windows, six portable classrooms being completely destroyed, the roofs being torn off of the auditorium and band building, and other large portions of roof being lifted off the building, only to be deposited back onto the structure."
70,A metal-framed outbuilding was completely destroyed near the athletic field as well.
71,The tornado continued northward and inflicted EF2 damage to several homes and Trinity Episcopal Church.
72,"At the church, part of a new slate roof was blown into the parking lot and a large portion of an exterior brick wall was knocked out, leaving a portion of the building visible from the outside."
73,"Homes in surrounding neighborhoods had their roofs torn off, large trees were snapped and uprooted, and gas leaks were reported in the area."
74,The tornado widened to its widest point of 200 yards(180 m) along this portion of the path.
75,"The tornado continued to the north at EF2 intensity, ripping roofs off of homes as it crossed Springhill Avenue."
76,"By this point, a tornado emergency was declared for areas of Downtown Mobile at 2300 UTC(5:00 p.m. CST) as the large tornado approached those areas, stating Midtown Mobile, Downtown Mobile, and Prichard, Alabama as potentially affected areas."
77,"The tornado then weakened slightly to high-end EF1 strength, damaged several more homes, and blew out windows at Mobile Infirmary Medical Center, a hospital of more than 500 beds."
78,"Automobiles in the parking lot at the hospital were damaged, with one being flipped."
79,"It continued through the Allenville neighborhood, across I-165 and into Prichard."
80,"Damage along this segment of the path ranged from mid-range to high-end EF1, as multiple small homes and apartment buildings were damaged, some of which sustained roof loss."
81,"It also tossed several shipping containers and damaged a warehouse facility, before producing additional minor EF0 damage in the Plateau neighborhood of Prichard and then lifting."
82,"Many trees and power lines were downed along the path, which totaled 5.7 miles(9.2 km)."
83,Several people suffered minor injuries.
84,"While only existing for eleven minutes, damage estimates to the cities of Mobile and Prichard totaled out at $1.35 million."
85,"The tornado followed a path just east of the weaker EF1 December 20 tornado, which also impacted Mobile."
86,"-Impact-
--Southeast and Midwest United States--
In Arkansas, two people were killed in a highway accident as a result of sleet on the roads."
87,One person was killed when high winds knocked over a tree onto a house.
88,"On December 25, more than 6 inches(15 cm) of snow fell in Oklahoma and the Texas Panhandle."
89,Freezing rain was blamed for a 21-car pileup on Interstate 35 near Oklahoma City.
90,40 Oklahoma National Guard soldiers were deployed throughout the state to assist motorists on roads.
91,Two people were killed in separate weather-related car crashes.
92,"The driver of a truck was killed in Texas when strong winds knocked over a tree, which fell on the vehicle."
93,Two people were killed in separate weather-related automobile accidents in Virginia.
94,"The National Weather Service issued a blizzard warning for southern Illinois, the first blizzard warning in history for the region."
95,Several counties also closed their courthouses due to the snow.
96,"Two people were killed in a traffic accident in Indiana caused by snowy roads on December 26, including an 18-year-old Ohio girl that lost control of her vehicle due to poor road conditions and crashed into a snow plow."
97,"Due to the snow, a game between the Indianapolis Pacers and Chicago Bulls was postponed until February 4, 2013."
98,"--Northeast United States and Canada--
A Southwest Airlines jet slid off its taxiway and got stuck in mud on the morning of December 27."
99,"There were no injuries on board, and the passengers and crew all took a later flight to their destination."
100,"A man was killed in a car accident while checking on a disabled vehicle along Interstate 78 near Allentown, Pennsylvania."
101,"On Wednesday evening, an American Airlines flight that had safely landed at Pittsburgh International Airport ran over a patch of snow on the tarmac and got stuck for approximately two hours."
102,Nobody was injured in the incident.
103,Over 200 flights were cancelled at Toronto Pearson International Airport.
104,Several pedestrian and car accidents were reported.
105,"A record setting 18 inches(46 cm) of snow fell over the Montreal-Laval, Quebec area."
106,The previous record snowfall occurred 41 years earlier in March 1971 when 42 centimetres(17 in) had fallen.
107,"Numerous road accidents were reported throughout the province, including a 15-vehicle pileup near Saint-Cuthbert, Quebec."
108,"-Aftermath-
--Louisiana--
In Alexandria, after a relatively short-lived EF2, utility/public works crews and police and fire personnel were dispatched around the city to aid in the cleanup."
109,"Within 12 hours of the tornado hitting, nearly 100% of the power had been restored and all streets were clear of hazardous debris."
110,"In Tioga, after another EF2 tornado, neighbors, friends, and family of victims aided in the cleanup across town."
111,Many homes and other structures were damaged and there were many volunteers ready to help victims of the tornado.
112,Power was out in the area for at least two days.
113,"A Cenla man partnered with the American Red Cross in an effort to raise at least $10,000 for storm victims across the area."
114,"--Mississippi--
Mississippi governor Phil Bryant declared a state of emergency for eight counties in the southern part of the state."
115,"These counties were: Pearl River, Forrest, Greene, Hinds, Jones, Lawrence, Wilkinson, and Stone."
116,"Many donations were brought to the McNeill, Mississippi VFD building for victims of the EF3 tornado in Pearl River County."
117,"These donations came from citizens and businesses of many surrounding areas, such as Gulfport, Mississippi and Slidell, Louisiana."
118,"Items such as toiletries and yard supplies(shovels, rakes, etc.)"
119,were provided by the Sam's Club and Tractor Supply stores in Slidell.
120,Many articles of clothing as well as many other supplies were donated as well.
121,"In neighboring Stone County, many people pitched in to help with the cleanup in the affected areas."
122,Stone County was affected by the same tornado that hit McNeill.
123,"--Alabama--
In Mobile and Prichard, volunteers distributed bottled water, yard supplies, and clean-up kits to people who were affected by the EF2 tornado in that area."
124,Tarps were provided as well for houses that suffered roof damage.
125,Murphy High School students were transferred to nearby Clark-Shaw Magnet School to finish out the school year as repairs were being made to Murphy High.
126,"The Salvation Army provided food for more than 1,000 people in Mobile, as well as people affected by the EF2 tornado near Troy."
127,"The Mobile Infirmary was damaged and, with no power, was relegated to using generators."
128,"Across the state, 27,600 Alabama Power customers were left without electricity, with approximately 23,000 of those in the Mobile area."
129,"A local block party and concert took place at a school in Mobile on January 4, 2013."
130,"Everything for the party, including the food, a bounce house, and the music, was donated."
131,All proceeds went to local Catholic Social Services and the American Red Cross to be distributed to Mobile families to help rebuild after the tornado.
132,"-Notes-

== References =="
