,sentences
66,"Heavy rain forced Game 6 of the 1962 World Series at San Francisco's Candlestick Park to be postponed from its originally scheduled date of October 11 to Monday, October 15."
67,"--Oregon--
In the Willamette Valley, it is said the undamaged home was the exception."
68,"Livestock suffered greatly due to the barn failures: the animals were crushed under the weight of the collapsed structures, a story that was repeated many times throughout the afflicted region."
69,"At the north end of the Valley, two 500-foot(150 m) high voltage transmission towers were toppled."
70,Radio and TV broadcasting were affected in the Portland area.
71,"KGW-TV lost its tower at Skyline and replaced the temporary tower with a new one on January 28, 1963."
72,KOIN radio lost one of two AM towers at Sylvan.
73,"KPOJ-AM/-FM lost much of its transmitting equipment, plus one of two towers was left partially standing at Mount Scott."
74,"KPOJ-FM was so badly damaged it wouldn't return to the air until February 9, 1963."
75,KWJJ-AM lost one of its towers and a portion of its transmitter building at Smith Lake.
76,KISN-AM also lost a tower at Smith Lake.
77,"Seven-month-old TV station KATU did not receive any damage at its Livingston Mountain site, 6 miles(9.7 km) north of Camas, Washington."
78,"However, KATU didn't have a generator and power was cut off."
79,"The heavy-duty design of the radio towers on Portland's West Hills today, with extensive and robust guy cables, is a direct result of the lessons learned from the 1962 catastrophe."
80,"For northwest Oregon, the entire power distribution system had to be rebuilt from the ground up."
81,Some locations did not have power restored for several weeks.
82,This storm became a lasting memory for local power distributors.
83,"Indeed, a number of high wind related studies appeared in the years after the storm in an attempt to assess the return frequency of such potentially damaging winds."
84,"The state capitol grounds at Salem, and the state's college campuses, resembled battlefields with heavy losses of trees."
85,"The Campbell Hall tower at Oregon College of Education(now Western Oregon University) in Monmouth crashed to the ground, an event recorded by student photographer Wes Luchau in the most prominent picture-symbol of the storm."
86,"East of Salem, the wind destroyed a historic barn that served as a clandestine meeting place by pro-slavery Democratic members of the state Legislature in 1860."
87,"The Oregon State Beavers–Washington Huskies college football game went on as scheduled Saturday, October 13 in Portland, in a heavily damaged Multnomah Stadium."
88,Much of the roof was damaged and seats damaged by falling debris were replaced by portable chairs.
89,Crews cleared debris from the grandstand and playing field right up to kickoff.
90,"Most of the electricity, including the scoreboard and clock, was still out and players dressed by candlelight in the locker rooms."
91,"The Huskies came from behind to beat the Beavers 14–13, despite a strong performance by quarterback Terry Baker, who would win the Heisman Trophy later that year."
92,"--Washington--
The storm caused 9 fatalities in Washington, some from falling trees or downed power lines."
93,"The Willapa Hills and southern portion of the Olympic Peninsula incurred the worst damage in the state, losing entire stands of trees."
94,The Department of Commerce estimated damage in six western counties at more than $20 million.
95,"--British Columbia--
The storm weakened as it traveled north into British Columbia, with peak gusts measured at 90 miles per hour(140 km/h)."
96,"Five people in British Columbia were killed in the storm, and the area suffered $80 million in damages."
97,"Stanley Park lost 3,000 trees."
98,"A Victoria resident described it as ""Just general devastation everywhere you went."
99,There were trees breaking off and flying across the roads.
100,Wind was just blowing the rain horizontal and trees were weaving all over the place.
101,"You didn't know if you were going to get hit or not."""
102,"At Victoria airport, a Martin Mars waterbomber(""Caroline Mars"") was hurled 200 yards(180 m) and irreparably damaged."
