index,sentences
86,Agriculture damage was preliminarily estimated at $NT2.12 billion(US$65.27 million).
87,"The storm forced 25 roads to be closed, mostly due to debris."
88,The South-Link Line was shut down after a railroad bridge along the Taimali River was washed out.
89,"Across Taiwan, 111 people were injured, mainly due to broken glass, and some were blown off motorcycles by high winds."
90,"A girl drowned after slipping into the flooded Taoyuan Canal, and a companion attempting to rescue her died as well."
91,One woman drowned after falling into a swollen river while harvesting her crops.
92,These three deaths were not directly related to the storm.
93,"The storm directly killed two people – one was due to electrocution in Pingtung County, and the other due to drowning in Tainan County."
94,Overall damage in Taiwan were counted at NT$5 billion(US$158 million).
95,"--China--
The storm brought heavy rainfall to southern China, with six counties in Fujian Province reporting over 200 mm(7.9 in) of precipitation in 23 hours."
96,Rainfall was the heaviest in a century in some portions of Guangdong.
97,"Yangchun recorded 548.5 mm(21.59 in) in just seven hours, which broke the daily precipitation record set in 1958."
98,"Elsewhere in Guangdong, 24‑hour rainfall reached over 640 mm(25 in)."
99,"Moving ashore in Fujian, the high winds from Fanapi knocked over trees and billboards."
100,"However, damage was heaviest in neighboring Guangdong, where the storm's heavy rainfall caused widespread mudslides in the western mountainous regions."
101,"The landslides cut off traffic between cities, in conjunction with floodwaters."
102,"In Xinyi, a storm-related landslide collapsed a dam at a mine, killing 28 people, including four people downstream."
103,The collapse also damaged homes and farms while killing over 100 tons of fish.
104,"Damage in the city alone was estimated at ¥460 million(Chinese yuan, US$68.5 million), with 350 houses destroyed."
105,"The floods forced about 128,000 people to evacuate in Guangdong, including 18,930 people in Yangchun."
106,"Fanapi wrecked 16,000 homes and flooded 66,400 ha(164,000 acres) of crop fields."
107,"Throughout Guangdong, Fanapi killed 100 people and provincial damage was counted to be CNY 5.15 billion(US$757.05 million)."
108,Total economic losses in Fujian province were counted to be CNY 610 million(US$89.71 million).
109,"While passing north of Hong Kong, Fanapi produced thunderstorms and gale-force winds in Hong Kong, with a peak precipitation of 295.5 mm(11.63 in)."
110,The rains caused isolated flooding that caused residents in Pok Fu Lam to require rescue.
111,"The winds knocked over 47 trees, some of which damaged vehicles, but otherwise damage was minor in the territory."
112,"-Aftermath-
In response to the Taiwan flooding in Kaohsiung, officials deployed 7,888 troops to the southern portion of the island to assist in rescue and recovery work."
113,"Soldiers also set up five medical centers, and utilized amphibious vehicles to rescue people in flooded areas."
114,"Taiwan's president Ma Ying-jeou toured the flooded regions on September 23, emphasizing that efforts to drain the flooding should be the main priority."
115,More than 100 buildings in Kaohsiung required water pumps and thousands of volunteers to remove standing water from basements and streets.
116,The mayor Kiku Chen temporarily suspended her reelection campaign due to the floods.
117,About 80% of the factories in Kaohsiung were reopened by September 21.
118,The high crop damage allowed farmers to qualify for low interest loans.
119,Rail lines took two weeks to reopen due to damage.
120,"Power and water service was restored within days of the storm, although residents in flooded areas were advised to boil water before usage."
121,There was also an increase in dengue fever after the floods.
122,"The Red Cross Society of China donated about US$100,000 in the days after the storm."
123,"The government announced on September 20 that families affected by the floods would receive NT$30,000(US$945.92) per house."
124,"Throughout Taiwan, exports during September 2010 decreased 6.9% from August's levels due to the storm and an industrial fire."
125,"In mainland China, officials used helicopters to airdrop relief goods to Guangdong."
126,"By three days after the storm, workers distributed 2,000 tents and 1,000 beds."
127,"Once the floodwaters dropped, residents returned their homes to clean up the mud and damage."
128,"Farm officials in Guangdong used 50 tons of disinfectant to prevent the spread of disease, while the provincial government allocated ¥240 million(CNY, US$35 million) for rebuilding."
129,"About 1,000 soldiers worked to clean debris and animal carcasses from the reservoir providing drinking water to Maoming."
130,The collapsed dam in Guangdong was later torn down due to being structurally deficient.
131,"Zijin Mining, the owner of the dam, had to sell a mine to pay for compensation and fines related to the incident, which ultimately totaled ¥245 million(CNY, US$38.7 million)."
132,"After the storm, the Red Cross Society of China provided ¥1 million(CNY, US$148,000) to localities affected hardest by the storm, as well as distributing mosquito nets, water purifiers, food, and clothing."
133,"-Retirement-
The name Fanapi was retired at the 43rd annual meeting of ESCAP/WMO Typhoon Committee in Jeju, South Korea, in January 2011."
134,"In February 2012, the committee selected the name Rai to replace Fanapi on the naming lists."
135,It was first used during the 2016 season.
136,-Notes-
