index,sentences
58,"By September 18, it was upgraded to a tropical storm warning and extended southward to Minatitlán, although the initial watch area was placed under a hurricane watch after Gert showed signs of strengthening."
59,"The next day, the tropical storm watch from Soto La Marina to Nautla was upgraded to a hurricane warning as it became clearer where Gert would make landfall."
60,"Prior to impact, several ports along the Gulf Coast halted their operations, and people living in risk zones were evacuated."
61,All warnings and watches were discontinued after the hurricane moved inland.
62,"-Impact-
Gert was a large tropical cyclone for most of its lifespan; it always remained close enough to the coast to restrengthen and redevelop strong thunderstorms."
63,"In consequence, the storm produced heavy rainfall over a large area, causing extensive flooding and mudslides from Central America to Mexico."
64,"The disaster resulted in at least 116 deaths and 16 missing persons; damage to roads, property, crops and vegetation surmounted $170 million."
65,"--Costa Rica--
Although Gert's center remained off the coast of Costa Rica, its large circulation produced brisk winds and heavy rainfall across the country."
66,A local weather station recorded 13.1 inches(330 mm) of rain during the storm.
67,"Geologically, the hardest-hit regions consisted of sedimentary layers with poor hydraulic conductivity and were therefore prone to soil saturation."
68,"The initial rainfall raised the levels of many rivers, exacerbating the flood threat."
69,"The imminent overflow of the Tempisque River prompted wide-scale evacuations, though the river crested gradually without major consequences."
70,"After hours of prolonged rainfall, many Pacific regions such as Quepos, Pérez Zeledón, and Osa experienced flooding and landslides, which inflicted moderate damage to roads and bridges."
71,The floods ruined about 500 acres(2.0 km2) of banana crop and damaged oil palm plantations.
72,"Small-scale farmers of reed, maize, beans, and rice were also affected."
73,The storm disrupted local fishing and wrecked several small boats in Quepos.
74,"High winds brought great destruction to about 65 percent of the vegetation in the Manuel Antonio National Park, vastly impacting the tourism-driven economy of Quepos."
75,"Gert left moderate property damage in its wake; it destroyed 27 homes and otherwise damaged 659, mostly because of flooding."
76,"Overall costs totaled $3.1 million, of which $1.7 million was due to the impaired infrastructure."
77,"Roughly 1,000 people sought shelter during the storm."
78,"Owing to the timely preparations in the country, only one cardiac arrest fatality was attributable to Gert when a landslide buried a home."
79,"--Nicaragua--
Moving ashore in Nicaragua a month after Tropical Storm Bret's passage, Gert caused excessive rainfall over already saturated regions."
80,"Despite striking the Atlantic coast, the storm produced the largest amounts of precipitation over northern and Pacific coastal areas."
81,A maximum of 17.8 in(450 mm) fell at Corinto; other significant totals include 17.6 in(450 mm) at Chinandega and 17.5 in(440 mm) at León.
82,The capital of Managua recorded 9.8 in(250 mm) of rain during the event.
83,"Sustained winds from the storm reached no more than 40 mph(64 km/h) upon landfall near Bluefields, though they downed trees and power lines and generated high waves of up to 12 feet(3.7 m) offshore."
84,"After weakening to a depression inland, Gert continued to produce moderate gales along its path through the country."
85,"Off the coast near Big Corn Island, rough surf and winds destroyed nine fishing boats."
86,Two canoes with an unknown number of occupants disappeared at sea.
87,"Gert produced significant coastal flooding on moving ashore near Bluefields and Tasbapauni, prompting about 1,000 residents and hundreds of indigenous Miskito villagers to evacuate."
88,"Farther inland, prolonged heavy rain caused numerous rivers to overflow, which led to disastrous freshwater flooding, especially in departments around Lake Nicaragua."
89,"Three tributaries of the Escondido River, one of which rose 32 ft(9.8 m) above normal, overflowed near the city of Rama."
90,"Reaching heights of up to 40 ft(12 m), flood waters submerged 95 percent of the residential space, entering houses and vehicles and displacing 17,000 citizens."
91,All crops in and around the city were lost in the deluge.
92,"In the Rivas Department, the discharge from the Ochomogo River near the city of Rivas inundated several communities, while Cárdenas, a coastal community along the border with Costa Rica, endured several days of flooding rains."
93,"Damage in the departments of Chontales and Boaco was considerable; floods in Boaco killed five people and affected 6,000 others."
94,"The affected regions endured widespread disruptions in transportation as landslides moved onto bridges and roads; in Granada city, the isolation caused sanitation issues and led to the death of a pregnant woman who could not be transported to the hospital."
95,"In total, Gert destroyed 252 houses and damaged another 293 across 14 of Nicaragua's departments; the storm was also responsible for considerable infrastructural damage and economic losses."
96,"As many as 123,000 people were affected throughout the country, and there were 37 confirmed fatalities."
97,"The impact on the ecology was profound: rivers, estuaries, and mangroves in and around lakes Nicaragua and Managua, as well as the inhabiting fauna, suffered from severe erosion and siltation."
98,"Since flooding from Tropical Storm Bret had occurred just one month earlier, an exclusive damage estimate for Gert is unavailable."
99,"The two storms inflicted a combined $10.7 million in damage, primarily to private property."
100,"--Honduras--
Although it had weakened to a depression, Gert continued to drop significant rainfall while crossing Honduras."
101,"In Tegucigalpa, at least 6.77 in(172 mm) of rain were recorded."
102,"Damaging floods swept through 13 of the country's 18 departments; however, northern Honduras and the Mosquitia Region, which had already endured the onslaught of Tropical Storm Bret in the previous month, bore the brunt of the devastation."
103,"The additional flooding from Gert affected 24,000 people in the region and made communication with surrounding areas nearly impossible."
104,"Elsewhere, the rain filled several major rivers, including the Ulúa; many rivers across the Sula Valley had their banks destroyed, flooding much of San Pedro Sula—the country's second-largest city—and adjacent municipalities in the Cortés Department."
105,"The rising water prompted many residents to evacuate, and the Ramón Villeda Morales International Airport halted all of its operations."
106,"The storm devastated Puerto Cortés, one of the most important port cities in Central America."
107,"Elsewhere in the Cortés Department, a river in Choloma overflowed and triggered widespread flooding; landslides in that area claimed the lives of six people."
108,"In all, Gert wrought $10 million worth of damage to roads, bridges, and property."
109,"The country's agriculture was devastated, losing about 5,700 acres(23 km2) of low-lying farmland with banana, sugar, and citrus crops."
110,"The disaster affected 67,447 people, of which roughly 60 percent had to evacuate from their homes."
111,"In its final public statement, the government of Honduras confirmed 27 deaths, though 12 missing persons remained unaccounted for."
112,"--Elsewhere in Central America--
While passing through Central America, Gert generated an increase in cloudiness and showers across El Salvador, with a maximum 15.35 in(390 mm) of rain recorded."
113,"Strong winds uprooted trees or snapped their limbs, damaging power lines and knocking out power."
114,"In one community, mudslides destroyed a major highway."
115,"The Río Grande de San Miguel caused an excessive discharge of water just southwest of Usulután, washing out about 2,500 acres(10 km2) of crops from adjacent plantations."
116,"Several other areas faced significant losses from the flooding, including San Marcos and San Vicente; some property and road damage occurred in San Miguel."
117,"Although fishing operations were suspended at the height the storm, four Salvadorean fishermen disappeared at sea."
118,"Overall, Gert affected nearly 8,000 residents and destroyed twelve homes in El Salvador; officials there confirmed five drowning deaths related to the storm."
119,"In Guatemala, torrential rains from Gert affected approximately 20,000 people and killed one girl."
120,"The agricultural sector in the country suffered substantial losses from the flooding, though there were no specific reports of material damage."
121,"Gert moved ashore near Belize City as a minimal tropical storm, dropping rainfall in coastal areas."
122,"Just offshore, a weather station on Hunting Caye recorded 9.5 in(240 mm) during the event."
123,"Despite the rain, only minor flooding occurred in Belize City."
124,"--Mexico--
While crossing the Yucatán Peninsula, Gert dropped considerable rainfall in Quintana Roo; a 24-hour accumulation of 7.4 in(190 mm) was recorded at Chetumal, although higher localized totals of around 15 in(380 mm) fell elsewhere in the state."
125,"Gusty winds briefly buffeted the coast during the storm's landfall, with a maximum wind speed of 44 mph(71 km/h) recorded in Chetumal."
126,"The effects of the storm were limited to localized floods, however, which cut off one road to traffic and forced the inhabitants from low-lying areas in Chetumal and Felipe Carrillo Puerto to evacuate to higher ground."
127,"Scattered showers also caused light flooding in parts of the state of Campeche, including Ciudad del Carmen."
128,"Upon Gert's final landfall, high gales and waves battered wide stretches of coastline in the states of Tamaulipas and Veracruz, though hurricane-force winds were largely confined to areas within the cyclone's southern eyewall."
129,"Tuxpan, just south of where the eye moved ashore, recorded wind velocities of more than 100 mph(160 km/h), while 80 mph(130 km/h) gusts occurred farther south in Poza Rica."
130,"To the north, winds reached 55 mph(89 km/h) in Tampico, Tamaulipas."
131,"Despite the severity of the winds, the worst of Gert was due to orographic lift when its broad circulation interacted with the eastern side of the Sierra Madre Oriental, generating extreme precipitation over much of the Huasteca region."
132,"As many as 31.41 in(798 mm) of rain were recorded in Aquismón, San Luis Potosí, while Tempoal in Veracruz observed a 24-hour total of 13.35 in(339 mm) from the storm."
133,"The first signs of damage were from high winds on September 20, which uprooted trees and tore off residential roofs in Tuxpan, Naranjos, Cerro Azul, and Poza Rica."
134,"Following Gert's extreme rains, catastrophic flooding struck Mexico's Huasteca region over a period of several days, as many of its rivers rose to critical levels."
135,"In Veracruz, the imminent overflow of the Tempoal, Moctezuma, and Calabozo rivers forced thousands of residents from the municipalities of Tempoal, El Higo, and Platón Sánchez to leave their homes."
136,"The Calabozo River eventually topped its banks, cutting the village of Platón Sánchez off from the outside world."
137,"By far the most devastating, however, was the overflow of the Pánuco River on September 24, which runs from the Valley of Mexico through the municipality of Pánuco and empties in the gulf."
138,"Rushing water swept through 30 of Veracruz's 212 municipalities, completely submerging more than 5,000 homes."
139,"El Higo bore the brunt of the flooding, with 90 percent of its residential area left under water."
140,"After days of continued downpours in Gert's wake, the Pánuco River rose to 27.60 ft(8.41 m) above normal by September 27—its highest level in 40 years."
141,"Once again exceeding its banks, the river destroyed a major levee in city of Pánuco, forcing 8,000 residents to evacuate."
142,"Disastrous flooding reached as far north as southern Tamaulipas, where 5,000 people had to seek refuge."
143,"Half of Tampico was coated in deep layers of mud, with scores of structures demolished."
144,The urban areas of Madero and Altamira were also hit by the deluge.
145,"Roughly 2,000,000 acres(8,100 km2) of land around the Pánuco basin and Tampico were under water, including vast amounts of citrus, coffee, corn, maiz, bean, grain, and soy crops."
146,"Telephone, water, and electricity services throughout the region were severely disrupted, and numerous communities were isolated due to broken bridges and roads."
147,"In San Luis Potosí, water damage to schools, bridges, and roads was particularly widespread."
148,The agricultural sector suffered heavy losses when the flooding washed away large amounts of livestock and roughly 80 percent of its crops.
149,"Throughout the state, 55,000 residents were affected by the storm, and 25 people lost their lives."
150,"Gert's trail of destruction extended as far inland as Hidalgo, where 35 rivers overtopped their banks."
151,"Floods and mudslides destroyed 38 bridges and 86 roads, as well cutting off power, telephone, and water services, disrupting communication in 361 localities."
152,"Property damage in Hidalgo was significant; 4,425 homes, 121 schools, and 49 public buildings were compromised across 35 municipalities."
153,"About 167,000 acres(680 km2) of farmland were destroyed in the storm."
154,"Fifteen deaths occurred in the state, and eight people sustained injuries."
155,"Overall, Gert became the worst natural disaster to strike the region in 40 years; it displaced 203,500 people—many in need of shelter—and left 29,075 houses damaged or destroyed across Mexico."
156,"More than 667,000 acres(2,700 km2) of crops were in ruins."
157,"Material damage totaled $156 million, and the death toll stood at 45."
158,"-Aftermath-
--Central America--
Because of the storm's impact on the country, the government of Costa Rica declared a national emergency on September 16, 1993."
159,"Emergency crews were dispatched to assess the damage and distribute life supplies to the affected population, including 90,940 pounds(41,250 kg) of food, 1,422 mattresses, and 1,350 blankets."
160,"With much of the road network left disrupted across the affected regions, the country's agriculture, tourism, and commerce suffered considerable losses."
161,"In particular, the obstruction of the major Pan-American Highway, which connects the central region to the south of the country, had a discernible impact on the local economy."
162,"Following the expansive flooding of farmland, many independent crop producers were unable to partake in subsequent sowings."
163,"Prior to Gert, a state of emergency had been in effect for Nicaragua as a result of Tropical Storm Bret."
164,"National and regional aid agencies, including the Red Cross, accordingly extended their relief efforts with the passage of Gert."
165,"Following the widespread muddy floods, many rural areas along the coast where the storm made landfall necessitated purification of their water wells and reconstruction of those that had been destroyed."
166,"Although the government did not reappeal for international assistance, several cash donations were made by overseas organizations through a transfer channel at the Swiss Bank Corporation."
167,"The United Nations Development Programme provided $50,000 for the purchase of fuel, and UNICEF distributed $25,000 worth of household supplies and medicine."
168,"The World Food Programme donated 160,000 lbs(72 tonnes) of food supplies and offered disaster expert services."
169,"The federal governments of Japan, Canada, Switzerland, Norway, Germany, and Spain donated a combined $300,000 in aid."
170,"On September 18, the President of Honduras declared a state of emergency for several municipalities after surveying the affected regions by helicopter."
171,"The governments of Japan, Canada, Germany, and the United Kingdom provided a combined $310,300 for the purchase of relief items."
172,"Although most storm victims received aid within a few days, the deteriorated road network caused a large delay in relief efforts to the hard-hit Mosquitia region."
173,Sewage systems and waterworks countrywide were in serious need of restoration.
174,"With the destruction of its sole water reservoir, much of Puerto Cortés endured potable water shortages for months in Gert's wake."
175,"Public health concerns rose in the wake of Gert, with the cost of required medicines pinned at $208,000."
176,A contamination of the water supplies in rural areas exacerbated a cholera outbreak.
177,"By September 28, about 27,000 residents unable to reenter their flooded homes remained in government shelters."
178,"Seven weeks later, a temporary housing project was implemented for the 120 families most in need."
179,"Approximately 5,900 families across Honduras lost their source of income due to the storm."
180,"--Mexico--
In response to the flood disaster, the Red Cross immediately began distributing aid to victims across the Huasteca region."
181,"After assessing the situation by helicopter, the President of Mexico declared the Pánuco river basin an emergency zone and ordered search and rescue missions."
182,"Many homes sustained irreparable damage to their roofs, leaving tens of thousands homeless."
183,"The government appealed for international aid, seeking clothes, food, and medical supplies."
184,"Five storage centers in Hidalgo provided more than 93 million lbs(42,000 tonnes) of food supplies."
185,"Throughout San Luis Potosí, 142,000 lb(64 t) of chicken, 45,000 pantries, and 76,000 disposable plates were distributed, as well as 50,440 blankets and 6,081 airbeds."
186,"Several schools served as shelters for the homeless; the sheltered elderly, children, and pregnant or nursing women received $27,000 worth of milk powder donations."
187,"In the wake of Gert, the amount of respiratory disease and skin infection cases rose slightly, although the overall health situation for the country remained well under control."
188,"By two weeks after the hurricane, over 65,000 people across the region had been accommodated in shelters; most stayed there until the floods receded, although many who returned home a month later continued to rely on relief provisions."
189,"A grant of $22,000 was made available for the purchase of roofing sheets for those in urgent need of home repair."
190,The president approved $37.4 million to commence reconstruction of roads and houses and to assist farmers throughout the region.
191,-Notes-
