index,sentences
66,"Around March 10, an area of low pressure in the upper levels of the atmosphere dove into Mexico, where it stalled for a few days, and caused some extreme and record-breaking weather events from March 7–10."
67,"Parts of the South were inundated with days of heavy rain, with areas receiving more than 18 inches of rain, leading to historic flash flooding."
68,"At the same time, record-breaking temperatures pushed into the Northeast, with some areas reaching into the low 80s(which broke the record for earliest 80 degree day on record)."
69,"The storm system also produced snow in Mexico, which rarely receives it at all."
70,"Around the spring equinox, winter was still not done."
71,"A weak nor'easter formed on March 20, and tracked up the East Coast later that day, producing a swath of snow up to 10 inches in some spots."
72,"The nor'easter was predicted to be stronger than what was actually observed, but due to computer models, direction of the low pressure, and amount of cold air present made it difficult to precisely time the storm out."
73,The storm then went on to enter the Arctic Ocean where it explosively deepened to a minimum of 949 millibars(28.0 inHg) on March 23.
74,"That same day, another winter storm began to produce blizzard conditions in the High Plains, and dropped up to 30 inches(76 cm) of snow in parts of the High Plains and the Great Lakes through March 23–25, along with bringing a significant ice storm to parts of New England, with accumulations of 0.25–0.75 inches(6.4–19.1 mm) of ice in some areas."
75,"Even though winter was officially over, it felt like winter somewhat in the Northeast."
76,"An unusual cold blast occurred at the beginning of April, bringing temperatures 10–15 °F(−12 – −9 °C) below average in the afflicted areas."
77,"It was cold enough for snow in parts of New England, and as a result, several Alberta clippers began to track their way to the East Coast."
78,"The first clipper brought mainly high winds and snow showers to much of the Northeast early on April 3, with mainly high wind warnings being issued."
79,"This system moved off rather quickly and immediately began undergoing bombogenesis, with its pressure dropping to 984 millibars(29.1 inHg) by 12 UTC, less than 3 hours after the centre had moved off the coast."
80,It then went to further deepen to a peak of 954 millibars(28.2 inHg) late on April 4.
81,"The next clipper system was weaker, but brought a swath of accumulating snow to the southeastern parts of New England."
82,It later moved off late that night.
83,"A third clipper system began to edge its way into the Great Lakes on April 6, and brought the risk for wildfires as well."
84,It moved into Canada while transitioning into a storm complex on April 7.
85,"A fourth system then moved across nearly the same areas from April 8–9, bringing even more spring snow to the Mid-Atlantic states."
86,"This system actually intensified into a small nor'easter on April 9, and brought 1–3 inches(2.5–7.6 cm) of wet snow from the Ohio Valley into the Northeast."
87,"It moved off later that night, but brought some more cold air with it."
88,"Finally, the cold air retreated out of the region by April 11–12, as warm air began to surge back in."
89,"However, winter made one last comeback during the weekend of April 16–17, as an upper-level low stalled in the West, producing a major snowstorm that affected the High Plains and Rocky Mountains in areas near the Denver metropolitan area, dumping up to 4 feet(48 in) of heavy snow, which led to power outages."
90,"The storm also produced record rainfall of up to 20 inches(51 cm), leading to severe flash floods."
91,"The system moved slowly eastward, as a developing Omega Block pattern was expected to bring extreme relief to the cold stricken Midwest and East Coast."
92,"-Events-
--Late November ice storm--
Around Black Friday of 2015, a major ice storm occurred in the Southern Central Plains, with areas receiving up to 1 inch(25 mm) of the frozen precipitation."
93,"Residents in the areas were without powers for days, if not weeks."
94,"The storm also brought snow to parts of the Midwest, with accumulations up to 1 foot(30 cm) of snow."
95,"Historic rainfall also fell too, breaking numerous records."
96,"On November 25, an area of low pressure system moved through the West and central Midwest, dropping snow of up to 1 foot(30 cm), and also brought the first cold blast of the winter season."
97,"At the same time, incoming moisture from weakening Hurricane Sandra in the East Pacific was starting to streak through Mexico into the southwestern United States."
98,"Interacting with the low pressure area, this combined to produce a plume of precipitation from ice to rain from southern Texas into Minnesota, due to high pressure situated off Maine keeping the Northeast dry for the holiday."
99,"While causing a potent ice storm on its cold side, on the warm sector of the system, severe floods occurred as well, with areas like McKinney in Texas receiving up to 10.53 inches(26.7 cm) of rain over a 4-day period, causing major flooding."
100,"Some areas even broke their records for yearly rainfall totals from this system, due to the axis of moisture shooting into Canada."
101,"In total, 17 people died, including six in Kansas, three in Texas, three in Missouri and one in Utah, and over 110,000 left without power, especially around Oklahoma City."
102,"--Post-Christmas storm complex--
Two days after Christmas, a large storm complex with snow, severe weather and heavy rainfall impacted the Southern Plains and southern Rocky Mountains, including all or parts of the states of Colorado, New Mexico, Texas and Oklahoma."
103,"The system spawned tornadoes over central and eastern Texas and Oklahoma, while bringing blizzard conditions to the Texas and Oklahoma panhandles, most areas in New Mexico, and southern Colorado."
104,"The main area of low pressure moved northeast from the southern Plains to the eastern Great Lakes, while a secondary low pressure system formed east of the Delmarva Peninsula on December 29."
105,"After impacting New Mexico and the Texas panhandle with record snowfall, the storm system left a swath of snow and ice accumulation from western Oklahoma to Michigan."
106,"On December 29, the storm system brought a mix of snow, sleet and freezing rain to New York State and New England."
107,"On December 26, 2015, it affected parts of the Texas Panhandle and resulted in the formation of tornadoes in the Dallas area, including an EF4 which struck the Garland area that evening."
108,"--Late January blizzard--
A crippling and historic blizzard occurred from January 22–23 in the Mid-Atlantic states."
109,"The storm was given various unofficial names, including Winter Storm Jonas, Blizzard of 2016, and Snowzilla among others."
110,"The highest reported snowfall was 40 inches(100 cm) in Glengary, West Virginia."
111,Locations in five states exceeded 30 inches(76 cm) of snow.
112,"The storm dropped 18 inches(46 cm) of snow in Washington, D.C., 22 inches in Philadelphia, 26 inches(66 cm) in Baltimore, 30.5 inches(77 cm) in New York City."
113,"States of emergency were declared in Maryland, North Carolina, Pennsylvania, Tennessee, West Virginia, Virginia, Delaware, New York, and Washington, D.C. The storm also caused coastal flooding in Delaware and New Jersey."
114,"Cape May, New Jersey set a record high water level at 8.98 feet(2.74 m), higher than the 8.90 feet(2.71 m) seen during Hurricane Sandy."
115,High winds led to blizzard conditions in many areas.
116,Sustained winds of 59 miles per hour(95 km/h) with gust of 72 mph(116 km/h) were recorded in Delaware.
117,70 miles per hour(110 km/h) gusts were also recorded in Massachusetts.
118,"--Early February winter storm--
A trailing low pressure system to the previous weeks' blizzard had developed offshore California on January 29."
119,The low and accompanying precipitation moved onshore the next day.
120,At the time blizzard conditions were expected.
121,The storm moved eastward into the Great Plains where tremendous snowfall occurred.
122,"On February 1, another area of low pressure led to severe weather across the Southeastern United States."
123,"Multiple tornadoes were reported in Alabama, Mississippi and Tennessee, including a large EF2 tornado."
124,"After the storm had passed, the cold front associated with it stalled over the East Coast late on February 4."
125,A new low pressure developed off North Carolina that night and started to track up the coast.
126,"It impacted areas already hit hard by the previous blizzard about two weeks prior, and caused messy travel along Interstate 95(Northeast)."
127,"The storm brought a quick but moderate-to-heavy burst of steady snow, with some areas in New England receiving up to 1 foot(0.30 m)."
128,"--February nor'easter--
On February 7, an elongated area of low pressure developed offshore to the west of Florida."
129,"While moving inland, it produced a decent dose of rainfall to the Sunshine State as it moved to the northeast."
130,"Later the same day, it moved offshore into the Atlantic Ocean and began to undergo bombogenesis, its pressure dropping from 1,004 millibars(29.6 inHg) at 7 a.m. EST February 7 to 979 millibars(28.9 inHg) at 1 a.m. EST February 8."
131,"As it did so, it also began to transition into a nor'easter, as rainbands began to impact the eastern edges of North Carolina and South Carolina."
132,"There was some cold air aloft, allowing for a few areas of wet snow to develop further inland."
133,"As the cyclone continued to strengthen, it started to achieve the conditions of a bomb cyclone."
134,"Furthermore, the system started to form an eye compared to that of a typical Category 1 hurricane, however this was short-lived and dissolved a few hours later."
135,"Snowbands began to impact New England early in the morning of February 8, with some bands reaching up to snowfall rates of an inch per hour, especially near the coast."
136,"The outermost bands did not reach New Jersey and New York City, due to the nor'easter being far offshore."
137,The storm continued to deepen for a few more hours before reaching its peak intensity of 976 millibars(28.8 inHg).
138,"The system then continued to weaken as it moved northward, before finally merging with another low pressure system on February 10 to the south of it which had also exited from the East Coast."
139,"--Mid-February cold wave--
During mid-February, record-breaking cold temperatures swung across the Northeast United States and southeastern Canada."
140,"On 13 February 2016, Whiteface Mountain underwent a record windchill of −114 °F(−81 °C), while in Boston, Massachusetts, the temperature dropped to −9 °F(−23 °C), the coldest since 1957."
141,"The windchill descended to −36 °F(−38 °C), surpassing the previous record by 6 °F(−14 °C)."
142,"In Toronto, Ontario, the NBA All-Star Weekend took place in temperatures of −23 °C(−9 °F) and wind chills near −40 °C(−40 °F), causing some players and visitors to complain about the cold."
143,The recorded temperatures were the coldest recorded since a very similar cold wave impacted the region exactly a year prior.
144,"In New York City, the temperature in Central Park gets below 0 °F(−18 °C) for the first time since January 19, 1994, and the windchill at JFK Airport on February 14 at 6:30am hit −19 °F(−28 °C)."
145,The low of −1 °F(−18 °C) set a record for the coldest Valentines Day on record.
146,"Bridgeport, Connecticut experienced its coldest February temperature, and 2nd coldest all time temperature, at −6 °F(−21 °C)."
147,"Meanwhile, Binghamton hit −18 °F(−28 °C)."
148,"Windchills in Worcester, Massachusetts sunk to −44 °F(−42 °C)."
149,"In spite of −1 °F(−18 °C) temperatures in New York on February 14, by February 16, the temperature reached 54 °F(12 °C)."
150,"Meanwhile, despite Toronto having a windchill on February 14 of −34 °C(−29 °F), the next day it felt like −1 °C(30 °F)."
151,"--Late February tornado outbreak--
On February 23, a low-pressure area developed near the east end of Texas and began to track northeastwards into the Mid-Atlantic States in the early hours of February 24."
152,"During this period, it also began to interact with some cold air on the back side of it, producing snow and ice in parts of the Ohio Valley, dumping as much as 17.0 inches(43 cm) of snow."
153,"At the same time, ahead of the cold front, severe thunderstorms developed ahead of it, which would eventually lead to the second largest tornado outbreak of the month of February."
154,"--March extreme weather events--
On March 7, an area of low pressure system from the Pineapple Express moved ashore in California as part of the pattern change that allowed the Golden State to receive much-needed rain."
155,"Late that evening, it dove into Mexico where it became detached from the main jet stream."
156,"It then stalled for a few days and caused some extreme weather events, such as record-breaking heat in the Northeast, with areas achieving their earliest 80 °F(27 °C) day on record, which was the result of high pressure off the coast of Florida."
157,It also caused historic floods in the South as well.
158,"Areas in Louisiana picked up to over 15 inches(38 cm) of rain, setting numerous records and triggering multiple flash floods from the extreme rainfall."
159,The highest rainfall report was 23.22 inches(59.0 cm) near Monroe in Louisiana.
160,"The historic events also caused rare snow in Mexico, which rarely receives snow at all."
161,"--Late March blizzard--
On March 21, an area of low pressure moved ashore on the West Coast, with a limited amount of moisture available."
162,Because of this precipitation was originally isolated.
163,As it moved eastward on March 22 it started to intensify and as such snowfall began to become widespread.
164,"The storm also began to transition into an extratropical cyclone, achieving a peak of 989 millibars(29.2 inHg) two times on March 23."
165,Blizzard warnings were issued for areas around Denver due to the strong winds accompanying the system along with snowfall.
166,Parts of Interstate 80 were shut down due to the extreme winter weather conditions.
167,"During the storm, Denver International Airport was shut down."
168,"Ahead of its cold front, thunderstorms began to fire up, prompting the National Weather Service to issue a tornado watch."
169,"A squall line later developed out of this as more storms began to fire up and move eastwards, with the severe weather threat shifting more to the east towards the East Coast."
170,The system also brought ice accumulations from 0.25–0.75 inches(6.4–19.1 mm) from the Midwest into New England.
171,"It then rapidly weakened and moved offshore late on March 25, dissipating the next day."
172,"--Early April clippers and cold wave--
In the beginning of April, an unusual blast of cold air rushed into the Northeast, bringing temperatures 10–30 °F(5.6–16.7 °C) below average for most of the area."
173,Some areas even broke records for lowest April low temperatures.
174,This was paired with a series of Alberta clippers moving through the Great Lakes through the weekend of April 2–3.
175,"The first clipper brought mainly high winds with it, knocking out power to a few thousand."
176,"This clipper then moved off the East Coast the same day and immediately began strengthening, its pressure dropping to 984 millibars(29.1 inHg) early on April 3, then further deepening to 954 millibars(28.2 inHg) on April 5."
177,"The next clipper system was weaker than the previous one, alias only reaching a peak of 997 millibars(29.4 inHg) early on April 3, however, gained enough characteristics to become a full-fledged winter storm."
178,"Moving fairly quickly, this snowmaker began to drop snow near the Great Lakes at its peak intensity, and as it neared the Northeast, snow began to spread eastward."
179,"Early on April 4, light to moderate snow had reached Boston, with locally heavier snowfall rates at times, which made visibility low."
180,"By mid-day, rainfall began to fire up along the clipper's cold front, spreading into New York City and New Jersey."
181,This forced the New York Yankees to postpone their home openers against the Houston Astros.
182,"It began to accelerate at the same time, moving off the coast late the same day."
183,"Total snowfall accumulations from this system ranged from 2–6 inches(5.1–15.2 cm), in a swath extending from the Great Lakes into southeastern New England."
184,"Providence, Rhode Island set a daily record for snow at 5.9 inches(15 cm), as well as a daily record for coldest high on the date at 31 °F(−1 °C)."
185,"The 6.4 in(16 cm) of snow at Albany, New York resulted in April being the snowiest month of the year."
186,The winter storm led to a crash on Interstate 88.
187,"After the storm, Ithaca, New York set a monthly record low of −1 °F(−18 °C)."
188,Several cities in northern Maine also broke monthly record lows.
189,"A third system began plowing into the same areas on April 5–6, bringing more snow to the Great Lakes, and also the risk of wildfires in the Southwest."
190,"This clipper transitioned into a storm complex early on April 7, and brought heavy rain to parts of the New York metropolitan area."
191,It lingered into early April 8 before finally retreating into Canada.
192,"A fourth clipper system reached the Mid-Atlantic states by the weekend of April 9–10, and brought both cold temperatures with it, and a swath of accumulating snow of 3–6 inches(7.6–15.2 cm) from the Ohio Valley into the southern parts of New Jersey."
193,The fourth clipper postponed a Baltimore Orioles game.
194,"As it approached the coastline, it began to transition into a small nor'easter."
195,"Because of temperatures being at or just above freezing, pockets of wet snow broke out in central New Jersey, with only accumulations on grassy surfaces, but areas further to the south picked up to 1–2 inches(2.5–5.1 cm), including Atlantic City at 1.8 inches(4.6 cm)."
196,"The system moved offshore late by April 9, but brought some more cold temperatures behind it, setting more record lows."
197,"Due to the cold brought by the system, wind chills at Nationals Park hovered in the upper 20s and lower 30s."
198,This forced a game between the Miami Marlins and Washington Nationals to postpone.
199,"The cold wave finally lifted out of the Northeastern United States by April 12, due to an imminent pattern change that would allow warm air to surge back into the region."
200,"--Mid-April storm complex--
On April 13, an area of disturbed weather associated with the jet stream moved ashore on the West Coast."
201,Moving slowly it dived into the High Plains and Rocky Mountains during the course of the day on April 14.
202,"The upper-level low associated began to stall in the area and became cut off from the jet stream, while simultaneously producing a major snowstorm in the Rocky Mountains(with up to as much as 4 feet(48 in) of snowfall reported) and areas around the Denver metropolitan area and soaked the Central Plains and areas to the south with heavy rain(up to 20 inches(51 cm) of rainfall was reported early on April 18), flooding, severe thunderstorms, and possibly tornadoes."
203,"Multiple rescue efforts had to be made in southeastern Texas early on April 18, due to the extremely heavy rainfall and flooding."
204,"The upper low gradually moved out of the region by April 19, alas at a very slow rate."
205,"-Records-
This is a list of records broken in North America during the 2015–16 winter."
206,"--United States--
2nd warmest winter in Boston, Massachusetts, and New York City(behind 2001–02)
Wettest December ever recorded(Lower 48 states)
Highest snowfall from a single snowstorm in Allentown, Pennsylvania, Philadelphia, Pennsylvania, Newark, New Jersey, New York City and Harrisburg, Pennsylvania
Snowiest January on record at John F. Kennedy International Airport
Second wettest winter on record in Atlanta, and La Crosse, Wisconsin."
207,"Wettest winter on record in Waterloo, Iowa, and Lincoln, Nebraska
Warmest winter on record(Lower 48 states)
-Season effects-
This is a table of all of the events that have occurred in the 2015–16 North American winter."
208,"It includes their duration, damage, impacted locations, and death totals."
209,"Deaths in parentheses are additional and indirect(an example of an indirect death would be a traffic accident), but were still related to that storm."
210,All of the damage figures are in 2016 USD.
