,sentences
23,"Early on October 22, Giri further strengthened into a very severe cyclonic storm as it slowly moved towards the central coast of Myanmar."
24,"Throughout the day, the storm underwent explosive deepening, attaining winds of 240 km/h(145 mph 1-minute sustained) by 0900 UTC."
25,Satellite imagery depicted a well-defined 46 km(29 mi) wide eye surrounded by deep convection.
26,"Accompanied by strong poleward outflow, additional strengthening took place despite Giri's proximity to land."
27,"In the hours before landfall on October 22, Giri attained its peak intensity with winds of 165 km/h(105 mph 3-minute sustained) and a barometric pressure of 950 mbar(hPa; 28.05 inHg)."
28,"However, the JTWC estimated that Giri was a substantially stronger storm, nearly attaining Category 5 status; peak winds were believed to have reached 250 km/h(155 mph 1-minute sustained) along with an estimated pressure of 922 mbar(hPa; 27.23 inHg)."
29,"Around 1400 UTC, Cyclone Giri made landfall near Hunter's Bay, roughly 50 km(31 mi) northwest of Kyaukpyu at peak intensity."
30,"Upon doing so, Giri became the most intense storm to ever strike Myanmar, surpassing Cyclone Nargis which struck the Irrawaddy Delta region as a low-end Category 4 equivalent in May 2008."
31,"However, according to the International Federation of Red Cross And Red Crescent Societies, substantial weakening had taken place within the hours before landfall; they estimated that Cyclone Giri struck the coastline with winds of 175 km/h(110 mph 1-minute sustained)."
32,"Once overland, the cyclone rapidly decayed as convection dissipated."
33,"By early October 23, only scattered bursts of convection remained around the center of Giri as it degenerated into a tropical depression."
34,The final advisory from the IMD was issued later that day as the system weakened further.
35,"-Preparations-
Shortly after Giri was classified a very severe cyclonic storm, warnings were issued for the coastline of Myanmar."
36,"Relative to the storm's intensity, preparations were minimal; however, this was because forecasters did not anticipate Giri to strengthen as quickly as it did."
37,The greatest fear of the residents was the aftermath of the storm.
38,"There were concerns that the cyclone could cause devastation similar to that of Cyclone Nargis in May 2008 which killed an estimated 140,000 people in the Irrawaddy Delta."
39,"The chief of the Myanmar Climate Change Watch, a branch within the Myanmar Meteorology and Hydrology Department, urged people to move to higher grounds and into sturdy buildings as a storm surge up to 3.6 m(12 ft) was anticipated."
40,"Warnings of the storm were constantly broadcast through television, radio and newspapers."
41,"In Sittwe, the capital of Rakhine State, authorities used loudspeakers to warn residents about Cyclone Giri."
42,"According to the military junta, an estimated 53,000 are believed to have evacuated Kyaukphyu before the arrival of the storm."
43,"Even though the storm wasn't expected to hit Bangladesh, the Bangladesh Meteorological Department issued storm signal five, ""danger level"", at ports of Cox's Bazar and Chittagong."
44,Ships and vessels were also asked to return to shore quickly.
45,"On October 23, the warning signals were lowered as the threat from Giri diminished."
46,"-Impact-
According to local media, Cyclone Giri brought a storm surge up to 3.7 m(12 ft), along with waves up to 8 m(26 ft) and winds in excess of 260 km/h(160 mph)."
47,"In Kyaukphyu, much of the city was left more than 1.2 m(3.9 ft) under water by the storm."
48,"Residents stated that most of Kyaukphyu was destroyed by Giri, with nearly every tree and lamppost felled and all structures damaged or destroyed."
49,Later reports confirmed that roughly 70% of the city had been destroyed by Giri.
50,"In the Ashey Paing ward, an entire village was flattened by the storm as roughly 1,000 homes were destroyed."
51,"Near the Gangawtaw Pagoda in Kyaukphyu, nearly 100 homes were completely destroyed."
52,The local Red Cross office in the city was also destroyed after a large tree fell on it due to high winds.
53,Myebon Township was the hardest-hit area in the country: several villages were completely destroyed by the storm and many others were severely damaged.
54,"According to the United Nations, roughly 15,000 homes were destroyed by the storm throughout Rakhine State."
55,"In the Seikphyu Township, flood waters up to 4.6 m(15 ft) deep inundated 20 villages after overflow from a dam was released without warning."
56,"Of the few reports coming from the region, there were indications of fatalities in outlying villages."
57,Most of the livestock in the area perished as there was no time to bring them to higher ground safely.
58,The overall timing of the cyclone's landfall was also devastating for the region.
59,It came at the only harvest of the year for Rakhine State.
60,"According to the United Nations Food and Agriculture Organization, 16,187 hectares(40,000 acres) of rice paddies were destroyed and another 40,468 hectares(100,000 acres) were damaged."
61,"Within a day of Giri striking Myanmar, three people were reported to have been killed by the storm and tens of thousands of residents were believed to have been left homeless."
62,"By October 25, officials in Myanmar stated that the death toll had risen to 50 and at least 30 people in the Pyin Wan Village were missing."
63,"Press reports stated that ""The situation here is alarming"", as more bodies were discovered."
64,"Offshore, more than 100 fishermen from Myanmar and Bangladesh were reported missing after 21 ships were caught in rough seas produced by the cyclone."
65,"By October 29, at least 94 people were confirmed to have been killed by Giri."
66,"Of these fatalities, 84 were in Myebon Township(Mray Bon) and 10 in Pauktaw Township."
67,"However, according to local relief groups, the death toll had risen over 100."
68,"By November 2, 157 fatalities had been confirmed as a result of Cyclone Giri."
69,"Of these fatalities, 138 were in Myebon Township, 11 in Pauktaw Township, 5 in Minbya Township and 3 in Kyaukpyu Township."
70,"According to officials in Kyaukpyu Township, damage from the storm amounted to Ks.2.34 billion(US$359 million)."
71,"-Aftermath-
Immediately following the storm, urgent requests for food and clean water were made by residents in the hardest hit areas."
72,"By the afternoon of October 23, the Red Cross began deploying relief supplies to the affected region; 300 tents and 150 bags of rice were planned to be distributed to Kyaukphyu where at least 5,000 people were left homeless."
73,"According to the United Nations Office for the Coordination of Humanitarian Affairs(OCHA), a total of 176,823 people were affected by the storm and 70,795 were left homeless."
74,"By October 30, the number affected and homeless had risen to 1.1 million and roughly 100,000 respectively."
75,"Red Cross officials also reported that an estimated 60,000 people were in need of assistance throughout Myanmar."
76,"Later that day, a relief charity was opened in Rangoon to aid victims of the storm; in short order, the charity had received donations of Ks.10 million($10,000 USD)."
77,"By October 25, temporary shelter camps set up by relief agencies housed an estimated 5,000 people."
78,"By October 26, the Government of the Union of Myanmar had begun distributing 60,000 zinc roof sheets and the Ministry of Forestry provided 200 tonnes(220 tons) of timber."
79,"Through the end of October, six non-governmental organizations in Myanmar planned to distribute emergency food supplies, such rice, oil, salt and pulses, to 5,000 residents in Kyaukpyu and Myebon."
80,Health supplies were also being distributed at relief camps by UNICEF in the hardest-hit areas.
81,"About 500 family kits containing non-food items, such as tarpaulins and mosquito nets, had been distributed by the Myanmar Red Cross Society and another 1,200 were being sent to the area."
82,"By the start of November, the government of Myanmar requested medial aid from the United Nations as a cholera outbreak began to unfold."
83,"Additional post-storm diseases such as diarrhoea, dysentery, eye infections and skin diseases became prevalent as well."
84,"According to locals, at least six people died as a result of cholera."
85,"At least 200 people were infected with dysentery and four were killed by the disease in the towns of Kyaukphyu, Minbya and Myebon."
86,The cause of the outbreak was linked to a lack of clean water.
87,"--International assistance--
On October 26, United States Secretary of State Hillary Clinton stated that the country would provide emergency assistance and aid to Myanmar."
88,"Roughly a week after the passage of Cyclone Giri, the government of Australia pledged about US$200,000 to victims of the storm."
89,"The governments of Britain and Japan also pledged to donate US$700,000 and US$500,000 respectively to Myanmar."
90,The World Food Programme sent 900 tonnes(992 tons) of rice with another 300 tonnes(330 tons) on the way; stocks of rice in Kyaukpyu itself had reportedly been exhausted.
91,"By late-November, the World Food Programme had allocated US$2.8 million in relief funds."
92,"Roughly 1,500 households in Kyaukpyu township were being cared for by Save the Children."
93,"Through the United Nations, organizations pledged to provide a total of US$54 million in aid."
94,"In late-November, the United States provided an additional US$3 million in relief funds."
95,"--Criticism of the Junta--
International and local media criticized the military government for inadequate warnings prior to Giri's landfall in the country."
96,"However, the junta claims to have informed the public appropriately."
97,"Little assistance had reached thousands of survivors days after the storm's passage, fueling anger from local media sources."
98,"Government relief slowly reached the area; however, workers only cleared debris left by the storm and only encouraged residents to rebuild by giving them the supplies needed to do so."
99,Further criticism was made about the government withholding information on the loss of life and scale of damage.
100,"Requests were also made to postpone a national election for residents in Arakan State; however, no response was given and the elections were still planned to be held on November 7."
101,"Additional criticism continued even a week after the storm, especially over the scale of the disaster."
102,The government claimed that only 27 people had been killed by Giri while numerous local and international agencies stated significantly higher totals.
103,"They were also blamed for downplaying the amount of damage, resulting in slower distribution of aid to areas in desperate need."
104,"Two weeks after Giri struck Myanmar, little attention was given to the ongoing disaster by the Junta."
105,The Myanmar government continued to keep other countries out of the area and prevent them from knowing what was going on in the hardest hit areas.
106,Thousands of survivors continued to suffer due to the insufficient relief making it into the region.
107,"On November 8, local media discovered that the junta was threatening to sever aid to the region if residents did not vote for them in the national election."
108,"According to Mizzima, the opposing party won landslide victories in numerous townships; however, in the cyclone affected areas, the Junta had complete victories."
109,"-Notes-

== References =="
