,sentences
24,"At this time, the National Hurricane Center(NHC) noted the possibility of tropical cyclogenesis over the next five days as environmental conditions gradually became more favorable for development."
25,The system produced disorganized convection over a broad area and steadily consolidated.
26,"A surface low accompanied by organizing banding features coalesced about 700 mi(1,100 km) west-southwest of the Cape Verde islands."
27,"By 03:00 UTC on August 20, the low and accompanying convection became sufficiently organized to be classified as a tropical depression, the thirteenth of the season, about 1,035 mi(1,666 km) east-southeast of the Leeward Islands."
28,"The depression moved briskly west-northwest in response to the Bermuda High to the north, a high that would steer the system throughout its lifetime."
29,"After struggling to intensify for over a day, the depression center reformed and an increase an organization and the presence of tropical storm-force winds prompted an upgrade to tropical storm status and storm was named Laura."
30,"This marked the earliest classification of a season's twelfth named storm since reliable records began in 1851, surpassing the previous record set by Hurricane Luis, on August 28, 1995."
31,"Moderate wind shear hampered further development through August 22, displacing the bulk of convection east of the surface circulation."
32,"Early on August 22, Laura traversed the Virgin Islands and sideswiped Puerto Rico to the south before making landfall in the southeastern Dominican Republic with maximum sustained winds of 50 miles per hour(80 km/h) early on August 23."
33,"Despite interacting with the mountainous terrain of Hispaniola, the overall structure of Laura actually improved with little intensity loss."
34,Laura subsequently traversed Haiti and emerged over the Windward Passage.
35,"Once back over water, the storm intensified some and made a brief landfall around 00:00 UTC on August 24 in Santiago de Cuba Province, Cuba, with winds of 60–65 mph(97–105 km/h) before emerging over the Caribbean along Cuba's southern coast."
36,"Laura's structure briefly degraded on August 24 before it reorganized and traversed Pinar del Río Province in western Cuba, early on August 25."
37,"Maintaining a west-northwest trajectory, Laura entered the southeastern Gulf of Mexico and quickly organized throughout August 25, reaching hurricane-strength by 12:15 UTC."
38,"After moving out of an area of dry air, the hurricane began a period of rapid intensification on August 26."
39,The storm grew in size and featured a well-defined eye surrounded by increasingly symmetric deep convection.
40,"By 12:00 UTC, Laura strengthened into a Category 3 hurricane on the Saffir–Simpson scale before becoming a Category 4 hurricane six hours later."
41,"Continuing to strengthen into August 27, Laura reached its peak intensity of 150 miles per hour(240 km/h), a high-end Category 4 hurricane, and a minimum pressure of 937 mbar(hPa; 27.67 inHg)."
42,"At this time, the hurricane turned north toward the Texas–Louisiana coastline within a weakness along the western edge of the Bermuda High."
43,"Little change in intensity took place in the few hours before Hurricane Laura made landfall near Cameron, Louisiana, around 06:00 UTC on August 27 near peak strength, as its pressure had risen by 2 mbar."
44,Laura matched the strength of the 1856 Last Island hurricane for strongest landfall in the state and was the first Category 4 landfall on record in southwestern Louisiana.
45,"Progressing inland across southwestern Louisiana, Laura produced destructive winds over a wide area, although the storm rapidly weakened as it progressed farther inland."
46,"Steady filling of the storm and the disappearance of its eye ensued throughout the day, and Laura weakened to a tropical storm by 17:00 UTC about 50 miles(80 km) east-southeast of Shreveport."
47,"Maintaining tropical storm-force winds, the system progressed into southwestern Arkansas."
48,"By August 28, Laura degraded to a tropical depression over central Arkansas; heavy rain became the primary threat across the Southeast."
49,"Around that time, the NHC issued their final advisory on Laura, passing on the responsibility for issuing advisories to the Weather Prediction Center(WPC)."
50,"Gradually losing tropical characteristics, the weakening storm accelerated east-northeast within the mid-latitude westerlies."
51,"The system ultimately degenerated into a remnant low over Kentucky early on August 29, as it began merging with an approaching extratropical storm."
52,"Laura's remnant low continued moving eastward, before being absorbed into the approaching extratropical system several hours later over Maryland."
53,"-Preparations-
--Lesser Antilles and Virgin Islands--
In preparation for the storm, schools were closed in Anguilla and Antigua."
54,"A tropical storm watch was issued for several islands in the group on August 20, being upgraded to a warning the next day."
55,The storm prompted the closing of all ports in the British Virgin Islands.
56,"--Dominican Republic--
A tropical storm warning was issued covering the coast from Punta Palenque to the northern Haitian border."
57,"A red alert was also issued for 18 provinces, a yellow alert for 8, and a green alert for 6."
58,"--Haiti--
Haitian authorities urged people to evacuate to shelters, and to remember to wear masks and respect social distancing orders in the areas due to the COVID-19 pandemic."
59,"--Jamaica and Cayman Islands--
Although the center of Laura was forecast to remain north of Jamaica, associated rainbands on the southern side of the circulation were anticipated to bring significant precipitation."
60,"On August 23, the Jamaican Meteorological Service issued a flash flood watch for low-lying areas nationwide."
61,This was later upgraded to a flash flood warning on August 24 as torrential rains affected the nation.
62,"Originally, the bulk of the storm was forecasted to stay north of the Cayman Islands, but as the forecast kept on shifting further southwest of earlier forecast, the projections of significant precipitation and for Tropical Storm conditions continued to increase."
63,The Cayman Islands Government issued Tropical Storm Warning for their Islands on August 23.
64,This was in addition to the Severe Weather Statements and Flood Warnings that were already posted.
65,"--Cuba--
Ahead of Laura's first landfall in Cuba on August 23, tropical storm watches and warnings were issued throughout the nation."
66,"At one point, the western tip of Cuba was under both a tropical storm watch from Laura and a tropical storm warning from Hurricane Marco at the same time."
67,"Officials evacuated 106,000 people in Santiago de Cuba Province, 81,300 in Holguín Province, and 12,000 in Guantánamo Province."
68,Power was preemptively cut across Guantánamo Province as a precautionary measure.
69,"On August 24, a further 45,000 people in Villa Clara Province, 16,466 people in Matanzas Province, and 300 in Ciego de Ávila Province were evacuated."
70,"The ongoing COVID-19 pandemic complicated evacuation efforts, resulting in typical evacuation shelters such as schools not being opened."
71,Those suspected of being infected were relocated to quarantine centers.
72,Residents nationwide were alerted to the potential of widespread flooding as many reservoirs were at or near capacity.
73,"--United States--
Hurricanes Marco and Laura threatened a large swath of oil rigs positioned across the Gulf of Mexico."
74,"By August 23, approximately 58 percent of oil production and 45 percent of natural gas production was shut down; this included the evacuation of 114 platforms."
75,"By August 25, 299 of 643 platforms and 27 of 28 mobile rigs were evacuated."
76,Seven tornado watches were issued for this storm.
77,"They included the Coastal Waters as well as Texas, Louisiana, Mississippi, Arkansas, Tennessee, Alabama, and Kentucky."
78,The staff at the NWS Lake Charles office also evacuated; warnings for their area being issued by NWS Brownsville.
79,Three rare Extreme Wind Warnings were issued for Louisiana and Texas as Laura approached landfall.
80,"---Puerto Rico---
Puerto Rico Governor Wanda Vázquez declared a state of emergency, and FEMA teams were ready to help with recovery efforts in Puerto Rico."
81,"---Florida---
On August 21, Florida Governor Ron DeSantis declared a state of emergency for southern counties in the state."
82,A mobile hospital unit was pre-staged in Marion County and personal protection equipment kits were readied for distribution to shelters.
83,"A tropical storm watch was issued for the Florida Keys as the storm approached, although the north side of the area was dropped when Laura went farther south than expected."
84,The rest were eventually upgraded to warnings.
85,"The mayor of Monroe County, Heather Carruthers declared a local state of emergency, and mandatory evacuations for mobile homes and boats, although visitors were allowed to stay."
86,"---Texas---
Hurricane, tropical storm, and storm surge watches were issued for areas mainly near and east of Galveston on August 24."
87,Most were upgraded to warnings the next day and a flash flood watch was also issued for the eastern portion of the state.
88,"On August 23, Texas Governor Greg Abbott declared a state of emergency for 23 counties in eastern Texas."
89,"On August 25, mandatory evacuation orders were issued for low-lying areas of Chambers, Galveston and Jefferson counties, and for the entirety of Orange County."
90,This included the entirety of the Bolivar Peninsula and cities of Galveston and Port Arthur.
91,"Galveston city officials advised residents that all city services would cease at noon on August 25 and upon the arrival of tropical storm-force winds, emergency services would be suspended."
92,A total of 50 busses were used to assist in evacuations.
93,A voluntary evacuation order was issued for coastal areas of Brazoria and Harris counties.
94,"An estimated 385,000 people were under evacuation orders in the state, including the entire city of Beaumont."
95,"On August 25, the next day's Houston Astros game against the Los Angeles Angels was rescheduled for September 5 in Anaheim."
96,"---Louisiana---
Hurricane, tropical storm, and storm surge watches were issued for almost the entire coastline on August 24."
97,This came just hours after the southeastern portion of the state had their tropical storm and storm surge warnings for Marco cancelled.
98,Most of the watches were upgraded to warnings the next day and a flash flood watch was also issued for the western half of the state as over 10 inches(250 mm) of rain was expected.
99,"As the threat of surge increased for the coastline, the NHC stated that there would be ""unsurvivable storm surge with large and destructive waves."""
100,"Due to the continued threat of Marco and Laura making landfall in Louisiana, on August 21, Louisiana Governor John Bel Edwards declared a state of emergency for 36 parishes."
101,"Evacuations related to Marco were in place for Plaquemines Parish, Jefferson Parish, Grand Isle, and Port Fourchon."
102,"A mandatory evacuation for the entirety of Calcasieu Parish, approximately 200,000 people, was ordered on August 25."
103,State-run shelters were opened with cots spread farther apart due to the COVID-19 pandemic.
104,"Just hours before Laura made landfall on August 26, I-10 was shut down in both directions between the Louisiana/Texas border eastward to the Atchafalaya Basin."
105,"---Mississippi---
Despite being well away from the center of the storm, the coastline of Mississippi was placed under a storm surge watch from Ocean Springs westward on August 24 due to the massive size of Laura."
106,"However, these were dropped before the storm made landfall."
107,"Mississippi Governor Tate Reeves declared a state of emergency on August 22 due to both Hurricanes Laura and Marco threatening the state, which the federal government granted on August 24."
108,"---Arkansas---
Search and rescue teams were put on standby as Governor Asa Hutchinson declared an emergency ahead of Hurricane Laura and set aside $250,000 to prepare for the storm's impacts."
109,One day later President Donald Trump declared a state of emergency for the state of Arkansas.
110,For the first time in the state's history the National Weather Service issued tropical storm watches and warnings for several southern counties of Arkansas with local forecasters predicting that areas southeast of Little Rock face the greatest risk of damage.
111,"-Impact-
Laura caused widespread devastation throughout most of its path with tropical-storm force winds going over almost all of the Antillean Islands, hurricane and tropical-storm force winds impacting parts of Florida, Louisiana, Texas, Mississippi, and Arkansas, and flooding rain and storm surge affecting a large portion of the storm's path."
112,"Losses are estimated at over $19.1 billion, and at least 81 people were killed, with 63 of them coming from Haiti and Louisiana alone, making Laura the 16th-costliest hurricane on record."
113,"With agricultural losses estimated at $1.6 billion, Laura did more agriculture damages in Louisiana than Hurricanes Katrina and Rita combined."
114,"--Lesser Antilles--
As Laura passed through the Leeward Islands, the storm brought heavy rainfall to the islands of Guadeloupe and Dominica, which was captured on radar imagery from Guadeloupe."
115,"In the Netherlands Antilles, Saba, Sint Eustatius, and Sint-Maarten saw minor flooding."
116,"Scattered power outages affected 4,000 people in Saint Kitts and Nevis."
117,"In the Virgin Islands, a peak wind gust of 41 miles per hour(66 km/h) was reported in Sandy Point, Saint Croix."
118,It caused some power outages and flash flooding across the Virgin Islands.
119,"--Hispaniola--
Tropical Storm Laura brought damaging winds and flooding rains to much of the Dominican Republic."
120,"Precipitation was heaviest along the southern coast, with a peak 24-hour accumulation of 11.7 in(300 mm) in Barahona."
121,Approximately 1.1 million people lost power while 1.56 million people experienced disruption to water services.
122,"Early assessments as of August 24 indicated significant damage to 1,791 homes, prompting the evacuation of 8,995 people."
123,"In Santo Domingo, a woman and her son died after their house collapsed, due to the rain brought by Laura, and in Pedro Brand, a man died when a tree fell on his house."
124,Severe flooding was reported across Santo Domingo.
125,A police officer died after falling on a downed electric cable in the Elías Piña Province.
126,"Similar to the Dominican Republic, heavy precipitation affected much of Haiti; a personal weather station in Port-au-Prince measured 6.61 in(168 mm) of rain."
127,"Extensive flooding affected the nation, forcing many families to evacuate their homes."
128,"As of August 28, at least 31 people were confirmed dead with another 8 missing."
129,"The Péligre Dam overflowed, sending floodwaters down the Artibonite valley."
130,Public Works Minister Nader Joaseus alerted residents that the dam could collapse.
131,Agriculture suffered significant damage as the nation struggled with COVID-19 related food shortages.
132,Flooding damaged 447 homes and destroyed 15 others across the Artibonite department.
133,"--Cuba--
After clearing Hispaniola, Tropical Storm Laura brought damaging winds and flooding rains to Southeastern Cuba on August 23–24."
134,"Wind gusts reached 91 mph(146 km/h) in Maisí, tearing roofs off homes and downing trees."
135,"Rainfall reached 9.51 in(241.5 mm) in Complejo Palma, Santiago de Cuba, and 7.50 in(190.6 mm) in San Antonio del Sur, Guantánamo."
136,Damage across Holguín Province was relatively limited; some structures and crops were damaged and scattered power outages occurred.
137,"A bridge in Buey Arriba, Granma Province, collapsed due to flooding, which isolated 30 communities."
138,A station in Cabo Cruz recorded sustained winds of 50 mph(80 km/h) and a gust of 65 mph(104 km/h).
139,Minor flooding and power outages occurred in Las Tunas Province.
140,"--Jamaica and Cayman Islands--
Flash flooding across Jamaica caused significant disruptions to road infrastructure."
141,"A weather station in Negril, Jamaica observed 4.97 in(126 mm) of rain."
142,A landslide blocked the main road to Gordon Town; unstable terrain hampered efforts to clear debris.
143,"A bridge in Saint Thomas Parish was washed away, isolating residents of Trinityville, Georgia, and Cedar Valley."
144,"Additionally, the main road connecting Papine to Dallas Castle in Bull Bay collapsed."
145,"Wind gusts reached 35 to 40 mph(56 to 64 km/h) along southern coastlines near Kingston, and in Montego Bay on the country's north coast."
146,"Initial damage estimates totaled to around J$54 million(US$360,000) according to Jamaica's National Works Agency(NWA)."
147,Rounds of gusty winds and heavy rainfall affected the Cayman Islands as Laura passed just to the north.
148,"--United States--
Hurricane Laura produced at least 16 tornadoes in Louisiana, Arkansas, Mississippi, Tennessee, and Alabama."
149,The preliminary insured damages from Hurricane Laura in Texas and Louisiana were estimated at $19 billion.
150,Laura became the first major hurricane to strike the mainland United States since Michael in October 2018.
151,"---Puerto Rico---
In Puerto Rico, Laura downed trees and caused flooding in Salinas."
152,Part of the Salinas city sign was also blown over during the storm.
153,"A peak of 4.09 in(104 mm) of precipitation was reported in Villalba, with a peak wind gust of 75 miles per hour(120 km/h) being reported in Salinas."
154,"Roughly 200,000 customers lost power in Puerto Rico, with nearly 14,000 losing access to running water."
155,"---Florida---
Tropical storm-force wind gusts affected several counties across southern Florida, particularly Collier, Miami-Dade, and Monroe counties."
156,A gust of 65 mph(105 km/h) was observed at the Turkey Point Nuclear Generating Station.
157,"Farther south, a strong squall line moved through Key West, damaging streetlights, downing a tree, and generating a 69 mph(111 km/h) wind gust at the National Weather Service's Key West office."
158,"On August 25, a St. George Island first responder drowned while trying to rescue a swimmer caught in rough surf."
159,"---Louisiana---
The first report of sustained tropical-storm force winds on land was at Cypremort Point, on Vermilion Bay, where 45 miles per hour(70 km/h) winds were recorded."
160,Numerous tornado warnings began to be issued throughout Louisiana as Laura approached the coast on August 26.
161,"An EF0 tornado touched down briefly near Paincourtville, although no damage occurred."
162,"Another tornado was reportedly spotted by a trained spotter in Bell City, but was never confirmed."
163,Coastal water rises began at around 19:00 UTC on August 26.
164,Cameron saw at least 9.19 feet(2.80 m) of storm surge.
165,Holly Beach was extensively damaged as an RV was destroyed and several homes suffered roof damage.
166,Storm surge flooding also covered SH 82.
167,"The town of Hackberry was severely damaged by storm surge flooding and two trains were derailed in Grand Lake, where the Grand Lake High School suffered damage."
168,"Severe damage occurred throughout Lake Charles with widespread catastrophic-level damage to residential and commercial building roofs and structure, as well as half of all matured trees either blown down, badly stripped of branches, or 'broken over'."
169,Double- and Triple-KVA(kilovolt-amp) power transmission towers and lines feeding power throughout the area were heavily damaged and/or destroyed.
170,"An RV was blown over and many mobile homes in parks were knocked off of their mounts, some rolled over, older ones stripped of their siding and gutted."
171,The Lake Charles Regional Airport saw a wind gust of 128 miles per hour(206 km/h) as well as multiple hangars destroyed.
172,Another wind gust in the city reached 137 miles per hour(220 km/h).
173,Many windows were blown out of Capital One Tower in Downtown Lake Charles.
174,Intracoastal City saw a storm surge of 6 feet(1.8 m).
175,Storm surge also flooded over SH 317 at Burns Point in St. Mary Parish.
176,"In Sulphur, a hotel was damaged."
177,Extensive structural damage also occurred in Vinton.
178,Softwood trees were blown down on Fort Polk.
179,"The NWS radar at Fort Polk also suffered a communication outage, causing it to go down."
180,"A home in Carlyss had its roof and entire back room ripped off, while another home was damaged in New Llano after a carport was blown into it."
181,"There was extensive damage to trees, power lines and poles, and structures in De Quincy and much of the town of Delcambre was left underwater due to flooding."
182,A tree was blown down onto a fraternity house in Lafayette.
183,Hurricane Laura caused the largest power outage in Baton Rouge since Isaac in 2012.
184,"In Shreveport a tree fell on a house, injuring a person inside, while another tree fell on a vehicle."
185,"In Monroe, metal roofing was blown off of multiple buildings."
186,"Widespread flooding was reported in Natchitoches Parish, where I-49 had to be closed past SH 174 west of Powhatan due to a downed tree."
187,The police station in Robeline had its roof ripped off to go with the numerous downing of large trees throughout the town.
188,"Near Bossier City, a large tree was blown down on the Centenary College of Louisiana campus while several homes were damaged by falling trees south-southwest of the city."
189,"In Greenwood, flash flooding led to high water over the shoulder roads of I-20 at exit 5 with drivers being advised to use US 80 as an alternative."
190,"A total of 30 fatalities occurred throughout the state, four of them arising from falling trees."
191,"They included a 14-year-old girl in Vernon Parish, a 68-year-old man in Acadia Parish, a 51-year-old man in Jackson Parish, and a 64-year-old man in Allen Parish."
192,"Carbon monoxide poisoning from generators being inside homes, which is strongly discouraged, led to the deaths of twelve people in Calcasieu Parish and two people in Allen Parish."
193,Another man died of drowning while aboard a sinking boat during the storm.
194,"Finally, one person died in Calcasieu Parish in a house fire, four people died in Calcasieu Parish, Natchitoches Parish, and Rapides Parish during the cleanup process, and eight others died in Beauregard Parish, Grant Parish, Rapides Parish, and Vernon Parish due to heat-related illnesses following the loss of electricity."
195,"---Texas---
Before the hurricane made landfall, one person was killed and another injured after rough surf from Laura slammed them against jetties in Corpus Christi on August 26."
196,Another man died after he was electrocuted while preparing for the storm.
197,"Eastern Texas saw a few tornado warnings as Laura neared landfall on August 26 as well, but no tornadoes were confirmed."
198,Coastal water rises in the southeast part of the state began at around 20:00 UTC that same day.
199,Wind gusts in both Houston and Galveston peaked at 38 miles per hour(61 km/h).
200,A wind gust of 79 miles per hour(127 km/h) was recorded at Kirbyville Raws site near Call and trees were downed in Groves.
201,"In Port Arthur, trees were downed, including one that fell on a house, and a parking lot lamp snapped at its base."
202,A large tree also fell on and damaged a house in Beaumont.
203,"Structural damage occurred in near Pinehurst just west of Orange, where multiple trees and power lines where downed and several structures, including a church, were damaged."
204,Structural damage also occurred in Bridge City.
205,"More trees and power lines were blown down across both Angelina and Sabine Counties, some of which blocked roads."
206,"In Hemphill, a roof collapsed at an Ashley HomeStore and multiple roads were blocked by falling trees."
207,A man was killed northeast of the town when a tree fell on him while he was sitting on a recliner in his home.
208,"Southeast of the city, trees fell on homes and blocked all exits in the McGee's Landing Area."
209,"East of Center, a tree and power lines fell on FM 417 and FM 2694."
210,"Following the storm, five people died in Southeast Texas in four separate incidents of carbon monoxide poisoning as a result of improperly-placed generators."
211,One person in Newton County was also killed in the cleanup process.
212,"---Mississippi---
Despite the reduced surge threat on the coast, Mississippi still faced the threat of tornadoes from the storm, especially on the western side of the state."
213,A number of tornado warnings were issued for parts of the state starting on August 26 with an EF0 tornado confirmed in Oxford on August 27.
214,Widespread flash flooding occurred across Jefferson Davis County.
215,"In Natchez, trees were blown down and a sign at an AutoZone damaged six vehicles when it was blown down."
216,A tree was also blown down on a house in Warrenton.
217,"---Arkansas---
Laura entered Arkansas while still at tropical storm strength."
218,"Numerous tornado warnings were issued in Arkansas with eight tornadoes confirmed in the state, the largest tornado outbreak ever recorded in the state during the month of August."
219,"A high-end EF1 tornado caused significant damage to a church in Lake City, though no one was hurt or injured."
220,This same storm dropped another high-end EF1 tornado north of Brookland.
221,A rare PDS tornado warning was also issued for this tornado.
222,"The storm then dropped its strongest tornado, which was rated low-end EF2, which damaged structures and homes southwest of Maynard."
223,Widespread flash flood warnings were issued throughout the state.
224,"A 57 miles per hour(92 km/h) wind gust was recorded just south of El Dorado, causing several trees and power lines to fall, two of which landed on houses."
225,This caused many power outages in Union County.
226,"Numerous trees were downed in the Doddridge area, including one on US 71, causing numerous power outages."
227,"South of Bradley near the Louisiana/Arkansas state line, a tree fell on AR 29, blocking the road."
228,AR 343 was shut down between Lewisville and AR 53 due to falling trees.
229,Uprooted trees fell on power lines in Dermott and a barn also had its roof removed in Wilmot.
230,Trees were uprooted and power lines were downed across a widespread area in several counties.
231,"In the town of Camden, numerous trees were blown down, including one that fell on a house, and a metal roof was blown off a shop building."
232,Downed trees were also reported in Sheridan and power poles were snapped along US 67 northeast of Caddo Valley.
233,Eastbound I-30 was shut down west of Hope at mile marker 26 due to a downed tree blocking both lanes of the freeway.
234,"In Kingsland, several large trees were blown down, including one that significantly damaged a house."
235,"In Goodrich, a house carport was destroyed with a hole through its wall."
236,Several roads east of Mena were closed due to flooding.
237,"A portion of County Road 106 southwest of Ravenden was washed out due to flooding, and flash flooding in Sherwood left an intersection impassable."
238,"---Elsewhere---
Moderate to heavy rainfall impacted the eastern half of Oklahoma, prompting a flash flood warning in Le Flore County."
239,Outflow from the storm also generated a band of southwest-moving thunderstorms that extended from Oklahoma City southward to the Texas border.
240,"In Tennessee, a flash flood warning was issued in Memphis and tornado and severe thunderstorm warnings were issued in the western part of the state late on August 27."
241,"The next day, more warnings issued, including one tornado warning for areas just north of Nashville, which had been hit by a high-end EF3 tornado just under six months earlier."
242,Two EF0 tornadoes were confirmed in the state.
243,"Multiple tornado warnings were also issued in Southern Missouri, Kentucky, Northern Alabama, and Eastern Maryland."
244,Four tornadoes were confirmed in Alabama with three being rated EF1 while the other was rated EF0.
245,"-Aftermath-
--Haiti--
Following the passage of Laura, Haiti's Directorate General of Civil Protection(DGCP) began damage assessments."
246,"The agency quickly distributed food kits to affected residents in the Ouest, Nippes, Sud-Est, and Sud departments."
247,Water treatment products were sent to Anse-à-Pitres and Belle-Anse by the National Directorate for Drinking Water and Sanitation.
248,"The World Health Organization(WHO) and Pan American Health Organization(PAHO) deployed medical teams across the country to assist the Haitian National Red Cross Society, though transport of victims was hampered by limited access to ambulances."
249,"Eleven schools were converted to shelters; however, many evacuees opted to stay with neighbors or relatives due to fears of COVID-19."
250,"--United States--
The governors of both Texas and Louisiana surveyed storm damage in the hardest hit parts of their respective states after the storm had passed."
251,"Roads in both Calcasieu and Cameron Parishes in Louisiana were impassable, cutting off road access to both Cameron and Creole."
252,"About 200,000 people were left without drinking water after Laura made 80 water systems inoperable."
253,"Additionally, some areas saw complete destruction in their power grids, and over a million people lost power."
254,Some areas were expected to be without power for weeks or even months.
255,Multiple homes also were uninhabitable due to air conditioning units being destroyed.
256,Recovery efforts were hampered by additional rainfall in the days after Laura had passed.
257,"After the storm, President Donald Trump approved a post-storm major disaster declaration for 23 parishes in Louisiana on August 27."
258,"Two days later, he visited the areas most heavily affected by the storm, including Lake Charles in Calcasieu Parish, and Orange County."
259,"Trump visited the Cajun Navy, a rescue organization, and met with Governor John Bel Edwards."
260,"Post-storm assessments indicated extensive damage and losses to Louisiana's timber industry with some small private forest landowners reporting complete loss of their timber acreage, an outcome which they had not experienced in the aftermath of Hurricane Rita, 15 years earlier."
261,"Extensive damage was also reported to Louisiana's industrial facilities with one-third showing some type of damage and nine out of the 138 facilities showing critical damage, causing environmental concerns."
262,"Some of the most critically damaged facilities were the BioLab facility in Lake Charles and the Equistar Chemical facility in Westlake, and the Chemical Waste Management facility and the Lotte Chemical plant in Lake Charles."
263,"Many of the repairs in Louisiana were undone six weeks later by Hurricane Delta, which made landfall just 12 miles(19 km) east of where Hurricane Laura did, with many areas in and around hard-hit Lake Charles being damaged again."
264,"On September 7, 2024, the Capital One Tower was imploded by a demolition crew after the property's owners, Hertz Investment Group, settled with the building's insurance provider, Zurich Insurance Group, for an undisclosed amount."
265,The $7 million demolition was funded by private money secured by the Lake Charles city government.
266,The future of the property remains uncertain.
267,"--Retirement--
Due to the damage and loss of life in Louisiana and southeast Texas, the name Laura was retired from the Atlantic rotating naming lists by the World Meteorological Organization in March 2021, and will never be used again for an Atlantic tropical cyclone."
268,It was replaced with Leah for the 2026 season.
