,sentences
29,"The most favorable areas for below-average precipitation were southeastern British Columbia, southern Alberta, southern Saskatchewan, some northern parts of Quebec, and an isolated spot in the northern half of Nunavut."
30,"-Seasonal summary-
The North American winter season of 2014–15 expressed a significant level of variance."
31,"First, a cyclone in the Bering Sea enabled a change in the atmospheric pattern to occur; according to Jeff Masters from Weather Underground, this cyclone brought about a ""ripple"" in the jet stream, and the presence of a high-pressure ridge over the western United States and a low-pressure trough over the southern and central United States enabled a great intrusion of very cold air to pervade southward out of Canada."
32,"Following the onset of the cold wave, multiple snow events occurred; one significant storm dropped as much as 88 inches(220 cm) of snow in a single area, and impacts covered a broad area."
33,"In late November, around Thanksgiving, a nor'easter traveled up the East Coast, dropping up to a foot of snow in some areas, and causing major travel headaches for much of the country."
34,"Due to the storm, over 4,500 flights were canceled and over 400,000 people were without power on November 27; southern New Hampshire was the worst hit, experiencing up to 200,000 outages."
35,"December was, at the time, the second warmest across the US."
36,"However, 2015, 2021 and 2023 have since had warmer Decembers, leaving 2014 in fifth."
37,"In December, yet another storm impacted parts of North America; the storm brought relief to drought-stricken parts of California, but it also brought dangerous mudflows to fire-ravaged areas where the soil could not handle the excess precipitation."
38,"Less than two weeks after this event, another storm impacted the Pacific coast of the United States; this storm, fueled by the ""Pineapple Express"", knocked out power to over one hundred thousand customers in the San Francisco Bay Area after producing strong winds."
39,Hurricane-force winds were reported in parts of the northwestern United States.
40,"Regions reported as much as 9 inches(23 cm) of rainfall, and parts of the Sierra Nevada reported 19 inches(48 cm) of snowfall."
41,"Due to a persistent stationary high-pressure pattern over the west coast that redirects the jet stream, it remained(and remains) in a wavy ideal configuration to bring warm air north over the western U.S. and cold air towards the south over the continental states, and to favor winter storms over the East Coast."
42,"Severe winter blizzards over New England are often associated with this configuration, and nearly all of the snow storms this season followed very similar tracks and had marked similarities in their synoptic evolution."
43,"Boston in particular saw the effects of this, experiencing six major snow storms in the first two months of the year, leaving it with over 105 inches(270 cm) of snow."
44,"January 27 saw first major snowfall of 2015, with observations showing a blocked flow with warm air over the west coast, accompanied by a pronounced cold trough downstream, which pattern looks very similar to the blizzard that Boston saw on January 23, 2005."
45,"As a result, February was record-breaking for many cities in the United States, yet in opposite extremes."
46,"Much of February saw below-average cold in the eastern part of the country, it was markedly warm in the West."
47,"A multitude of cities east of the Mississippi experienced their coldest February in decades, including Chicago, Ill.; Cleveland, Oh.;"
48,"Grand Rapids, Mich.; Harrisburg, Pa.; Hartford, Conn.; and Portland, Maine."
49,"Marquette, Mich. Syracuse, Buffalo and Rochester, N.Y. also set records for coldest month overall, as did Bangor, Maine where the average temperature was 6.1 °F(−14.4 °C)."
50,"And with an average temperature of 2.5 °F(−16.4 °C), the state of Maine itself also set a record low."
51,"For Worcester, Mass, February was the coldest month out of any month on record with an average temperature of just 14.2 °F(−9.9 °C), while also accumulating more than 110 inches(280 cm) of snow this winter."
52,"In contrast, in the West a persistently strong ridge of high pressure over the warm eastern Pacific Ocean and western North America elevated temperatures to record levels from Arizona to Washington."
53,"It was the warmest winter month(December, January, February) on record in San Francisco; Seattle; Portland, Ore.; Reno, Nev.; Las Vegas; and Salt Lake City, with the latter realizing an average temperature for February of 43.9 °F(6.6 °C), breaking the old record set in 1907."
54,"Meanwhile, just 1.1 inches(2.8 cm) of snow fell in the entire month in Anchorage, Alaska, making it the fifth-least-snowy February on record."
55,"Portland and Salem had their warmest February on record, with the latter tying the record set in 1934 for their warmest at 45.9 °F(7.7 °C) degrees with the year."
56,"For the first time in record keeping, every day in February was at least 50 °F(10 °C) in Salem."
57,"California averaged 1.5 °F(0.83 °C) warmer than the previous warmest winter(2013–14), which had broken the previous record(1980–81) by 0.8 °F(−17.3 °C)."
58,"February was the warmest on record in Washington, California, Utah and Arizona, while February was among the top 10 warmest in four other states."
59,"Overall, the National Oceanic and Atmospheric Administration reported that about 30.6 percent of the country was ""very warm"" – meaning February was in the warmest 10 percent of the historical record – while 31.5 percent of the country was ""very cold,"" or in the coldest 10 percent historically."
60,"-Events-
There were several winter weather events during the 2014–15 North American winter."
61,"Significant events include cold waves, snowstorms, and other notable events outside the conventional limits of winter."
62,"--November Bering Sea cyclone--
In early November 2014, Typhoon Nuri peaked in intensity as a Category 5-equivalent typhoon on the Saffir–Simpson hurricane wind scale."
63,"The storm became extratropical on November 8, and it was absorbed by a new center of circulation."
64,"The new, more powerful cyclone entered the Bering Sea, and intensified to become the most powerful storm to ever impact the region, with a minimum barometric pressure of 924 millibars(27.3 inches of mercury)."
65,"This compares to the previous record of 925 mbar(27.3 inHg) from a storm on October 25, 1977."
66,"In association with the storm, there were winds exceeding hurricane-force with a wind gust of 97 miles per hour(156 km/h) recorded at Shemya, Alaska."
67,"The storm also produced waves as high as 45 feet(14 m), although waves were lesser on the Alaska coast."
68,"The storm weakened as it moved westward, and it produced a ""ripple"" in the jet stream which allowed for a strong cold front to dive southward out of Canada into the United States, producing a cold wave."
69,"--November cold wave--
In early November, a cyclone in the Bering Sea entered Alaska, generating a ripple in the jet stream."
70,The coincident presence of high pressure over the western United States and low pressure over the southern and central United States enabled very cold air in Canada to travel southward.
71,"Denver, Colorado experienced a record low temperature for November 13 when temperatures dropped to −14 °F(−26 °C), breaking the previous record of −3 °F(−19 °C) set in 1916, and Freeze Watches and Freeze Warnings were issued across the Deep South by the National Weather Service."
72,The cold wave was accompanied by multiple snow events as well.
73,"By November 10, Winter Storm Warnings and Winter Weather Advisories had been issued across most areas from the northern Rocky Mountains to the Great Lakes."
74,Michigan received snow totals as high as 36.1 inches(92 cm) through December 12 from a system associated with the early cold wave.
75,"The storm also brought high winds; Snowbasin, Utah even received wind gusts of 84 miles per hour(135 km/h), and parts of several mountain states and Kansas, Missouri, and Oklahoma recorded gale-force winds."
76,"--Mid-November winter storm--
While the cold wave was still ongoing, a storm entered the northwestern United States transporting much warmer and moister air over shallow cold air near the surface."
77,"On November 13, Portland, Oregon recorded.1 to.25 inches(0.25 to 0.64 cm) accumulation of ice."
78,Other areas in the state recorded additional ice accumulations and one area recorded 1 foot(0.30 m) of snow.
79,"By state, maximum snow totals as high as 33 inches(84 cm) were recorded near Ouray, Colorado, with six other states reporting totals of at least 1 foot(0.30 m)."
80,"Several states in the Great Plain region received over 4 inches(10 cm) of snow, and Dallas–Fort Worth reported a trace of snow on November 16 for the first time in 117 years of records."
81,"An Oklahoma Mesonet station in Boise City, Oklahoma recorded a high temperature of 15 °F(−9 °C) on November 12 only two days after recording a high temperature of 81 °F(27 °C)."
82,"Snow accumulations of 3 to 4 inches(8 to 10 cm) and greater occurred across western, northern, and central Oklahoma."
83,"On November 13, a total of 0.1 inches(0.3 cm) of snow was recorded in Little Rock, Arkansas, the earliest accumulating snow measured in the area in over 20 years."
84,"Gaylord, Michigan received a record amount of snow for any time of the year, with 29.6 inches(75 cm) from November 18–20."
85,"In Buffalo, New York, significant snowfall occurred during the November 17–21 period, with 88 inches(220 cm) of snow recorded."
86,"--Thanksgiving Week nor'easter--
In late November, around Thanksgiving, a nor'easter traveled up the East Coast, dropping up to a foot of snow in some areas, and causing major travel headaches for much of the country."
87,The storm originated from a stationary front that was situated off Florida late on November 25.
88,The entire system was rain at this point.
89,"An area of low pressure formed around midnight November 26, and this low began to track up the East Coast."
90,"With cold air in place, snow began to break out in West Virginia, Pennsylvania, New Jersey, New York, all the way to Vermont, with the rain/snow line in central New Jersey."
91,The winter storm ended up dropping up to 13 inches(33 cm) of snowfall in a swath extending up the Appalachian Mountains into Canada.
92,The storm moved out into the northern Atlantic Ocean by November 27.
93,"Due to the storm, over 4,500 flights were canceled and over 400,000 people were without power on November 27; southern New Hampshire was the worst hit, experiencing up to 200,000 outages, becoming the 4th largest power outage in state history."
94,The nor’easter was dubbed Winter Storm Cato by The Weather Channel.
95,"--Early December nor'easter--
On December 9, a strong nor'easter moved ashore over New England, bringing with it heavy rain, wind, some ice, and snow in interior parts of the region, some which were battered hard by Hurricane Sandy more than 2 years prior."
96,"Developing from a stalled frontal boundary off the East Coast, it then moved up the coast late on December 8 and continued to intensify and then move inland on Long Island around noon December 9, before stalling for a day or so."
97,Cold air coming in from the north resulted in the western side becoming snow.
98,"The system gradually moved to the east, before dissipating on December 11."
99,Snowfall totals peaked at 27.5 inches(70 cm) from this system.
100,The Nor’easter was Named Winter Storm Damon by the weather channel.
101,"At JFK Airport, a daily record of 2.95 inches(7.5 cm) of rain was set."
102,"--Mid-December storm complex--
On December 9, 2014, ahead of a system moving onto the California coast, the National Weather Service issued several watches and warnings, including a Gale Warning, a Flash Flood Watch, a High Wind Watch, and a Hazardous Seas Advisory."
103,The storm complex brought heavy rain and snow to much of California.
104,"On hillsides scorched by wildfires, the rains brought down mud and rocks which covered part of California State Route 91."
105,The system brought from about 10 inches(25 cm) to over 2 feet(61 cm) of rain in some areas.
106,"High snowfall totals were recorded as well, with a maximum snowfall of 19.8 inches(50 cm) near Lodgepole, California."
107,"Recorded gusts of hurricane-force were recorded in California, Nevada, Oregon, and Washington, with a peak gust of 139 miles per hour(224 km/h) recorded near Benton, Nevada."
108,"On December 12, an EF0-rated tornado struck Los Angeles."
109,"It was the most significant Los Angeles tornado since 1983, when a tornado struck the Los Angeles Convention Center."
110,"While the rain was not great enough to bring an end to the intense drought affecting the area, it did help to bring some places above average in terms of annual precipitation."
111,"--Early January winter storm & cold wave--
On December 27, an arctic cold front swung into the Northwestern United States, bringing very cold temperatures behind it."
112,"An area of low pressure formed along this front, and was originally weak at first and produced moderate to heavy snowfall in the Northwest through December 28."
113,"As it approached the Southwest early on December 29, the low intensified somewhat as it neared the subtropical branch of the jet steam, and slowly began to draw moisture from the Pacific Ocean and the western half of the Gulf of Mexico."
114,"This resulted in snowfall totals of up to 2 feet(24 in) in the higher elevations, but also moderate to heavy snow in the lower elevations as well."
115,"As cold air continued to filter in over warm air into the morning of December 30–31, freezing rain began to develop across the southwestern parts of Texas, with accumulations up to 15 millimetres(0.59 in)."
116,"The low began to coalesce into a winter storm in the first two days of 2015, as the low began to track to the northeast, its sights set on the Upper Midwest, Ohio Valley, and Northeast."
117,"On January 3, the winter storm began to develop thunderstorms along its cold front as it tracked into the Deep South, which was also a threat for tornadoes."
118,The storm began to producing a swath of accumulating snow of anywhere from 2–7 inches(5.1–17.8 cm) into the Upper Midwest and Northeast.
119,"A wintry mix and freezing rain was the majority of the precipitation in southwestern New England; however, areas to the south received rain."
120,The storm system then gradually moved out into Canada by January 4.
121,Sixteen people were killed due to the winter storm.
122,"While bringing a wide swath of wintry weather from coast to coast, the winter storm also brought along with it a cold wave, in which some places broke record low temperatures."
123,"On January 1, 2015, Los Angeles experienced a record low of 36 °F(2 °C), a temperature matched in Pasadena, where the Tournament of Roses Parade was not the coldest in history as forecasters had expected."
124,"On January 8, Estcourt Station, Maine was the coldest place in the United States with −38 °F(−39 °C)."
125,"Montpelier, Vermont had a record low of −20 °F(−29 °C), and Jackson, Kentucky was −1 °F(−18 °C)."
126,"Schools closed in Portland, Maine and Chicago."
127,"In New York City the temperature was 9 °F(−13 °C), with a wind chill of −2 °F(−19 °C)."
128,"Even as far south as Mobile, the temperature reached 17 °F(−8 °C)."
129,"Nearly 2000 flights were delayed, and 500 cancelled."
130,"Washington, D.C. had delays when railroads froze."
131,"In Pittsburgh, two baby African penguins at the National Aviary had to go inside."
132,"--Late January blizzard--
On January 23, a low-pressure area developed off the Pacific Northwest, before quickly moving over the Canadian Prairies by January 24."
133,"The storm system quickly moved southeastward into the Upper Midwest during the evening of January 24, taking a path typical of an Alberta clipper."
134,"As it progressed southward, the storm intensified, with frontogenesis occurring the next day."
135,"By noon on January 25, the upper-level low was centered near the border between Iowa and Missouri in correlation with a weak shortwave trough."
136,"Moisture from the Gulf of Mexico wrapped around the system from the south, resulting in widespread rainfall and snow over the Midwest."
137,"Throughout the day, the system traversed eastward along the Kentucky-Tennessee border."
138,Snowfall remained concentrated along a cold front north of the Ohio River.
139,"At 09:00 UTC on January 26, the Weather Prediction Center began issuing storm summaries on the developing disturbance while the low-pressure system was centered near Bluefield, West Virginia."
140,"At the time, mixed precipitation was occurring over northern Appalachia."
141,"As this system tracked eastward, it gradually weakened; however, at the same time, a new low pressure formed off the coast of North Carolina and began to track north-northeastward, eventually becoming the dominant low of the storm."
142,"Early on January 30, the nor'easter left the East Coast, even as another winter storm began to impact the region."
143,"--Late January–early February blizzard--
A major winter storm occurred from January 31 – February 2, bringing blizzard conditions to the Chicago area with 19.3 inches(49 cm) of snow, being the fifth-largest snowfall in city history."
144,"Detroit received 16.7 inches(42 cm), the third-largest recorded total and largest storm in 40 years."
145,"Over a foot of snow was reported in locations in Indiana, Iowa, Ohio, and Wisconsin."
146,At least 25 centimetres(9.8 in) of snow fell near Toronto.
147,"Some parts of the Northeast received up to two feet of snow from this storm, as a heavy band of snow stalled over Southern New England."
148,"However, widespread amounts of between 10 and 15 inches were much more the norm."
149,"--Early February winter storm--
On February 8, Boston experienced its fourth winter storm in as many weeks, with 22 inches(56 cm) added to 37 inches(94 cm) already on the ground, the most ever."
150,"Already, the city had set a record snow amount for seven days."
151,"Boston had received 71.8 inches(182 cm) in a month, surpassing the previous record of 58.8 inches(149 cm) from February 1978."
152,"Governor of Massachusetts Charlie Baker declared a state of emergency, and MBTA subway and commuter rail trains were suspended on February 10."
153,The Storm was Named Winter Storm Marcus by the weather channel.
154,"--February cold wave--
Throughout nearly the entire month of February, extreme cold plagued the eastern half of the nation."
155,"Multiple blasts of arctic air associated with the polar vortex dove into the Northeast, but the coldest was the shot of arctic air that brought the coldest air recorded over portions of the eastern Great Lakes in decades on February 15, and possibly over the entire forecast record."
156,"Well below normal temperatures covered a large portion of the eastern United States and were expected to stay in place, with only slight moderation, through the rest of the month."
157,"Through February 21, primarily on February 16 and February 20, over 600 record low temperatures were recorded in the eastern U.S., including all-time record lows and record lows for February."
158,"As of February 15, Lake Erie had 94 percent ice cover while Lake Superior and Lake Huron were over 80 percent covered, and Lakes Michigan and Ontario were between 50 and 60 percent iced over."
159,"--Mid-February blizzard--
From February 14–15, the Northeast experienced yet another winter storm, with Boston receiving over 12 inches(30 cm) of snow."
160,"Other locations around Massachusetts received up to 22 inches(56 cm), bringing the total snowfall up to almost 6 feet(1.8 m) in some areas."
161,"Residents of Boston and surrounding areas were urged to stay inside, due to the increasingly dangerous conditions."
162,"There were numerous automobile accidents and roofs caving in throughout the Northeast and Midwest, and at least six people were confirmed dead."
163,Parts of the central and southern U.S. received heavy snow and ice.
164,"Washington, D.C. received over 4 inches(10 cm) of snow and parts of the mid-South received 0.5 inches(1.3 cm) of freezing rain."
165,"The ice storm caused over 200,000 people to lose power."
166,"A second winter storm hit the mid-South on February 25–26, bringing an additional 3 inches(7.6 cm) to 8 inches(20 cm) of snow much of North Carolina."
167,"--Late February–early March winter storms--
In the last week of February into the first week of March, four separate winter storms impacted areas from western Texas to the Northeast, all which included a messy swath of snow and ice."
168,The first winter storm occurred on the weekend of February 20–22.
169,"During this time period, a weak area of low pressure formed in the central parts of the U.S, and began to track eastward."
170,"Precipitation was at first relatively scattered, but as the day went on it began to blossom, reaching the Mid-Atlantic by the evening of February 21."
171,"There was more ice then snow in this system, and as a result, periods of freezing rain and sleet were expected in a swath extending from North Carolina to Long Island, with ice accumulations ranging from 0.1–0.5 inches(2.5–12.7 mm), and snow accumulations of 5–8 inches(13–20 cm)."
172,This system moved off the coast early on February 22.
173,The second winter storm focused on the South and Southeast on February 25–26.
174,"A stationary front coalesced into an area of low pressure in the center of Louisiana, and moved to the east."
175,"Originally composed of all rain, snow began to break out on the northern side of the winter storm due to cold air beginning to penetrate into the Deep South."
176,"It consisted of wet snow, which would cause numerous power outages."
177,"Heavy snowbands also began to set up, which was the result of heavy accumulations ranging from 6–12 inches(15–30 cm) in eastern North Carolina."
178,"The winter storm also produced a small but potent line of thunderstorms in the Florida Peninsula, as such a tornado watch was issued."
179,"The system began to accelerate somewhat as it began to emerge off the Southeast coast early on February 26, as snow continued to fall into the southern parts of the Mid-Atlantic."
180,"The third in the series of winter storms happened from February 28 into late March 1, and spread a swath of snow and ice from the High Plains to New England."
181,"The system organized from an upper-level impulse associated with a developing southward dip in the jet stream, which led to the formation of a weak area of low pressure."
182,"This weak disturbance began to develop a stripe of snow from the Midwest to the Ohio Valley, and it began to push into the Northeast as the sluggish winter storm tracked to the east."
183,"Snowfall was sometimes heavy at times, with snowfall rates of up to 2 inches per hour, but didn't last long."
184,"Freezing rain also began to develop in the Mid-Atlantic, setting the stage for more ice accumulations."
185,"As the snow moved to the east, warm air began to run over the cold air in place over the Mid-Atlantic, and snow changed over to a mix of freezing rain and sleet by evening on March 1 in areas near Maryland and southern New Jersey."
186,"Ice accumulations ranged from 0.1–0.4 inches(2.5–10.2 mm), and snow totals 5–8 inches(13–20 cm) in a swath from the Midwest near Illinois to southern New England."
187,The entire wintry mess moved off by mid-morning on March 2.
188,"The fourth and final winter storm came right on the heels of the previous system, and actually occurred in two phases, with the latter bringing record cold in its wake."
189,"It occurred from March 3–5, and brought up to a foot of snow in the Northeast, while also causing multiple travel issues and/or delays."
190,"One such included a pileup on Interstate 65 in Kentucky, where some people were stranded for many hours."
191,"--Early May storm complex--
Another late season winter storm occurred on Mother's Day, and brought snowfall up to 2 feet(24 in) in areas around Denver, in pretty much the same spots and time that a winter storm impacted a year prior."
192,It first started spreading snow in the Sierra Mountains from May 6–9.
193,"Afterwards, it began to move northeastwards towards the High Plains."
194,The snowstorm dumped up to 2 feet of snow in the mountains of Colorado and up to 12 inches in the lower elevations.
195,"The storm complex also produced flooding and several tornadoes in the Great Plains region, including multiple intense EF3 tornadoes."
196,"-Records-
--Northeastern United States--
Nine states in the Northeast United States had one of their coldest January–March periods on record."
197,"According to the National Oceanic and Atmospheric Administration, from February 1 to 28, 2015, 898 lowest minimum temperature records were broken and 91 were tied in the Northeastern United States."
198,"In addition, 736 records for the highest snow depth were broken and 138 were tied during the same period."
199,"Over a large portion of New England, February 2015 was the most extreme winter month observed in modern record keeping."
200,"Eastport, Maine was one of many places also seeing record snowfall, with 132.5 inches(337 cm) over five weeks."
201,"Snowflakes fell on 19 out of 28 days in the Boston, Massachusetts area, setting records in numerous locations with depths up to over 36.0 inches(91 cm) deep in certain places."
202,Boston broke the previous record for the snowiest month by almost 24.0 inches(61 cm).
203,"With a total of 108.6 inches(276 cm) as of March 16, Boston broke its previous all-time winter season(July 1 through June 30) record of 107.6 inches(273 cm) set in 1995–96."
204,"Previously Boston saw a record 30-day snowfall of 94.4 inches(240 cm) from January 24 – February 22, 2015."
205,"Other broken records included four calendar days with at least 12.0 inches(30 cm) of snow, and the fastest 72.0 inches(183 cm) snowfall in 18 days from January 24 – February 10, 2015, and the fastest 90.0 inches(229 cm) snowfall during 23 days, from January 24 – February 15, 2015."
206,"Overall, Boston saw three of its top seven heaviest snowstorms in just over two years."
207,"Record cold temperatures were involved as Boston failed to reach 40 °F(4 °C) for 43 consecutive days, from January 20 through March 3."
208,Boston also spent the second longest amount of time below freezing in the city records at 15 days.
209,"Providence, Rhode Island saw its second snowiest season with 73.5 inches(187 cm), with February being their second all-time snowiest month with 31.8 inches(81 cm)."
210,"Boston, Massachusetts, received 99.4 inches(252 cm) of snow for the meteorological winter of 2014–15, which was 66.6 inches(169 cm) over the average, and broke the 1993–94 record of 81.5 inches(207 cm)."
211,"Most of this snow was during February, which saw 64.8 inches(165 cm)."
212,"For the year, Boston's record snow as of March 31 was 110.6 inches(281 cm)."
213,"Despite Boston’s record snow in February, however, this was still the 40th driest February in Massachusetts."
214,"Baltimore(as measured at BWI), averaged below the freezing temperatures for first three months of 2015, making it the coldest start to any year there on record."
215,"January averaged 2.1 °F(1.2 °C) below normal, and February was the second-coldest on record, being 10.5 °F(5.8 °C) below normal, while March continued the chilly trend, finishing 3.9 °F(2.2 °C) below normal."
216,"In February 2015, nine states(Connecticut, Maine, Massachusetts, New Hampshire, New York, Ohio, Pennsylvania and Vermont) had their second coldest February."
217,New York and Vermont had its coldest first quarter on record in 2015.
218,"--Western United States--
Despite an intrusion of cold air near the end of the month, temperatures in the Western United States averaged above normal for December, with temperatures in much of the area averaging over 3 °F(1.6 °C) above normal."
219,"The greatest departures from normal occurred in the vicinity of southern Idaho, where temperatures in Pocatello averaged 32.2 °F(0.1 °C), the seventh-warmest December in the area's 72-year record."
220,"Salt Lake City, Utah observed a monthly average temperature of 37.3 °F(2.9 °C), 7 °F(3.8 °C) above average, making the month the third-warmest December on record for the city."
221,"Ontario, Oregon too experienced its third-warmest December on record, averaging 36.2 °F(2.3 °C), 8.4 °F(4.6 °C) above normal."
222,"Fresno, California observed its warmest December on record, with an average of 51.9 °F(11.1 °C)."
223,"Mount Shasta experienced its second-warmest December on record, with an average temperature of 41.1 °F(5.1 °C), 6.0 °F(3.3 °C) above normal."
224,"California, Idaho, Nevada, Oregon, Utah, Washington, and Wyoming all experienced a top-10 warm January in 2015."
225,"California also experienced its fourth-driest January on record, receiving only 15 percent of its average precipitation for what would ordinarily be the wettest month of the year."
226,"San Francisco recorded no measurable precipitation in January for the first time on record, and as with the state, January is typically the wettest month of the year for the city."
227,"As of March 27, 2015 snowpack in the Sierra Nevada was at a record low of eight percent of the historical average for April 1."
228,"Winslow, Arizona recorded 1.11 in(28 mm) above the normal precipitation level for the month with 1.63 in(41 mm) of precipitation during the month of January."
229,"With 270 percent of the average monthly precipitation, Tucson, Arizona saw its fourth-wettest January in a 69-year record with 2.54 in(65 mm) of precipitation."
230,"With an average monthly temperature of 62 °F(16.7 °C)(4 °F(2.2 °C) above normal), Los Angeles experienced its sixth-warmest January in its 139-year record."
231,"Rock Springs, Wyoming saw its third-warmest January on record with an average temperature of 29 °F(−1.7 °C) for the month, 7.6 °F(4.2 °C) above the temperatures typically observed."
232,"Much of the Western United States, including Arizona, California, Nevada, Utah, and Washington, experienced its warmest winter on the 120-year record, and Idaho, Oregon, and Wyoming experienced one of their top-three warmest winters."
233,"--Canada--
Toronto, Ontario recorded its coldest month on record in February with an average temperature of −12.6 °C(9.3 °F) at Pearson Airport, tying with February 1875(recorded in downtown) and beating the previous record of −12.4 °C(9.7 °F) set in January 1994."
234,"In Quebec, Montreal experienced its coldest February on record with an extended cold spell and an average temperature of −15 °C(5 °F)."
235,"On February 13, Guelph, Ontario matched a 116-year-old record with a temperature of −20.02 °F(−28.90 °C)."
236,"By the end of April 2015, a record 550 centimetres(220 in) of snow fell on parts of the Prince Edward Island."
237,"By the end of February, the maximum extent of ice cover in the Great Lakes was 88.8%, the first time since the late 1970s that two consecutive winters had resulted in ice cover of greater than 80%."
238,"-Season effects-
This is a table of all of the events that have occurred in the 2014–15 North American winter."
239,"It includes their duration, damage, impacted locations, and death totals."
240,"Deaths in parentheses are additional and indirect(an example of an indirect death would be a traffic accident), but were still related to that storm."
241,All of the damage figures are in 2015 USD.
